takifugu_rubripes ENSTRUG00000010921
tetraodon_nigroviridis ENSTNIG00000018905
gasterosteus_aculeatus ENSGACG00000006663
cynoglossus_semilaevis ENSCSEG00000006575
hippocampus_comes ENSHCOG00000002927
seriola_lalandi_dorsalis ENSSLDG00000006779
seriola_dumerili ENSSDUG00000022181
scophthalmus_maximus ENSSMAG00000019077
mastacembelus_armatus ENSMAMG00000015023
anabas_testudineus ENSATEG00000021303
amphiprion_ocellaris ENSAOCG00000006570
amphiprion_percula ENSAPEG00000017468
acanthochromis_polyacanthus ENSAPOG00000016905
stegastes_partitus ENSSPAG00000019055
astatotilapia_calliptera ENSACLG00000012949
maylandia_zebra ENSMZEG00005015154
haplochromis_burtoni ENSHBUG00000005553
pundamilia_nyererei ENSPNYG00000001108
neolamprologus_brichardi ENSNBRG00000018549
oreochromis_niloticus ENSONIG00000016414
amphilophus_citrinellus ENSACIG00000011369
poecilia_formosa ENSPFOG00000012430
poecilia_mexicana ENSPMEG00000020458
poecilia_latipinna ENSPLAG00000022609
poecilia_reticulata ENSPREG00000022718
xiphophorus_maculatus ENSXMAG00000008009
xiphophorus_couchianus ENSXCOG00000006511
gambusia_affinis ENSGAFG00000002176
cyprinodon_variegatus ENSCVAG00000022646
fundulus_heteroclitus ENSFHEG00000005753
kryptolebias_marmoratus ENSKMAG00000018305
oryzias_latipes ENSORLG00020018679
oryzias_latipes ENSORLG00000005053
oryzias_latipes_asm223469v1 ENSORLG00015016672
oryzias_melastigma ENSOMEG00000023426
labrus_bergylta ENSLBEG00000006293
mola_mola ENSMMOG00000014123
monopterus_albus ENSMALG00000022006
periophthalmus_magnuspinnatus ENSPMGG00000016778
gadus_morhua ENSGMOG00000014841
esox_lucius ENSELUG00000004467
pygocentrus_nattereri ENSPNAG00000013207
astyanax_mexicanus ENSAMXG00000038582
ictalurus_punctatus ENSIPUG00000011437
ictalurus_punctatus ENSIPUG00000014236
ictalurus_punctatus ENSIPUG00000025025
danio_rerio ENSDARG00000102349
pygocentrus_nattereri ENSPNAG00000029342
astyanax_mexicanus ENSAMXG00000042898
poecilia_formosa ENSPFOG00000023906
poecilia_mexicana ENSPMEG00000016575
poecilia_latipinna ENSPLAG00000008836
xiphophorus_maculatus ENSXMAG00000029517
fundulus_heteroclitus ENSFHEG00000017619
oryzias_melastigma ENSOMEG00000004433
oreochromis_niloticus ENSONIG00000018474
maylandia_zebra ENSMZEG00005027638
monopterus_albus ENSMALG00000005026
gadus_morhua ENSGMOG00000012536
scleropages_formosus ENSSFOG00015013295
paramormyrops_kingsleyae ENSPKIG00000005257
lepisosteus_oculatus ENSLOCG00000005791
anolis_carolinensis ENSACAG00000007022
pogona_vitticeps ENSPVIG00000013317
notechis_scutatus ENSNSUG00000013001
salvator_merianae ENSSMRG00000013445
sphenodon_punctatus ENSSPUG00000002503
apteryx_haastii ENSAHAG00000011817
apteryx_owenii ENSAOWG00000004343
apteryx_rowi ENSARWG00000015880
dromaius_novaehollandiae ENSDNVG00000004201
nothoprocta_perdicaria ENSNPEG00000013843
manacus_vitellinus ENSMVIG00005017476
lepidothrix_coronata ENSLCOG00000005745
cyanistes_caeruleus ENSCCEG00000018090
parus_major ENSPMJG00000002921
ficedula_albicollis ENSFALG00000007869
junco_hyemalis ENSJHYG00000018214
zonotrichia_albicollis ENSZALG00000012772
serinus_canaria ENSSCAG00000016855
lonchura_striata_domestica ENSLSDG00000016939
taeniopygia_guttata ENSTGUG00000008779
calidris_pygmaea ENSCPGG00000017209
calidris_pugnax ENSCPUG00000013576
melopsittacus_undulatus ENSMUNG00000006717
meleagris_gallopavo ENSMGAG00000008857
coturnix_japonica ENSCJPG00005019185
gallus_gallus ENSGALG00000006639
numida_meleagris ENSNMEG00000014639
anser_brachyrhynchus ENSABRG00000011509
anas_platyrhynchos_platyrhynchos ENSAPLG00000015799
crocodylus_porosus ENSCPRG00005017070
chelonoidis_abingdonii ENSCABG00000012056
chelonoidis_abingdonii ENSCABG00000012055
gopherus_agassizii ENSGAGG00000022038
chrysemys_picta_bellii ENSCPBG00000015571
pelodiscus_sinensis ENSPSIG00000009782
phascolarctos_cinereus ENSPCIG00000012657
notamacropus_eugenii ENSMEUG00000015049
sarcophilus_harrisii ENSSHAG00000017092
monodelphis_domestica ENSMODG00000005935
ovis_aries ENSOARG00000003158
capra_hircus ENSCHIG00000015752
bos_mutus ENSBMUG00000023791
bos_taurus ENSBTAG00000005129
bison_bison_bison ENSBBBG00000007143
tursiops_truncatus ENSTTRG00000008355
sus_scrofa ENSSSCG00000010477
vicugna_pacos ENSVPAG00000010105
erinaceus_europaeus ENSEEUG00000004273
sorex_araneus ENSSARG00000011571
pteropus_vampyrus ENSPVAG00000011193
myotis_lucifugus ENSMLUG00000022356
equus_caballus ENSECAG00000018438
equus_asinus_asinus ENSEASG00005011471
ursus_americanus ENSUAMG00000001186
ursus_maritimus ENSUMAG00000003898
ailuropoda_melanoleuca ENSAMEG00000013840
neovison_vison ENSNVIG00000002758
mustela_putorius_furo ENSMPUG00000017196
canis_lupus_dingo ENSCAFG00020004353
canis_lupus_familiaris ENSCAFG00000007881
vulpes_vulpes ENSVVUG00000022022
panthera_tigris_altaica ENSPTIG00000019214
panthera_pardus ENSPPRG00000010868
felis_catus ENSFCAG00000009935
oryctolagus_cuniculus ENSOCUG00000010513
ochotona_princeps ENSOPRG00000004296
tupaia_belangeri ENSTBEG00000006004
mus_spicilegus ENSMSIG00000001274
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023838
mus_musculus ENSMUSG00000024989
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022920
mus_pahari MGP_PahariEiJ_G0014413
rattus_norvegicus ENSRNOG00000016377
meriones_unguiculatus ENSMUGG00000016057
cricetulus_griseus_crigri-picr ENSCGRG00015002575
cricetulus_griseus_crigri-picr ENSCGRG00015007937
cricetulus_griseus_chok1gshd ENSCGRG00001013147
cricetulus_griseus_crigri ENSCGRG00000006319
mesocricetus_auratus ENSMAUG00000021742
microtus_ochrogaster ENSMOCG00000002478
peromyscus_maniculatus_bairdii ENSPEMG00000001787
jaculus_jaculus ENSJJAG00000010360
heterocephalus_glaber_female ENSHGLG00000006591
heterocephalus_glaber_male ENSHGLG00100009536
fukomys_damarensis ENSFDAG00000021396
chinchilla_lanigera ENSCLAG00000003212
octodon_degus ENSODEG00000015163
cavia_aperea ENSCAPG00000007027
cavia_porcellus ENSCPOG00000007305
dipodomys_ordii ENSDORG00000004053
castor_canadensis ENSCCNG00000026977
ictidomys_tridecemlineatus ENSSTOG00000016092
spermophilus_dauricus ENSSDAG00000011657
urocitellus_parryii ENSUPAG00010015636
marmota_marmota_marmota ENSMMMG00000016392
microcebus_murinus ENSMICG00000005489
propithecus_coquereli ENSPCOG00000016967
prolemur_simus ENSPSMG00000012183
otolemur_garnettii ENSOGAG00000013340
pan_paniscus ENSPPAG00000040332
pan_troglodytes ENSPTRG00000002766
homo_sapiens ENSG00000138180
gorilla_gorilla ENSGGOG00000003954
pongo_abelii ENSPPYG00000002491
nomascus_leucogenys ENSNLEG00000032627
colobus_angolensis_palliatus ENSCANG00000033888
piliocolobus_tephrosceles ENSPTEG00000035354
rhinopithecus_roxellana ENSRROG00000039448
rhinopithecus_bieti ENSRBIG00000037996
macaca_fascicularis ENSMFAG00000041263
macaca_nemestrina ENSMNEG00000032641
macaca_mulatta ENSMMUG00000014708
theropithecus_gelada ENSTGEG00000009672
cercocebus_atys ENSCATG00000028663
papio_anubis ENSPANG00000021535
mandrillus_leucophaeus ENSMLEG00000029746
chlorocebus_sabaeus ENSCSAG00000006295
cebus_capucinus ENSCCAG00000022931
saimiri_boliviensis_boliviensis ENSSBOG00000030986
callithrix_jacchus ENSCJAG00000033299
aotus_nancymaae ENSANAG00000022386
loxodonta_africana ENSLAFG00000015158
procavia_capensis ENSPCAG00000015427
echinops_telfairi ENSETEG00000006502
choloepus_hoffmanni ENSCHOG00000009498
dasypus_novemcinctus ENSDNOG00000012393
carlito_syrichta ENSTSYG00000003460
ornithorhynchus_anatinus ENSOANG00000008965
xenopus_tropicalis ENSXETG00000003733
latimeria_chalumnae ENSLACG00000016560
