apteryx_rowi ENSARWG00000016709
apteryx_owenii ENSAOWG00000012819
anabas_testudineus ENSATEG00000001641
pan_troglodytes ENSPTRG00000048111
pan_paniscus ENSPPAG00000043541
gorilla_gorilla ENSGGOG00000010305
pongo_abelii ENSPPYG00000012709
pongo_abelii ENSPPYG00000029462
pongo_abelii ENSPPYG00000029538
pongo_abelii ENSPPYG00000012138
pongo_abelii ENSPPYG00000012721
homo_sapiens ENSG00000185304
homo_sapiens ENSG00000153165
homo_sapiens ENSG00000183054
homo_sapiens ENSG00000169629
homo_sapiens ENSG00000015568
homo_sapiens ENSG00000196862
homo_sapiens ENSG00000187627
pan_troglodytes ENSPTRG00000012330
gorilla_gorilla ENSGGOG00000043496
panthera_tigris_altaica ENSPTIG00000009373
panthera_pardus ENSPPRG00000021121
felis_catus ENSFCAG00000043897
ursus_maritimus ENSUMAG00000020494
panthera_tigris_altaica ENSPTIG00000008846
panthera_pardus ENSPPRG00000021160
felis_catus ENSFCAG00000027963
anas_platyrhynchos_platyrhynchos ENSAPLG00000030872
anser_brachyrhynchus ENSABRG00000001224
coturnix_japonica ENSCJPG00005013255
apteryx_haastii ENSAHAG00000004539
takifugu_rubripes ENSTRUG00000023946
pan_troglodytes ENSPTRG00000048076
pan_troglodytes ENSPTRG00000047184
apteryx_haastii ENSAHAG00000004582
cyanistes_caeruleus ENSCCEG00000003572
pan_troglodytes ENSPTRG00000045352
hippocampus_comes ENSHCOG00000019696
nothoprocta_perdicaria ENSNPEG00000008241
takifugu_rubripes ENSTRUG00000025898
urocitellus_parryii ENSUPAG00010010012
pan_troglodytes ENSPTRG00000049026
gambusia_affinis ENSGAFG00000011010
eptatretus_burgeri ENSEBUG00000005070
