gopherus_agassizii ENSGAGG00000022314
chrysemys_picta ENSCPBG00000000263
chelonoidis_abingdonii ENSCABG00000021638
pelodiscus_sinensis ENSPSIG00000004382
calidris_pygmaea ENSCPGG00000001713
calidris_pugnax ENSCPUG00000008427
gallus_gallus ENSGALG00000038231
apteryx_owenii ENSAOWG00000002045
apteryx_haastii ENSAHAG00000015951
apteryx_rowi ENSARWG00000012755
dromaius_novaehollandiae ENSDNVG00000008874
pogona_vitticeps ENSPVIG00000019833
notechis_scutatus ENSNSUG00000011564
salvator_merianae ENSSMRG00000011163
vombatus_ursinus ENSVURG00010019253
phascolarctos_cinereus ENSPCIG00000020343
sarcophilus_harrisii ENSSHAG00000016974
monodelphis_domestica ENSMODG00000038977
castor_canadensis ENSCCNG00000005291
dipodomys_ordii ENSDORG00000001821
microtus_ochrogaster ENSMOCG00000015191
peromyscus_maniculatus ENSPEMG00000007772
cricetulus_griseus ENSCGRG00000002589
cricetulus_griseus ENSCGRG00015018205
cricetulus_griseus ENSCGRG00001020715
mesocricetus_auratus ENSMAUG00000005998
mus_spicilegus ENSMSIG00000024678
mus_spretus MGP_SPRETEiJ_G0015656
mus_caroli MGP_CAROLIEiJ_G0014851
mus_pahari MGP_PahariEiJ_G0028089
mus_musculus ENSMUSG00000026649
rattus_norvegicus ENSRNOG00000034221
meriones_unguiculatus ENSMUGG00000016675
nannospalax_galili ENSNGAG00000018665
jaculus_jaculus ENSJJAG00000017348
spermophilus_dauricus ENSSDAG00000012264
spermophilus_dauricus ENSSDAG00000014883
urocitellus_parryii ENSUPAG00010007689
marmota_marmota ENSMMMG00000021960
octodon_degus ENSODEG00000006839
fukomys_damarensis ENSFDAG00000018814
oryctolagus_cuniculus ENSOCUG00000014435
ochotona_princeps ENSOPRG00000003517
propithecus_coquereli ENSPCOG00000005786
microcebus_murinus ENSMICG00000045246
prolemur_simus ENSPSMG00000007728
otolemur_garnettii ENSOGAG00000013751
macaca_nemestrina ENSMNEG00000039106
macaca_mulatta ENSMMUG00000008251
macaca_fascicularis ENSMFAG00000000103
chlorocebus_sabaeus ENSCSAG00000002682
cercocebus_atys ENSCATG00000020418
papio_anubis ENSPANG00000000423
theropithecus_gelada ENSTGEG00000008035
mandrillus_leucophaeus ENSMLEG00000029048
rhinopithecus_roxellana ENSRROG00000034134
rhinopithecus_bieti ENSRBIG00000019290
colobus_angolensis ENSCANG00000028978
piliocolobus_tephrosceles ENSPTEG00000023528
pan_troglodytes ENSPTRG00000001586
pan_paniscus ENSPPAG00000042409
gorilla_gorilla ENSGGOG00000008024
homo_sapiens ENSG00000188931
pongo_abelii ENSPPYG00000000597
nomascus_leucogenys ENSNLEG00000014391
cebus_capucinus ENSCCAG00000031605
saimiri_boliviensis ENSSBOG00000022339
callithrix_jacchus ENSCJAG00000023045
callithrix_jacchus ENSCJAG00000004753
aotus_nancymaae ENSANAG00000033166
carlito_syrichta ENSTSYG00000007744
tupaia_belangeri ENSTBEG00000015510
ursus_americanus ENSUAMG00000025469
ursus_maritimus ENSUMAG00000023940
ailuropoda_melanoleuca ENSAMEG00000015344
mustela_putorius ENSMPUG00000014442
neovison_vison ENSNVIG00000002224
canis_lupus ENSCAFG00000012997
canis_lupus ENSCAFG00020001068
vulpes_vulpes ENSVVUG00000015700
panthera_tigris ENSPTIG00000014425
panthera_pardus ENSPPRG00000000544
felis_catus ENSFCAG00000015770
erinaceus_europaeus ENSEEUG00000008179
sorex_araneus ENSSARG00000013858
myotis_lucifugus ENSMLUG00000007772
tursiops_truncatus ENSTTRG00000009235
vicugna_pacos ENSVPAG00000008434
sus_scrofa ENSSSCG00000023957
capra_hircus ENSCHIG00000024792
ovis_aries ENSOARG00000010023
bos_indicus ENSBIXG00005003269
bos_indicus ENSBIXG00000027124
bos_mutus ENSBMUG00000000701
bos_taurus ENSBTAG00000015856
bison_bison ENSBBBG00000013391
equus_caballus ENSECAG00000018790
equus_asinus ENSEASG00005012348
choloepus_hoffmanni ENSCHOG00000007639
echinops_telfairi ENSETEG00000015770
echinops_telfairi ENSETEG00000011522
loxodonta_africana ENSLAFG00000022931
latimeria_chalumnae ENSLACG00000022447
astyanax_mexicanus ENSAMXG00000013275
astyanax_mexicanus ENSAMXG00005023282
pygocentrus_nattereri ENSPNAG00000014785
electrophorus_electricus ENSEEEG00000006737
ictalurus_punctatus ENSIPUG00000018839
danio_rerio ENSDARG00000070868
clupea_harengus ENSCHAG00000016472
cynoglossus_semilaevis ENSCSEG00000003322
cyprinodon_variegatus ENSCVAG00000012916
larimichthys_crocea ENSLCRG00005019280
mola_mola ENSMMOG00000020334
scophthalmus_maximus ENSSMAG00000001320
mastacembelus_armatus ENSMAMG00000015904
betta_splendens ENSBSLG00000023247
seriola_dumerili ENSSDUG00000013970
seriola_lalandi ENSSLDG00000015106
lates_calcarifer ENSLCAG00010015746
monopterus_albus ENSMALG00000002272
anabas_testudineus ENSATEG00000023116
amphiprion_percula ENSAPEG00000017570
amphiprion_ocellaris ENSAOCG00000006162
acanthochromis_polyacanthus ENSAPOG00000020424
astatotilapia_calliptera ENSACLG00000005963
haplochromis_burtoni ENSHBUG00000010068
maylandia_zebra ENSMZEG00005013734
pundamilia_nyererei ENSPNYG00000008012
neolamprologus_brichardi ENSNBRG00000008894
gambusia_affinis ENSGAFG00000000106
poecilia_mexicana ENSPMEG00000018044
oryzias_latipes ENSORLG00000024577
oryzias_latipes ENSORLG00020020685
oryzias_latipes ENSORLG00015015205
gouania_willdenowi ENSGWIG00000006623
labrus_bergylta ENSLBEG00000011728
hippocampus_comes ENSHCOG00000014569
esox_lucius ENSELUG00000000891
paramormyrops_kingsleyae ENSPKIG00000007159
scleropages_formosus ENSSFOG00015010839
lepisosteus_oculatus ENSLOCG00000015532
erpetoichthys_calabaricus ENSECRG00000008781
callorhinchus_milii ENSCMIG00000000103
ciona_intestinalis ENSCING00000009051
ciona_savignyi ENSCSAVG00000004613
drosophila_melanogaster FBgn0025612
