pan_paniscus ENSPPAG00000030672
pan_troglodytes ENSPTRG00000049030
homo_sapiens ENSG00000269693
homo_sapiens ENSG00000188033
gorilla_gorilla ENSGGOG00000044086
pongo_abelii ENSPPYG00000029467
nomascus_leucogenys ENSNLEG00000012691
piliocolobus_tephrosceles ENSPTEG00000006019
colobus_angolensis_palliatus ENSCANG00000028240
rhinopithecus_bieti ENSRBIG00000026285
rhinopithecus_roxellana ENSRROG00000039939
papio_anubis ENSPANG00000002672
theropithecus_gelada ENSTGEG00000000911
cercocebus_atys ENSCATG00000029197
mandrillus_leucophaeus ENSMLEG00000033026
macaca_nemestrina ENSMNEG00000045546
macaca_fascicularis ENSMFAG00000031592
macaca_mulatta ENSMMUG00000016860
chlorocebus_sabaeus ENSCSAG00000006639
saimiri_boliviensis_boliviensis ENSSBOG00000035661
cebus_capucinus ENSCCAG00000026766
callithrix_jacchus ENSCJAG00000005408
aotus_nancymaae ENSANAG00000035599
propithecus_coquereli ENSPCOG00000008287
