apteryx_owenii ENSAOWG00000011879
apteryx_haastii ENSAHAG00000000845
apteryx_rowi ENSARWG00000011191
dromaius_novaehollandiae ENSDNVG00000015639
nothoprocta_perdicaria ENSNPEG00000016106
parus_major ENSPMJG00000016107
cyanistes_caeruleus ENSCCEG00000016437
ficedula_albicollis ENSFALG00000009754
lonchura_striata_domestica ENSLSDG00000017302
taeniopygia_guttata ENSTGUG00000002827
serinus_canaria ENSSCAG00000011656
zonotrichia_albicollis ENSZALG00000013391
manacus_vitellinus ENSMVIG00005015984
lepidothrix_coronata ENSLCOG00000008488
calidris_pygmaea ENSCPGG00000009122
calidris_pugnax ENSCPUG00000014904
melopsittacus_undulatus ENSMUNG00000013335
anser_brachyrhynchus ENSABRG00000023008
anas_platyrhynchos_platyrhynchos ENSAPLG00000009176
gallus_gallus ENSGALG00000014753
coturnix_japonica ENSCJPG00005010930
meleagris_gallopavo ENSMGAG00000015968
numida_meleagris ENSNMEG00000007309
crocodylus_porosus ENSCPRG00005017211
chelonoidis_abingdonii ENSCABG00000018763
gopherus_agassizii ENSGAGG00000020315
chrysemys_picta_bellii ENSCPBG00000026841
pelodiscus_sinensis ENSPSIG00000009547
pogona_vitticeps ENSPVIG00000011538
anolis_carolinensis ENSACAG00000015759
notechis_scutatus ENSNSUG00000000312
notechis_scutatus ENSNSUG00000003275
salvator_merianae ENSSMRG00000019928
sphenodon_punctatus ENSSPUG00000016404
cebus_capucinus ENSCCAG00000023732
saimiri_boliviensis_boliviensis ENSSBOG00000034350
callithrix_jacchus ENSCJAG00000015759
aotus_nancymaae ENSANAG00000037692
pan_troglodytes ENSPTRG00000016929
pan_paniscus ENSPPAG00000026336
gorilla_gorilla ENSGGOG00000005105
homo_sapiens ENSG00000123219
pongo_abelii ENSPPYG00000015508
nomascus_leucogenys ENSNLEG00000028714
macaca_fascicularis ENSMFAG00000037278
macaca_nemestrina ENSMNEG00000045242
macaca_mulatta ENSMMUG00000016509
cercocebus_atys ENSCATG00000007280
mandrillus_leucophaeus ENSMLEG00000041730
theropithecus_gelada ENSTGEG00000016370
papio_anubis ENSPANG00000004271
chlorocebus_sabaeus ENSCSAG00000015953
piliocolobus_tephrosceles ENSPTEG00000014636
colobus_angolensis_palliatus ENSCANG00000029437
rhinopithecus_roxellana ENSRROG00000037106
rhinopithecus_bieti ENSRBIG00000034763
carlito_syrichta ENSTSYG00000010480
microcebus_murinus ENSMICG00000015204
propithecus_coquereli ENSPCOG00000026543
prolemur_simus ENSPSMG00000006172
otolemur_garnettii ENSOGAG00000010777
octodon_degus ENSODEG00000016993
octodon_degus ENSODEG00000001337
chinchilla_lanigera ENSCLAG00000003322
cavia_porcellus ENSCPOG00000006977
cavia_aperea ENSCAPG00000012309
heterocephalus_glaber_female ENSHGLG00000003837
heterocephalus_glaber_male ENSHGLG00100005867
fukomys_damarensis ENSFDAG00000010664
spermophilus_dauricus ENSSDAG00000006974
urocitellus_parryii ENSUPAG00010019808
ictidomys_tridecemlineatus ENSSTOG00000004630
marmota_marmota_marmota ENSMMMG00000002216
mus_musculus ENSMUSG00000021714
mus_spicilegus ENSMSIG00000005520
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019741
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018862
mus_pahari MGP_PahariEiJ_G0015934
rattus_norvegicus ENSRNOG00000039740
meriones_unguiculatus ENSMUGG00000012878
cricetulus_griseus_crigri-picr ENSCGRG00015003013
cricetulus_griseus_crigri ENSCGRG00000002181
cricetulus_griseus_chok1gshd ENSCGRG00001018117
mesocricetus_auratus ENSMAUG00000007464
microtus_ochrogaster ENSMOCG00000019943
peromyscus_maniculatus_bairdii ENSPEMG00000021531
nannospalax_galili ENSNGAG00000004392
jaculus_jaculus ENSJJAG00000017929
castor_canadensis ENSCCNG00000030574
castor_canadensis ENSCCNG00000019467
oryctolagus_cuniculus ENSOCUG00000026262
oryctolagus_cuniculus ENSOCUG00000020938
oryctolagus_cuniculus ENSOCUG00000011568
ochotona_princeps ENSOPRG00000002370
tupaia_belangeri ENSTBEG00000000744
ursus_maritimus ENSUMAG00000008736
ailuropoda_melanoleuca ENSAMEG00000011135
canis_lupus_familiaris ENSCAFG00000007392
canis_lupus_dingo ENSCAFG00020022691
vulpes_vulpes ENSVVUG00000005639
mustela_putorius_furo ENSMPUG00000014773
neovison_vison ENSNVIG00000007434
