apteryx_haastii ENSAHAG00000001281
apteryx_owenii ENSAOWG00000014206
apteryx_rowi ENSARWG00000017796
dromaius_novaehollandiae ENSDNVG00000005846
nothoprocta_perdicaria ENSNPEG00000009026
anser_brachyrhynchus ENSABRG00000015084
anas_platyrhynchos_platyrhynchos ENSAPLG00000008634
coturnix_japonica ENSCJPG00005008707
gallus_gallus ENSGALG00000016169
meleagris_gallopavo ENSMGAG00000014575
numida_meleagris ENSNMEG00000012990
calidris_pygmaea ENSCPGG00000010415
calidris_pugnax ENSCPUG00000012272
lepidothrix_coronata ENSLCOG00000002030
manacus_vitellinus ENSMVIG00005006704
melopsittacus_undulatus ENSMUNG00000008880
taeniopygia_guttata ENSTGUG00000005582
lonchura_striata_domestica ENSLSDG00000009883
junco_hyemalis ENSJHYG00000013971
zonotrichia_albicollis ENSZALG00000002385
serinus_canaria ENSSCAG00000010983
ficedula_albicollis ENSFALG00000002042
parus_major ENSPMJG00000010627
cyanistes_caeruleus ENSCCEG00000017177
crocodylus_porosus ENSCPRG00005016234
gopherus_agassizii ENSGAGG00000012273
chelonoidis_abingdonii ENSCABG00000020986
chrysemys_picta_bellii ENSCPBG00000008149
pelodiscus_sinensis ENSPSIG00000005822
anolis_carolinensis ENSACAG00000003022
notechis_scutatus ENSNSUG00000007332
salvator_merianae ENSSMRG00000022922
pogona_vitticeps ENSPVIG00000020386
sphenodon_punctatus ENSSPUG00000013451
xenopus_tropicalis ENSXETG00000030492
phascolarctos_cinereus ENSPCIG00000027525
notamacropus_eugenii ENSMEUG00000007247
sarcophilus_harrisii ENSSHAG00000014966
monodelphis_domestica ENSMODG00000021020
ornithorhynchus_anatinus ENSOANG00000006451
pan_troglodytes ENSPTRG00000013942
pan_paniscus ENSPPAG00000030425
homo_sapiens ENSG00000160183
gorilla_gorilla ENSGGOG00000007461
pongo_abelii ENSPPYG00000011452
nomascus_leucogenys ENSNLEG00000014558
theropithecus_gelada ENSTGEG00000022405
papio_anubis ENSPANG00000007117
cercocebus_atys ENSCATG00000003510
mandrillus_leucophaeus ENSMLEG00000034619
macaca_fascicularis ENSMFAG00000003673
macaca_mulatta ENSMMUG00000018079
macaca_nemestrina ENSMNEG00000034522
chlorocebus_sabaeus ENSCSAG00000008120
colobus_angolensis_palliatus ENSCANG00000037708
piliocolobus_tephrosceles ENSPTEG00000037897
rhinopithecus_roxellana ENSRROG00000035661
rhinopithecus_bieti ENSRBIG00000008799
saimiri_boliviensis_boliviensis ENSSBOG00000024992
callithrix_jacchus ENSCJAG00000007372
cebus_capucinus ENSCCAG00000038076
aotus_nancymaae ENSANAG00000030095
carlito_syrichta ENSTSYG00000006284
propithecus_coquereli ENSPCOG00000015816
prolemur_simus ENSPSMG00000020264
microcebus_murinus ENSMICG00000005497
otolemur_garnettii ENSOGAG00000014513
tupaia_belangeri ENSTBEG00000011039
spermophilus_dauricus ENSSDAG00000020119
urocitellus_parryii ENSUPAG00010003524
ictidomys_tridecemlineatus ENSSTOG00000024702
marmota_marmota_marmota ENSMMMG00000010515
dipodomys_ordii ENSDORG00000009229
castor_canadensis ENSCCNG00000029787
cricetulus_griseus_chok1gshd ENSCGRG00001008239
cricetulus_griseus_crigri ENSCGRG00000014498
cricetulus_griseus_crigri-picr ENSCGRG00015023191
mesocricetus_auratus ENSMAUG00000020969
microtus_ochrogaster ENSMOCG00000022532
peromyscus_maniculatus_bairdii ENSPEMG00000008185
mus_spicilegus ENSMSIG00000011659
mus_musculus ENSMUSG00000024034
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022277
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021363
mus_pahari MGP_PahariEiJ_G0023682
rattus_norvegicus ENSRNOG00000001165
meriones_unguiculatus ENSMUGG00000008300
nannospalax_galili ENSNGAG00000002127
jaculus_jaculus ENSJJAG00000017683
ochotona_princeps ENSOPRG00000015719
oryctolagus_cuniculus ENSOCUG00000008477
heterocephalus_glaber_female ENSHGLG00000007911
heterocephalus_glaber_male ENSHGLG00100003270
fukomys_damarensis ENSFDAG00000017654
cavia_porcellus ENSCPOG00000012057
cavia_aperea ENSCAPG00000015917
chinchilla_lanigera ENSCLAG00000006858
octodon_degus ENSODEG00000013031
equus_asinus_asinus ENSEASG00005003829
equus_caballus ENSECAG00000000233
capra_hircus ENSCHIG00000010400
ovis_aries ENSOARG00000010761
bos_taurus ENSBTAG00000021280
bos_mutus ENSBMUG00000012249
bison_bison_bison ENSBBBG00000014114
tursiops_truncatus ENSTTRG00000000732
sus_scrofa ENSSSCG00000022568
ursus_maritimus ENSUMAG00000025544
ursus_americanus ENSUAMG00000015170
ailuropoda_melanoleuca ENSAMEG00000001989
neovison_vison ENSNVIG00000005758
mustela_putorius_furo ENSMPUG00000009212
canis_lupus_familiaris ENSCAFG00000010372
canis_lupus_dingo ENSCAFG00020018424
vulpes_vulpes ENSVVUG00000016667
panthera_pardus ENSPPRG00000008007
panthera_tigris_altaica ENSPTIG00000012992
felis_catus ENSFCAG00000012705
myotis_lucifugus ENSMLUG00000000126
myotis_lucifugus ENSMLUG00000026737
pteropus_vampyrus ENSPVAG00000004476
loxodonta_africana ENSLAFG00000031726
procavia_capensis ENSPCAG00000000861
echinops_telfairi ENSETEG00000007425
choloepus_hoffmanni ENSCHOG00000010196
dasypus_novemcinctus ENSDNOG00000046072
vicugna_pacos ENSVPAG00000009437
latimeria_chalumnae ENSLACG00000002107
pygocentrus_nattereri ENSPNAG00000025569
astyanax_mexicanus ENSAMXG00000012377
ictalurus_punctatus ENSIPUG00000020258
danio_rerio ENSDARG00000036545
esox_lucius ENSELUG00000020975
scophthalmus_maximus ENSSMAG00000017688
kryptolebias_marmoratus ENSKMAG00000003086
gasterosteus_aculeatus ENSGACG00000001457
seriola_lalandi_dorsalis ENSSLDG00000002107
seriola_dumerili ENSSDUG00000000250
cynoglossus_semilaevis ENSCSEG00000020677
hippocampus_comes ENSHCOG00000018206
mola_mola ENSMMOG00000019168
poecilia_latipinna ENSPLAG00000014557
poecilia_mexicana ENSPMEG00000018067
poecilia_formosa ENSPFOG00000017381
poecilia_reticulata ENSPREG00000015460
gambusia_affinis ENSGAFG00000020547
xiphophorus_couchianus ENSXCOG00000008360
xiphophorus_maculatus ENSXMAG00000021103
cyprinodon_variegatus ENSCVAG00000010342
oryzias_latipes_asm223469v1 ENSORLG00015004167
oryzias_latipes ENSORLG00000022129
oryzias_latipes ENSORLG00020006891
oryzias_melastigma ENSOMEG00000017105
astatotilapia_calliptera ENSACLG00000006214
maylandia_zebra ENSMZEG00005013673
haplochromis_burtoni ENSHBUG00000021035
pundamilia_nyererei ENSPNYG00000022810
oreochromis_niloticus ENSONIG00000017423
amphilophus_citrinellus ENSACIG00000003912
monopterus_albus ENSMALG00000009609
mastacembelus_armatus ENSMAMG00000007351
anabas_testudineus ENSATEG00000005294
labrus_bergylta ENSLBEG00000021752
amphiprion_percula ENSAPEG00000024022
amphiprion_ocellaris ENSAOCG00000000372
stegastes_partitus ENSSPAG00000005596
acanthochromis_polyacanthus ENSAPOG00000004467
fundulus_heteroclitus ENSFHEG00000009592
xiphophorus_couchianus ENSXCOG00000008356
gambusia_affinis ENSGAFG00000020546
seriola_lalandi_dorsalis ENSSLDG00000002094
periophthalmus_magnuspinnatus ENSPMGG00000012764
gadus_morhua ENSGMOG00000018189
esox_lucius ENSELUG00000003710
astyanax_mexicanus ENSAMXG00000008759
astyanax_mexicanus ENSAMXG00000043941
pygocentrus_nattereri ENSPNAG00000015980
ictalurus_punctatus ENSIPUG00000005164
danio_rerio ENSDARG00000053315
paramormyrops_kingsleyae ENSPKIG00000003233
scleropages_formosus ENSSFOG00015003689
