chelonoidis_abingdonii ENSCABG00000018688
gopherus_agassizii ENSGAGG00000012465
serinus_canaria ENSSCAG00000002449
zonotrichia_albicollis ENSZALG00000006214
meleagris_gallopavo ENSMGAG00000004058
dromaius_novaehollandiae ENSDNVG00000001020
calidris_pygmaea ENSCPGG00000007442
cyanistes_caeruleus ENSCCEG00000021809
gallus_gallus ENSGALG00000003324
coturnix_japonica ENSCJPG00005021456
numida_meleagris ENSNMEG00000021153
anser_brachyrhynchus ENSABRG00000022760
anas_platyrhynchos_platyrhynchos ENSAPLG00000029163
calidris_pugnax ENSCPUG00000019995
melopsittacus_undulatus ENSMUNG00000013134
lepidothrix_coronata ENSLCOG00000000993
manacus_vitellinus ENSMVIG00005014802
junco_hyemalis ENSJHYG00000010321
ficedula_albicollis ENSFALG00000007866
lonchura_striata_domestica ENSLSDG00000009530
parus_major ENSPMJG00000010541
nothoprocta_perdicaria ENSNPEG00000003408
pelodiscus_sinensis ENSPSIG00000012189
pogona_vitticeps ENSPVIG00000011244
notechis_scutatus ENSNSUG00000019098
salvator_merianae ENSSMRG00000023548
sphenodon_punctatus ENSSPUG00000014750
ornithorhynchus_anatinus ENSOANG00000000890
procavia_capensis ENSPCAG00000001910
choloepus_hoffmanni ENSCHOG00000002233
oryctolagus_cuniculus ENSOCUG00000012272
loxodonta_africana ENSLAFG00000007385
dasypus_novemcinctus ENSDNOG00000046319
echinops_telfairi ENSETEG00000020089
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015589
mus_musculus ENSMUSG00000026586
mus_spicilegus ENSMSIG00000022763
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014782
mus_pahari MGP_PahariEiJ_G0028019
rattus_norvegicus ENSRNOG00000003720
meriones_unguiculatus ENSMUGG00000008053
cricetulus_griseus_crigri ENSCGRG00000010208
cricetulus_griseus_crigri-picr ENSCGRG00015010463
cricetulus_griseus_chok1gshd ENSCGRG00001015124
mesocricetus_auratus ENSMAUG00000018606
microtus_ochrogaster ENSMOCG00000012879
peromyscus_maniculatus_bairdii ENSPEMG00000019719
nannospalax_galili ENSNGAG00000016336
jaculus_jaculus ENSJJAG00000015281
castor_canadensis ENSCCNG00000003343
ictidomys_tridecemlineatus ENSSTOG00000023298
urocitellus_parryii ENSUPAG00010010497
spermophilus_dauricus ENSSDAG00000012147
marmota_marmota_marmota ENSMMMG00000018176
prolemur_simus ENSPSMG00000025518
propithecus_coquereli ENSPCOG00000014632
microcebus_murinus ENSMICG00000017097
otolemur_garnettii ENSOGAG00000012582
carlito_syrichta ENSTSYG00000027498
octodon_degus ENSODEG00000003609
chinchilla_lanigera ENSCLAG00000005839
cavia_porcellus ENSCPOG00000014515
heterocephalus_glaber_female ENSHGLG00000002089
ochotona_princeps ENSOPRG00000017240
equus_asinus_asinus ENSEASG00005018979
equus_caballus ENSECAG00000008539
ursus_americanus ENSUAMG00000022346
ursus_maritimus ENSUMAG00000017715
ailuropoda_melanoleuca ENSAMEG00000011111
canis_lupus_dingo ENSCAFG00020022095
canis_lupus_familiaris ENSCAFG00000015002
vulpes_vulpes ENSVVUG00000025181
mustela_putorius_furo ENSMPUG00000015588
pteropus_vampyrus ENSPVAG00000007390
panthera_pardus ENSPPRG00000020823
panthera_tigris_altaica ENSPTIG00000007447
felis_catus ENSFCAG00000025024
myotis_lucifugus ENSMLUG00000004501
bos_mutus ENSBMUG00000021196
bos_taurus ENSBTAG00000004570
capra_hircus ENSCHIG00000010202
sus_scrofa ENSSSCG00000031503
tursiops_truncatus ENSTTRG00000006467
bison_bison_bison ENSBBBG00000015876
vicugna_pacos ENSVPAG00000005144
fukomys_damarensis ENSFDAG00000011978
callithrix_jacchus ENSCJAG00000009928
aotus_nancymaae ENSANAG00000023837
pan_paniscus ENSPPAG00000031154
pan_troglodytes ENSPTRG00000001668
homo_sapiens ENSG00000116132
gorilla_gorilla ENSGGOG00000010196
pongo_abelii ENSPPYG00000000521
nomascus_leucogenys ENSNLEG00000015124
rhinopithecus_roxellana ENSRROG00000034490
rhinopithecus_bieti ENSRBIG00000042362
piliocolobus_tephrosceles ENSPTEG00000016496
colobus_angolensis_palliatus ENSCANG00000030136
macaca_fascicularis ENSMFAG00000032316
macaca_nemestrina ENSMNEG00000040241
cercocebus_atys ENSCATG00000030224
theropithecus_gelada ENSTGEG00000005218
mandrillus_leucophaeus ENSMLEG00000042343
saimiri_boliviensis_boliviensis ENSSBOG00000020067
cebus_capucinus ENSCCAG00000019169
notamacropus_eugenii ENSMEUG00000004016
phascolarctos_cinereus ENSPCIG00000032340
sarcophilus_harrisii ENSSHAG00000015054
monodelphis_domestica ENSMODG00000003582
chrysemys_picta_bellii ENSCPBG00000012981
crocodylus_porosus ENSCPRG00005004927
chlorocebus_sabaeus ENSCSAG00000011575
papio_anubis ENSPANG00000008313
heterocephalus_glaber_male ENSHGLG00100004577
cavia_aperea ENSCAPG00000017050
dipodomys_ordii ENSDORG00000003154
ovis_aries ENSOARG00000012029
macaca_mulatta ENSMMUG00000043224
apteryx_rowi ENSARWG00000018415
apteryx_haastii ENSAHAG00000004650
apteryx_owenii ENSAOWG00000011764
taeniopygia_guttata ENSTGUG00000017298
latimeria_chalumnae ENSLACG00000011357
xenopus_tropicalis ENSXETG00000004727
xenopus_tropicalis ENSXETG00000014169
astyanax_mexicanus ENSAMXG00000032983
pygocentrus_nattereri ENSPNAG00000028803
ictalurus_punctatus ENSIPUG00000008362
danio_rerio ENSDARG00000042027
esox_lucius ENSELUG00000012056
paramormyrops_kingsleyae ENSPKIG00000005726
scleropages_formosus ENSSFOG00015004702
mola_mola ENSMMOG00000016942
tetraodon_nigroviridis ENSTNIG00000005538
gasterosteus_aculeatus ENSGACG00000005111
hippocampus_comes ENSHCOG00000013698
astatotilapia_calliptera ENSACLG00000021807
pundamilia_nyererei ENSPNYG00000005779
haplochromis_burtoni ENSHBUG00000020291
neolamprologus_brichardi ENSNBRG00000004459
oreochromis_niloticus ENSONIG00000007843
amphilophus_citrinellus ENSACIG00000011679
amphiprion_percula ENSAPEG00000021672
amphiprion_ocellaris ENSAOCG00000000182
acanthochromis_polyacanthus ENSAPOG00000011900
stegastes_partitus ENSSPAG00000008734
maylandia_zebra ENSMZEG00005017793
mastacembelus_armatus ENSMAMG00000015198
cynoglossus_semilaevis ENSCSEG00000001187
anabas_testudineus ENSATEG00000004399
monopterus_albus ENSMALG00000019002
oryzias_latipes_asm223469v1 ENSORLG00015021610
oryzias_latipes ENSORLG00000013440
oryzias_latipes ENSORLG00020002241
oryzias_melastigma ENSOMEG00000016022
seriola_dumerili ENSSDUG00000021734
seriola_lalandi_dorsalis ENSSLDG00000016851
poecilia_latipinna ENSPLAG00000010488
poecilia_formosa ENSPFOG00000003097
poecilia_mexicana ENSPMEG00000011967
poecilia_reticulata ENSPREG00000003001
gambusia_affinis ENSGAFG00000012520
xiphophorus_couchianus ENSXCOG00000007384
xiphophorus_maculatus ENSXMAG00000005444
cyprinodon_variegatus ENSCVAG00000011872
fundulus_heteroclitus ENSFHEG00000004201
kryptolebias_marmoratus ENSKMAG00000010521
gadus_morhua ENSGMOG00000009604
esox_lucius ENSELUG00000020779
paramormyrops_kingsleyae ENSPKIG00000017092
scleropages_formosus ENSSFOG00015011095
lepisosteus_oculatus ENSLOCG00000001893
pygocentrus_nattereri ENSPNAG00000029371
astyanax_mexicanus ENSAMXG00000034043
ictalurus_punctatus ENSIPUG00000016228
danio_rerio ENSDARG00000033971
scophthalmus_maximus ENSSMAG00000015646
labrus_bergylta ENSLBEG00000023849
periophthalmus_magnuspinnatus ENSPMGG00000016422
drosophila_melanogaster FBgn0034821
