pogona_vitticeps ENSPVIG00000021626
notechis_scutatus ENSNSUG00000019855
salvator_merianae ENSSMRG00000013974
sphenodon_punctatus ENSSPUG00000010160
chelonoidis_abingdonii ENSCABG00000003102
gopherus_agassizii ENSGAGG00000008028
chrysemys_picta_bellii ENSCPBG00000026527
pelodiscus_sinensis ENSPSIG00000014012
crocodylus_porosus ENSCPRG00005000232
phascolarctos_cinereus ENSPCIG00000021159
sarcophilus_harrisii ENSSHAG00000010654
monodelphis_domestica ENSMODG00000016739
bos_taurus ENSBTAG00000038330
bos_mutus ENSBMUG00000023890
ovis_aries ENSOARG00000013325
sus_scrofa ENSSSCG00000032501
equus_asinus_asinus ENSEASG00005018369
loxodonta_africana ENSLAFG00000028304
ornithorhynchus_anatinus ENSOANG00000012429
xenopus_tropicalis ENSXETG00000033286
latimeria_chalumnae ENSLACG00000010193
scleropages_formosus ENSSFOG00015018773
paramormyrops_kingsleyae ENSPKIG00000006638
hippocampus_comes ENSHCOG00000015559
periophthalmus_magnuspinnatus ENSPMGG00000004769
takifugu_rubripes ENSTRUG00000015504
tetraodon_nigroviridis ENSTNIG00000012825
mola_mola ENSMMOG00000002217
labrus_bergylta ENSLBEG00000015872
gasterosteus_aculeatus ENSGACG00000009025
mastacembelus_armatus ENSMAMG00000009861
monopterus_albus ENSMALG00000001787
anabas_testudineus ENSATEG00000015689
poecilia_formosa ENSPFOG00000015555
poecilia_mexicana ENSPMEG00000016984
poecilia_latipinna ENSPLAG00000022225
poecilia_reticulata ENSPREG00000018000
xiphophorus_maculatus ENSXMAG00000018971
xiphophorus_couchianus ENSXCOG00000002599
gambusia_affinis ENSGAFG00000016165
fundulus_heteroclitus ENSFHEG00000001746
cyprinodon_variegatus ENSCVAG00000001798
kryptolebias_marmoratus ENSKMAG00000012395
oryzias_latipes_asm223469v1 ENSORLG00015000703
oryzias_latipes ENSORLG00020010947
oryzias_latipes ENSORLG00000025724
oryzias_melastigma ENSOMEG00000016200
amphiprion_ocellaris ENSAOCG00000003800
amphiprion_percula ENSAPEG00000006883
acanthochromis_polyacanthus ENSAPOG00000020711
stegastes_partitus ENSSPAG00000016218
pundamilia_nyererei ENSPNYG00000017248
haplochromis_burtoni ENSHBUG00000005240
maylandia_zebra ENSMZEG00005011489
astatotilapia_calliptera ENSACLG00000011923
neolamprologus_brichardi ENSNBRG00000022874
oreochromis_niloticus ENSONIG00000019986
amphilophus_citrinellus ENSACIG00000022763
scophthalmus_maximus ENSSMAG00000012995
cynoglossus_semilaevis ENSCSEG00000012019
seriola_lalandi_dorsalis ENSSLDG00000013249
seriola_dumerili ENSSDUG00000002208
gadus_morhua ENSGMOG00000016864
esox_lucius ENSELUG00000009757
pygocentrus_nattereri ENSPNAG00000012729
astyanax_mexicanus ENSAMXG00000040622
ictalurus_punctatus ENSIPUG00000000420
danio_rerio ENSDARG00000004274
lepisosteus_oculatus ENSLOCG00000003501
drosophila_melanogaster FBgn0030328
