takifugu_rubripes ENSTRUG00000022677
tetraodon_nigroviridis ENSTNIG00000012511
gasterosteus_aculeatus ENSGACG00000012214
cynoglossus_semilaevis ENSCSEG00000019977
scophthalmus_maximus ENSSMAG00000012931
mola_mola ENSMMOG00000017376
labrus_bergylta ENSLBEG00000012359
mastacembelus_armatus ENSMAMG00000024224
monopterus_albus ENSMALG00000014664
anabas_testudineus ENSATEG00000023644
seriola_lalandi_dorsalis ENSSLDG00000024418
seriola_dumerili ENSSDUG00000022970
poecilia_formosa ENSPFOG00000001084
poecilia_latipinna ENSPLAG00000023554
poecilia_mexicana ENSPMEG00000008701
poecilia_reticulata ENSPREG00000002941
xiphophorus_maculatus ENSXMAG00000018350
xiphophorus_couchianus ENSXCOG00000014286
gambusia_affinis ENSGAFG00000007913
cyprinodon_variegatus ENSCVAG00000021765
fundulus_heteroclitus ENSFHEG00000021675
kryptolebias_marmoratus ENSKMAG00000006873
oryzias_latipes ENSORLG00000014193
oryzias_latipes_asm223469v1 ENSORLG00015007373
oryzias_latipes ENSORLG00020013160
oryzias_melastigma ENSOMEG00000003590
maylandia_zebra ENSMZEG00005026330
pundamilia_nyererei ENSPNYG00000015140
haplochromis_burtoni ENSHBUG00000009991
neolamprologus_brichardi ENSNBRG00000009373
oreochromis_niloticus ENSONIG00000016867
amphilophus_citrinellus ENSACIG00000010271
amphiprion_ocellaris ENSAOCG00000022174
amphiprion_percula ENSAPEG00000020986
acanthochromis_polyacanthus ENSAPOG00000005680
stegastes_partitus ENSSPAG00000016108
hippocampus_comes ENSHCOG00000010280
periophthalmus_magnuspinnatus ENSPMGG00000013650
gadus_morhua ENSGMOG00000019677
esox_lucius ENSELUG00000021580
pygocentrus_nattereri ENSPNAG00000023832
astyanax_mexicanus ENSAMXG00000031294
ictalurus_punctatus ENSIPUG00000003393
danio_rerio ENSDARG00000005015
scleropages_formosus ENSSFOG00015020119
paramormyrops_kingsleyae ENSPKIG00000010967
lepisosteus_oculatus ENSLOCG00000014443
