drosophila_melanogaster FBgn0027868
caenorhabditis_elegans_strain_n2 WBGene00003791
capra_hircus ENSCHIG00000026859
ovis_aries ENSOARG00000000362
bos_taurus ENSBTAG00000006911
bos_mutus ENSBMUG00000011268
bison_bison_bison ENSBBBG00000013059
tursiops_truncatus ENSTTRG00000015713
vicugna_pacos ENSVPAG00000000932
sus_scrofa ENSSSCG00000000486
ursus_maritimus ENSUMAG00000020723
ursus_americanus ENSUAMG00000018660
ailuropoda_melanoleuca ENSAMEG00000008570
neovison_vison ENSNVIG00000010296
mustela_putorius_furo ENSMPUG00000017507
canis_lupus_familiaris ENSCAFG00000000417
canis_lupus_dingo ENSCAFG00020017009
vulpes_vulpes ENSVVUG00000010182
panthera_pardus ENSPPRG00000004194
panthera_tigris_altaica ENSPTIG00000009802
felis_catus ENSFCAG00000012824
pteropus_vampyrus ENSPVAG00000002542
myotis_lucifugus ENSMLUG00000002584
equus_asinus_asinus ENSEASG00005008044
equus_caballus ENSECAG00000007483
sorex_araneus ENSSARG00000000940
erinaceus_europaeus ENSEEUG00000002031
prolemur_simus ENSPSMG00000002791
propithecus_coquereli ENSPCOG00000022158
microcebus_murinus ENSMICG00000013152
tupaia_belangeri ENSTBEG00000012772
cricetulus_griseus_crigri ENSCGRG00000016174
cricetulus_griseus_crigri-picr ENSCGRG00015004940
cricetulus_griseus_chok1gshd ENSCGRG00001022934
mesocricetus_auratus ENSMAUG00000022100
peromyscus_maniculatus_bairdii ENSPEMG00000013655
microtus_ochrogaster ENSMOCG00000021505
mus_spicilegus ENSMSIG00000022409
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016661
mus_musculus ENSMUSG00000052798
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015838
mus_pahari MGP_PahariEiJ_G0031249
rattus_norvegicus ENSRNOG00000006541
meriones_unguiculatus ENSMUGG00000017217
nannospalax_galili ENSNGAG00000017977
dipodomys_ordii ENSDORG00000005178
octodon_degus ENSODEG00000004100
chinchilla_lanigera ENSCLAG00000010392
cavia_porcellus ENSCPOG00000008635
cavia_aperea ENSCAPG00000003707
heterocephalus_glaber_male ENSHGLG00100001223
heterocephalus_glaber_female ENSHGLG00000000927
fukomys_damarensis ENSFDAG00000003192
urocitellus_parryii ENSUPAG00010023330
ictidomys_tridecemlineatus ENSSTOG00000003887
spermophilus_dauricus ENSSDAG00000003379
marmota_marmota_marmota ENSMMMG00000004234
oryctolagus_cuniculus ENSOCUG00000010886
ochotona_princeps ENSOPRG00000017271
otolemur_garnettii ENSOGAG00000002661
carlito_syrichta ENSTSYG00000004083
castor_canadensis ENSCCNG00000021189
rhinopithecus_roxellana ENSRROG00000040209
rhinopithecus_bieti ENSRBIG00000044624
