pan_paniscus ENSPPAG00000043305
pan_troglodytes ENSPTRG00000047392
gorilla_gorilla ENSGGOG00000043545
mandrillus_leucophaeus ENSMLEG00000044320
cercocebus_atys ENSCATG00000036020
macaca_nemestrina ENSMNEG00000034071
theropithecus_gelada ENSTGEG00000018176
mandrillus_leucophaeus ENSMLEG00000042131
theropithecus_gelada ENSTGEG00000005830
mandrillus_leucophaeus ENSMLEG00000034898
piliocolobus_tephrosceles ENSPTEG00000028988
piliocolobus_tephrosceles ENSPTEG00000017117
rhinopithecus_roxellana ENSRROG00000037502
rhinopithecus_roxellana ENSRROG00000030015
rhinopithecus_roxellana ENSRROG00000044303
macaca_mulatta ENSMMUG00000064388
piliocolobus_tephrosceles ENSPTEG00000030602
papio_anubis ENSPANG00000030996
mandrillus_leucophaeus ENSMLEG00000037569
macaca_fascicularis ENSMFAG00000037187
macaca_nemestrina ENSMNEG00000029048
macaca_fascicularis ENSMFAG00000046234
cercocebus_atys ENSCATG00000034265
papio_anubis ENSPANG00000030987
rhinopithecus_bieti ENSRBIG00000029456
piliocolobus_tephrosceles ENSPTEG00000025715
rhinopithecus_bieti ENSRBIG00000042459
colobus_angolensis ENSCANG00000032103
rhinopithecus_roxellana ENSRROG00000029105
callithrix_jacchus ENSCJAG00000068088
