anser_brachyrhynchus ENSABRG00000013471
taeniopygia_guttata ENSTGUG00000014362
calidris_pugnax ENSCPUG00000007534
calidris_pygmaea ENSCPGG00000006883
apteryx_owenii ENSAOWG00000004104
apteryx_rowi ENSARWG00000010255
apteryx_haastii ENSAHAG00000001970
numida_meleagris ENSNMEG00000002325
anas_platyrhynchos_platyrhynchos ENSAPLG00000019565
dromaius_novaehollandiae ENSDNVG00000004764
cyanistes_caeruleus ENSCCEG00000022513
crocodylus_porosus ENSCPRG00005004018
gopherus_agassizii ENSGAGG00000020037
chelonoidis_abingdonii ENSCABG00000007700
chrysemys_picta_bellii ENSCPBG00000018031
pelodiscus_sinensis ENSPSIG00000017661
anolis_carolinensis ENSACAG00000013313
pogona_vitticeps ENSPVIG00000006971
notechis_scutatus ENSNSUG00000003119
salvator_merianae ENSSMRG00000003925
prolemur_simus ENSPSMG00000021106
propithecus_coquereli ENSPCOG00000022820
microcebus_murinus ENSMICG00000003757
otolemur_garnettii ENSOGAG00000001669
pan_troglodytes ENSPTRG00000005145
pan_paniscus ENSPPAG00000034874
homo_sapiens ENSG00000135439
gorilla_gorilla ENSGGOG00000001399
pongo_abelii ENSPPYG00000004701
nomascus_leucogenys ENSNLEG00000017220
rhinopithecus_bieti ENSRBIG00000042644
rhinopithecus_roxellana ENSRROG00000022063
colobus_angolensis_palliatus ENSCANG00000032667
piliocolobus_tephrosceles ENSPTEG00000027789
theropithecus_gelada ENSTGEG00000018505
papio_anubis ENSPANG00000012661
macaca_mulatta ENSMMUG00000023690
macaca_fascicularis ENSMFAG00000000465
macaca_nemestrina ENSMNEG00000044301
cercocebus_atys ENSCATG00000012954
chlorocebus_sabaeus ENSCSAG00000004659
cebus_capucinus ENSCCAG00000030248
saimiri_boliviensis_boliviensis ENSSBOG00000015494
callithrix_jacchus ENSCJAG00000006784
aotus_nancymaae ENSANAG00000038009
tupaia_belangeri ENSTBEG00000009692
castor_canadensis ENSCCNG00000031221
dipodomys_ordii ENSDORG00000007265
mus_spicilegus ENSMSIG00000018800
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016706
mus_musculus ENSMUSG00000025422
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015880
mus_pahari MGP_PahariEiJ_G0031205
rattus_norvegicus ENSRNOG00000025584
meriones_unguiculatus ENSMUGG00000008306
cricetulus_griseus_chok1gshd ENSCGRG00001013372
cricetulus_griseus_crigri-picr ENSCGRG00015001015
cricetulus_griseus_crigri ENSCGRG00000003012
mesocricetus_auratus ENSMAUG00000007077
microtus_ochrogaster ENSMOCG00000015636
peromyscus_maniculatus_bairdii ENSPEMG00000017050
nannospalax_galili ENSNGAG00000019298
jaculus_jaculus ENSJJAG00000012355
octodon_degus ENSODEG00000001675
chinchilla_lanigera ENSCLAG00000009332
cavia_porcellus ENSCPOG00000022267
heterocephalus_glaber_female ENSHGLG00000009759
heterocephalus_glaber_male ENSHGLG00100003315
fukomys_damarensis ENSFDAG00000018463
urocitellus_parryii ENSUPAG00010017556
spermophilus_dauricus ENSSDAG00000002575
ictidomys_tridecemlineatus ENSSTOG00000001113
marmota_marmota_marmota ENSMMMG00000010604
oryctolagus_cuniculus ENSOCUG00000001304
ochotona_princeps ENSOPRG00000010711
panthera_tigris_altaica ENSPTIG00000006997
ursus_maritimus ENSUMAG00000020080
bos_mutus ENSBMUG00000025447
mandrillus_leucophaeus ENSMLEG00000044212
carlito_syrichta ENSTSYG00000025413
ailuropoda_melanoleuca ENSAMEG00000005291
ursus_americanus ENSUAMG00000013159
ursus_americanus ENSUAMG00000002813
neovison_vison ENSNVIG00000003143
mustela_putorius_furo ENSMPUG00000002000
canis_lupus_dingo ENSCAFG00020022888
canis_lupus_familiaris ENSCAFG00000000273
vulpes_vulpes ENSVVUG00000016860
panthera_pardus ENSPPRG00000018437
felis_catus ENSFCAG00000014695
erinaceus_europaeus ENSEEUG00000013960
bison_bison_bison ENSBBBG00000002118
bos_taurus ENSBTAG00000007156
ovis_aries ENSOARG00000005433
capra_hircus ENSCHIG00000000522
tursiops_truncatus ENSTTRG00000008341
sus_scrofa ENSSSCG00000038732
equus_caballus ENSECAG00000023952
equus_asinus_asinus ENSEASG00005007244
pteropus_vampyrus ENSPVAG00000012128
myotis_lucifugus ENSMLUG00000008775
procavia_capensis ENSPCAG00000003480
loxodonta_africana ENSLAFG00000009533
echinops_telfairi ENSETEG00000002665
dasypus_novemcinctus ENSDNOG00000009226
notamacropus_eugenii ENSMEUG00000013996
phascolarctos_cinereus ENSPCIG00000023660
sarcophilus_harrisii ENSSHAG00000009154
ornithorhynchus_anatinus ENSOANG00000020623
ornithorhynchus_anatinus ENSOANG00000012830
xenopus_tropicalis ENSXETG00000009661
latimeria_chalumnae ENSLACG00000018271
mastacembelus_armatus ENSMAMG00000004376
monopterus_albus ENSMALG00000017921
anabas_testudineus ENSATEG00000024619
amphiprion_percula ENSAPEG00000009840
amphiprion_ocellaris ENSAOCG00000004824
acanthochromis_polyacanthus ENSAPOG00000006830
stegastes_partitus ENSSPAG00000000161
astatotilapia_calliptera ENSACLG00000003337
haplochromis_burtoni ENSHBUG00000023833
maylandia_zebra ENSMZEG00005001369
pundamilia_nyererei ENSPNYG00000020413
oreochromis_niloticus ENSONIG00000019179
neolamprologus_brichardi ENSNBRG00000010131
amphilophus_citrinellus ENSACIG00000002031
fundulus_heteroclitus ENSFHEG00000008296
cyprinodon_variegatus ENSCVAG00000001755
xiphophorus_maculatus ENSXMAG00000002423
xiphophorus_couchianus ENSXCOG00000018578
gambusia_affinis ENSGAFG00000002966
poecilia_mexicana ENSPMEG00000020043
poecilia_formosa ENSPFOG00000009671
poecilia_latipinna ENSPLAG00000000187
poecilia_reticulata ENSPREG00000014752
poecilia_latipinna ENSPLAG00000010434
kryptolebias_marmoratus ENSKMAG00000016872
oryzias_latipes ENSORLG00000015244
oryzias_latipes ENSORLG00020017464
oryzias_latipes_asm223469v1 ENSORLG00015012946
oryzias_melastigma ENSOMEG00000022131
scophthalmus_maximus ENSSMAG00000003939
cynoglossus_semilaevis ENSCSEG00000004305
seriola_lalandi_dorsalis ENSSLDG00000004060
seriola_dumerili ENSSDUG00000004901
gasterosteus_aculeatus ENSGACG00000000599
labrus_bergylta ENSLBEG00000016875
takifugu_rubripes ENSTRUG00000018522
tetraodon_nigroviridis ENSTNIG00000018239
mola_mola ENSMMOG00000021895
hippocampus_comes ENSHCOG00000019792
periophthalmus_magnuspinnatus ENSPMGG00000010932
