chelonoidis_abingdonii ENSCABG00000005813
gopherus_agassizii ENSGAGG00000007497
chrysemys_picta_bellii ENSCPBG00000008821
pelodiscus_sinensis ENSPSIG00000009031
apteryx_owenii ENSAOWG00000018311
apteryx_rowi ENSARWG00000003787
apteryx_haastii ENSAHAG00000014449
nothoprocta_perdicaria ENSNPEG00000004358
lonchura_striata_domestica ENSLSDG00000007978
taeniopygia_guttata ENSTGUG00000008751
serinus_canaria ENSSCAG00000005482
junco_hyemalis ENSJHYG00000003705
ficedula_albicollis ENSFALG00000012972
cyanistes_caeruleus ENSCCEG00000002778
parus_major ENSPMJG00000004856
lepidothrix_coronata ENSLCOG00000013184
calidris_pygmaea ENSCPGG00000012804
calidris_pugnax ENSCPUG00000019822
meleagris_gallopavo ENSMGAG00000016819
coturnix_japonica ENSCJPG00005016581
gallus_gallus ENSGALG00000031797
numida_meleagris ENSNMEG00000020338
dromaius_novaehollandiae ENSDNVG00000001973
melopsittacus_undulatus ENSMUNG00000002143
anolis_carolinensis ENSACAG00000009823
pogona_vitticeps ENSPVIG00000006969
notechis_scutatus ENSNSUG00000004497
salvator_merianae ENSSMRG00000016502
sphenodon_punctatus ENSSPUG00000016226
saimiri_boliviensis_boliviensis ENSSBOG00000036151
cebus_capucinus ENSCCAG00000032267
callithrix_jacchus ENSCJAG00000045518
aotus_nancymaae ENSANAG00000030853
gorilla_gorilla ENSGGOG00000010191
homo_sapiens ENSG00000171135
pan_troglodytes ENSPTRG00000014601
pan_paniscus ENSPPAG00000037249
pongo_abelii ENSPPYG00000013674
nomascus_leucogenys ENSNLEG00000004230
macaca_fascicularis ENSMFAG00000038434
macaca_mulatta ENSMMUG00000018280
macaca_nemestrina ENSMNEG00000030195
cercocebus_atys ENSCATG00000030149
mandrillus_leucophaeus ENSMLEG00000040446
papio_anubis ENSPANG00000031522
theropithecus_gelada ENSTGEG00000019837
chlorocebus_sabaeus ENSCSAG00000010461
colobus_angolensis_palliatus ENSCANG00000039754
rhinopithecus_roxellana ENSRROG00000004746
carlito_syrichta ENSTSYG00000028962
propithecus_coquereli ENSPCOG00000023783
microcebus_murinus ENSMICG00000048042
prolemur_simus ENSPSMG00000009633
otolemur_garnettii ENSOGAG00000031186
spermophilus_dauricus ENSSDAG00000023851
cavia_aperea ENSCAPG00000015122
dipodomys_ordii ENSDORG00000029815
cricetulus_griseus_crigri-picr ENSCGRG00015020588
capra_hircus ENSCHIG00000011838
ovis_aries ENSOARG00000005843
bos_mutus ENSBMUG00000011281
bos_taurus ENSBTAG00000010832
tursiops_truncatus ENSTTRG00000007546
ursus_americanus ENSUAMG00000001835
ursus_maritimus ENSUMAG00000018813
ailuropoda_melanoleuca ENSAMEG00000016213
neovison_vison ENSNVIG00000014728
mustela_putorius_furo ENSMPUG00000017143
canis_lupus_familiaris ENSCAFG00000028684
canis_lupus_dingo ENSCAFG00020008566
vulpes_vulpes ENSVVUG00000023719
panthera_pardus ENSPPRG00000023906
panthera_tigris_altaica ENSPTIG00000001596
felis_catus ENSFCAG00000031421
equus_asinus_asinus ENSEASG00005014167
equus_caballus ENSECAG00000016539
myotis_lucifugus ENSMLUG00000006144
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029755
mus_spicilegus ENSMSIG00000026610
mus_musculus ENSMUSG00000051256
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028727
mus_pahari MGP_PahariEiJ_G0022478
rattus_norvegicus ENSRNOG00000009175
meriones_unguiculatus ENSMUGG00000007230
cricetulus_griseus_chok1gshd ENSCGRG00001012137
cricetulus_griseus_crigri ENSCGRG00000015513
cricetulus_griseus_chok1gshd ENSCGRG00001024022
cricetulus_griseus_crigri ENSCGRG00000016528
mesocricetus_auratus ENSMAUG00000007797
microtus_ochrogaster ENSMOCG00000000482
nannospalax_galili ENSNGAG00000022716
jaculus_jaculus ENSJJAG00000010261
jaculus_jaculus ENSJJAG00000020653
ictidomys_tridecemlineatus ENSSTOG00000031374
urocitellus_parryii ENSUPAG00010022936
marmota_marmota_marmota ENSMMMG00000009124
castor_canadensis ENSCCNG00000010393
octodon_degus ENSODEG00000018255
octodon_degus ENSODEG00000014957
chinchilla_lanigera ENSCLAG00000000700
cavia_porcellus ENSCPOG00000038327
fukomys_damarensis ENSFDAG00000003472
sus_scrofa ENSSSCG00000032623
dasypus_novemcinctus ENSDNOG00000049742
choloepus_hoffmanni ENSCHOG00000002514
loxodonta_africana ENSLAFG00000026628
procavia_capensis ENSPCAG00000001614
pteropus_vampyrus ENSPVAG00000011109
echinops_telfairi ENSETEG00000006543
oryctolagus_cuniculus ENSOCUG00000005307
sorex_araneus ENSSARG00000013042
erinaceus_europaeus ENSEEUG00000007934
ochotona_princeps ENSOPRG00000002335
phascolarctos_cinereus ENSPCIG00000035737
notamacropus_eugenii ENSMEUG00000011465
monodelphis_domestica ENSMODG00000005236
sarcophilus_harrisii ENSSHAG00000015676
ornithorhynchus_anatinus ENSOANG00000004460
latimeria_chalumnae ENSLACG00000015085
gambusia_affinis ENSGAFG00000007248
poecilia_formosa ENSPFOG00000000641
kryptolebias_marmoratus ENSKMAG00000003035
oryzias_latipes ENSORLG00000003292
oryzias_latipes_asm223469v1 ENSORLG00015021157
oryzias_latipes ENSORLG00020020891
oryzias_melastigma ENSOMEG00000001950
poecilia_latipinna ENSPLAG00000004500
poecilia_mexicana ENSPMEG00000015055
poecilia_reticulata ENSPREG00000018840
xiphophorus_maculatus ENSXMAG00000009941
cynoglossus_semilaevis ENSCSEG00000001103
periophthalmus_magnuspinnatus ENSPMGG00000006733
gasterosteus_aculeatus ENSGACG00000014376
gasterosteus_aculeatus ENSGACG00000014256
labrus_bergylta ENSLBEG00000004010
labrus_bergylta ENSLBEG00000015019
cyprinodon_variegatus ENSCVAG00000021827
fundulus_heteroclitus ENSFHEG00000009979
xiphophorus_couchianus ENSXCOG00000020391
tetraodon_nigroviridis ENSTNIG00000010264
takifugu_rubripes ENSTRUG00000012548
mola_mola ENSMMOG00000013402
monopterus_albus ENSMALG00000012404
mastacembelus_armatus ENSMAMG00000021303
amphiprion_ocellaris ENSAOCG00000000040
amphiprion_percula ENSAPEG00000015055
acanthochromis_polyacanthus ENSAPOG00000009974
stegastes_partitus ENSSPAG00000021808
astatotilapia_calliptera ENSACLG00000023842
astatotilapia_calliptera ENSACLG00000016497
maylandia_zebra ENSMZEG00005017943
haplochromis_burtoni ENSHBUG00000020947
pundamilia_nyererei ENSPNYG00000021643
neolamprologus_brichardi ENSNBRG00000004740
amphilophus_citrinellus ENSACIG00000001599
seriola_lalandi_dorsalis ENSSLDG00000013700
seriola_dumerili ENSSDUG00000022584
scophthalmus_maximus ENSSMAG00000015803
anabas_testudineus ENSATEG00000017292
hippocampus_comes ENSHCOG00000003324
gadus_morhua ENSGMOG00000008580
esox_lucius ENSELUG00000023220
astyanax_mexicanus ENSAMXG00000031710
pygocentrus_nattereri ENSPNAG00000005604
ictalurus_punctatus ENSIPUG00000010018
danio_rerio ENSDARG00000014995
paramormyrops_kingsleyae ENSPKIG00000012451
scleropages_formosus ENSSFOG00015010085
lepisosteus_oculatus ENSLOCG00000009456
labrus_bergylta ENSLBEG00000006179
kryptolebias_marmoratus ENSKMAG00000002460
fundulus_heteroclitus ENSFHEG00000011665
cyprinodon_variegatus ENSCVAG00000014898
xiphophorus_couchianus ENSXCOG00000018709
xiphophorus_maculatus ENSXMAG00000011197
gambusia_affinis ENSGAFG00000021209
poecilia_latipinna ENSPLAG00000020816
poecilia_reticulata ENSPREG00000007312
poecilia_formosa ENSPFOG00000008655
poecilia_mexicana ENSPMEG00000020441
oryzias_latipes ENSORLG00000011794
oryzias_latipes_asm223469v1 ENSORLG00015015715
oryzias_latipes ENSORLG00020012383
oryzias_melastigma ENSOMEG00000012743
cynoglossus_semilaevis ENSCSEG00000004990
periophthalmus_magnuspinnatus ENSPMGG00000010264
amphiprion_ocellaris ENSAOCG00000013196
amphiprion_percula ENSAPEG00000005639
acanthochromis_polyacanthus ENSAPOG00000018519
stegastes_partitus ENSSPAG00000009821
maylandia_zebra ENSMZEG00005021862
haplochromis_burtoni ENSHBUG00000008258
pundamilia_nyererei ENSPNYG00000013226
astatotilapia_calliptera ENSACLG00000027234
neolamprologus_brichardi ENSNBRG00000002969
mastacembelus_armatus ENSMAMG00000017252
monopterus_albus ENSMALG00000004090
anabas_testudineus ENSATEG00000008096
seriola_lalandi_dorsalis ENSSLDG00000012147
seriola_lalandi_dorsalis ENSSLDG00000009030
seriola_dumerili ENSSDUG00000007812
scophthalmus_maximus ENSSMAG00000001724
takifugu_rubripes ENSTRUG00000024335
tetraodon_nigroviridis ENSTNIG00000002877
mola_mola ENSMMOG00000019790
gasterosteus_aculeatus ENSGACG00000002784
hippocampus_comes ENSHCOG00000003136
gadus_morhua ENSGMOG00000016665
esox_lucius ENSELUG00000019397
astyanax_mexicanus ENSAMXG00000036769
pygocentrus_nattereri ENSPNAG00000007873
ictalurus_punctatus ENSIPUG00000011462
danio_rerio ENSDARG00000041071
petromyzon_marinus ENSPMAG00000001035
ciona_intestinalis ENSCING00000011847
drosophila_melanogaster FBgn0037374
caenorhabditis_elegans_strain_n2 WBGene00010579
