ciona_savignyi ENSCSAVG00000011193
ciona_intestinalis ENSCING00000003982
caenorhabditis_elegans_strain_n2 WBGene00004421
monodelphis_domestica ENSMODG00000008731
monodelphis_domestica ENSMODG00000023771
notamacropus_eugenii ENSMEUG00000013163
notamacropus_eugenii ENSMEUG00000012839
phascolarctos_cinereus ENSPCIG00000026904
sarcophilus_harrisii ENSSHAG00000003963
ornithorhynchus_anatinus ENSOANG00000011015
homo_sapiens ENSG00000147403
gorilla_gorilla ENSGGOG00000043721
macaca_mulatta ENSMMUG00000011609
peromyscus_maniculatus_bairdii ENSPEMG00000015703
peromyscus_maniculatus_bairdii ENSPEMG00000029546
cricetulus_griseus_chok1gshd ENSCGRG00001022958
phascolarctos_cinereus ENSPCIG00000019968
heterocephalus_glaber_female ENSHGLG00000002608
heterocephalus_glaber_male ENSHGLG00100001759
ictidomys_tridecemlineatus ENSSTOG00000032177
loxodonta_africana ENSLAFG00000029115
bison_bison_bison ENSBBBG00000007632
bos_taurus ENSBTAG00000000609
capra_hircus ENSCHIG00000009117
capra_hircus ENSCHIG00000014582
microtus_ochrogaster ENSMOCG00000009835
loxodonta_africana ENSLAFG00000031501
macaca_mulatta ENSMMUG00000032387
macaca_nemestrina ENSMNEG00000016724
macaca_fascicularis ENSMFAG00000030582
papio_anubis ENSPANG00000032366
mandrillus_leucophaeus ENSMLEG00000009083
rhinopithecus_roxellana ENSRROG00000034848
macaca_nemestrina ENSMNEG00000035514
rhinopithecus_bieti ENSRBIG00000027756
nomascus_leucogenys ENSNLEG00000030756
pan_paniscus ENSPPAG00000033652
carlito_syrichta ENSTSYG00000029000
oryctolagus_cuniculus ENSOCUG00000023165
oryctolagus_cuniculus ENSOCUG00000024034
cebus_capucinus ENSCCAG00000023080
nannospalax_galili ENSNGAG00000019141
felis_catus ENSFCAG00000022921
panthera_pardus ENSPPRG00000014839
loxodonta_africana ENSLAFG00000026550
octodon_degus ENSODEG00000018397
jaculus_jaculus ENSJJAG00000017671
nannospalax_galili ENSNGAG00000004971
rhinopithecus_bieti ENSRBIG00000027672
rhinopithecus_roxellana ENSRROG00000018645
colobus_angolensis_palliatus ENSCANG00000030015
saimiri_boliviensis_boliviensis ENSSBOG00000018093
felis_catus ENSFCAG00000040538
panthera_pardus ENSPPRG00000002442
erinaceus_europaeus ENSEEUG00000013413
bos_mutus ENSBMUG00000014971
bison_bison_bison ENSBBBG00000006165
panthera_tigris_altaica ENSPTIG00000012116
dipodomys_ordii ENSDORG00000024825
dasypus_novemcinctus ENSDNOG00000013925
capra_hircus ENSCHIG00000020953
ovis_aries ENSOARG00000018866
rhinopithecus_roxellana ENSRROG00000029223
rhinopithecus_bieti ENSRBIG00000037895
gorilla_gorilla ENSGGOG00000022756
macaca_mulatta ENSMMUG00000001925
pan_paniscus ENSPPAG00000020443
pan_troglodytes ENSPTRG00000043110
gorilla_gorilla ENSGGOG00000042131
nomascus_leucogenys ENSNLEG00000032289
aotus_nancymaae ENSANAG00000026719
cebus_capucinus ENSCCAG00000024507
carlito_syrichta ENSTSYG00000028101
cricetulus_griseus_crigri ENSCGRG00000012867
cricetulus_griseus_chok1gshd ENSCGRG00001014291
microtus_ochrogaster ENSMOCG00000014966
nannospalax_galili ENSNGAG00000019291
octodon_degus ENSODEG00000019800
canis_lupus_familiaris ENSCAFG00000014408
cercocebus_atys ENSCATG00000030970
theropithecus_gelada ENSTGEG00000012563
colobus_angolensis_palliatus ENSCANG00000032226
pan_paniscus ENSPPAG00000034160
microcebus_murinus ENSMICG00000014368
cricetulus_griseus_crigri ENSCGRG00000001915
cricetulus_griseus_chok1gshd ENSCGRG00001013739
microtus_ochrogaster ENSMOCG00000007988
ictidomys_tridecemlineatus ENSSTOG00000011857
oryctolagus_cuniculus ENSOCUG00000015919
oryctolagus_cuniculus ENSOCUG00000011302
oryctolagus_cuniculus ENSOCUG00000022169
loxodonta_africana ENSLAFG00000031860
echinops_telfairi ENSETEG00000001712
cebus_capucinus ENSCCAG00000024992
callithrix_jacchus ENSCJAG00000011822
macaca_nemestrina ENSMNEG00000038094
macaca_fascicularis ENSMFAG00000040824
papio_anubis ENSPANG00000008309
rhinopithecus_bieti ENSRBIG00000042996
carlito_syrichta ENSTSYG00000004067
propithecus_coquereli ENSPCOG00000027122
mus_musculus ENSMUSG00000058443
mus_pahari MGP_PahariEiJ_G0031719
rattus_norvegicus ENSRNOG00000056765
meriones_unguiculatus ENSMUGG00000008570
nannospalax_galili ENSNGAG00000023746
marmota_marmota_marmota ENSMMMG00000014279
heterocephalus_glaber_male ENSHGLG00100009988
octodon_degus ENSODEG00000003868
prolemur_simus ENSPSMG00000015404
microcebus_murinus ENSMICG00000033705
saimiri_boliviensis_boliviensis ENSSBOG00000025724
callithrix_jacchus ENSCJAG00000039699
aotus_nancymaae ENSANAG00000036053
aotus_nancymaae ENSANAG00000037907
pan_troglodytes ENSPTRG00000043378
pan_paniscus ENSPPAG00000041227
rhinopithecus_roxellana ENSRROG00000019247
microtus_ochrogaster ENSMOCG00000013831
mesocricetus_auratus ENSMAUG00000020276
mus_musculus ENSMUSG00000008682
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034331
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033176
mus_spicilegus ENSMSIG00000009103
castor_canadensis ENSCCNG00000000410
mustela_putorius_furo ENSMPUG00000009320
vulpes_vulpes ENSVVUG00000029559
panthera_pardus ENSPPRG00000021464
panthera_tigris_altaica ENSPTIG00000005599
myotis_lucifugus ENSMLUG00000014337
cricetulus_griseus_crigri ENSCGRG00000002346
spermophilus_dauricus ENSSDAG00000006890
cricetulus_griseus_crigri-picr ENSCGRG00015007431
urocitellus_parryii ENSUPAG00010000252
dipodomys_ordii ENSDORG00000004369
cavia_porcellus ENSCPOG00000002355
gorilla_gorilla ENSGGOG00000000131
pongo_abelii ENSPPYG00000020874
nomascus_leucogenys ENSNLEG00000028143
ursus_maritimus ENSUMAG00000019583
ursus_americanus ENSUAMG00000020454
felis_catus ENSFCAG00000011395
canis_lupus_dingo ENSCAFG00020009114
cricetulus_griseus_chok1gshd ENSCGRG00001008387
equus_caballus ENSECAG00000017154
dasypus_novemcinctus ENSDNOG00000037062
papio_anubis ENSPANG00000029439
theropithecus_gelada ENSTGEG00000001669
mandrillus_leucophaeus ENSMLEG00000024326
mandrillus_leucophaeus ENSMLEG00000025660
macaca_fascicularis ENSMFAG00000043951
papio_anubis ENSPANG00000017636
chlorocebus_sabaeus ENSCSAG00000018454
macaca_mulatta ENSMMUG00000005494
colobus_angolensis_palliatus ENSCANG00000040013
nomascus_leucogenys ENSNLEG00000035527
otolemur_garnettii ENSOGAG00000000099
heterocephalus_glaber_male ENSHGLG00100012361
heterocephalus_glaber_female ENSHGLG00000017110
octodon_degus ENSODEG00000012263
cricetulus_griseus_crigri-picr ENSCGRG00015011587
cricetulus_griseus_crigri ENSCGRG00000019314
saimiri_boliviensis_boliviensis ENSSBOG00000034221
mus_spicilegus ENSMSIG00000004697
dasypus_novemcinctus ENSDNOG00000010802
neovison_vison ENSNVIG00000023818
tupaia_belangeri ENSTBEG00000009691
tupaia_belangeri ENSTBEG00000016207
