phascolarctos_cinereus ENSPCIG00000024395
monodelphis_domestica ENSMODG00000016930
sarcophilus_harrisii ENSSHAG00000018461
ovis_aries ENSOARG00000007434
capra_hircus ENSCHIG00000024419
bos_mutus ENSBMUG00000022782
bos_taurus ENSBTAG00000010210
bison_bison_bison ENSBBBG00000013820
capra_hircus ENSCHIG00000013453
tursiops_truncatus ENSTTRG00000004403
sus_scrofa ENSSSCG00000011048
vicugna_pacos ENSVPAG00000008598
ursus_americanus ENSUAMG00000002791
ursus_maritimus ENSUMAG00000012369
ailuropoda_melanoleuca ENSAMEG00000011527
canis_lupus_dingo ENSCAFG00020007970
canis_lupus_familiaris ENSCAFG00000004696
canis_lupus_familiaris ENSCAFG00000010553
vulpes_vulpes ENSVVUG00000005305
mustela_putorius_furo ENSMPUG00000000920
neovison_vison ENSNVIG00000024832
panthera_pardus ENSPPRG00000003441
panthera_tigris_altaica ENSPTIG00000013010
felis_catus ENSFCAG00000026613
myotis_lucifugus ENSMLUG00000015985
pteropus_vampyrus ENSPVAG00000013929
equus_caballus ENSECAG00000016965
equus_asinus_asinus ENSEASG00005019394
erinaceus_europaeus ENSEEUG00000003835
sorex_araneus ENSSARG00000003389
macaca_fascicularis ENSMFAG00000031495
macaca_nemestrina ENSMNEG00000028382
cercocebus_atys ENSCATG00000033418
theropithecus_gelada ENSTGEG00000008152
papio_anubis ENSPANG00000023298
rhinopithecus_roxellana ENSRROG00000039345
rhinopithecus_bieti ENSRBIG00000039063
piliocolobus_tephrosceles ENSPTEG00000028239
mandrillus_leucophaeus ENSMLEG00000044215
chlorocebus_sabaeus ENSCSAG00000013054
macaca_mulatta ENSMMUG00000017174
colobus_angolensis_palliatus ENSCANG00000042431
rhinopithecus_bieti ENSRBIG00000033236
colobus_angolensis_palliatus ENSCANG00000036560
macaca_mulatta ENSMMUG00000003528
macaca_fascicularis ENSMFAG00000025293
macaca_nemestrina ENSMNEG00000030440
mandrillus_leucophaeus ENSMLEG00000031758
cercocebus_atys ENSCATG00000036485
homo_sapiens ENSG00000152455
gorilla_gorilla ENSGGOG00000028243
pan_troglodytes ENSPTRG00000002313
pan_paniscus ENSPPAG00000030967
pongo_abelii ENSPPYG00000002106
nomascus_leucogenys ENSNLEG00000012108
cebus_capucinus ENSCCAG00000026246
saimiri_boliviensis_boliviensis ENSSBOG00000036243
callithrix_jacchus ENSCJAG00000009302
