pogona_vitticeps ENSPVIG00000022334
anolis_carolinensis ENSACAG00000007686
notechis_scutatus ENSNSUG00000020532
notechis_scutatus ENSNSUG00000020583
salvator_merianae ENSSMRG00000023294
sphenodon_punctatus ENSSPUG00000016853
apteryx_owenii ENSAOWG00000009931
apteryx_haastii ENSAHAG00000019608
apteryx_rowi ENSARWG00000010683
dromaius_novaehollandiae ENSDNVG00000003939
nothoprocta_perdicaria ENSNPEG00000007949
calidris_pygmaea ENSCPGG00000012663
calidris_pugnax ENSCPUG00000000284
lepidothrix_coronata ENSLCOG00000012174
manacus_vitellinus ENSMVIG00005004735
taeniopygia_guttata ENSTGUG00000016862
taeniopygia_guttata ENSTGUG00000015514
lonchura_striata ENSLSDG00000018116
serinus_canaria ENSSCAG00000004676
junco_hyemalis ENSJHYG00000008810
ficedula_albicollis ENSFALG00000003064
parus_major ENSPMJG00000004622
cyanistes_caeruleus ENSCCEG00000018491
meleagris_gallopavo ENSMGAG00000012880
coturnix_japonica ENSCJPG00005020494
gallus_gallus ENSGALG00000041257
numida_meleagris ENSNMEG00000003985
anser_brachyrhynchus ENSABRG00000018121
anas_platyrhynchos ENSAPLG00000005547
melopsittacus_undulatus ENSMUNG00000011840
crocodylus_porosus ENSCPRG00005008976
gopherus_agassizii ENSGAGG00000005677
chelonoidis_abingdonii ENSCABG00000000050
chrysemys_picta ENSCPBG00000026513
pelodiscus_sinensis ENSPSIG00000009445
vombatus_ursinus ENSVURG00010021840
vombatus_ursinus ENSVURG00010015714
phascolarctos_cinereus ENSPCIG00000004001
notamacropus_eugenii ENSMEUG00000000729
sarcophilus_harrisii ENSSHAG00000017075
monodelphis_domestica ENSMODG00000004411
loxodonta_africana ENSLAFG00000022543
procavia_capensis ENSPCAG00000007143
echinops_telfairi ENSETEG00000010817
choloepus_hoffmanni ENSCHOG00000004122
dasypus_novemcinctus ENSDNOG00000004277
castor_canadensis ENSCCNG00000002939
dipodomys_ordii ENSDORG00000010112
cricetulus_griseus ENSCGRG00001023713
cricetulus_griseus ENSCGRG00015009968
cricetulus_griseus ENSCGRG00000014290
mesocricetus_auratus ENSMAUG00000018969
peromyscus_maniculatus ENSPEMG00000008762
microtus_ochrogaster ENSMOCG00000021159
mus_spretus MGP_SPRETEiJ_G0024492
mus_spicilegus ENSMSIG00000001491
mus_musculus ENSMUSG00000026834
mus_caroli MGP_CAROLIEiJ_G0023571
mus_pahari MGP_PahariEiJ_G0025022
rattus_norvegicus ENSRNOG00000004828
meriones_unguiculatus ENSMUGG00000007173
nannospalax_galili ENSNGAG00000020794
jaculus_jaculus ENSJJAG00000000840
urocitellus_parryii ENSUPAG00010002309
ictidomys_tridecemlineatus ENSSTOG00000009159
spermophilus_dauricus ENSSDAG00000007257
marmota_marmota ENSMMMG00000022458
heterocephalus_glaber ENSHGLG00000007777
heterocephalus_glaber ENSHGLG00100015129
fukomys_damarensis ENSFDAG00000003167
chinchilla_lanigera ENSCLAG00000003034
octodon_degus ENSODEG00000013991
cavia_porcellus ENSCPOG00000007111
cavia_aperea ENSCAPG00000016806
oryctolagus_cuniculus ENSOCUG00000009208
