latimeria_chalumnae ENSLACG00000016137
xenopus_tropicalis ENSXETG00000010543
pygocentrus_nattereri ENSPNAG00000023528
astyanax_mexicanus ENSAMXG00000020466
ictalurus_punctatus ENSIPUG00000024491
danio_rerio ENSDARG00000057299
labrus_bergylta ENSLBEG00000018849
gasterosteus_aculeatus ENSGACG00000001888
tetraodon_nigroviridis ENSTNIG00000005669
takifugu_rubripes ENSTRUG00000024859
mola_mola ENSMMOG00000011301
maylandia_zebra ENSMZEG00005023249
pundamilia_nyererei ENSPNYG00000003349
haplochromis_burtoni ENSHBUG00000001927
astatotilapia_calliptera ENSACLG00000010774
neolamprologus_brichardi ENSNBRG00000006350
oreochromis_niloticus ENSONIG00000012558
cynoglossus_semilaevis ENSCSEG00000017787
seriola_dumerili ENSSDUG00000005565
seriola_lalandi ENSSLDG00000023500
amphilophus_citrinellus ENSACIG00000020377
poecilia_latipinna ENSPLAG00000012728
poecilia_formosa ENSPFOG00000006527
poecilia_mexicana ENSPMEG00000004183
poecilia_reticulata ENSPREG00000012829
xiphophorus_maculatus ENSXMAG00000025033
xiphophorus_couchianus ENSXCOG00000017173
gambusia_affinis ENSGAFG00000019900
cyprinodon_variegatus ENSCVAG00000005841
fundulus_heteroclitus ENSFHEG00000008012
kryptolebias_marmoratus ENSKMAG00000016856
oryzias_latipes ENSORLG00000019795
oryzias_latipes ENSORLG00015006705
oryzias_melastigma ENSOMEG00000004797
amphiprion_ocellaris ENSAOCG00000022746
amphiprion_percula ENSAPEG00000022681
amphiprion_ocellaris ENSAOCG00000004949
acanthochromis_polyacanthus ENSAPOG00000014222
acanthochromis_polyacanthus ENSAPOG00000008058
acanthochromis_polyacanthus ENSAPOG00000015681
stegastes_partitus ENSSPAG00000011515
monopterus_albus ENSMALG00000000453
mastacembelus_armatus ENSMAMG00000012250
anabas_testudineus ENSATEG00000023481
periophthalmus_magnuspinnatus ENSPMGG00000002919
hippocampus_comes ENSHCOG00000000566
gadus_morhua ENSGMOG00000019503
esox_lucius ENSELUG00000002300
paramormyrops_kingsleyae ENSPKIG00000018127
scleropages_formosus ENSSFOG00015015830
lepisosteus_oculatus ENSLOCG00000014881
apteryx_owenii ENSAOWG00000001488
apteryx_rowi ENSARWG00000011682
apteryx_haastii ENSAHAG00000002732
dromaius_novaehollandiae ENSDNVG00000007499
crocodylus_porosus ENSCPRG00005002392
gopherus_agassizii ENSGAGG00000023192
chelonoidis_abingdonii ENSCABG00000017879
chrysemys_picta ENSCPBG00000000856
pelodiscus_sinensis ENSPSIG00000007778
sphenodon_punctatus ENSSPUG00000011523
pogona_vitticeps ENSPVIG00000016160
notechis_scutatus ENSNSUG00000020315
nothoprocta_perdicaria ENSNPEG00000000225
gallus_gallus ENSGALG00000046740
notamacropus_eugenii ENSMEUG00000011178
phascolarctos_cinereus ENSPCIG00000023224
phascolarctos_cinereus ENSPCIG00000012717
monodelphis_domestica ENSMODG00000009685
sarcophilus_harrisii ENSSHAG00000017872
prolemur_simus ENSPSMG00000023749
propithecus_coquereli ENSPCOG00000015464
microcebus_murinus ENSMICG00000030118
otolemur_garnettii ENSOGAG00000015205
tupaia_belangeri ENSTBEG00000003411
marmota_marmota ENSMMMG00000017337
ictidomys_tridecemlineatus ENSSTOG00000000892
urocitellus_parryii ENSUPAG00010020059
spermophilus_dauricus ENSSDAG00000016164
cricetulus_griseus ENSCGRG00001022880
cricetulus_griseus ENSCGRG00000001026
cricetulus_griseus ENSCGRG00015017013
mesocricetus_auratus ENSMAUG00000000338
peromyscus_maniculatus ENSPEMG00000021457
microtus_ochrogaster ENSMOCG00000005684
microtus_ochrogaster ENSMOCG00000017819
mus_musculus ENSMUSG00000031226
mus_spicilegus ENSMSIG00000024614
mus_spretus MGP_SPRETEiJ_G0034483
mus_caroli MGP_CAROLIEiJ_G0033319
mus_pahari MGP_PahariEiJ_G0031856
rattus_norvegicus ENSRNOG00000002662
meriones_unguiculatus ENSMUGG00000000520
cricetulus_griseus ENSCGRG00000003585
cricetulus_griseus ENSCGRG00015004569
cricetulus_griseus ENSCGRG00000000934
neovison_vison ENSNVIG00000001244
mustela_putorius ENSMPUG00000016447
ursus_maritimus ENSUMAG00000017093
ursus_americanus ENSUAMG00000013479
ailuropoda_melanoleuca ENSAMEG00000011521
vulpes_vulpes ENSVVUG00000001970
canis_lupus ENSCAFG00020002802
canis_lupus ENSCAFG00000017228
canis_lupus ENSCAFG00020024666
canis_lupus ENSCAFG00020004812
canis_lupus ENSCAFG00000015537
vulpes_vulpes ENSVVUG00000013895
panthera_tigris ENSPTIG00000001818
panthera_pardus ENSPPRG00000024150
felis_catus ENSFCAG00000027255
sorex_araneus ENSSARG00000003115
sus_scrofa ENSSSCG00000030577
pan_troglodytes ENSPTRG00000022046
rhinopithecus_bieti ENSRBIG00000033172
otolemur_garnettii ENSOGAG00000027421
saimiri_boliviensis ENSSBOG00000028727
aotus_nancymaae ENSANAG00000018001
chinchilla_lanigera ENSCLAG00000000087
vicugna_pacos ENSVPAG00000003646
procavia_capensis ENSPCAG00000004571
bos_taurus ENSBTAG00000003609
bos_mutus ENSBMUG00000018256
bison_bison ENSBBBG00000014943
capra_hircus ENSCHIG00000015010
ovis_aries ENSOARG00000018758
carlito_syrichta ENSTSYG00000013034
loxodonta_africana ENSLAFG00000026665
jaculus_jaculus ENSJJAG00000020303
jaculus_jaculus ENSJJAG00000021916
nannospalax_galili ENSNGAG00000008887
ochotona_princeps ENSOPRG00000010837
oryctolagus_cuniculus ENSOCUG00000001088
tursiops_truncatus ENSTTRG00000013229
vicugna_pacos ENSVPAG00000008687
equus_caballus ENSECAG00000009882
equus_asinus ENSEASG00005001104
pteropus_vampyrus ENSPVAG00000000053
erinaceus_europaeus ENSEEUG00000001116
myotis_lucifugus ENSMLUG00000003156
echinops_telfairi ENSETEG00000008631
choloepus_hoffmanni ENSCHOG00000002420
gorilla_gorilla ENSGGOG00000013084
pan_paniscus ENSPPAG00000031758
homo_sapiens ENSG00000102390
pongo_abelii ENSPPYG00000020488
nomascus_leucogenys ENSNLEG00000001123
rhinopithecus_roxellana ENSRROG00000043483
rhinopithecus_bieti ENSRBIG00000039489
piliocolobus_tephrosceles ENSPTEG00000017252
colobus_angolensis ENSCANG00000034761
macaca_fascicularis ENSMFAG00000039912
macaca_mulatta ENSMMUG00000019569
macaca_nemestrina ENSMNEG00000018878
theropithecus_gelada ENSTGEG00000001803
papio_anubis ENSPANG00000013474
mandrillus_leucophaeus ENSMLEG00000037037
cercocebus_atys ENSCATG00000034130
chlorocebus_sabaeus ENSCSAG00000010824
callithrix_jacchus ENSCJAG00000018571
saimiri_boliviensis ENSSBOG00000021392
cebus_capucinus ENSCCAG00000019935
castor_canadensis ENSCCNG00000021439
dasypus_novemcinctus ENSDNOG00000005474
