anser_brachyrhynchus ENSABRG00000003268
anas_platyrhynchos_platyrhynchos ENSAPLG00000013460
calidris_pygmaea ENSCPGG00000003431
calidris_pugnax ENSCPUG00000003589
manacus_vitellinus ENSMVIG00005010802
lepidothrix_coronata ENSLCOG00000007720
taeniopygia_guttata ENSTGUG00000001138
serinus_canaria ENSSCAG00000011152
parus_major ENSPMJG00000008720
cyanistes_caeruleus ENSCCEG00000010807
ficedula_albicollis ENSFALG00000007690
junco_hyemalis ENSJHYG00000014441
apteryx_haastii ENSAHAG00000006234
apteryx_owenii ENSAOWG00000009531
apteryx_rowi ENSARWG00000002344
chrysemys_picta_bellii ENSCPBG00000008892
chelonoidis_abingdonii ENSCABG00000013551
salvator_merianae ENSSMRG00000017326
anolis_carolinensis ENSACAG00000016677
crocodylus_porosus ENSCPRG00005011481
coturnix_japonica ENSCJPG00005005246
nothoprocta_perdicaria ENSNPEG00000007417
meleagris_gallopavo ENSMGAG00000007540
sphenodon_punctatus ENSSPUG00000007804
phascolarctos_cinereus ENSPCIG00000004062
monodelphis_domestica ENSMODG00000003946
sarcophilus_harrisii ENSSHAG00000005542
ornithorhynchus_anatinus ENSOANG00000010228
gopherus_agassizii ENSGAGG00000012196
pelodiscus_sinensis ENSPSIG00000015702
gallus_gallus ENSGALG00000039099
numida_meleagris ENSNMEG00000019991
lonchura_striata_domestica ENSLSDG00000009717
zonotrichia_albicollis ENSZALG00000010273
dromaius_novaehollandiae ENSDNVG00000010392
pogona_vitticeps ENSPVIG00000008057
notechis_scutatus ENSNSUG00000001062
notamacropus_eugenii ENSMEUG00000014578
notamacropus_eugenii ENSMEUG00000014777
castor_canadensis ENSCCNG00000026876
cavia_aperea ENSCAPG00000005986
mesocricetus_auratus ENSMAUG00000017175
cricetulus_griseus_chok1gshd ENSCGRG00001007000
mus_musculus ENSMUSG00000020366
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017124
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016279
mus_pahari MGP_PahariEiJ_G0017415
rattus_norvegicus ENSRNOG00000002823
nannospalax_galili ENSNGAG00000019965
aotus_nancymaae ENSANAG00000024448
callithrix_jacchus ENSCJAG00000010293
theropithecus_gelada ENSTGEG00000018974
macaca_mulatta ENSMMUG00000001728
prolemur_simus ENSPSMG00000021141
propithecus_coquereli ENSPCOG00000005660
nomascus_leucogenys ENSNLEG00000001965
microcebus_murinus ENSMICG00000015900
dipodomys_ordii ENSDORG00000003921
microtus_ochrogaster ENSMOCG00000020546
sus_scrofa ENSSSCG00000014010
tursiops_truncatus ENSTTRG00000000757
panthera_pardus ENSPPRG00000018998
ursus_americanus ENSUAMG00000021882
pteropus_vampyrus ENSPVAG00000012660
myotis_lucifugus ENSMLUG00000005924
loxodonta_africana ENSLAFG00000014532
choloepus_hoffmanni ENSCHOG00000003515
spermophilus_dauricus ENSSDAG00000010929
marmota_marmota_marmota ENSMMMG00000009979
urocitellus_parryii ENSUPAG00010013292
ictidomys_tridecemlineatus ENSSTOG00000002755
jaculus_jaculus ENSJJAG00000012308
fukomys_damarensis ENSFDAG00000018494
cricetulus_griseus_crigri-picr ENSCGRG00015026223
cricetulus_griseus_crigri ENSCGRG00000003447
peromyscus_maniculatus_bairdii ENSPEMG00000016205
meriones_unguiculatus ENSMUGG00000023800
mus_spicilegus ENSMSIG00000004014
heterocephalus_glaber_female ENSHGLG00000000658
heterocephalus_glaber_male ENSHGLG00100002408
otolemur_garnettii ENSOGAG00000016875
carlito_syrichta ENSTSYG00000012099
saimiri_boliviensis_boliviensis ENSSBOG00000019251
heterocephalus_glaber_female ENSHGLG00000018063
