geneTreeID 	  nbLeaves  	  NbSharedLeaves 	 AU_TreeBest  	 AU_Ensembl 	 AU_ReconstructEnsembl  	 AU_Isosel 	 TreeBestPassTest   	 EnsemblTreePassTest 	 ReconstructEnsemblTreePassTest 	 au_isosel_pass_test 	 TreeBestBetter   	 EnsemblBetter 	 ReconstructEnsemblBetter 	 REC_TreeBest  	  REC_Ensembl 	 REC_ReconstructEnsembl 	 RecIsosel  	 Treebest_REC_is_best	 	 Ensembl_REC_is_best 	Ensembl_REC_reconstruct_is_best  	 Isosel_REC_is_best 
ENSGT00860000136165	6	100.0	0.47	0.531	0.47	0.47	1	1	1	1	0	1	0	4	4	4	4	0	0	0	0
ENSGT00940000169600	3	33.33	0.424	0.518	0.695	0.424	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0
ENSGT00390000004452	10	100.0	0.707	0.441	0.707	0.707	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0
ENSGT00740000117046	5	100.0	0.993	0.009	0.993	0.993	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0
ENSGT00530000065389	5	100.0	0.004	0.997	0.997	0.997	0	1	1	1	0	0	0	3	3	3	3	0	0	0	0
ENSGT00940000162554	9	100.0	0.657	0.645	0.657	0.657	1	1	1	1	0	0	0	7	7	7	7	0	0	0	0
ENSGT00940000160433	8	100.0	0.746	0.018	0.746	0.746	1	0	1	1	0	0	0	5	5	5	5	0	0	0	0
ENSGT00940000159954	10	90.0	0.999	0.001	0.999	0.999	1	0	1	1	0	0	0	8	8	8	8	0	0	0	0
ENSGT00940000172903	12	100.0	0.507	0.729	0.178	0.083	1	1	1	1	0	1	0	10	10	10	10	0	0	0	0
ENSGT00940000156483	3	100.0	0.529	0.465	0.529	0.529	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0
ENSGT00390000014590	6	50.0	0.104	0.486	3e-40	0.629	1	1	0	1	0	0	0	3	3	3	3	0	0	0	0
ENSGT00390000005328	3	100.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0
ENSGT00940000164149	28	89.29	0.001	5e-52	0.999	2e-05	0	0	1	0	0	0	1	21	21	21	20	0	0	0	1
ENSGT00940000157680	8	75.0	0.642	0.359	1e-62	0.642	1	1	0	1	0	0	0	3	3	2	3	0	0	1	0
ENSGT00900000143393	17	-10.0	0.616	0.216	0.61	0.289	1	1	1	1	1	0	0	4	4	4	4	0	0	0	0
ENSGT00860000135738	6	100.0	0.597	0.621	0.597	0.597	1	1	1	1	0	1	0	4	4	4	4	0	0	0	0
