Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.4033)   P(D|M,rr[2]=0.7415)   P(D|M,rr[3]=1.0833)   P(D|M,rr[4]=1.7719)   Posterior mean        
1      0.00211114      0.00544114            0.00189736            0.00081745            0.000288624           0.591898              
2      0.00196509      0.00157865            0.00209462            0.00221747            0.00196962            1.02819               
3      0.00181373      0.000897796           0.00175446            0.0022342             0.00236846            1.14129               
4      0.000836829     0.000569397           0.000866409           0.000982083           0.000929425           1.07035               
5      0.00277512      0.00313764            0.00323871            0.00280995            0.00191419            0.910109              
6      0.000351719     0.00010361            0.00025818            0.00041071            0.000634378           1.281                 
7      0.00767585      0.0172628             0.00752913            0.00405571            0.00185574            0.658782              
8      0.00732947      0.00650814            0.00821003            0.00814172            0.00645798            0.988312              
9      0.00125249      0.00148498            0.00149547            0.00124931            0.000780214           0.886952              
10     0.00174399      0.00141773            0.00183176            0.00194111            0.00178538            1.03159               
11     0.0129139       0.0251384             0.0141094             0.00854468            0.00386323            0.710517              
12     0.00106615      0.000645764           0.00097882            0.00120401            0.00143602            1.13375               
13     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
14     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
15     1.03785e-06     4.9055e-07            9.33382e-07           1.22854e-06           1.49893e-06           1.17473               
16     0.00072589      0.000484306           0.000718574           0.000837271           0.00086341            1.09005               
17     1.62226e-05     7.22471e-06           1.47259e-05           1.96882e-05           2.32513e-05           1.17676               
18     4.63883e-07     7.83508e-08           2.4248e-07            4.74396e-07           1.0603e-06            1.40341               
19     2.3649e-06      8.94869e-07           1.96855e-06           2.83413e-06           3.76204e-06           1.2217                
20     8.80154e-06     2.32904e-06           6.24763e-06           1.01963e-05           1.64332e-05           1.29908               
21     0.000263636     0.000132862           0.000230207           0.000305262           0.000386212           1.1752                
22     0.000316126     0.000313435           0.000356771           0.00033301            0.000261287           0.960595              
23     0.00497565      0.00656982            0.0058988             0.00461339            0.00282059            0.855115              
24     0.00086717      0.000651274           0.000860267           0.000953902           0.00100324            1.07002               
25     0.000453792     0.000417852           0.000471627           0.00047039            0.000455301           1.01068               
