Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1245)   P(D|M,rr[2]=0.4574)   P(D|M,rr[3]=0.9890)   P(D|M,rr[4]=2.4291)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
3      0.079066        0.079066              0.079066              0.079066              0.079066              1                     
4      0.071586        0.071586              0.071586              0.071586              0.071586              1                     
5      0.000142466     0.000113758           0.000224405           0.000186938           4.47622e-05           0.720204              
6      1.40479e-05     4.57677e-06           1.2831e-05            1.87369e-05           2.0047e-05            1.31097               
7      3.60659e-07     1.34824e-10           8.59965e-09           1.01705e-07           1.3322e-06            2.31562               
8      7.26873e-06     7.79673e-08           1.08868e-06           5.00391e-06           2.29044e-05           2.10126               
9      0.00015913      5.82664e-05           0.000158747           0.000220307           0.000199199           1.22796               
10     0.000630121     0.000170297           0.000504173           0.000804187           0.00104183            1.41951               
11     0.0294608       0.0527015             0.0360507             0.0210782             0.00801305            0.537675              
12     0.0005254       0.000255314           0.000626693           0.000742492           0.000477104           1.05238               
13     0.00044183      7.79809e-05           0.000280655           0.00054516            0.000863525           1.57008               
14     2.78727e-05     5.78421e-07           6.69289e-06           2.45204e-05           7.9699e-05            1.98206               
15     1.41721e-05     3.3937e-07            3.67015e-06           1.25463e-05           4.01325e-05           1.96893               
16     0.000188793     0.000109259           0.000243974           0.000256798           0.000145142           0.968961              
17     7.78951e-07     1.55492e-09           5.86997e-08           4.06112e-07           2.64944e-06           2.20311               
18     7.63024e-06     1.68625e-07           1.93571e-06           6.99036e-06           2.14263e-05           1.96149               
19     1.98626e-07     3.4605e-10            1.39696e-08           1.01905e-07           6.78284e-07           2.20873               
20     8.86023e-06     1.1537e-07            1.57506e-06           6.95487e-06           2.67956e-05           2.05138               
21     3.5117e-05      8.88931e-07           1.11707e-05           4.0045e-05            8.83634e-05           1.84717               
22     0.000108005     6.38407e-06           5.90768e-05           0.000152709           0.000213851           1.61639               
23     6.94414e-05     2.7414e-06            2.72747e-05           8.04783e-05           0.000167271           1.79551               
24     5.80377e-05     2.05084e-06           2.08167e-05           6.33528e-05           0.000145931           1.83895               
25     0.00107656      0.000652017           0.00147347            0.00151908            0.000661677           0.897483              
26     0.000575937     0.000188976           0.000535266           0.000784219           0.000795285           1.29171               
27     6.9887e-07      3.47281e-09           1.13418e-07           6.10845e-07           2.06774e-06           2.03157               
28     1.78391e-05     7.95951e-06           2.08846e-05           2.57946e-05           1.67176e-05           1.07437               
29     6.47978e-06     3.69541e-08           1.16393e-06           5.97442e-06           1.87438e-05           2.00533               
30     1.53848e-06     2.23816e-09           1.03358e-07           8.2405e-07            5.22429e-06           2.20232               
31     0.000682045     7.27191e-05           0.000301423           0.000706764           0.00164727            1.77676               
32     6.20948e-08     9.78874e-11           4.13481e-09           3.15217e-08           2.12625e-07           2.21262               
33     0.000395252     0.000170541           0.000447324           0.000573988           0.000389154           1.09981               
34     6.48829e-06     1.03413e-07           1.28822e-06           5.19014e-06           1.93714e-05           2.03407               
35     5.06585e-05     2.87776e-06           2.56317e-05           6.65073e-05           0.000107617           1.67431               
36     5.24124e-06     2.00509e-07           2.00469e-06           5.97458e-06           1.27852e-05           1.80813               
37     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
