>0
ENSDCDT00000032969: ['5event', 6, 0]
ENSCHAT00000001037: ['5event', 6, 0]
ENSIPUT00000029421: ['5event', 6, 0]
ENSIPUT00000029433: ['5event', 6, 0]
ENSIPUT00000029448: ['exon skipping', 0, 0]
ENSEEET00000035697: ['5event', 6, 0]
ENSEEET00000035699: ['5event', 6, 0]
ENSEEET00000035701: ['5event', 6, 0]
ENSEEET00000039594: ['5event', 6, 0]
ENSPNAT00000017823: ['exon skipping', 0, 0]
ENSPNAT00000021137: ['5event', 6, 0]
ENSPNAT00000021151: ['5event', 6, 0]
ENSPNAT00000021178: ['5event', 6, 0]
ENSPNAT00000021180: ['exon skipping', 0, 0]
ENSPNAT00000021184: ['5event', 6, 0]
ENSAMXT00000037541: ['5event', 6, 0]
ENSAMXT00000040275: ['5event', 6, 0]
ENSAMXT00000034564: ['5event', 6, 0]
ENSDART00000171258: ['5event', 6, 0]
ENSDART00000173691: ['exon skipping', 0, 0]
ENSDART00000125584: ['5event', 6, 0]
ENSDART00000173774: ['5event', 6, 0]
ENSELUT00000010918: ['5event', 6, 0]
ENSELUT00000010929: ['5event', 6, 0]
ENSELUT00000011706: ['exon skipping', 0, 0]
ENSELUT00000011717: ['5event', 6, 0]
ENSHHUT00000011460: ['5event', 6, 0]
ENSHHUT00000011464: ['5event', 6, 0]
ENSHHUT00000011477: ['exon skipping', 0, 0]
ENSHHUT00000047888: ['exon skipping', 0, 0]
ENSHHUT00000047873: ['5event', 6, 0]
ENSHHUT00000069767: ['exon skipping', 0, 0]
ENSELUT00000003600: ['exon skipping', 0, 0]
ENSAOCT00000019271: ['no event', 9, 0]
ENSAPET00000015333: ['exon skipping', 0, 0]
ENSAPET00000015340: ['no event', 9, 0]
ENSAPOT00000005761: ['no event', 9, 0]
ENSSPAT00000005384: ['no event', 9, 0]
ENSPRNT00000029944: ['5event', 6, 0]
ENSPNYT00000006488: ['5event', 6, 0]
ENSHBUT00000016653: ['5event', 6, 0]
ENSMZET00005012480: ['5event', 6, 0]
ENSACLT00000009365: ['5event', 6, 0]
ENSNBRT00000023335: ['5event', 6, 0]
ENSONIT00000019793: ['5event', 6, 0]
ENSACIT00000021987: ['exon skipping', 0, 0]
ENSPFOT00000014182: ['5event', 6, 0]
ENSPMET00000009459: ['5event', 6, 0]
ENSPLAT00000022591: ['5event', 6, 0]
ENSPRET00000006355: ['5event', 6, 0]
ENSGAFT00000028805: ['5event', 6, 0]
ENSXMAT00000040015: ['5event', 6, 0]
ENSKMAT00000007690: ['5event', 6, 0]
ENSOMET00000009694: ['exon skipping', 0, 0]
ENSGWIT00000006549: ['exon skipping', 0, 0]
ENSGWIT00000006550: ['5event', 6, 0]
ENSGWIT00000006552: ['exon skipping', 0, 0]
ENSSDUT00000005047: ['5event', 6, 0]
>1
ENSDCDT00000032969: ['exon skipping', 0, 0]
ENSCHAT00000001037: ['exon skipping', 0, 0]
ENSIPUT00000029421: ['exon skipping', 0, 0]
ENSIPUT00000029433: ['exon skipping', 0, 0]
ENSIPUT00000029448: ['5event', 6, 0]
ENSEEET00000035697: ['exon skipping', 0, 0]
ENSEEET00000035699: ['exon skipping', 0, 0]
ENSEEET00000035701: ['exon skipping', 0, 0]
ENSEEET00000039594: ['exon skipping', 0, 0]
ENSPNAT00000017823: ['exon skipping', 0, 0]
ENSPNAT00000021137: ['exon skipping', 0, 0]
ENSPNAT00000021151: ['exon skipping', 0, 0]
ENSPNAT00000021178: ['exon skipping', 0, 0]
ENSPNAT00000021180: ['exon skipping', 0, 0]
ENSPNAT00000021184: ['exon skipping', 0, 0]
ENSAMXT00000037541: ['exon skipping', 0, 0]
ENSAMXT00000040275: ['exon skipping', 0, 0]
ENSAMXT00000034564: ['exon skipping', 0, 0]
ENSDART00000171258: ['exon skipping', 0, 0]
ENSDART00000173691: ['exon skipping', 0, 0]
ENSDART00000125584: ['exon skipping', 0, 0]
ENSDART00000173774: ['exon skipping', 0, 0]
ENSELUT00000010918: ['exon skipping', 0, 0]
ENSELUT00000010929: ['exon skipping', 0, 0]
ENSELUT00000011706: ['exon skipping', 0, 0]
ENSELUT00000011717: ['exon skipping', 0, 0]
ENSHHUT00000011460: ['exon skipping', 0, 0]
ENSHHUT00000011464: ['exon skipping', 0, 0]
ENSHHUT00000011477: ['exon skipping', 0, 0]
ENSHHUT00000047888: ['exon skipping', 0, 0]
ENSHHUT00000047873: ['exon skipping', 0, 0]
ENSHHUT00000069767: ['exon skipping', 0, 0]
ENSELUT00000003600: ['exon skipping', 0, 0]
ENSAOCT00000019271: ['exon skipping', 0, 0]
ENSAPET00000015333: ['exon skipping', 0, 0]
ENSAPET00000015340: ['exon skipping', 0, 0]
ENSAPOT00000005761: ['exon skipping', 0, 0]
ENSSPAT00000005384: ['exon skipping', 0, 0]
ENSPRNT00000029944: ['exon skipping', 0, 0]
ENSPNYT00000006488: ['exon skipping', 0, 0]
ENSHBUT00000016653: ['exon skipping', 0, 0]
ENSMZET00005012480: ['exon skipping', 0, 0]
ENSACLT00000009365: ['exon skipping', 0, 0]
ENSNBRT00000023335: ['exon skipping', 0, 0]
ENSONIT00000019793: ['exon skipping', 0, 0]
ENSACIT00000021987: ['exon skipping', 0, 0]
ENSPFOT00000014182: ['exon skipping', 0, 0]
ENSPMET00000009459: ['exon skipping', 0, 0]
ENSPLAT00000022591: ['exon skipping', 0, 0]
ENSPRET00000006355: ['exon skipping', 0, 0]
ENSGAFT00000028805: ['exon skipping', 0, 0]
ENSXMAT00000040015: ['exon skipping', 0, 0]
ENSKMAT00000007690: ['exon skipping', 0, 0]
ENSOMET00000009694: ['exon skipping', 0, 0]
ENSGWIT00000006549: ['exon skipping', 0, 0]
ENSGWIT00000006550: ['exon skipping', 0, 0]
ENSGWIT00000006552: ['exon skipping', 0, 0]
ENSSDUT00000005047: ['exon skipping', 0, 0]
>2
ENSDCDT00000032969: ['exon skipping', 0, 0]
ENSCHAT00000001037: ['exon skipping', 0, 0]
ENSIPUT00000029421: ['exon skipping', 0, 0]
ENSIPUT00000029433: ['exon skipping', 0, 0]
ENSIPUT00000029448: ['exon skipping', 0, 0]
ENSEEET00000035697: ['exon skipping', 0, 0]
ENSEEET00000035699: ['exon skipping', 0, 0]
ENSEEET00000035701: ['exon skipping', 0, 0]
ENSEEET00000039594: ['exon skipping', 0, 0]
ENSPNAT00000017823: ['exon skipping', 0, 0]
ENSPNAT00000021137: ['exon skipping', 0, 0]
ENSPNAT00000021151: ['exon skipping', 0, 0]
ENSPNAT00000021178: ['exon skipping', 0, 0]
ENSPNAT00000021180: ['exon skipping', 0, 0]
ENSPNAT00000021184: ['exon skipping', 0, 0]
ENSAMXT00000037541: ['exon skipping', 0, 0]
ENSAMXT00000040275: ['exon skipping', 0, 0]
ENSAMXT00000034564: ['exon skipping', 0, 0]
ENSDART00000171258: ['exon skipping', 0, 0]
ENSDART00000173691: ['exon skipping', 0, 0]
ENSDART00000125584: ['exon skipping', 0, 0]
ENSDART00000173774: ['exon skipping', 0, 0]
ENSELUT00000010918: ['exon skipping', 0, 0]
ENSELUT00000010929: ['exon skipping', 0, 0]
ENSELUT00000011706: ['exon skipping', 0, 0]
ENSELUT00000011717: ['exon skipping', 0, 0]
ENSHHUT00000011460: ['exon skipping', 0, 0]
ENSHHUT00000011464: ['exon skipping', 0, 0]
ENSHHUT00000011477: ['exon skipping', 0, 0]
ENSHHUT00000047888: ['exon skipping', 0, 0]
ENSHHUT00000047873: ['exon skipping', 0, 0]
ENSHHUT00000069767: ['5event', 126, 0]
ENSELUT00000003600: ['exon skipping', 0, 0]
ENSAOCT00000019271: ['exon skipping', 0, 0]
ENSAPET00000015333: ['exon skipping', 0, 0]
ENSAPET00000015340: ['exon skipping', 0, 0]
ENSAPOT00000005761: ['exon skipping', 0, 0]
ENSSPAT00000005384: ['exon skipping', 0, 0]
ENSPRNT00000029944: ['exon skipping', 0, 0]
ENSPNYT00000006488: ['exon skipping', 0, 0]
ENSHBUT00000016653: ['exon skipping', 0, 0]
ENSMZET00005012480: ['exon skipping', 0, 0]
ENSACLT00000009365: ['exon skipping', 0, 0]
ENSNBRT00000023335: ['exon skipping', 0, 0]
ENSONIT00000019793: ['exon skipping', 0, 0]
ENSACIT00000021987: ['exon skipping', 0, 0]
ENSPFOT00000014182: ['exon skipping', 0, 0]
ENSPMET00000009459: ['exon skipping', 0, 0]
ENSPLAT00000022591: ['exon skipping', 0, 0]
ENSPRET00000006355: ['exon skipping', 0, 0]
ENSGAFT00000028805: ['exon skipping', 0, 0]
ENSXMAT00000040015: ['exon skipping', 0, 0]
ENSKMAT00000007690: ['exon skipping', 0, 0]
ENSOMET00000009694: ['exon skipping', 0, 0]
ENSGWIT00000006549: ['exon skipping', 0, 0]
ENSGWIT00000006550: ['exon skipping', 0, 0]
ENSGWIT00000006552: ['exon skipping', 0, 0]
ENSSDUT00000005047: ['exon skipping', 0, 0]
>3
ENSDCDT00000032969: ['exon skipping', 0, 0]
ENSCHAT00000001037: ['exon skipping', 0, 0]
ENSIPUT00000029421: ['exon skipping', 0, 0]
ENSIPUT00000029433: ['exon skipping', 0, 0]
ENSIPUT00000029448: ['exon skipping', 0, 0]
ENSEEET00000035697: ['exon skipping', 0, 0]
ENSEEET00000035699: ['exon skipping', 0, 0]
ENSEEET00000035701: ['exon skipping', 0, 0]
ENSEEET00000039594: ['exon skipping', 0, 0]
ENSPNAT00000017823: ['exon skipping', 0, 0]
ENSPNAT00000021137: ['exon skipping', 0, 0]
ENSPNAT00000021151: ['exon skipping', 0, 0]
ENSPNAT00000021178: ['exon skipping', 0, 0]
ENSPNAT00000021180: ['exon skipping', 0, 0]
ENSPNAT00000021184: ['exon skipping', 0, 0]
ENSAMXT00000037541: ['exon skipping', 0, 0]
ENSAMXT00000040275: ['exon skipping', 0, 0]
ENSAMXT00000034564: ['exon skipping', 0, 0]
ENSDART00000171258: ['exon skipping', 0, 0]
ENSDART00000173691: ['exon skipping', 0, 0]
ENSDART00000125584: ['exon skipping', 0, 0]
ENSDART00000173774: ['exon skipping', 0, 0]
ENSELUT00000010918: ['exon skipping', 0, 0]
ENSELUT00000010929: ['exon skipping', 0, 0]
ENSELUT00000011706: ['exon skipping', 0, 0]
ENSELUT00000011717: ['exon skipping', 0, 0]
ENSHHUT00000011460: ['exon skipping', 0, 0]
ENSHHUT00000011464: ['exon skipping', 0, 0]
ENSHHUT00000011477: ['exon skipping', 0, 0]
ENSHHUT00000047888: ['exon skipping', 0, 0]
ENSHHUT00000047873: ['exon skipping', 0, 0]
ENSHHUT00000069767: ['exon skipping', 0, 0]
ENSELUT00000003600: ['3event', '5event', 25, 0]
ENSAOCT00000019271: ['exon skipping', 0, 0]
ENSAPET00000015333: ['exon skipping', 0, 0]
ENSAPET00000015340: ['exon skipping', 0, 0]
ENSAPOT00000005761: ['exon skipping', 0, 0]
ENSSPAT00000005384: ['exon skipping', 0, 0]
ENSPRNT00000029944: ['exon skipping', 0, 0]
ENSPNYT00000006488: ['exon skipping', 0, 0]
ENSHBUT00000016653: ['exon skipping', 0, 0]
ENSMZET00005012480: ['exon skipping', 0, 0]
ENSACLT00000009365: ['exon skipping', 0, 0]
ENSNBRT00000023335: ['exon skipping', 0, 0]
ENSONIT00000019793: ['exon skipping', 0, 0]
ENSACIT00000021987: ['exon skipping', 0, 0]
ENSPFOT00000014182: ['exon skipping', 0, 0]
ENSPMET00000009459: ['exon skipping', 0, 0]
ENSPLAT00000022591: ['exon skipping', 0, 0]
ENSPRET00000006355: ['exon skipping', 0, 0]
ENSGAFT00000028805: ['exon skipping', 0, 0]
ENSXMAT00000040015: ['exon skipping', 0, 0]
ENSKMAT00000007690: ['exon skipping', 0, 0]
ENSOMET00000009694: ['exon skipping', 0, 0]
ENSGWIT00000006549: ['exon skipping', 0, 0]
ENSGWIT00000006550: ['exon skipping', 0, 0]
ENSGWIT00000006552: ['5event', 17, 0]
ENSSDUT00000005047: ['exon skipping', 0, 0]
>4
ENSDCDT00000032969: ['3event', '5event', 125, 1]
ENSCHAT00000001037: ['3event', '5event', 146, 1]
ENSIPUT00000029421: ['exon skipping', 0, 0]
ENSIPUT00000029433: ['3event', '5event', 137, 1]
ENSIPUT00000029448: ['3event', '5event', 137, 1]
ENSEEET00000035697: ['3event', '5event', 158, 1]
ENSEEET00000035699: ['3event', '5event', 158, 1]
ENSEEET00000035701: ['3event', '5event', 158, 1]
ENSEEET00000039594: ['3event', '5event', 158, 1]
ENSPNAT00000017823: ['3event', '5event', 198, 0]
ENSPNAT00000021137: ['3event', '5event', 158, 1]
ENSPNAT00000021151: ['3event', '5event', 158, 1]
