>0
C44B12.4.1: ['exon skipping', 0, 0]
Y55F3AM.2.1: ['exon skipping', 0, 0]
C44B12.8.1: ['exon skipping', 0, 0]
K07C6.9.1: ['exon skipping', 0, 0]
K07C6.8.1: ['exon skipping', 0, 0]
C29F3.6.1: ['exon skipping', 0, 0]
K07C6.6.1: ['exon skipping', 0, 0]
R13D7.4.1: ['exon skipping', 0, 0]
K07C6.10.1: ['exon skipping', 0, 0]
K07C6.11a.1: ['exon skipping', 0, 0]
K07C6.11b.1: ['exon skipping', 0, 0]
C03G6.2.1: ['exon skipping', 0, 0]
K09D9.10.1: ['exon skipping', 0, 0]
K07C6.7.1: ['exon skipping', 0, 0]
T07H8.3.1: ['exon skipping', 0, 0]
E02C12.2.1: ['exon skipping', 0, 0]
E02C12.3.1: ['exon skipping', 0, 0]
C03A7.5.1: ['exon skipping', 0, 0]
T06E6.3.1: ['exon skipping', 0, 0]
C03A7.6.1: ['exon skipping', 0, 0]
T01C4.4.1: ['exon skipping', 0, 0]
T01C4.3.1: ['exon skipping', 0, 0]
T01C4.6.1: ['exon skipping', 0, 0]
F31F4.3.1: ['exon skipping', 0, 0]
F31F4.2.1: ['exon skipping', 0, 0]
F31F4.4.1: ['exon skipping', 0, 0]
T05A12.1.1: ['exon skipping', 0, 0]
R13H7.1.1: ['exon skipping', 0, 0]
C47A10.8.1: ['exon skipping', 0, 0]
F55B12.8.1: ['exon skipping', 0, 0]
T07H8.1.1: ['exon skipping', 0, 0]
R13D11.9.1: ['exon skipping', 0, 0]
F41H8.4.1: ['exon skipping', 0, 0]
K06B4.9.1: ['exon skipping', 0, 0]
R05D8.5.1: ['exon skipping', 0, 0]
R05D8.4.1: ['exon skipping', 0, 0]
C24B9.16.1: ['exon skipping', 0, 0]
T10H4.9.1: ['exon skipping', 0, 0]
Y102A5C.22.1: ['exon skipping', 0, 0]
Y43B11AL.2a.1: ['exon skipping', 0, 0]
Y43B11AL.2b.1: ['exon skipping', 0, 0]
T26H8.2.1: ['exon skipping', 0, 0]
F59B1.7.1: ['exon skipping', 0, 0]
K01B6.2.1: ['exon skipping', 0, 0]
C06B3.11.1: ['exon skipping', 0, 0]
T10C6.3.1: ['no event', 33, 0]
>1
C44B12.4.1: ['exon skipping', 0, 0]
Y55F3AM.2.1: ['exon skipping', 0, 0]
C44B12.8.1: ['exon skipping', 0, 0]
K07C6.9.1: ['exon skipping', 0, 0]
K07C6.8.1: ['exon skipping', 0, 0]
C29F3.6.1: ['5event', 10, 0]
K07C6.6.1: ['exon skipping', 0, 0]
R13D7.4.1: ['exon skipping', 0, 0]
K07C6.10.1: ['5event', 10, 0]
K07C6.11a.1: ['exon skipping', 0, 0]
K07C6.11b.1: ['exon skipping', 0, 0]
C03G6.2.1: ['exon skipping', 0, 0]
K09D9.10.1: ['exon skipping', 0, 0]
K07C6.7.1: ['exon skipping', 0, 0]
T07H8.3.1: ['exon skipping', 0, 0]
E02C12.2.1: ['exon skipping', 0, 0]
E02C12.3.1: ['exon skipping', 0, 0]
C03A7.5.1: ['exon skipping', 0, 0]
T06E6.3.1: ['exon skipping', 0, 0]
C03A7.6.1: ['exon skipping', 0, 0]
T01C4.4.1: ['exon skipping', 0, 0]
T01C4.3.1: ['exon skipping', 0, 0]
T01C4.6.1: ['exon skipping', 0, 0]
F31F4.3.1: ['exon skipping', 0, 0]
F31F4.2.1: ['exon skipping', 0, 0]
F31F4.4.1: ['exon skipping', 0, 0]
T05A12.1.1: ['exon skipping', 0, 0]
R13H7.1.1: ['exon skipping', 0, 0]
C47A10.8.1: ['exon skipping', 0, 0]
F55B12.8.1: ['exon skipping', 0, 0]
T07H8.1.1: ['exon skipping', 0, 0]
R13D11.9.1: ['exon skipping', 0, 0]
F41H8.4.1: ['exon skipping', 0, 0]
K06B4.9.1: ['exon skipping', 0, 0]
R05D8.5.1: ['exon skipping', 0, 0]
R05D8.4.1: ['exon skipping', 0, 0]
C24B9.16.1: ['exon skipping', 0, 0]
T10H4.9.1: ['exon skipping', 0, 0]
Y102A5C.22.1: ['exon skipping', 0, 0]
Y43B11AL.2a.1: ['exon skipping', 0, 0]
Y43B11AL.2b.1: ['exon skipping', 0, 0]
T26H8.2.1: ['exon skipping', 0, 0]
F59B1.7.1: ['exon skipping', 0, 0]
K01B6.2.1: ['exon skipping', 0, 0]
C06B3.11.1: ['exon skipping', 0, 0]
T10C6.3.1: ['exon skipping', 0, 0]
>2
C44B12.4.1: ['exon skipping', 0, 0]
Y55F3AM.2.1: ['exon skipping', 0, 0]
C44B12.8.1: ['exon skipping', 0, 0]
K07C6.9.1: ['exon skipping', 0, 0]
K07C6.8.1: ['exon skipping', 0, 0]
C29F3.6.1: ['exon skipping', 0, 0]
K07C6.6.1: ['exon skipping', 0, 0]
R13D7.4.1: ['exon skipping', 0, 0]
K07C6.10.1: ['exon skipping', 0, 0]
K07C6.11a.1: ['exon skipping', 0, 0]
K07C6.11b.1: ['exon skipping', 0, 0]
C03G6.2.1: ['exon skipping', 0, 0]
K09D9.10.1: ['exon skipping', 0, 0]
K07C6.7.1: ['exon skipping', 0, 0]
T07H8.3.1: ['exon skipping', 0, 0]
E02C12.2.1: ['exon skipping', 0, 0]
E02C12.3.1: ['exon skipping', 0, 0]
C03A7.5.1: ['exon skipping', 0, 0]
T06E6.3.1: ['exon skipping', 0, 0]
C03A7.6.1: ['exon skipping', 0, 0]
