Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0286)   P(D|M,rr[2]=0.2342)   P(D|M,rr[3]=0.7999)   P(D|M,rr[4]=2.9373)   Posterior mean        
1      0.0145054       0.022491              0.0194461             0.0130625             0.00302185            0.422633              
2      0.000336374     2.58695e-05           0.000190963           0.000490218           0.000638443           1.719                 
3      0.00109639      6.33942e-05           0.000484011           0.00136234            0.0024758             1.93297               
4      1.0229e-06      1.10105e-11           5.57915e-09           1.77334e-07           3.90867e-06           2.84099               
5      0.0470814       0.0569587             0.0543124             0.047678              0.0293764             0.736879              
6      0.00108085      9.35935e-05           0.000678199           0.00166044            0.00189116            1.62943               
7      4.11297e-09     3.87517e-14           1.98274e-11           6.47159e-10           1.57848e-08           2.84998               
8      0.0727506       0.097911              0.0899288             0.0714631             0.0316995             0.598394              
9      6.38382e-06     3.41896e-09           2.23253e-07           2.39855e-06           2.29101e-05           2.71253               
10     0.000288634     1.98236e-05           0.0001481             0.000393662           0.000592952           1.81184               
11     0.000128017     1.06195e-05           7.77774e-05           0.000195153           0.000228518           1.65184               
12     0.000214527     1.58208e-05           0.000117502           0.000306525           0.000418259           1.75004               
13     0.00118648      7.34746e-05           0.000556794           0.00153527            0.00258038            1.88372               
14     0.0003236       2.31009e-05           0.000172352           0.000454673           0.000644274           1.77469               
15     0.0727506       0.097911              0.0899288             0.0714631             0.0316995             0.598394              
16     0.0727506       0.097911              0.0899288             0.0714631             0.0316995             0.598394              
17     0.000356065     2.12666e-05           0.000161551           0.000449021           0.000792422           1.91343               
18     7.3376e-05      4.63365e-06           3.49552e-05           9.5386e-05            0.000158529           1.87483               
19     0.000164136     1.07828e-05           8.11498e-05           0.000219584           0.000345029           1.84058               
20     0.0727506       0.097911              0.0899288             0.0714631             0.0316995             0.598394              
21     0.00119801      7.34818e-05           0.000557257           0.00154012            0.00262116            1.89143               
22     0.0263732       0.0400115             0.03498               0.0242257             0.00627564            0.446924              
23     1.95301e-06     1.96651e-07           1.38953e-06           3.18813e-06           3.03775e-06           1.51101               
24     4.54434e-05     4.32482e-06           3.10701e-05           7.40041e-05           7.23744e-05           1.53589               
25     6.22049e-05     1.6919e-06            1.51383e-05           5.82168e-05           0.000173773           2.25299               
26     0.0727506       0.097911              0.0899288             0.0714631             0.0316995             0.598394              
27     6.34616e-05     2.87077e-06           2.26149e-05           6.89812e-05           0.00015938            2.08278               
28     0.0727506       0.097911              0.0899288             0.0714631             0.0316995             0.598394              
29     0.000984709     7.61565e-05           0.000562251           0.00144315            0.00185728            1.7121                
30     3.36216e-05     6.22069e-08           3.63493e-06           2.90413e-05           0.000101748           2.40136               
31     0.03802         0.0523709             0.0477347             0.0370958             0.0148786             0.565835              
32     0.0382156       0.0599025             0.0513895             0.0338977             0.00767276            0.414746              
33     0.039866        0.0552062             0.050211              0.0387946             0.0152523             0.559182              
34     0.000134071     6.0725e-06            4.76803e-05           0.000144598           0.000337932           2.08774               
35     1.72746e-05     1.12429e-08           7.22187e-07           7.4248e-06            6.09401e-05           2.67893               
36     5.29073e-05     2.25961e-06           1.78279e-05           5.48535e-05           0.000136688           2.12454               
37     0.00199171      0.000134473           0.00100924            0.00270956            0.00411358            1.81885               
38     0.000846704     8.26621e-05           0.000587521           0.00136811            0.00134853            1.534                 
