Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0708)   P(D|M,rr[2]=0.3559)   P(D|M,rr[3]=0.9188)   P(D|M,rr[4]=2.6546)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.053287        0.053287              0.053287              0.053287              0.053287              1                     
3      0.0646          0.0646                0.0646                0.0646                0.0646                1                     
4      0.0148761       0.0220428             0.0187371             0.0136076             0.00511699            0.57666               
5      0.000263932     2.51282e-05           0.000120732           0.000284933           0.000624933           1.86172               
6      0.0424692       0.0546622             0.049812              0.0415105             0.0238921             0.724982              
7      0.000209004     3.03217e-05           0.000135434           0.000276971           0.000393292           1.61341               
8      0.0424692       0.0546622             0.049812              0.0415105             0.0238921             0.724982              
9      0.0569362       0.0768425             0.0685203             0.0547163             0.0276655             0.674156              
10     0.0327281       0.0414137             0.0380267             0.0321577             0.0193145             0.743101              
11     0.0407524       0.058951              0.0507299             0.0377924             0.0155362             0.60236               
12     0.0549518       0.0700244             0.0640867             0.0538636             0.0318326             0.735887              
13     0.038191        0.0435621             0.0416894             0.0382283             0.0292844             0.856092              
14     0.0549518       0.0700244             0.0640867             0.0538636             0.0318326             0.735887              
15     3.42004e-05     3.73654e-06           1.75445e-05           3.95884e-05           7.59324e-05           1.78689               
16     0.0407524       0.058951              0.0507299             0.0377924             0.0155362             0.60236               
17     0.0569362       0.0768425             0.0685203             0.0547163             0.0276655             0.674156              
18     0.0549518       0.0700244             0.0640867             0.0538636             0.0318326             0.735887              
19     0.0271395       0.0335222             0.0310942             0.0268244             0.0171171             0.769382              
20     0.0407524       0.058951              0.0507299             0.0377924             0.0155362             0.60236               
21     0.0569362       0.0768425             0.0685203             0.0547163             0.0276655             0.674156              
22     0.0404894       0.0518665             0.047364              0.0396332             0.0230939             0.730098              
23     0.0271395       0.0335222             0.0310942             0.0268244             0.0171171             0.769382              
24     0.0407524       0.058951              0.0507299             0.0377924             0.0155362             0.60236               
25     0.000869188     0.000285192           0.00107048            0.00145396            0.000667119           1.00897               
26     0.00150792      0.000557992           0.00191012            0.00243792            0.00112565            0.986009              
27     0.00285465      0.00127879            0.00396956            0.00433893            0.0018313             0.906507              
28     0.000621564     0.000107867           0.000452641           0.000846484           0.00107927            1.533                 
29     0.0215941       0.051126              0.0257512             0.00827371            0.00122545            0.273653              
30     0.000528456     8.95679e-05           0.00038863            0.000752768           0.000882856           1.50433               
31     0.000616607     5.23141e-05           0.000289133           0.000748588           0.00137639            1.80347               
32     0.0331627       0.0643779             0.0427976             0.0209453             0.00452979            0.384886              
33     0.000450498     0.000127718           0.000485698           0.000720167           0.000468408           1.15816               
34     0.000133382     3.35348e-05           0.000130658           0.000207834           0.000161501           1.25306               
35     0.000425662     8.68115e-05           0.000361593           0.000647683           0.000606561           1.37437               
36     0.000900859     5.43707e-05           0.00044571            0.00127409            0.00182927            1.71753               
37     0.0251879       0.0500473             0.0325733             0.0152718             0.00285901            0.364807              
38     0.0370412       0.0515924             0.0453065             0.0351018             0.0161641             0.640735              
39     0.0160509       0.0217241             0.0193596             0.0154275             0.00769246            0.670082              
40     0.0549518       0.0700244             0.0640867             0.0538636             0.0318326             0.735887              
41     0.0471771       0.0667728             0.058051              0.0441971             0.0196874             0.626648              
42     0.0370412       0.0515924             0.0453065             0.0351018             0.0161641             0.640735              
43     0.0471771       0.0667728             0.058051              0.0441971             0.0196874             0.626648              
44     0.0424692       0.0546622             0.049812              0.0415105             0.0238921             0.724982              
45     1.04524e-05     6.66203e-08           1.49556e-06           7.89031e-06           3.23571e-05           2.24065               
46     0.0407524       0.058951              0.0507299             0.0377924             0.0155362             0.60236               
47     0.0484091       0.056585              0.053657              0.0483254             0.0350691             0.829356              
48     0.000172111     2.57956e-05           0.000114393           0.000230871           0.000317383           1.5937                
49     0.00983631      0.0126463             0.0115401             0.00963326            0.00552564            0.724887              
50     0.0771759       0.097044              0.0892835             0.0758572             0.046519              0.750965              
51     0.00983631      0.0126463             0.0115401             0.00963326            0.00552564            0.724887              
52     0.0483474       0.0896898             0.0616139             0.032877              0.00920895            0.428807              
53     0.0262058       0.0417719             0.0338066             0.0224215             0.00682313            0.512293              
54     0.0424692       0.0546622             0.049812              0.0415105             0.0238921             0.724982              
55     0.0327281       0.0414137             0.0380267             0.0321577             0.0193145             0.743101              
56     0.0148761       0.0220428             0.0187371             0.0136076             0.00511699            0.57666               
57     0.0251879       0.0500473             0.0325733             0.0152718             0.00285901            0.364807              
58     0.0483474       0.0896898             0.0616139             0.032877              0.00920895            0.428807              
59     4.12582e-05     1.0517e-06            1.87075e-05           6.17577e-05           8.35159e-05           1.72798               
60     0.0197114       0.0381869             0.0256433             0.0125433             0.00247227            0.37942               
61     0.00393036      0.00200619            0.00586731            0.00579281            0.00205512            0.827393              
62     0.00142527      0.000338488           0.00129432            0.00208011            0.00198818            1.34597               
63     0.000758072     0.00012924            0.000567371           0.00109468            0.001241              1.48771               
64     0.00107982      0.000260592           0.00109001            0.00179781            0.00117088            1.19611               
65     0.0483474       0.0896898             0.0616139             0.032877              0.00920895            0.428807              
66     0.0331627       0.0643779             0.0427976             0.0209453             0.00452979            0.384886              
67     0.00133024      0.000523564           0.00170194            0.00205819            0.00103726            0.993664              
68     0.00465911      0.00113607            0.00473435            0.00764878            0.00511723            1.2007                
69     0.0167853       0.0312098             0.0219656             0.0115935             0.00237223            0.401764              
70     0.0150973       0.0348066             0.018723              0.00613313            0.000726589           0.276375              
71     0.00218967      0.000831784           0.00288744            0.00355553            0.00148392            0.94676               
72     0.00283576      0.00103632            0.00360322            0.00463133            0.00207215            0.979588              
73     0.00317053      0.00100502            0.00359946            0.00500095            0.00307669            1.11292               
74     0.0251879       0.0500473             0.0325733             0.0152718             0.00285901            0.364807              
75     0.0251879       0.0500473             0.0325733             0.0152718             0.00285901            0.364807              
76     0.0150973       0.0348066             0.018723              0.00613313            0.000726589           0.276375              
77     0.00481362      0.00206338            0.00669317            0.00764702            0.0028509             0.889239              
78     0.00875741      0.019463              0.0112341             0.0039904             0.000342229           0.284048              
79     0.00101594      0.000143782           0.000687195           0.00146094            0.00177182            1.55041               
80     0.0200544       0.0455991             0.0249107             0.00858284            0.00112491            0.286272              
81     0.0483474       0.0896898             0.0616139             0.032877              0.00920895            0.428807              
82     0.0483474       0.0896898             0.0616139             0.032877              0.00920895            0.428807              
83     0.00252024      0.00121798            0.003568              0.00371193            0.00158304            0.889669              
84     0.00102361      0.000110619           0.000637622           0.00151909            0.00182712            1.5828                
85     0.0262559       0.0585279             0.0317739             0.0124063             0.00231552            0.314167              
86     0.00252024      0.00121798            0.003568              0.00371193            0.00158304            0.889669              
87     0.000453012     8.78974e-05           0.000343332           0.00061106            0.000769758           1.50836               
88     0.00178025      0.000541831           0.00193073            0.00273747            0.00191095            1.16744               
89     0.0321213       0.0689178             0.040566              0.0161505             0.00285103            0.324712              
90     0.0483474       0.0896898             0.0616139             0.032877              0.00920895            0.428807              
91     0.0197114       0.0381869             0.0256433             0.0125433             0.00247227            0.37942               
92     0.0011018       0.000168233           0.000814321           0.00167112            0.00175352            1.47303               
93     0.000511572     0.000199458           0.000657997           0.000797633           0.000391198           0.986957              
94     0.0167853       0.0312098             0.0219656             0.0115935             0.00237223            0.401764              
95     0.00375508      0.00112009            0.00441079            0.00638576            0.00310368            1.04891               
96     0.000196902     1.18655e-05           0.000158837           0.000348297           0.00026861            1.38447               
97     1.82768e-07     3.0825e-09            4.98439e-08           1.74372e-07           5.03772e-07           2.07294               
98     1.74057e-07     3.96952e-10           2.94109e-08           1.91231e-07           4.75188e-07           2.07923               
99     0.000658499     0.000234306           0.000816834           0.00105402            0.00052884            1.01729               
100    4.00678e-05     1.84899e-05           5.46672e-05           5.64505e-05           3.06635e-05           0.961044              
101    1.30306e-05     1.29405e-07           2.73761e-06           1.28812e-05           3.63742e-05           2.09845               
102    0.000373393     6.00352e-05           0.000288318           0.000580488           0.000564732           1.43235               
103    0.0167853       0.0312098             0.0219656             0.0115935             0.00237223            0.401764              
104    5.56674e-08     7.40045e-13           3.82073e-10           1.09445e-08           2.11342e-07           2.5653                
105    1.60594e-08     1.06696e-13           6.55954e-11           2.37248e-09           6.17992e-08           2.58811               
106    1.52636e-05     3.78198e-08           1.33412e-06           1.04387e-05           4.92439e-05           2.30597               
107    0.00239893      0.000770217           0.00273041            0.00376678            0.0023283             1.11171               
108    0.0483474       0.0896898             0.0616139             0.032877              0.00920895            0.428807              
109    0.0013019       0.00038304            0.00142048            0.00207167            0.00133243            1.14699               
110    0.00142527      0.000338488           0.00129432            0.00208011            0.00198818            1.34597               
111    2.22457e-07     4.95721e-11           6.50678e-09           9.17939e-08           7.91476e-07           2.45856               
112    6.39236e-05     8.32501e-07           1.77387e-05           7.63496e-05           0.000160774           1.96839               
113    0.00159223      0.00030192            0.00131283            0.00244911            0.00230506            1.39077               
114    0.00247504      0.000861557           0.00301434            0.00397393            0.00205033            1.03308               
115    0.000111936     5.54932e-06           7.95077e-05           0.000192606           0.00017008            1.46767               
116    8.64025e-05     1.66838e-06           3.32828e-05           0.000126185           0.000184474           1.78698               
117    0.0320846       0.0537897             0.041756              0.0258093             0.00698327            0.474662              
118    0.00186798      0.000304269           0.00136509            0.0027095             0.00309306            1.49995               
119    0.0013019       0.00038304            0.00142048            0.00207167            0.00133243            1.14699               
120    4.49502e-07     1.22772e-10           1.37755e-08           1.78682e-07           1.60543e-06           2.46429               
121    1.06237e-05     2.22714e-07           3.9316e-06            1.38885e-05           2.44521e-05           1.86105               
122    0.000334723     2.14299e-05           0.000282916           0.000604093           0.000430452           1.34432               
123    0.0483474       0.0896898             0.0616139             0.032877              0.00920895            0.428807              
124    0.0483474       0.0896898             0.0616139             0.032877              0.00920895            0.428807              
125    0.00022304      2.18175e-05           0.000107349           0.00025983            0.000503163           1.80927               
126    9.89446e-06     3.57659e-07           4.94817e-06           1.3071e-05            2.1201e-05            1.77057               
127    0.0483474       0.0896898             0.0616139             0.032877              0.00920895            0.428807              
128    0.00561905      0.0115874             0.00745053            0.00315601            0.000282297           0.316804              
