Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0480)   P(D|M,rr[2]=0.2982)   P(D|M,rr[3]=0.8681)   P(D|M,rr[4]=2.7856)   Posterior mean        
1      0.00585433      0.0179513             0.00510517            0.000358168           2.62538e-06           0.115432              
2      0.00323495      0.0123879             0.000550452           1.48156e-06           4.12072e-11           0.0587775             
3      0.0080507       0.0256875             0.00617525            0.000339736           3.18363e-07           0.104694              
4      0.00885483      0.032572              0.00281985            2.74695e-05           6.55675e-09           0.068595              
5      0.055941        0.055941              0.055941              0.055941              0.055941              1                     
6      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
7      3.06223e-05     6.92498e-05           4.80746e-05           5.12698e-06           3.78109e-08           0.181401              
8      0.00885483      0.032572              0.00281985            2.74695e-05           6.55675e-09           0.068595              
9      0.000283254     0.000515253           0.000561795           5.58191e-05           1.49716e-07           0.212852              
10     0.0163477       0.0468622             0.0167118             0.00181149            5.36132e-06           0.134921              
11     0.0138292       0.0372663             0.0157269             0.00231479            8.88786e-06           0.153925              
12     0.00922083      0.0346735             0.00219201            1.78357e-05           7.43179e-09           0.0633065             
13     0.0126213       0.0437996             0.00650116            0.000184216           1.95702e-07           0.0832602             
14     0.0223197       0.07233               0.0159193             0.00102436            5.10248e-06           0.102216              
15     1.1071e-05      8.22332e-06           3.14277e-05           4.59035e-06           4.25742e-08           0.313227              
16     0.00885483      0.032572              0.00281985            2.74695e-05           6.55675e-09           0.068595              
17     0.00669072      0.0247431             0.00200411            1.56222e-05           2.07141e-09           0.0672543             
18     0.0116272       0.039352              0.00691814            0.000238428           2.17389e-07           0.0894715             
19     0.0116272       0.039352              0.00691814            0.000238428           2.17389e-07           0.0894715             
20     0.00885483      0.032572              0.00281985            2.74695e-05           6.55675e-09           0.068595              
21     0.0163477       0.0468622             0.0167118             0.00181149            5.36132e-06           0.134921              
22     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
23     0.000233826     0.000145491           0.000471568           0.000309636           8.60857e-06           0.470867              
24     5.92313e-05     6.62043e-05           0.000156143           1.45711e-05           7.14932e-09           0.263435              
25     0.000471393     0.00113747            0.000726721           2.13796e-05           3.72158e-09           0.153765              
26     7.78425e-06     1.95309e-05           1.12589e-05           3.46839e-07           3.69295e-10           0.14767               
27     3.05038e-08     1.51054e-09           5.97691e-08           5.81721e-08           2.56349e-09           0.619091              
28     5.18101e-06     1.82425e-06           1.35986e-05           5.16564e-06           1.35534e-07           0.434518              
29     2.48414e-07     2.97753e-08           7.39536e-07           2.23403e-07           9.41182e-10           0.421209              
30     9.43399e-05     0.000186012           0.000176008           1.52831e-05           5.67144e-08           0.198353              
31     1.50775e-07     3.47417e-09           2.32174e-07           3.21849e-07           4.56045e-08           0.789002              
