Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0290)   P(D|M,rr[2]=0.2360)   P(D|M,rr[3]=0.8020)   P(D|M,rr[4]=2.9329)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.012937        0.012937              0.012937              0.012937              0.012937              1                     
3      3.77446e-05     1.10468e-06           8.97134e-06           3.04318e-05           0.000110471           2.32193               
4      1.09845e-05     3.21685e-07           2.61229e-06           8.85958e-06           3.21446e-05           2.32167               
5      2.40742e-08     9.45032e-11           5.01999e-09           3.22739e-08           5.89084e-08           2.07533               
6      1.24207e-07     1.055e-12             5.36953e-10           1.80399e-08           4.7825e-07            2.85265               
7      2.00335e-11     2.07486e-18           8.28731e-15           8.81236e-13           7.92444e-11           2.90923               
8      0.03559         0.0594826             0.0486807             0.0287208             0.00547587            0.367454              
9      3.91621e-07     1.33378e-10           8.86886e-09           1.04157e-07           1.45333e-06           2.77574               
10     0.0867505       0.0986509             0.095647              0.0879516             0.0647525             0.82389               
11     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
12     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
13     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
14     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
15     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
16     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
17     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
18     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
19     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
20     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
21     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
22     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
23     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
24     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
25     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
26     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
27     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
28     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
29     0.034155        0.034155              0.034155              0.034155              0.034155              1                     
30     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
31     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
32     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
33     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
34     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
35     0.041977        0.041977              0.041977              0.041977              0.041977              1                     
36     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
37     0.053052        0.053052              0.053052              0.053052              0.053052              1                     
38     0.034155        0.034155              0.034155              0.034155              0.034155              1                     
39     0.022951        0.022951              0.022951              0.022951              0.022951              1                     
40     0.000680698     2.62034e-05           0.000207399           0.000655856           0.00183333            2.18628               
