,ENSMVIT00005008475,ENSNPET00000022129,ENSNMET00000015192,ENSNMET00000015190,ENSAOWT00000010373,ENSCJPT00005034490,ENSCJPT00005034491,ENSGALT00000091572,ENSAOWT00000010322,ENSNSUT00000015596,ENSPVIT00000023386,ENSSMRT00000009344,ENSSMRT00000009385,ENSCCET00000017447,ENSPVIT00000023389,ENSAHAT00000008703,ENSARWT00000027305,ENSNPET00000022121,ENSARWT00000027273,ENSNPET00000022124,ENSAOWT00000010393,ENSACAT00000025747,ENSSCAT00000019219,ENSMGAT00000016939,ENSDNVT00000022093,ENSGALT00000082498,ENSDNVT00000022098,ENSGALT00000108313,ENSCJPT00005034488,ENSARWT00000027296,ENSDNVT00000022117,ENSGALT00000095393,ENSSMRT00000009378,ENSNMET00000015189,ENSSMRT00000009356,ENSPVIT00000023395,ENSPVIT00000023392,ENSDNVT00000022104,ENSAHAT00000008707,ENSNPET00000022127,ENSARWT00000027307,ENSNPET00000022146,ENSNPET00000022137,ENSAHAT00000008695,ENSNPET00000022111,ENSSCAT00000019222,ENSAOWT00000009947,ENSAOWT00000010385
ENSMVIT00005008475,1.0,0.8366247755834829,0.366504854368932,0.8795639611242448,0.366504854368932,0.8603887575518782,0.9204712812960235,0.9346097201767305,0.366504854368932,0.7947000997293062,0.7885144880031467,0.7834809796769151,0.3689320388349515,0.9494406508789772,0.7885144880031467,0.366504854368932,0.366504854368932,0.8366247755834829,0.366504854368932,0.8366247755834829,0.366504854368932,0.8010028653295129,0.9225281780567841,0.872997110585763,0.8841607565011821,0.873391121618072,0.3980582524271845,0.873391121618072,0.8603887575518782,0.366504854368932,0.9368051492100644,0.3689320388349515,0.7834809796769151,0.9411331861662987,0.7834809796769151,0.8303804821376707,0.35922330097087385,0.8841607565011821,0.366504854368932,0.8366247755834829,0.933410371226347,0.3786407766990292,0.3786407766990292,0.8665509115713754,0.8366247755834829,0.9168774237059518,0.8665509115713754,0.366504854368932
ENSNPET00000022129,0.8366247755834829,1.0,0.9470372912377031,0.9293658536585366,0.957294911734164,0.9137650300601202,0.8942771476991266,0.9062703689219137,0.9572060353798127,0.8094253213177722,0.8528130081300813,0.8440325203252033,0.8624215663490588,0.9013166471125016,0.8582790581162325,0.9618870555426446,0.9590006406149904,1.0,0.9584631360332295,1.0,0.957847533632287,0.8275322643723113,0.8362588420225308,0.9224065040650407,0.9488780487804878,0.9282940881763527,0.9665180997934558,0.9255284552845529,0.9104390243902439,0.9614318428347596,0.9367748663798723,0.9440129449838188,0.8498246492985972,0.9113544518315735,0.8440325203252033,0.8383522356928692,0.885422328513969,0.9507765531062125,0.9643439504293945,1.0,0.9265770423991727,1.0,1.0,0.8634361233480177,1.0,0.8754237288135593,0.8634361233480177,0.9603471134144872
ENSNMET00000015192,0.366504854368932,0.9470372912377031,1.0,1.0,0.9445141852874718,0.9555439330543933,1.0,1.0,0.9444025157232704,0.2998137802607077,0.8666741674167416,0.8593609360936093,0.8593594148287709,0.9796573875802997,0.8750131842632634,0.9472459270752521,0.9426041325024598,0.9445631395479591,0.9441375847351243,0.9427121999505073,0.94293210888816,0.9251626898047722,0.3573883161512028,0.9751566696508505,0.9477947794779478,0.9827676788904066,0.9497712146422629,0.9816225907664724,0.9526039924166387,0.9480079448533707,0.9750542299349241,0.983008702859511,0.8681573673663115,1.0,0.8593609360936093,0.9490238611713666,0.8747920133111481,0.9510600147663748,0.9504991680532446,0.9480286738351255,0.0,0.9446923438233913,0.9410586910274058,0.38160291438979965,0.9448900091659028,0.0,0.38160291438979965,0.9483584530903143
ENSNMET00000015190,0.8795639611242448,0.9293658536585366,1.0,1.0,0.9486145026011253,0.9606049947238833,0.9659117441045996,0.9751342516927387,0.9485270658300542,0.8020031757664591,0.86258609197956,0.8569609037545686,0.8655835992650615,0.9313398504887866,0.8590831918505942,0.9517454791606228,0.9441375847351243,0.9303221288515406,0.9482959974519588,0.9306936771025169,0.9445141852874718,0.8298042806455305,0.87146529562982,0.9738115095913261,0.9448985265499027,0.9798543404205333,0.9505330490405117,0.9798877715428634,0.9627060325212276,0.9473870891463703,0.9368616527390901,0.9825828377230247,0.8550301046355293,1.0,0.8569609037545686,0.8479437852781938,0.8729211087420042,0.9442455543165679,0.9512793176972282,0.9287482976352606,0.9336554786469897,0.9410586910274058,0.9456946645536186,0.8652725402811108,0.9307356755482198,0.9098693105002253,0.8652725402811108,0.947741782927406
ENSAOWT00000010373,0.366504854368932,0.957294911734164,0.9445141852874718,0.9486145026011253,1.0,0.9151926906407403,0.0,0.0,1.0,0.31699846860643177,0.8743028743028743,0.8674994661541747,0.8674994661541747,0.0,0.8707142857142857,0.9991423670668954,0.995834325160676,0.9526677231907026,0.996445617954707,0.9563754495881193,1.0,0.0,0.0,0.9378895109327137,0.9747038104386807,0.9413703790911232,0.9741184851003205,0.9436991655223408,0.9193514424089282,0.9960647627614122,0.0,0.9413703790911232,0.8652406417112299,0.0,0.8674994661541747,0.0,0.8707142857142857,0.9741184851003205,0.999044776119403,0.9527289873865378,0.0,0.9439438267992978,0.9520442668306179,0.32877959927140255,0.9526525341655009,0.0,0.32877959927140255,1.0
ENSCJPT00005034490,0.8603887575518782,0.9137650300601202,0.9555439330543933,0.9606049947238833,0.9151926906407403,1.0,1.0,0.9781997187060478,0.9150334467785471,0.7965066568950776,0.8476669984192963,0.840942304319869,0.8436409768474469,0.9201840138010351,0.8527780921127079,0.9218733481340522,0.9158369993053947,0.9107341834839668,0.9148412791378705,0.9100470342304677,0.9161843019217412,0.8214490099576514,0.8567422294928722,0.9606636182436393,0.9273654590221597,0.9673672879723528,0.9282729805013927,0.9662328526204713,1.0,0.9203723986856517,0.9261838440111421,0.9601074413052129,0.846271186440678,0.9659117441045996,0.840942304319869,0.8351572399493146,0.8652009550338241,0.9298056767321965,0.9264822920811778,0.9138950259748014,0.92346872143137,0.9200700116686115,0.9197610401780485,0.8548737287167181,0.9109623326242022,0.8937960042060988,0.8548737287167181,0.9207009857612267
ENSCJPT00005034491,0.9204712812960235,0.8942771476991266,1.0,0.9659117441045996,0.0,1.0,1.0,0.9784516272353659,0.0,0.8256523432428924,0.8351572399493146,0.8323745973308789,0.8991323210412148,0.9231776516804888,0.8351572399493146,0.9750542299349241,0.0,0.8942771476991266,0.0,0.8942771476991266,0.0,0.8293874891398784,0.8567422294928722,0.9712475061612487,0.9261838440111421,0.9781997187060478,0.9750542299349241,0.9781997187060478,1.0,0.0,0.9292317851639885,1.0,0.8323745973308789,0.9677276746242264,0.8323745973308789,0.8419326628771316,0.9490238611713666,0.9261838440111421,0.9750542299349241,0.8942771476991266,0.92346872143137,0.0,0.0,0.9244740624591663,0.8942771476991266,0.8937960042060988,0.9244740624591663,0.0
ENSGALT00000091572,0.9346097201767305,0.9062703689219137,1.0,0.9751342516927387,0.0,0.9781997187060478,0.9784516272353659,1.0,0.0,0.8269505387511359,0.8425296624812809,0.8416935112747354,0.8991323210412148,0.9299432562199913,0.8425296624812809,0.9750542299349241,0.0,0.9062703689219137,0.0,0.9062703689219137,0.0,0.8392701998262381,0.8681935031549427,0.9823019221753398,0.9333797585886723,1.0,0.9750542299349241,1.0,0.9781997187060478,0.0,0.9368258859784283,1.0,0.8416935112747354,0.9743589743589743,0.8416935112747354,0.84969392216878,0.9490238611713666,0.9333797585886723,0.9750542299349241,0.9062703689219137,0.9311740890688259,0.0,0.0,0.9321834574676597,0.9062703689219137,0.9064143007360673,0.9321834574676597,0.0
ENSAOWT00000010322,0.366504854368932,0.9572060353798127,0.9444025157232704,0.9485270658300542,1.0,0.9150334467785471,0.0,0.0,1.0,0.31699846860643177,0.8740868070477009,0.8672727272727273,0.8672727272727273,0.0,0.8704675572519084,0.9991408934707904,0.9958263772954925,0.9525875754048048,0.9964699949571356,0.9563754495881193,1.0,0.0,0.0,0.9377843614432335,0.9746605367261841,0.9412597310686482,0.9740692280242655,0.9436038514442916,0.919215355410251,0.996057670646542,0.0,0.9412597310686482,0.8649839266579354,0.0,0.8672727272727273,0.0,0.8704675572519084,0.9740692280242655,0.9990429477210193,0.9526396598559111,0.0,0.9438386680736311,0.9519655137021451,0.32877959927140255,0.9511965722646044,0.0,0.32877959927140255,1.0
ENSNSUT00000015596,0.7947000997293062,0.8094253213177722,0.2998137802607077,0.8020031757664591,0.31699846860643177,0.7965066568950776,0.8256523432428924,0.8269505387511359,0.31699846860643177,1.0,0.8326334733053389,0.8184100418410042,0.26203208556149726,0.8154876948846798,0.8326334733053389,0.28051001821493626,0.31699846860643177,0.7717480229070085,0.31699846860643177,0.8094253213177722,0.31699846860643177,0.85597339473011,0.7983492063492064,0.7950409185293759,0.7971155011513756,0.7977281055331623,0.28051001821493626,0.7977281055331623,0.7965066568950776,0.31699846860643177,0.8338309749448267,0.2998137802607077,0.8184100418410042,0.8314942230299883,0.8184100418410042,0.8720690543674311,0.2984293193717278,0.7971155011513756,0.28051001821493626,0.7717480229070085,0.8203753351206434,0.34977578475336324,0.34977578475336324,0.8185863208746504,0.7717480229070085,0.7898452756496921,0.8185863208746504,0.31699846860643177
