,ENSJHYT00000025707,ENSJHYT00000025666,ENSDNVT00000016214,ENSDNVT00000016173,ENSNPET00000012579,ENSZALT00000026768,ENSZALT00000026767,ENSDNVT00000016179,ENSJHYT00000025683,ENSLACT00000025449,ENSARWT00000005150,ENSAOWT00000025794,ENSAOWT00000025797,ENSPMJT00000023637,ENSPMJT00000023636,ENSPMJT00000023638,ENSAHAT00000013297,ENSAOWT00000025801,ENSLACT00000001450,ENSDNVT00000016229,ENSDNVT00000016202,ENSAHAT00000013304,ENSARWT00000005145,ENSARWT00000005147,ENSARWT00000005149,ENSCCET00000033442,ENSCCET00000033443,ENSDNVT00000016192
ENSJHYT00000025707,1.0,1.0,0.9067259969193907,0.8923614789702299,0.8431094971379332,0.9905299788921216,0.9912066956245364,0.8923614789702299,1.0,0.615736835763345,0.889557906156767,0.8893129770992366,0.8861065781329132,0.9672773483003283,0.9672773483003283,0.9674394523384916,0.8891009329940628,0.8893129770992366,0.6248101265822785,0.893488079583786,0.8923614789702299,0.8888527257933279,0.8897900763358778,0.889557906156767,0.889557906156767,0.9652505562029876,0.9660210669384981,0.8920266681120927
ENSJHYT00000025666,1.0,1.0,0.9067259969193907,0.8923614789702299,0.8431094971379332,0.9905299788921216,0.9912066956245364,0.8923614789702299,1.0,0.615736835763345,0.889557906156767,0.8893129770992366,0.8861065781329132,0.9672773483003283,0.9672773483003283,0.9674394523384916,0.8891009329940628,0.8893129770992366,0.6248101265822785,0.893488079583786,0.8923614789702299,0.8888527257933279,0.8897900763358778,0.889557906156767,0.889557906156767,0.9652505562029876,0.9660210669384981,0.8920266681120927
ENSDNVT00000016214,0.9067259969193907,0.9067259969193907,1.0,1.0,0.8683449252169632,0.9056819480964903,0.9056819480964903,1.0,0.9067259969193907,0.6417762692688446,0.9665458434844614,0.9660163260580096,0.9630927212322561,0.9050755081185421,0.9046097672295755,0.8998820681521942,0.9640508051712406,0.9642776139714221,0.6185757473967081,1.0,1.0,0.9639948813401582,0.9647879337718304,0.9665458434844614,0.9665458434844614,0.9025029933291522,0.9017397696642979,1.0
ENSDNVT00000016173,0.8923614789702299,0.8923614789702299,1.0,1.0,0.8683449252169632,0.9056819480964903,0.8913654938173327,1.0,0.8923614789702299,0.6346270100350623,0.9631593482463408,0.9627473179147124,0.9615296542248684,0.8897596102933389,0.8897596102933389,0.8836219294713226,0.9625316728664618,0.9627473179147124,0.6185757473967081,1.0,1.0,0.9624413145539906,0.9632325192732761,0.9631593482463408,0.9631593482463408,0.8896836750914004,0.8880960471174538,1.0
ENSNPET00000012579,0.8431094971379332,0.8431094971379332,0.8683449252169632,0.8683449252169632,1.0,0.8391703083646211,0.8391703083646211,0.8683449252169632,0.8431094971379332,0.5710413012278743,0.8664489091581412,0.8661407617404167,0.8684752975596781,0.8377546623992121,0.8377546623992121,0.8375166002656043,0.8660791322568717,0.8661407617404167,0.6368233751638883,0.8607883956752401,0.8683449252169632,0.8660791322568717,0.8664489091581412,0.8664489091581412,0.8664489091581412,0.8387394595925401,0.8676124520943993,0.8683449252169632
ENSZALT00000026768,0.9905299788921216,0.9905299788921216,0.9056819480964903,0.9056819480964903,0.8391703083646211,1.0,1.0,0.9056819480964903,0.9905299788921216,0.6256540800452552,0.9032807089617936,0.9026791847950538,0.9000916030534352,0.9627453217708809,0.9627453217708809,0.9624960998439938,0.9024501946416305,0.9026791847950538,0.6268354430379747,0.9088483494663688,0.9056819480964903,0.9025177533892834,0.9031944126402565,0.9032807089617936,0.9032807089617936,0.9602029762244142,0.9603651065915216,0.9056548491063581
ENSZALT00000026767,0.9912066956245364,0.9912066956245364,0.9056819480964903,0.8913654938173327,0.8391703083646211,1.0,1.0,0.8913654938173327,0.9912066956245364,0.6182432432432432,0.8908527300413313,0.8905776691289791,0.8874407582938388,0.9629884570581383,0.9629884570581383,0.9627797273197952,0.8903650953924642,0.8905776691289791,0.6268354430379747,0.8931577440595476,0.8913654938173327,0.890145747226452,0.8910559600361375,0.8908527300413313,0.8908527300413313,0.9612144333174376,0.9614339109751954,0.8910068426197458
ENSDNVT00000016179,0.8923614789702299,0.8923614789702299,1.0,1.0,0.8683449252169632,0.9056819480964903,0.8913654938173327,1.0,0.8923614789702299,0.6346270100350623,0.9631593482463408,0.9627473179147124,0.9615296542248684,0.8897596102933389,0.8897596102933389,0.8836219294713226,0.9625316728664618,0.9627473179147124,0.6185757473967081,1.0,1.0,0.9624413145539906,0.9632325192732761,0.9631593482463408,0.9631593482463408,0.8896836750914004,0.8880960471174538,1.0
ENSJHYT00000025683,1.0,1.0,0.9067259969193907,0.8923614789702299,0.8431094971379332,0.9905299788921216,0.9912066956245364,0.8923614789702299,1.0,0.615736835763345,0.889557906156767,0.8893129770992366,0.8861065781329132,0.9672773483003283,0.9672773483003283,0.9674394523384916,0.8891009329940628,0.8893129770992366,0.6248101265822785,0.893488079583786,0.8923614789702299,0.8888527257933279,0.8897900763358778,0.889557906156767,0.889557906156767,0.9652505562029876,0.9660210669384981,0.8920266681120927
ENSLACT00000025449,0.615736835763345,0.615736835763345,0.6417762692688446,0.6346270100350623,0.5710413012278743,0.6256540800452552,0.6182432432432432,0.6346270100350623,0.615736835763345,1.0,0.6214790996784566,0.6259097525473072,0.6070022497187851,0.6233829041228388,0.6233829041228388,0.5940712051243855,0.6255458515283843,0.6259097525473072,0.38522954091816364,0.6346270100350623,0.6346270100350623,0.6190353697749196,0.6278505579815623,0.6214790996784566,0.6214790996784566,0.6265264176036754,0.6218961625282167,0.6281722635221738
