	ENSRROT00000051737	ENSTGET00000008571	ENSPTET00000035967	ENSPTET00000043703	ENSMLET00000059615	ENSMNET00000044751	ENSCATT00000049272	ENSGGOT00000067462	ENSPPAT00000064306	ENSMNET00000033326	ENSPTET00000041126	ENSPTET00000041121	ENSMLET00000044862	ENSPANT00000045267	ENSPTET00000023042	ENSTGET00000026808	ENSPTRT00000106361	ENSMFAT00000014383	ENSRROT00000035448	ENSMLET00000064231	ENSMMUT00000088937	ENSRBIT00000061799	ENSRROT00000066786	ENSMLET00000050268	ENSCATT00000045232	ENSRBIT00000034826	ENSPANT00000052837
ENSRROT00000051737	1.0	0.9712460063897764	0.8949152542372881	0.9400452488687784	0.9661354581673308	0.9170243204577968	0.8957142857142857	0.8855507868383404	0.8876967095851216	0.9136986301369864	0.9559322033898304	0.9559322033898304	0.9642346208869814	0.9379128137384412	0.9669703872437356	0.9604072398190046	0.8876967095851216	0.9234449760765552	1.0	0.9020028612303291	0.9514672686230248	0.9650249821556032	0.9648074369189908	0.8995215311004785	0.95	0.8720095693779905	0.9197604790419162
ENSTGET00000008571	0.9712460063897764	1.0	0.0	0.0	0.9552715654952076	0.9305019305019304	0.9362934362934364	0.8474903474903475	0.8532818532818532	0.9445100354191264	0.0	0.0	1.0	0.9589041095890408	0.0	0.0	0.8532818532818532	0.0	0.9712460063897764	0.944015444015444	0.0	0.9749034749034751	0.9392971246006391	0.0	0.9645808736717828	0.0	0.0
ENSPTET00000035967	0.8949152542372881	0.0	1.0	0.9160876536611438	0.9107344632768362	0.9026785714285714	0.9271758436944938	0.8954423592493298	0.8989637305699482	0.9497607655502392	0.9160387513455328	0.9160387513455328	0.8847184986595175	0.9475982532751092	0.9182795698924732	0.9198493813878428	0.8905172413793103	0.9464922711058265	0.8949152542372881	0.9331550802139036	0.9181905678537056	0.9288888888888888	0.9141242937853108	0.9285714285714286	0.9576923076923076	0.9521817095038853	0.9266984505363528
ENSPTET00000043703	0.9400452488687784	0.0	0.9160876536611438	1.0	0.9397042093287828	0.9332740213523132	0.8925399644760214	0.8914590747330959	0.8868085106382979	0.8887559808612441	0.9555972482801752	0.9555972482801752	0.9377224199288255	0.9203056768558951	0.9550140581068416	0.9385355424906467	0.8961702127659574	0.937129300118624	0.9400452488687784	0.8967971530249108	0.9557266602502408	0.9742222222222222	0.9625425652667424	0.9258600237247924	0.9435897435897436	0.9033214709371292	0.922894424673784
ENSMLET00000059615	0.9661354581673308	0.9552715654952076	0.9107344632768362	0.9397042093287828	1.0	0.9008620689655172	0.8757142857142857	0.8692528735632183	0.8807471264367817	0.8945205479452055	0.9604519774011301	0.9604519774011301	0.9533715925394548	0.9194187582562748	0.9715261958997722	0.9920364050056882	0.8807471264367817	0.917464114832536	0.9661354581673308	0.8819742489270386	0.945823927765237	0.9450392576730906	0.9487350199733688	0.8911483253588517	0.93	0.8660287081339713	0.9148681055155876
ENSMNET00000044751	0.9170243204577968	0.9305019305019304	0.9026785714285714	0.9332740213523132	0.9008620689655172	1.0	0.8903775883069428	0.8644171779141104	0.8607361963190184	0.8911917098445595	0.927240461401952	0.927240461401952	0.9204892966360856	0.919748778785764	0.9206773618538324	0.9241071428571428	0.8607361963190184	0.9077412513255568	0.9170243204577968	0.903658536585366	0.9307025986525506	0.9494826536822883	0.917503586800574	0.8780487804878049	0.9241486068111456	0.8673796791443851	0.9054197662061636
ENSCATT00000049272	0.8957142857142857	0.9362934362934364	0.9271758436944938	0.8925399644760214	0.8757142857142857	0.8903775883069428	1.0	0.866626065773447	0.8684531059683313	0.932642487046632	0.8881987577639752	0.8881987577639752	0.8995127892813642	0.9267271458478716	0.893048128342246	0.8916518650088809	0.8684531059683313	0.9363732767762459	0.8957142857142857	0.9555420219244825	0.9008662175168431	0.9245283018867924	0.8935714285714286	0.9406150583244964	0.9264705882352942	0.9118895966029724	0.9532908704883228
ENSGGOT00000067462	0.8855507868383404	0.8474903474903475	0.8954423592493298	0.8914590747330959	0.8692528735632183	0.8644171779141104	0.866626065773447	1.0	0.9686153846153848	0.8726868985936344	0.8899733806566105	0.8899733806566105	0.8764525993883792	0.8806699232379623	0.8948306595365418	0.8982142857142857	0.9686153846153848	0.9172852598091198	0.8855507868383404	0.8774390243902439	0.8854667949951877	0.8867924528301887	0.8730272596843616	0.887592788971368	0.8839009287925697	0.8836712913553896	0.9149840595111584
ENSPPAT00000064306	0.8876967095851216	0.8532818532818532	0.8989637305699482	0.8868085106382979	0.8807471264367817	0.8607361963190184	0.8684531059683313	0.9686153846153848	1.0	0.8749074759437454	0.894468085106383	0.894468085106383	0.8782874617737003	0.8827634333565946	0.8991452991452992	0.9016393442622952	0.9934367541766108	0.920570264765784	0.8876967095851216	0.8737804878048779	0.8854667949951877	0.888618381010347	0.8751793400286944	0.8920570264765784	0.8862229102167183	0.8792221084953941	0.9183673469387756
ENSMNET00000033326	0.9136986301369864	0.9445100354191264	0.9497607655502392	0.8887559808612441	0.8945205479452055	0.8911917098445595	0.932642487046632	0.8726868985936344	0.8749074759437454	1.0	0.8744019138755981	0.8744019138755981	0.9030347890451518	0.9323995127892812	0.9	0.8708133971291866	0.8749074759437454	0.9461722488038278	0.9136986301369864	0.92820133234641	0.8948626045400239	0.9333826794966692	0.9116438356164384	0.9282296650717704	0.9537607891491984	0.9258373205741628	0.9413875598086124
