	ENSCCNT00000037011	ENSNSUT00000027452	ENSNMET00000020317	ENSGALT00000056316	ENSCJPT00005017435	ENSNMET00000020318	ENSNMET00000020319	ENSVURT00010025493	ENSPCIT00000026018	ENSNSUT00000027868	ENSCCNT00000037278	ENSPVIT00000014698	ENSNSUT00000027867	ENSCJPT00005017434	ENSNSUT00000027827	ENSMODT00000073730	ENSNSUT00000027828	ENSCCNT00000037168	ENSPCIT00000026022	ENSSHAT00000009920	ENSNSUT00000027786	ENSGALT00000078523	ENSPVIT00000013818	ENSNSUT00000027776
ENSCCNT00000037011	1.0	0.6968001398845952	0.7711587019545497	0.7712491800206166	0.7858920449669613	0.7671519849167278	0.7817111660837671	0.8121456794365229	0.8099487541968545	0.7538616214240015	1.0	0.7441135361789055	0.7538616214240015	0.7766478342749529	0.7532514450867052	0.8015332931346371	0.7532514450867052	1.0	0.8222629009762901	0.8060470709500086	0.7556053811659192	0.7818135202119477	0.7559896083902626	0.7508129703614234
ENSNSUT00000027452	0.6968001398845952	1.0	0.7654476670870114	0.7597939146495577	0.735312472140501	0.7655053392298565	0.7361751152073732	0.7006178287731686	0.6860826627651793	0.9520333680917622	0.6918146383715894	0.7839156960621186	0.9526424159231296	0.7638441254028714	0.9498136194199472	0.703215981367016	0.9498136194199472	0.7147171883580451	0.7036638896354027	0.6951456310679611	0.9614951164537942	0.7309536494405967	0.7959660917860275	0.9617929363526232
ENSNMET00000020317	0.7711587019545497	0.7654476670870114	1.0	0.9664927010059754	0.9517292247172596	1.0	1.0	0.7506925207756233	0.746268656716418	0.7838944029468945	0.7817335895620512	0.7857682144205359	0.7838944029468945	0.9538612812949095	0.7822181854879403	0.7372621809744779	0.7822181854879403	0.7817335895620512	0.7291721766728378	0.752539242843952	0.7822181854879403	0.96549745943288	0.7391163618708528	0.7822181854879403
ENSGALT00000056316	0.7712491800206166	0.7597939146495577	0.9664927010059754	1.0	0.9601017978819472	0.9674534161490684	0.96549745943288	0.7547658708125116	0.7536682538140123	0.7793046866988002	0.7792313152824257	0.7815221507004922	0.7793046866988002	0.961800818553888	0.7774967115248407	0.7368176322886636	0.7774967115248407	0.7792313152824257	0.7349589186323879	0.7566166944290209	0.7774967115248407	1.0	0.7323658180638885	0.7774967115248407
ENSCJPT00005017435	0.7858920449669613	0.735312472140501	0.9517292247172596	0.9601017978819472	1.0	0.955861070911722	0.9548821039903264	0.7767220902612827	0.7726627638814972	0.794728508894477	0.7938600534710059	0.7808046940486171	0.794728508894477	1.0	0.7928972306559942	0.755858542820622	0.7928972306559942	0.7938600534710059	0.7533533859035849	0.7784187309127927	0.7910193255020841	0.9626069184770268	0.7548699867783164	0.7910193255020841
ENSNMET00000020318	0.7671519849167278	0.7655053392298565	1.0	0.9674534161490684	0.955861070911722	1.0	1.0	0.7512391573729864	0.7457479284779764	0.7860321807600137	0.7787438508179843	0.7805291005291005	0.7860321807600137	0.9578467908902693	0.7860321807600137	0.7376674628725725	0.7860321807600137	0.7787438508179843	0.7267823869765617	0.7561957868649318	0.7860321807600137	0.9664435600578872	0.7299322154834106	0.7860321807600137
ENSNMET00000020319	0.7817111660837671	0.7361751152073732	1.0	0.96549745943288	0.9548821039903264	1.0	1.0	0.7645868465430017	0.7602220655622136	0.7946866611126538	0.7920674177887698	0.7892868330374856	0.7946866611126538	0.9517292247172596	0.7930340981808209	0.7523930537907666	0.7930340981808209	0.7920674177887698	0.7433928715752041	0.7662731871838111	0.7911725955204216	0.9681831922611851	0.7613168724279835	0.7911725955204216
ENSVURT00010025493	0.8121456794365229	0.7006178287731686	0.7506925207756233	0.7547658708125116	0.7767220902612827	0.7512391573729864	0.7645868465430017	1.0	0.9675719135251027	0.7621157574079203	0.8140662154746662	0.7373218776194468	0.7621157574079203	0.7648535564853557	0.7626778547975192	0.9442771084337348	0.7626778547975192	0.8140662154746662	0.9706035379812696	0.948151950718686	0.7609879789631856	0.7683338965866847	0.7432367382304804	0.7609879789631856
ENSPCIT00000026018	0.8099487541968545	0.6860826627651793	0.746268656716418	0.7536682538140123	0.7726627638814972	0.7457479284779764	0.7602220655622136	0.9675719135251027	1.0	0.7419293939966018	0.7994710924676273	0.7425468247811149	0.7497844621132292	0.7608631969534225	0.7460063897763578	0.9464765256042226	0.7460063897763578	0.7994710924676273	1.0	0.9496158656423084	0.7516448983600118	0.7669817153961664	0.7529376012965965	0.7437536316095293
ENSNSUT00000027868	0.7538616214240015	0.9520333680917622	0.7838944029468945	0.7793046866988002	0.794728508894477	0.7860321807600137	0.7946866611126538	0.7621157574079203	0.7419293939966018	1.0	0.7259565667011375	0.8075378071833649	1.0	0.7829760923330585	1.0	0.7637352334520907	1.0	0.7457535236718468	0.7668291768235515	0.7563925043847503	1.0	0.7905574622020219	0.8080664775030402	1.0
ENSCCNT00000037278	1.0	0.6918146383715894	0.7817335895620512	0.7792313152824257	0.7938600534710059	0.7787438508179843	0.7920674177887698	0.8140662154746662	0.7994710924676273	0.7259565667011375	1.0	0.7510784656639851	0.7289234760051879	0.784695333197473	0.7482962697274032	0.8089366830444054	0.7482962697274032	1.0	0.8248792270531401	0.8082129138467167	0.7521803674151049	0.7898264622165091	0.7430189416129662	0.7456658059756548
ENSPVIT00000014698	0.7441135361789055	0.7839156960621186	0.7857682144205359	0.7815221507004922	0.7808046940486171	0.7805291005291005	0.7892868330374856	0.7373218776194468	0.7425468247811149	0.8075378071833649	0.7510784656639851	1.0	0.8075378071833649	0.7797189517660463	0.807392769963966	0.7379725085910653	0.807392769963966	0.7510784656639851	0.7429798826487846	0.7419321039396479	0.807392769963966	0.7844204795309392	0.9484046849757674	0.807392769963966
ENSNSUT00000027867	0.7538616214240015	0.9526424159231296	0.7838944029468945	0.7793046866988002	0.794728508894477	0.7860321807600137	0.7946866611126538	0.7621157574079203	0.7497844621132292	1.0	0.7289234760051879	0.8075378071833649	1.0	0.7829760923330585	1.0	0.7637352334520907	1.0	0.7538826968755709	0.7668291768235515	0.7563925043847503	1.0	0.7905574622020219	0.8080664775030402	1.0
ENSCJPT00005017434	0.7766478342749529	0.7638441254028714	0.9538612812949095	0.961800818553888	1.0	0.9578467908902693	0.9517292247172596	0.7648535564853557	0.7608631969534225	0.7829760923330585	0.784695333197473	0.7797189517660463	0.7829760923330585	1.0	0.7811102074013827	0.741917398617081	0.7811102074013827	0.784695333197473	0.7408590699325523	0.7667131566713157	0.7811102074013827	0.9601017978819472	0.7330346232179226	0.7811102074013827
ENSNSUT00000027827	0.7532514450867052	0.9498136194199472	0.7822181854879403	0.7774967115248407	0.7928972306559942	0.7860321807600137	0.7930340981808209	0.7626778547975192	0.7460063897763578	1.0	0.7482962697274032	0.807392769963966	1.0	0.7811102074013827	1.0	0.7642863758451421	1.0	0.7482962697274032	0.7673427804019635	0.7570229843122948	1.0	0.7887840190598369	0.8079344458878784	1.0
ENSMODT00000073730	0.8015332931346371	0.703215981367016	0.7372621809744779	0.7368176322886636	0.755858542820622	0.7376674628725725	0.7523930537907666	0.9442771084337348	0.9464765256042226	0.7637352334520907	0.8089366830444054	0.7379725085910653	0.7637352334520907	0.741917398617081	0.7642863758451421	1.0	0.7642863758451421	0.8089366830444054	0.9455896664602318	0.9449858256555634	0.7631378522467631	0.7520156157175591	0.7455078125	0.7626180707947715
ENSNSUT00000027828	0.7532514450867052	0.9498136194199472	0.7822181854879403	0.7774967115248407	0.7928972306559942	0.7860321807600137	0.7930340981808209	0.7626778547975192	0.7460063897763578	1.0	0.7482962697274032	0.807392769963966	1.0	0.7811102074013827	1.0	0.7642863758451421	1.0	0.7482962697274032	0.7673427804019635	0.7570229843122948	1.0	0.7887840190598369	0.8079344458878784	1.0
ENSCCNT00000037168	1.0	0.7147171883580451	0.7817335895620512	0.7792313152824257	0.7938600534710059	0.7787438508179843	0.7920674177887698	0.8140662154746662	0.7994710924676273	0.7457535236718468	1.0	0.7510784656639851	0.7538826968755709	0.784695333197473	0.7482962697274032	0.8089366830444054	0.7482962697274032	1.0	0.8248792270531401	0.8082129138467167	0.7521803674151049	0.7898264622165091	0.7430189416129662	0.7456658059756548
ENSPCIT00000026022	0.8222629009762901	0.7036638896354027	0.7291721766728378	0.7349589186323879	0.7533533859035849	0.7267823869765617	0.7433928715752041	0.9706035379812696	1.0	0.7668291768235515	0.8248792270531401	0.7429798826487846	0.7668291768235515	0.7408590699325523	0.7673427804019635	0.9455896664602318	0.7673427804019635	0.8248792270531401	1.0	0.9529136316337148	0.7657666253220112	0.7487245930844603	0.7239744758432087	0.7657666253220112
ENSSHAT00000009920	0.8060470709500086	0.6951456310679611	0.752539242843952	0.7566166944290209	0.7784187309127927	0.7561957868649318	0.7662731871838111	0.948151950718686	0.9496158656423084	0.7563925043847503	0.8082129138467167	0.7419321039396479	0.7563925043847503	0.7667131566713157	0.7570229843122948	0.9449858256555634	0.7570229843122948	0.8082129138467167	0.9529136316337148	1.0	0.7551652892561983	0.770023656640757	0.7492057379416578	0.7551652892561983
ENSNSUT00000027786	0.7556053811659192	0.9614951164537942	0.7822181854879403	0.7774967115248407	0.7910193255020841	0.7860321807600137	0.7911725955204216	0.7609879789631856	0.7516448983600118	1.0	0.7521803674151049	0.807392769963966	1.0	0.7811102074013827	1.0	0.7631378522467631	1.0	0.7521803674151049	0.7657666253220112	0.7551652892561983	1.0	0.7867924528301887	0.8014387071344107	1.0
ENSGALT00000078523	0.7818135202119477	0.7309536494405967	0.96549745943288	1.0	0.9626069184770268	0.9664435600578872	0.9681831922611851	0.7683338965866847	0.7669817153961664	0.7905574622020219	0.7898264622165091	0.7844204795309392	0.7905574622020219	0.9601017978819472	0.7887840190598369	0.7520156157175591	0.7887840190598369	0.7898264622165091	0.7487245930844603	0.770023656640757	0.7867924528301887	1.0	0.7546259756204508	0.7867924528301887
ENSPVIT00000013818	0.7559896083902626	0.7959660917860275	0.7391163618708528	0.7323658180638885	0.7548699867783164	0.7299322154834106	0.7613168724279835	0.7432367382304804	0.7529376012965965	0.8080664775030402	0.7430189416129662	0.9484046849757674	0.8080664775030402	0.7330346232179226	0.8079344458878784	0.7455078125	0.8079344458878784	0.7430189416129662	0.7239744758432087	0.7492057379416578	0.8014387071344107	0.7546259756204508	1.0	0.8079344458878784
ENSNSUT00000027776	0.7508129703614234	0.9617929363526232	0.7822181854879403	0.7774967115248407	0.7910193255020841	0.7860321807600137	0.7911725955204216	0.7609879789631856	0.7437536316095293	1.0	0.7456658059756548	0.807392769963966	1.0	0.7811102074013827	1.0	0.7626180707947715	1.0	0.7456658059756548	0.7657666253220112	0.7551652892561983	1.0	0.7867924528301887	0.8079344458878784	1.0
