	ENSNPET00000021018	ENSNPET00000021038	ENSCPUT00000030245	ENSCPUT00000030241	ENSCPUT00000030240	ENSCPUT00000030242	ENSARWT00000019779	ENSAHAT00000008308	ENSNPET00000021093	ENSAOWT00000032439	ENSNPET00000021073	ENSAOWT00000032440	ENSAOWT00000032442	ENSDNVT00000007356	ENSCPUT00000030256	ENSAHAT00000008375	ENSCPUT00000030254	ENSCPUT00000030255	ENSAHAT00000008356	ENSAHAT00000008311	ENSCPGT00000028563	ENSCPGT00000028562	ENSAHAT00000008325	ENSCPGT00000028560	ENSCPUT00000030252	ENSCPUT00000030244	ENSCPGT00000028508	ENSNPET00000021089	ENSZALT00000005102
ENSNPET00000021018	1.0	1.0	0.7776970577551762	0.79232	0.7931364215894603	0.7931364215894603	0.7903099394371215	0.7907215086089096	0.995459620394492	0.7906897024544083	1.0	0.7926366679062848	0.8049734125742884	0.8017844886753603	0.7969559851912793	0.8066247508050912	0.7965405035108751	0.7971830985915493	0.8308627334716869	0.793603570100409	0.7748526522593321	0.7828038674033149	0.8026807980049875	0.7940454768526092	0.7975721784776902	0.7960674157303371	0.7970297029702971	1.0	0.7910658047405934
ENSNPET00000021038	1.0	1.0	0.7776970577551762	0.79232	0.7931364215894603	0.7931364215894603	0.7903099394371215	0.7908655514680364	0.9955176721287384	0.7908337396392003	1.0	0.7920770248419815	0.8065433854907539	0.8014297612437534	0.7969559851912793	0.8081809730399752	0.7965405035108751	0.7971830985915493	0.8308627334716869	0.7930324856680876	0.7748526522593321	0.7828038674033149	0.8034469251860556	0.7940454768526092	0.7975721784776902	0.7960674157303371	0.7970297029702971	1.0	0.7910658047405934
ENSCPUT00000030245	0.7776970577551762	0.7776970577551762	1.0	0.9638009049773756	0.9638009049773756	0.9638009049773756	0.7740838685304118	0.7706837929731771	0.7776970577551762	0.7725727238383076	0.7776970577551762	0.7725727238383076	0.0	0.7823951643369853	0.9848885530789572	0.0	0.9848885530789572	0.9848885530789572	0.0	0.7706837929731771	0.0	0.0	0.7749019607843137	0.9690215338118624	0.9848885530789572	1.0	0.9489322191272052	0.7776970577551762	0.8024596464258262
ENSCPUT00000030241	0.79232	0.79232	0.9638009049773756	1.0	1.0	1.0	0.7585583669997874	0.7600467786519243	0.7953880764904387	0.7588713125267208	0.79232	0.7581331065277482	0.7484038308060654	0.7685519880927068	1.0	0.7518062878344074	1.0	1.0	0.7562979189485214	0.7600467786519243	0.9730132899376188	0.9719813208805872	0.7604620749782041	0.9757454850902982	1.0	0.7484276729559748	0.977735081374322	0.7972885032537961	0.8075821983169948
ENSCPUT00000030240	0.7931364215894603	0.7931364215894603	0.9638009049773756	1.0	1.0	1.0	0.7595043947897914	0.7609869744784497	0.7962361375602106	0.7598211434046629	0.7931364215894603	0.7590808005930318	0.7502475737769856	0.7694588584136397	1.0	0.7535866614967042	1.0	1.0	0.7562979189485214	0.7609869744784497	0.9669941060903732	0.9650597907324364	0.7614240746770867	0.9758393473486036	1.0	0.9638009049773756	0.9778277996623522	0.7980987360916063	0.8225806451612904
ENSCPUT00000030242	0.7931364215894603	0.7931364215894603	0.9638009049773756	1.0	1.0	1.0	0.7595043947897914	0.7609869744784497	0.7962361375602106	0.7598211434046629	0.7931364215894603	0.7541707556427869	0.7502475737769856	0.7707071743816073	1.0	0.7535866614967042	1.0	1.0	0.7562979189485214	0.7559371933267909	0.9669941060903732	0.9665832737669764	0.7614240746770867	0.9778225806451613	1.0	0.7484276729559748	0.9778277996623522	0.7980987360916063	0.8225806451612904
ENSARWT00000019779	0.7903099394371215	0.7903099394371215	0.7740838685304118	0.7585583669997874	0.7595043947897914	0.7595043947897914	1.0	0.98471134099034	0.7938206938434677	0.985860593090798	0.7936290089569489	0.9855730264224348	0.9555253776947886	0.916971552303442	0.7641021361815754	0.9588676103247294	0.7599722511272979	0.7607399083758319	0.9857142857142858	0.9867898533106412	0.7298624754420432	0.7491367403314917	0.987569178373776	0.7587175673442407	0.7648282172864155	0.7754262198706643	0.7571028842014637	0.7992769450930179	0.7477530449391012
ENSAHAT00000008308	0.7907215086089096	0.7908655514680364	0.7706837929731771	0.7600467786519243	0.7609869744784497	0.7609869744784497	0.98471134099034	1.0	0.7945041816009558	0.9948289296592758	0.79520650545688	0.9957078133693664	0.967340848806366	0.9218231849290904	0.7654979883405862	0.9729905629677841	0.7614905773002473	0.7622407344440666	1.0	1.0	0.7335952848722986	0.7524171270718232	1.0	0.7609878950361524	0.7662082514734774	0.770135214579659	0.7589324149806285	0.8033193151096425	0.7443845835060091
ENSNPET00000021093	0.995459620394492	0.9955176721287384	0.7776970577551762	0.7953880764904387	0.7962361375602106	0.7962361375602106	0.7938206938434677	0.7945041816009558	1.0	0.794483585669315	0.9953917050691244	0.7961965134706814	0.8065433854907539	0.8045169009871374	0.7983799181057504	0.8081809730399752	0.7979920052059124	0.7986844543264777	0.8308627334716869	0.7972266244057052	0.7748526522593321	0.7828038674033149	0.805695278273568	0.7970011534025375	0.7990417886611658	0.7960674157303371	0.7970297029702971	0.9953682611996962	0.7892561983471075
ENSAOWT00000032439	0.7906897024544083	0.7908337396392003	0.7725727238383076	0.7588713125267208	0.7598211434046629	0.7598211434046629	0.985860593090798	0.9948289296592758	0.794483585669315	1.0	0.7949029994988904	1.0	0.9722454439057012	0.9193491333569156	0.7650259708137521	0.968355468109526	0.7609831292283977	0.7617380911729554	0.9942510380070264	0.995694809854102	0.7307539682539682	0.7500870776732845	0.9962941612451618	0.7605024879680234	0.7657405885253986	0.7730746619635509	0.7577364206881627	0.803030303030303	0.7430757714380771
ENSNPET00000021073	1.0	1.0	0.7776970577551762	0.79232	0.7931364215894603	0.7931364215894603	0.7936290089569489	0.79520650545688	0.9953917050691244	0.7949029994988904	1.0	0.7920770248419815	0.8065433854907539	0.8044222539229672	0.7969559851912793	0.8081809730399752	0.7965405035108751	0.7971830985915493	0.8308627334716869	0.7930324856680876	0.7748526522593321	0.7828038674033149	0.8034469251860556	0.7940454768526092	0.7975721784776902	0.7960674157303371	0.7970297029702971	1.0	0.7910658047405934
ENSAOWT00000032440	0.7926366679062848	0.7920770248419815	0.7725727238383076	0.7581331065277482	0.7590808005930318	0.7541707556427869	0.9855730264224348	0.9957078133693664	0.7961965134706814	1.0	0.7920770248419815	1.0	0.9706869150626876	0.9208605455243948	0.7644305772230889	0.9666147725307042	0.7603820243881642	0.7611356681400884	0.9938335046248716	0.9957568220059991	0.7296660117878192	0.747846255798542	0.9960536700868192	0.7531833778116659	0.7651440733464309	0.7730746619635509	0.7552747135054085	0.8002790048825854	0.7433070866141732
ENSAOWT00000032442	0.8049734125742884	0.8065433854907539	0.0	0.7484038308060654	0.7502475737769856	0.7502475737769856	0.9555253776947886	0.967340848806366	0.8065433854907539	0.9722454439057012	0.8065433854907539	0.9706869150626876	1.0	0.8975983989326217	0.7484038308060654	0.9950096587250484	0.7484038308060654	0.7502475737769856	0.9663994542043324	0.965292459478506	0.7297731379241116	0.7360784313725491	0.967340848806366	0.7360784313725491	0.7502475737769856	0.0	0.7367469879518073	0.8065433854907539	0.7345727848101266
ENSDNVT00000007356	0.8017844886753603	0.8014297612437534	0.7823951643369853	0.7685519880927068	0.7694588584136397	0.7707071743816073	0.916971552303442	0.9218231849290904	0.8045169009871374	0.9193491333569156	0.8044222539229672	0.9208605455243948	0.8975983989326217	1.0	0.7726938475365634	0.9019639934533552	0.7683040637991007	0.7690290933694182	0.9252029981261712	0.9218593930080676	0.7595284872298624	0.7743538767395626	0.919378698224852	0.7703054700449917	0.7733789507983057	0.7795414462081128	0.7732458028411536	0.8114741755759675	0.7553516819571865
ENSCPUT00000030256	0.7969559851912793	0.7969559851912793	0.9848885530789572	1.0	1.0	1.0	0.7641021361815754	0.7654979883405862	0.7983799181057504	0.7650259708137521	0.7969559851912793	0.7644305772230889	0.7484038308060654	0.7726938475365634	1.0	0.7518062878344074	1.0	1.0	0.7543792840822544	0.7654979883405862	0.970317297850563	0.9726528040327662	0.7629896443043674	0.9752527294783664	1.0	0.9764844209288652	0.9780361757105944	0.8025594149908593	0.8118321420989314
ENSAHAT00000008375	0.8066247508050912	0.8081809730399752	0.0	0.7518062878344074	0.7535866614967042	0.7535866614967042	0.9588676103247294	0.9729905629677841	0.8081809730399752	0.968355468109526	0.8081809730399752	0.9666147725307042	0.9950096587250484	0.9019639934533552	0.7518062878344074	1.0	0.7518062878344074	0.7535866614967042	0.9722268696670572	0.9713298791018998	0.7335952848722986	0.7396813207909387	0.9729905629677841	0.7396813207909387	0.7535866614967042	0.0	0.7404205148359206	0.8081809730399752	0.7401970253042303
ENSCPUT00000030254	0.7965405035108751	0.7965405035108751	0.9848885530789572	1.0	1.0	1.0	0.7599722511272979	0.7614905773002473	0.7979920052059124	0.7609831292283977	0.7965405035108751	0.7603820243881642	0.7484038308060654	0.7683040637991007	1.0	0.7518062878344074	1.0	1.0	0.7562979189485214	0.7614905773002473	0.9667524243023946	0.9648165569143932	0.7618509176306862	0.9749266247379454	1.0	0.9764844209288652	0.977735081374322	0.80236148955495	0.8218943033630748
ENSCPUT00000030255	0.7971830985915493	0.7971830985915493	0.9848885530789572	1.0	1.0	1.0	0.7607399083758319	0.7622407344440666	0.7986844543264777	0.7617380911729554	0.7971830985915493	0.7611356681400884	0.7502475737769856	0.7690290933694182	1.0	0.7535866614967042	1.0	1.0	0.7562979189485214	0.7622407344440666	0.9669941060903732	0.9650597907324364	0.7626148777527311	0.9750041799030262	1.0	0.9764844209288652	0.9778277996623522	0.8030234452792613	0.8218943033630748
ENSAHAT00000008356	0.8308627334716869	0.8308627334716869	0.0	0.7562979189485214	0.7562979189485214	0.7562979189485214	0.9857142857142858	1.0	0.8308627334716869	0.9942510380070264	0.8308627334716869	0.9938335046248716	0.9663994542043324	0.9252029981261712	0.7543792840822544	0.9722268696670572	0.7562979189485214	0.7562979189485214	1.0	1.0	0.7316445675836137	0.7377234242709313	1.0	0.7377234242709313	0.7543792840822544	0.0	0.7384023099133783	0.8308627334716869	0.7400375939849624
ENSAHAT00000008311	0.793603570100409	0.7930324856680876	0.7706837929731771	0.7600467786519243	0.7609869744784497	0.7559371933267909	0.9867898533106412	1.0	0.7972266244057052	0.995694809854102	0.7930324856680876	0.9957568220059991	0.965292459478506	0.9218593930080676	0.7654979883405862	0.9713298791018998	0.7614905773002473	0.7622407344440666	1.0	1.0	0.7335952848722986	0.7511597084161696	1.0	0.7535646206633626	0.7662082514734774	0.770135214579659	0.7572025275784513	0.801286522514144	0.7443845835060091
ENSCPGT00000028563	0.7748526522593321	0.7748526522593321	0.0	0.9730132899376188	0.9669941060903732	0.9669941060903732	0.7298624754420432	0.7335952848722986	0.7748526522593321	0.7307539682539682	0.7748526522593321	0.7296660117878192	0.7297731379241116	0.7595284872298624	0.970317297850563	0.7335952848722986	0.9667524243023946	0.9669941060903732	0.7316445675836137	0.7335952848722986	1.0	1.0	0.7335952848722986	1.0	0.9704571501337068	0.0	1.0	0.7748526522593321	0.7733389402859546
ENSCPGT00000028562	0.7828038674033149	0.7828038674033149	0.0	0.9719813208805872	0.9650597907324364	0.9665832737669764	0.7491367403314917	0.7524171270718232	0.7828038674033149	0.7500870776732845	0.7828038674033149	0.747846255798542	0.7360784313725491	0.7743538767395626	0.9726528040327662	0.7396813207909387	0.9648165569143932	0.9650597907324364	0.7377234242709313	0.7511597084161696	1.0	1.0	0.7395366218236173	1.0	0.9727797290516808	0.0	1.0	0.7828038674033149	0.7810520873723665
