	ENST00000662363	ENST00000378092	ENST00000378097	ENST00000668559	ENST00000352527	ENSPANT00000026409	ENST00000653262	ENSCATT00000052285	ENST00000164247	ENSPTRT00000108660	ENSNLET00000035379	ENSPPAT00000030668	ENSPPAT00000030664	ENST00000668706	ENSPANT00000056465	ENSMLET00000040199	ENSMMUT00000064634	ENSMLET00000040191	ENST00000666163	ENSRROT00000067473	ENST00000658883	ENSRBIT00000041179	ENSPANT00000057435	ENSMMUT00000060761	ENSMNET00000005937	ENST00000652845	ENST00000671676	ENSPPAT00000030671	ENSRBIT00000041193	ENSPTRT00000106924	ENSRBIT00000041194	ENSMFAT00000034830	ENSMLET00000040180	ENSRROT00000067488	ENST00000472700	ENSRROT00000067484	ENSTGET00000022007	ENSCATT00000052279	ENST00000666299	ENSMNET00000005945	ENSNLET00000045043	ENSMNET00000005940	ENST00000378111	ENSMFAT00000034828	ENSRBIT00000041183	ENSMNET00000005948	ENSRROT00000067491	ENST00000341524	ENSMLET00000040176	ENSRBIT00000041184	ENSMNET00000005953	ENSPTRT00000099106	ENSMMUT00000023658	ENST00000669250	ENSMFAT00000034814	ENSCATT00000052281	ENST00000662147	ENSTGET00000021998	ENST00000389632	ENSTGET00000021993	ENSNLET00000013176	ENST00000656198	ENST00000458166	ENSMMUT00000047625	ENSMMUT00000047626	ENSCATT00000052280	ENST00000445501	ENSRROT00000067454	ENSRROT00000067457	ENST00000655548	ENST00000655703	ENSMFAT00000034808	ENST00000602612	ENST00000462676	ENST00000428161	ENST00000378083	ENSPTRT00000097098	ENST00000663169	ENSMMUT00000061811
ENST00000662363	1.0	1.0	1.0	1.0	1.0	0.97511138423721	1.0	0.9872468117029256	1.0	0.9937010293439852	0.9785513361462728	0.9898601935781226	0.9898601935781226	1.0	0.97511138423721	0.9712705484713474	0.9746504839453064	0.9693954187007134	1.0	0.98989898989899	1.0	0.9697342141650024	0.9721286943509164	0.9746504839453064	0.9718850821938854	1.0	1.0	0.9898601935781226	0.9917541229385308	0.9937010293439852	0.9688821241332656	0.9746504839453064	0.9712705484713474	0.9697342141650024	1.0	0.9667229729729728	0.97511138423721	0.9729605162083268	1.0	1.0	0.9782328281199612	0.9718850821938854	1.0	0.9746504839453064	0.9697342141650024	0.9718850821938854	0.9688821241332656	1.0	0.9712705484713474	0.9697342141650024	0.97134670487106	0.9937010293439852	0.9746504839453064	1.0	0.9746504839453064	0.9729605162083268	1.0	0.97511138423721	1.0	0.97511138423721	0.9782328281199612	1.0	1.0	0.9746504839453064	0.9709251101321584	0.9729605162083268	1.0	0.9697342141650024	0.9697342141650024	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9940528249081686	1.0	0.9746504839453064
ENST00000378092	1.0	1.0	1.0	1.0	1.0	0.9735720375106564	1.0	0.9822097378277154	1.0	0.9937010293439852	0.9794974564513642	0.9890593918726912	0.9885057471264368	1.0	0.97511138423721	0.9712705484713474	0.9750957854406129	0.9706122448979592	1.0	0.9835978835978836	1.0	0.9705801860974276	0.9718470301057772	0.9750957854406129	0.9726327312534208	1.0	1.0	0.9898601935781226	0.9854800936768149	0.9943897099069512	0.9699046483909416	0.9741403807899972	0.9720853858784894	0.9697342141650024	1.0	0.9680011906533712	0.97511138423721	0.9735905856595513	1.0	0.988883006881948	0.9782328281199612	0.971582836032964	1.0	0.9750957854406129	0.9694515487354362	0.9718850821938854	0.9699046483909416	1.0	0.9710144927536232	0.9697342141650024	0.9722222222222222	0.9941744813867576	0.9741403807899972	1.0	0.9746504839453064	0.9729605162083268	1.0	0.9745666382495028	1.0	0.9755062944718116	0.9783093151091964	1.0	1.0	0.9746504839453064	0.9706640876853644	0.9725774367718102	1.0	0.9705801860974276	0.9694515487354362	1.0	1.0	0.9887339055793992	1.0	1.0	1.0	1.0	0.9945565161703491	1.0	0.9750957854406129
ENST00000378097	1.0	1.0	1.0	1.0	1.0	0.9735720375106564	1.0	0.9822097378277154	1.0	0.9937010293439852	0.9794974564513642	0.9890593918726912	0.9885057471264368	1.0	0.97511138423721	0.9712705484713474	0.9750957854406129	0.9706122448979592	1.0	0.9835978835978836	1.0	0.9705801860974276	0.9718470301057772	0.9750957854406129	0.9726327312534208	1.0	1.0	0.9898601935781226	0.9854800936768149	0.9943897099069512	0.9699046483909416	0.9741403807899972	0.9720853858784894	0.9697342141650024	1.0	0.9680011906533712	0.97511138423721	0.9735905856595513	1.0	0.988883006881948	0.9782328281199612	0.971582836032964	1.0	0.9750957854406129	0.9694515487354362	0.9718850821938854	0.9699046483909416	1.0	0.9710144927536232	0.9697342141650024	0.9722222222222222	0.9941744813867576	0.9741403807899972	1.0	0.9746504839453064	0.9729605162083268	1.0	0.9745666382495028	1.0	0.9755062944718116	0.9783093151091964	1.0	1.0	0.9746504839453064	0.9706640876853644	0.9725774367718102	1.0	0.9705801860974276	0.9694515487354362	1.0	1.0	0.9887339055793992	1.0	1.0	1.0	1.0	0.9945565161703491	1.0	0.9750957854406129
ENST00000668559	1.0	1.0	1.0	1.0	1.0	0.9732281027545652	1.0	0.9822097378277154	1.0	0.994100792179336	0.971823636837986	0.9890126895697926	0.9884135472370766	1.0	0.9748862295634586	0.9706725096915556	0.974896019013666	0.9675563369026691	1.0	0.9835978835978836	1.0	0.9699940582293524	0.960404150737302	0.974896019013666	0.9722222222222222	1.0	1.0	0.989887072307433	0.9854800936768149	0.9948009506833037	0.9646182495344506	0.973847106159084	0.9716280451574568	0.9689870217427944	1.0	0.9671170437896792	0.9748862295634586	0.9732620320855616	1.0	0.988883006881948	0.9783380681818182	0.9710615908387497	1.0	0.974896019013666	0.9687403280718044	0.97134670487106	0.9646182495344506	1.0	0.9704425874342308	0.9689870217427944	0.9633899163921966	0.9945837202104612	0.973847106159084	1.0	0.9743805831788304	0.972526546435193	1.0	0.9743113587124728	1.0	0.97534165181224	0.9784125953578964	1.0	1.0	0.9743805831788304	0.9699715707178392	0.9721448467966574	1.0	0.9699940582293524	0.9687403280718044	1.0	1.0	0.9887339055793992	1.0	1.0	1.0	1.0	0.9950617283950616	1.0	0.974896019013666
ENST00000352527	1.0	1.0	1.0	1.0	1.0	0.9735720375106564	1.0	0.979635584137192	1.0	0.9937010293439852	0.9786070451986488	0.9890593918726912	0.9890593918726912	1.0	0.97511138423721	0.9712705484713474	0.9741403807899972	0.9692570452604612	1.0	0.9808641975308642	1.0	0.9694515487354362	0.9705531914893616	0.9741403807899972	0.971582836032964	1.0	1.0	0.9898601935781226	0.9833780160857908	0.9941744813867576	0.9686432784849426	0.9741403807899972	0.9710144927536232	0.9697342141650024	1.0	0.9666614979066522	0.97511138423721	0.9725774367718102	1.0	0.987029030265596	0.9782328281199612	0.971582836032964	1.0	0.9741403807899972	0.9694515487354362	0.9718850821938854	0.9686432784849426	1.0	0.9710144927536232	0.9697342141650024	0.9710615908387497	0.9941744813867576	0.9741403807899972	1.0	0.9746504839453064	0.9729605162083268	1.0	0.9745666382495028	1.0	0.9745666382495028	0.9783093151091964	1.0	1.0	0.9746504839453064	0.9706640876853644	0.9725774367718102	1.0	0.9694515487354362	0.9694515487354362	1.0	1.0	0.9887339055793992	1.0	1.0	1.0	1.0	0.9945565161703491	1.0	0.9741403807899972
ENSPANT00000026409	0.97511138423721	0.9735720375106564	0.9735720375106564	0.9732281027545652	0.9735720375106564	1.0	0.9732281027545652	0.9930332261521972	0.9735720375106564	0.9735547355473556	0.9741032652404696	0.9670126546281814	0.9670126546281814	0.9844707805476092	1.0	0.9961544377788032	0.996018768662022	0.9965811965811966	0.9735720375106564	0.9876619370758792	0.9718309859154929	0.9823688326460971	1.0	0.996018768662022	0.9934594056590359	0.9762648344784508	0.9735720375106564	0.9701584371635134	0.9892818863879956	0.9721313806341532	0.9807363678732328	0.996018768662022	0.9955922081615244	0.9840024611598216	0.979635584137192	0.9807572936064556	1.0	0.9955922081615244	0.979635584137192	0.9895126465144972	0.9761251814808841	0.9934594056590359	0.9768929968005688	0.996018768662022	0.9823688326460971	0.9938471004460852	0.9807363678732328	0.9735720375106564	0.9955922081615244	0.9840024611598216	0.9928759485829332	0.9721313806341532	0.996018768662022	0.9735720375106564	0.9966159052453468	0.9961544377788032	0.9898710865561694	0.9990048336650554	0.973457199734572	0.9990048336650554	0.9760808200861684	0.979635584137192	0.9728461280590012	0.9966159052453468	0.9954831424423294	0.9955922081615244	0.9824965453707968	0.9823688326460971	0.9823688326460971	0.9825889477668432	0.9647058823529412	0.9908896034297964	0.9732281027545652	0.979635584137192	0.9735720375106564	0.97511138423721	0.9695610381288048	0.979635584137192	0.996018768662022
ENST00000653262	1.0	1.0	1.0	1.0	1.0	0.9732281027545652	1.0	0.979635584137192	1.0	0.994100792179336	0.9778129952456418	0.9890126895697926	0.9890126895697926	1.0	0.9748862295634586	0.9706725096915556	0.973847106159084	0.9692570452604612	1.0	0.9808641975308642	1.0	0.9687403280718044	0.9710072063013241	0.973847106159084	0.9710615908387497	1.0	1.0	0.989887072307433	0.9833780160857908	0.9945837202104612	0.9686432784849426	0.973847106159084	0.9704425874342308	0.9689870217427944	1.0	0.9656053124467904	0.9748862295634586	0.9721448467966574	1.0	0.987029030265596	0.9783380681818182	0.9710615908387497	1.0	0.973847106159084	0.9687403280718044	0.97134670487106	0.9686432784849426	1.0	0.9704425874342308	0.9689870217427944	0.9713936056294936	0.9945837202104612	0.973847106159084	1.0	0.9743805831788304	0.972526546435193	1.0	0.9743113587124728	1.0	0.9743113587124728	0.9784125953578964	1.0	1.0	0.9743805831788304	0.9699715707178392	0.9721448467966574	1.0	0.9687403280718044	0.9687403280718044	1.0	1.0	0.9887339055793992	1.0	1.0	1.0	1.0	0.9950617283950616	1.0	0.973847106159084
ENSCATT00000052285	0.9872468117029256	0.9822097378277154	0.9822097378277154	0.9822097378277154	0.979635584137192	0.9930332261521972	0.979635584137192	1.0	0.9822097378277154	0.9872468117029256	0.9778012684989428	0.9662379421221864	0.9672284644194756	0.9822097378277154	0.994752623688156	0.994752623688156	0.9920411985018728	0.9967243799719232	0.979635584137192	0.9748283752860412	0.9802469135802471	0.9906367041198502	0.9939138576779026	0.9920411985018728	0.9920411985018728	0.9800249687890136	0.9822097378277154	0.9767441860465116	0.9766949152542372	0.9822097378277154	0.9906367041198502	0.9908896034297964	0.9967243799719232	0.994752623688156	0.9822097378277154	0.9925213675213675	0.994752623688156	1.0	0.979635584137192	0.9748283752860412	0.9669724770642202	0.9908896034297964	0.9822097378277154	0.9920411985018728	0.9892818863879956	0.9872468117029256	0.9906367041198502	0.9822097378277154	0.9962506695232994	0.994752623688156	0.9920411985018728	0.979635584137192	0.9908896034297964	0.979635584137192	0.9872468117029256	1.0	0.9784810126582278	0.9962506695232994	0.9784810126582278	0.9967243799719232	0.9741060419235512	0.9822097378277154	0.9784810126582278	0.9872468117029256	0.9918938835666912	1.0	0.9822097378277154	0.9906367041198502	0.9892818863879956	0.9822097378277154	0.9797297297297296	0.9765985497692816	0.9822097378277154	0.979635584137192	0.9822097378277154	0.9872468117029256	0.976418570375829	0.979635584137192	0.9920411985018728
ENST00000164247	1.0	1.0	1.0	1.0	1.0	0.9735720375106564	1.0	0.9822097378277154	1.0	0.9937010293439852	0.9794974564513642	0.9890593918726912	0.9885057471264368	1.0	0.97511138423721	0.9712705484713474	0.9750957854406129	0.9706122448979592	1.0	0.9835978835978836	1.0	0.9705801860974276	0.9718470301057772	0.9750957854406129	0.9726327312534208	1.0	1.0	0.9898601935781226	0.9854800936768149	0.9943897099069512	0.9699046483909416	0.9741403807899972	0.9720853858784894	0.9697342141650024	1.0	0.9680011906533712	0.97511138423721	0.9735905856595513	1.0	0.988883006881948	0.9782328281199612	0.971582836032964	1.0	0.9750957854406129	0.9694515487354362	0.9718850821938854	0.9699046483909416	1.0	0.9710144927536232	0.9697342141650024	0.9722222222222222	0.9941744813867576	0.9741403807899972	1.0	0.9746504839453064	0.9729605162083268	1.0	0.9745666382495028	1.0	0.9755062944718116	0.9783093151091964	1.0	1.0	0.9746504839453064	0.9706640876853644	0.9725774367718102	1.0	0.9705801860974276	0.9694515487354362	1.0	1.0	0.9887339055793992	1.0	1.0	1.0	1.0	0.9945565161703491	1.0	0.9750957854406129
ENSPTRT00000108660	0.9937010293439852	0.9937010293439852	0.9937010293439852	0.994100792179336	0.9937010293439852	0.9735547355473556	0.994100792179336	0.9872468117029256	0.9937010293439852	1.0	0.975197889182058	0.9961562115621156	0.9961562115621156	0.9963389121338913	0.9740118457633264	0.9688142149159916	0.9730934809348092	0.9674873144145836	0.9937010293439852	0.98989898989899	1.0	0.9681734317343174	0.9702302939524432	0.9742381863683204	0.9703259532595326	1.0	0.9937010293439852	0.995648495104557	0.9917541229385308	1.0	0.9661418655832064	0.9730934809348092	0.9697109471094713	0.967484588420162	1.0	0.9660243407707909	0.9740118457633264	0.9714022140221402	1.0	1.0	0.9815512048192772	0.9703259532595326	0.9969311705392372	0.9730934809348092	0.9681734317343174	0.9706273419557596	0.9661418655832064	0.993968814357164	0.9697109471094713	0.967484588420162	0.9686181879534336	1.0	0.9730934809348092	0.9937010293439852	0.9725613441315122	0.9714734679076514	1.0	0.9735547355473556	0.9976775049767752	0.9735547355473556	0.9762864978222294	1.0	0.9931277237680188	0.9736492203553728	0.9701992593898784	0.9714022140221402	1.0	0.9681734317343174	0.9681734317343174	0.9966824644549764	1.0	1.0	0.994100792179336	1.0	0.9937010293439852	0.9950471128291858	1.0	1.0	0.9730934809348092
