	ENSDCDT00000053535	ENSSFOT00015024529	ENSDCDT00000053525	ENSLOCT00000011244	ENSPKIT00000015572	ENSSFOT00015014821	ENSCHAT00000005689	ENSSFOT00015024517	ENSLOCT00000011255	ENSPKIT00000015585	ENSCHAT00000005450	ENSPKIT00000025436	ENSDCDT00000053531	ENSSFOT00015014970	ENSCMIT00000027870	ENSCMIT00000027873	ENSPKIT00000025236	ENSHHUT00000009998	ENSAOCT00000007551	ENSCMIT00000027857	ENSPKIT00000025302	ENSPMAT00000010485	ENSDCDT00000053548	ENSDCDT00000053568	ENSPKIT00000025363	ENSDCDT00000053516	ENSCHAT00000005390	ENSPKIT00000025047	ENSDCDT00000053544	ENSHHUT00000009994	ENSCHAT00000004202	ENSPKIT00000025098	ENSCHAT00000005984	ENSEBUT00000013902	ENSCHAT00000004010	ENSSFOT00015014937	ENSPKIT00000025637	ENSSFOT00015015027	ENSSFOT00015014774	ENSEBUT00000013923	ENSECRT00000025268	ENSEBUT00000013946	ENSCMIT00000027866	ENSSFOT00015015078	ENSCHAT00000004115	ENSECRT00000025320	ENSDCDT00000053553	ENSDCDT00000053552	ENSSFOT00015014887	ENSDCDT00000053518	ENSPKIT00000025166	ENSPKIT00000025585	ENSCHAT00000004491	ENSPKIT00000025507
ENSDCDT00000053535	1.0	0.5897047691143074	1.0	0.6372893486889193	0.6763550667714061	0.6671485943775101	0.742009199308587	0.6622228268262821	0.6426233757817309	0.6223175965665236	0.742009199308587	0.6409729251012146	1.0	0.6652956298200514	0.5356304124467929	0.6696376388077148	0.6423577363223075	0.7566281441196465	0.7069096431283219	0.5280777925293336	0.6430531304564729	0.4889847481127716	1.0	1.0	0.6425366722881599	1.0	0.7404490342821661	0.6430531304564729	1.0	0.7566281441196465	0.742009199308587	0.6446068437725434	0.7414453148006361	0.3524423337856173	0.742009199308587	0.6671485943775101	0.6446857072358275	0.6671485943775101	0.6671485943775101	0.3529911143811195	0.5846442068542266	0.3529911143811195	0.5239482087090775	0.6671485943775101	0.742009199308587	0.5818066359739641	1.0	1.0	0.6652956298200514	1.0	0.6430531304564729	0.6430531304564729	0.742009199308587	0.6430531304564729
ENSSFOT00015024529	0.5897047691143074	1.0	0.5872131147540983	0.5984848484848485	0.5835073068893528	0.6580578512396694	0.6196721311475409	1.0	0.5984848484848485	0.5835073068893528	0.6239669421487604	0.6506434519303558	0.5897047691143074	0.6580578512396694	0.5348519362186788	0.5348519362186788	0.6642561983471075	0.5425531914893617	0.5325321176958143	0.5348519362186788	0.6642561983471075	0.4675033617212012	0.5617283950617284	0.5605561653860227	0.6642561983471075	0.5872131147540983	0.6084363016616958	0.6642561983471075	0.5872131147540983	0.5425531914893617	0.6239669421487604	0.6642561983471075	0.6196721311475409	0.0	0.6239669421487604	0.6580578512396694	0.6506434519303558	0.6580578512396694	0.6580578512396694	0.0	0.503099173553719	0.0	0.5348519362186788	0.6659016393442623	0.6239669421487604	0.4901589704769114	0.5883287018658198	0.5605561653860227	0.6580578512396694	0.5872131147540983	0.6642561983471075	0.6645901639344263	0.6239669421487604	0.6642561983471075
ENSDCDT00000053525	1.0	0.5872131147540983	1.0	0.637802577303105	0.6763550667714061	0.667877447883765	0.7427537272701158	0.6622228268262821	0.6441839610555983	0.6763550667714061	0.7423346505523667	0.6428526388801311	1.0	0.6680113076898644	0.5356304124467929	0.6696376388077148	0.6448502511316426	0.7566281441196465	0.7069096431283219	0.5280777925293336	0.6455243439918597	0.4889847481127716	1.0	1.0	0.6435027365129007	1.0	0.7404490342821661	0.6455243439918597	1.0	0.7566281441196465	0.7423346505523667	0.6452395768512756	0.7422046425684259	0.3524423337856173	0.7423346505523667	0.6672614306197228	0.6446068437725434	0.667877447883765	0.667877447883765	0.3529911143811195	0.5855401028767384	0.3529911143811195	0.5239482087090775	0.6680083013646939	0.7423346505523667	0.5846442068542266	1.0	1.0	0.6680113076898644	1.0	0.6455243439918597	0.6452187260168841	0.7423346505523667	0.6455243439918597
ENSLOCT00000011244	0.6372893486889193	0.5984848484848485	0.637802577303105	1.0	0.5870860927152318	0.6544494984837882	0.6138795383505651	0.6457014211340931	1.0	0.6465043205027494	0.6193424049524032	0.6280381439702291	0.6360471429940273	0.656436338126973	0.5116876716186721	0.6566070905361852	0.6288722589627567	0.6464989802855201	0.7102535480784564	0.5112523442383831	0.6308703176791528	0.4530888923124326	0.6444220844558408	0.6345576579311275	0.6293827374253311	0.636572038688607	0.6279122152143133	0.6308703176791528	0.636572038688607	0.6464989802855201	0.6193424049524032	0.6310650887573964	0.6164518411419079	0.34105116925214163	0.6193424049524032	0.6540576072666427	0.6266466054595142	0.6544494984837882	0.6544494984837882	0.3416005099379962	0.6675831814390312	0.3416005099379962	0.5126199061160623	0.6527722681639254	0.6193424049524032	0.6656827031779927	0.6355690988849078	0.6360395775727088	0.6554404145077719	0.6359301481037042	0.6293827374253311	0.6264215933723313	0.6205531328896029	0.6320757431868543
ENSPKIT00000015572	0.6763550667714061	0.5835073068893528	0.6763550667714061	0.5870860927152318	1.0	0.7266300078554595	0.6710833982852689	0.5949203616013775	0.5870860927152318	1.0	0.6710833982852689	0.7233463035019455	0.6763550667714061	0.6688741721854304	0.5618241654913023	0.5618241654913023	0.7233463035019455	0.6035911602209945	0.6151843817787419	0.5618241654913023	0.7233463035019455	0.4982030548068284	0.5947668567594767	0.613914924297044	0.7233463035019455	0.6763550667714061	0.6299671892088954	0.7233463035019455	0.6763550667714061	0.6035911602209945	0.6710833982852689	0.7233463035019455	0.6710833982852689	0.0	0.6710833982852689	0.7266300078554595	0.7233463035019455	0.7266300078554595	0.7266300078554595	0.0	0.5652003142183818	0.0	0.5618241654913023	0.7266300078554595	0.6710833982852689	0.5652003142183818	0.6738144329896907	0.613914924297044	0.7266300078554595	0.6763550667714061	0.7233463035019455	0.7233463035019455	0.6243002963450773	0.6685300887865834
ENSSFOT00015014821	0.6671485943775101	0.6580578512396694	0.667877447883765	0.6544494984837882	0.7266300078554595	1.0	0.6588591980501144	0.713099760799212	0.6647912439279345	0.7266300078554595	0.6627090735765664	0.7418699768326517	0.6671508415169408	1.0	0.5359110169491526	0.6889832991503076	0.7433153554204834	0.7063222297756628	0.7247577367927477	0.532558702493343	0.7422870653364858	0.4620243413957788	0.6695139911634757	0.6635703822080171	0.7430153321976151	0.6678673456713452	0.6648934444840896	0.7418300653594772	0.6678673456713452	0.7063222297756628	0.6627090735765664	0.7415055268760755	0.6601732259535025	0.34181072695035464	0.6627090735765664	1.0	0.738337266291523	1.0	1.0	0.3421125897878501	0.5827225612560949	0.3421125897878501	0.5333491412892517	1.0	0.6636903047410565	0.5822408560433028	0.6684297520661157	0.6657676621497172	1.0	0.6679988759484186	0.7430153321976151	0.7407147041593439	0.6627090735765664	0.7418300653594772
ENSCHAT00000005689	0.742009199308587	0.6196721311475409	0.7427537272701158	0.6138795383505651	0.6710833982852689	0.6588591980501144	1.0	0.6648374841705361	0.629595131644312	0.6710833982852689	1.0	0.6549811071792718	0.7429945569219251	0.6601732259535025	0.5318803207460525	0.6715499560503956	0.6583616236162362	0.7364130434782609	0.6992622822162926	0.5262393694254304	0.6606694560669456	0.4817439531659221	0.7414273334983907	0.738651699178015	0.6559840504671784	0.7437078048642694	1.0	0.6606694560669456	0.7437078048642694	0.7364130434782609	1.0	0.6600168756027001	1.0	0.33652675594135395	1.0	0.6587306426045604	0.6590329243105334	0.6588591980501144	0.6588591980501144	0.33702447811804603	0.5550057677129501	0.33702447811804603	0.5276689189189189	0.6602251520077057	1.0	0.5531691662037894	0.7390508722703428	0.740074611021807	0.6601732259535025	0.7431726565604951	0.6588252569750367	0.6589845577912962	1.0	0.6606694560669456
ENSSFOT00015024517	0.6622228268262821	1.0	0.6622228268262821	0.6457014211340931	0.5949203616013775	0.713099760799212	0.6648374841705361	1.0	0.6457014211340931	0.5949203616013775	0.6648374841705361	0.7136625861826368	0.6622228268262821	0.713099760799212	0.620704529115744	0.6116939432088404	0.7136625861826368	0.5425531914893617	0.5959581273626054	0.620704529115744	0.7136625861826368	0.4683407795409028	0.6813020439061317	0.6765142517814727	0.7136625861826368	0.6622228268262821	0.6655962021781625	0.7136625861826368	0.6773333333333333	0.5425531914893617	0.6648374841705361	0.7136625861826368	0.6648374841705361	0.0	0.6648374841705361	0.713099760799212	0.7136625861826368	0.713099760799212	0.713099760799212	0.0	0.5888560574081891	0.0	0.620704529115744	0.713099760799212	0.6648374841705361	0.5888560574081891	0.6771851438145771	0.6765142517814727	0.713099760799212	0.6622228268262821	0.7136625861826368	0.7136625861826368	0.6648374841705361	0.7136625861826368
ENSLOCT00000011255	0.6426233757817309	0.5984848484848485	0.6441839610555983	1.0	0.5870860927152318	0.6647912439279345	0.629595131644312	0.6457014211340931	1.0	0.6465043205027494	0.6347718642637574	0.6403337799975637	0.6437811593730652	0.6654719595205109	0.522436719293747	0.6566070905361852	0.6430240920532183	0.6464989802855201	0.7102535480784564	0.5218333513923502	0.6434767057140303	0.4530888923124326	0.6476856586717693	0.6377825803574492	0.6426180623174295	0.6441839610555983	0.6359957891966577	0.6434767057140303	0.6441839610555983	0.6464989802855201	0.6347718642637574	0.6447667201550152	0.6290388037336496	0.3496393671475104	0.6347718642637574	0.6641022459362204	0.6407724242043025	0.6647912439279345	0.6647912439279345	0.35020089675653643	0.6784943506411071	0.35020089675653643	0.5230285249726061	0.6629886806810615	0.6347718642637574	0.6767259464867831	0.6387876723991146	0.6392492970629087	0.6646199189487904	0.6435726479208941	0.6434767057140303	0.6408375034537808	0.6357421875	0.6444587365159178
ENSPKIT00000015585	0.6223175965665236	0.5835073068893528	0.6763550667714061	0.6465043205027494	1.0	0.7266300078554595	0.6710833982852689	0.5949203616013775	0.6465043205027494	1.0	0.6710833982852689	0.7233463035019455	0.6223175965665236	0.7266300078554595	0.5618241654913023	0.5618241654913023	0.7233463035019455	0.6035911602209945	0.6151843817787419	0.5618241654913023	0.7233463035019455	0.4982030548068284	0.6268233387358185	0.613914924297044	0.7233463035019455	0.6763550667714061	0.6839788732394366	0.7233463035019455	0.6763550667714061	0.6035911602209945	0.6710833982852689	0.7233463035019455	0.6710833982852689	0.0	0.6710833982852689	0.7266300078554595	0.6799614023801865	0.7266300078554595	0.7266300078554595	0.0	0.5652003142183818	0.0	0.5618241654913023	0.7266300078554595	0.6710833982852689	0.5245528455284553	0.6738144329896907	0.613914924297044	0.7266300078554595	0.6763550667714061	0.7233463035019455	0.7233463035019455	0.6710833982852689	0.7233463035019455
