	ENSCINT00000005339	ENSCSAVT00000005718	ENSCSAVT00000010536	ENSCINT00000031357	ENSCINT00000002067	ENSCINT00000022066	ENSCINT00000012522	ENSCINT00000030621	ENSCINT00000024036	ENSCINT00000002693	ENSCINT00000035423	ENSCINT00000035406	ENSCINT00000005021	ENSCSAVT00000015416	ENSCSAVT00000011858	ENSCINT00000031816	ENSXETT00000066053	ENSCINT00000037049	ENSACAT00000001146	ENSCSAVT00000010526	ENSCSAVT00000008387	ENSCSAVT00000010483	ENSCSAVT00000010482	ENSCSAVT00000001819	ENSPSIT00000008733	ENSCSAVT00000017200	ENSCINT00000022226	ENSCINT00000030527	ENSCINT00000034689	ENSCINT00000002184	ENSCINT00000028760
ENSCINT00000005339	1.0	0.02925045703839124	0.4659863945578231	0.4408602150537635	0.0	0.15698529411764706	0.2728323699421965	0.0	0.2847124824684433	0.41755319148936176	0.2634032634032635	0.16059184409960306	0.2285890326555761	0.0	0.20771965464702905	0.0	0.1518578352180937	0.0	0.0	0.377521613832853	0.0	0.0	0.0	0.0	0.1991084695393759	0.16414141414141414	0.12134146341463414	0.4155555555555556	0.3140900195694716	0.13636363636363635	0.0
ENSCSAVT00000005718	0.02925045703839124	1.0	0.0	0.0	0.0	0.0	0.14189189189189189	0.0	0.16221033868092696	0.0	0.0	0.10769230769230777	0.010195412064570973	0.0	0.0	0.0	0.05522514868309258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032206119162640934	0.004518072289156572	0.03299725022914757	0.0	0.02039082412914184	0.3645833333333333	0.0
ENSCSAVT00000010536	0.4659863945578231	0.0	1.0	0.22587131367292226	0.0	0.19628339140534254	0.1651376146788991	0.0	0.21329639889196672	0.10498687664041996	0.2594202898550725	0.21333333333333335	0.5034770514603616	0.11053540587219346	0.1494719740048741	0.2222222222222222	0.0	0.0	0.0	0.9592901878914404	0.08382352941176474	0.04909560723514217	0.04909560723514217	0.3114754098360656	0.0	0.0	0.3877551020408163	0.11217948717948724	0.4061196105702365	0.0	0.0
ENSCINT00000031357	0.4408602150537635	0.0	0.22587131367292226	1.0	0.0971428571428572	0.24041811846689895	0.2678008821676119	0.0	0.22359154929577466	0.13328197226502314	0.29320987654320985	0.42805755395683454	0.3530571992110454	0.05299145299145303	0.42090395480226	0.21218274111675128	0.0	0.20833333333333334	0.0	0.38160469667318986	0.0469897209985316	0.1859219586840092	0.1859219586840092	0.20665083135391926	0.0	0.0	0.4601449275362319	0.20471596998928188	0.2248520710059172	0.0	0.0
ENSCINT00000002067	0.0	0.0	0.0	0.0971428571428572	1.0	0.0	0.0220125786163522	-0.02554744525547448	0.0	0.15551537070524413	0.10043668122270744	0.0	0.0	0.015576323987538944	0.017899761336515496	0.04290429042904287	0.0	0.06801909307875897	0.0	0.0	0.0	0.06712172923777016	0.06712172923777016	0.0	0.0	0.1163522012578616	0.0	0.0	0.0	0.0	0.10377358490566037
ENSCINT00000022066	0.15698529411764706	0.0	0.19628339140534254	0.24041811846689895	0.0	1.0	0.2626221498371335	0.0	0.5148936170212766	0.3194444444444444	0.3282710280373832	0.398981324278438	0.10504201680672264	0.6471438900939985	0.19789081885856089	0.12244897959183675	0.25	0.0	0.0	0.24783861671469745	0.3903769841269842	0.3172651254303984	0.3172651254303984	0.13531353135313529	0.3875	0.0	0.2287581699346405	0.4421364985163205	0.2383966244725738	0.0	0.0
ENSCINT00000012522	0.2728323699421965	0.14189189189189189	0.1651376146788991	0.2678008821676119	0.0220125786163522	0.2626221498371335	1.0	0.1641967990515708	0.278170008472183	0.20752089136490248	0.21825876662636035	0.3472622478386167	0.20543093270366	0.16000000000000006	0.2362349239643419	0.08077260755048288	0.07407407407407407	0.13347022587268995	0.0	0.29378531073446323	0.17579250720461093	0.16090682886369922	0.16090682886369922	0.08252427184466016	0.1010526315789474	0.052182639237330686	0.28768171384850805	0.2318840579710145	0.21272493573264786	0.3645833333333333	0.094661921708185
ENSCINT00000030621	0.0	0.0	0.0	0.0	-0.02554744525547448	0.0	0.1641967990515708	1.0	0.0	0.0	0.08695652173913038	0.0	0.0	0.17433570965651324	0.1504339440694311	0.255783212161269	-0.08800000000000008	0.14084507042253525	0.0	0.0	0.0	0.23821989528795814	0.23821989528795814	0.0	0.0	0.11760752688172048	0.0	0.0	0.0	0.0	0.1086387434554974
ENSCINT00000024036	0.2847124824684433	0.16221033868092696	0.21329639889196672	0.22359154929577466	0.0	0.5148936170212766	0.278170008472183	0.0	1.0	0.0	0.2340740740740741	0.2986111111111112	0.1652211621856028	0.0	0.3089171974522293	0.0	-0.013358778625954136	0.0	0.0	0.19537275064267345	0.0	0.0	0.0	0.0	0.008488964346349714	0.14052953156822812	0.2616207322089674	0.4753086419753086	0.20217391304347831	0.02083333333333337	0.0
ENSCINT00000002693	0.41755319148936176	0.0	0.10498687664041996	0.13328197226502314	0.15551537070524413	0.3194444444444444	0.20752089136490248	0.0	0.0	1.0	0.14616755793226388	0.0	0.0	0.30462916874066703	0.197136563876652	0.2519685039370079	0.0	0.06996587030716728	0.0	0.0	0.25049019607843137	0.6217672413793104	0.6217672413793104	0.3148148148148149	0.0	0.0	0.0	0.058430717863105164	0.0	0.0	0.0
ENSCINT00000035423	0.2634032634032635	0.0	0.2594202898550725	0.29320987654320985	0.10043668122270744	0.3282710280373832	0.21825876662636035	0.08695652173913038	0.2340740740740741	0.14616755793226388	1.0	0.3356481481481481	0.3905228758169934	0.12296296296296295	0.3252918287937743	0.08850574712643677	0.0	0.1166666666666667	0.0	0.3890675241157556	0.05936073059360725	0.094316807738815	0.094316807738815	0.25806451612903225	0.0	0.12916666666666665	0.3333333333333333	0.2002427184466019	0.4133333333333333	0.0	0.10416666666666664
ENSCINT00000035406	0.16059184409960306	0.10769230769230777	0.21333333333333335	0.42805755395683454	0.0	0.398981324278438	0.3472622478386167	0.0	0.2986111111111112	0.0	0.3356481481481481	1.0	0.08977361436377829	0.0	0.276489475561898	0.0	0.291497975708502	0.0	0.0	0.2921348314606742	0.0	0.0	0.0	0.0	0.15037593984962405	0.21875	0.17375132837407015	0.94	0.16472303206997085	0.4343434343434344	0.0
ENSCINT00000005021	0.2285890326555761	0.010195412064570973	0.5034770514603616	0.3530571992110454	0.0	0.10504201680672264	0.20543093270366	0.0	0.1652211621856028	0.0	0.3905228758169934	0.08977361436377829	1.0	0.0	0.5267175572519084	0.0	0.2324675324675325	0.0	0.0	0.4857512953367875	0.0	0.0	0.0	0.0	0.12798374809547994	0.014106583072100332	0.09958314034275127	0.2304964539007093	0.37245349867139055	0.05208333333333337	0.0
ENSCSAVT00000015416	0.0	0.0	0.11053540587219346	0.05299145299145303	0.015576323987538944	0.6471438900939985	0.16000000000000006	0.17433570965651324	0.0	0.30462916874066703	0.12296296296296295	0.0	0.0	1.0	0.13086726764065906	0.2198056455344748	0.008000000000000007	-0.03455284552845539	0.0	0.0	0.388252862120458	0.2568831168831169	0.2568831168831169	0.08250825082508251	0.0	0.11004514672686228	0.0	0.31550802139037426	0.0	0.0	0.13727810650887573
ENSCSAVT00000011858	0.20771965464702905	0.0	0.1494719740048741	0.42090395480226	0.017899761336515496	0.19789081885856089	0.2362349239643419	0.1504339440694311	0.3089171974522293	0.197136563876652	0.3252918287937743	0.276489475561898	0.5267175572519084	0.13086726764065906	1.0	0.13831867057673508	0.14400000000000002	0.07820136852394921	0.0	0.2434456928838952	0.1747299201503053	0.2161135039270332	0.2161135039270332	0.2063106796116505	0.0	0.12241379310344826	0.216337833160263	0.1721014492753623	0.3901515151515152	0.0	0.10277777777777776
ENSCINT00000031816	0.0	0.0	0.2222222222222222	0.21218274111675128	0.04290429042904287	0.12244897959183675	0.08077260755048288	0.255783212161269	0.0	0.2519685039370079	0.08850574712643677	0.0	0.0	0.2198056455344748	0.13831867057673508	1.0	0.06400000000000006	0.22058823529411764	0.0	0.0	0.12481644640234946	0.26658108686350024	0.26658108686350024	0.4262295081967213	0.0	0.13484646194926575	0.0	0.13761467889908266	0.0	0.0	0.06376057254391676
ENSXETT00000066053	0.1518578352180937	0.05522514868309258	0.0	0.0	0.0	0.25	0.07407407407407407	-0.08800000000000008	-0.013358778625954136	0.0	0.0	0.291497975708502	0.2324675324675325	0.008000000000000007	0.14400000000000002	0.06400000000000006	1.0	-0.17829457364341095	0.0	0.0	0.22352941176470587	0.12	0.12	0.0	0.4160194174757281	0.02380952380952384	0.05846947549441106	0.0	0.2328482328482329	0.26041666666666674	0.136
ENSCINT00000037049	0.0	0.0	0.0	0.20833333333333334	0.06801909307875897	0.0	0.13347022587268995	0.14084507042253525	0.0	0.06996587030716728	0.1166666666666667	0.0	0.0	-0.03455284552845539	0.07820136852394921	0.22058823529411764	-0.17829457364341095	1.0	0.0	0.0	0.0	0.10487580496780123	0.10487580496780123	0.0	0.0	0.16632443531827512	0.0	0.0	0.0	0.0	0.1848049281314168
