	ENSAOWT00000008512	ENSMVIT00005007352	ENSDNVT00000023347	ENSPVIT00000005272	ENSPVIT00000005278	ENSEBUT00000026712	ENSPVIT00000005250	ENSMVIT00005007293	ENSTGUT00000004957	ENSSPUT00000018643	ENSDNVT00000023364	ENSSMRT00000009785	ENSEBUT00000026734	ENSSMRT00000009779	ENSLCOT00000013719	ENSAHAT00000022584	ENSMVIT00005007336	ENSSMRT00000009774	ENSDNVT00000023319	ENSARWT00000008642	ENSARWT00000008643	ENSMVIT00005007306	ENSNSUT00000025516	ENSACAT00000014297	ENSSMRT00000009788	ENSLCOT00000013718	ENSPVIT00000005260	ENSSMRT00000009781	ENSSMRT00000009784	ENSEBUT00000012213	ENSDNVT00000023333	ENSNSUT00000025515	ENSNSUT00000025514	ENSNPET00000016152	ENSLCOT00000013720	ENSSMRT00000009756	ENSSMRT00000009760	ENSAHAT00000022610	ENSPVIT00000005297	ENSAHAT00000022633	ENSAHAT00000022597
ENSAOWT00000008512	1.0	0.8553195314138479	0.9803496828098406	0.7234463175299234	0.7234463175299234	0.4482151835093011	0.7234463175299234	0.8553195314138479	0.6919986701390813	0.8224652526080242	0.9803496828098406	0.7306938597764552	0.4479313036690086	0.7082645115620576	0.8605504587155963	0.9996834741873198	0.8662923838368914	0.7306938597764552	0.9803496828098406	0.9942625425995428	0.9942625425995428	0.8553195314138479	0.6982945265316975	0.7560118386977432	0.7306938597764552	0.8605504587155963	0.7248809253799048	0.7294382193764769	0.7082645115620576	0.4610026657494195	0.9803496828098406	0.659104183958929	0.660078314376282	0.9286029922353388	0.8671843224255871	0.7306938597764552	0.7306938597764552	0.9996084419906808	0.7234463175299234	0.9995860927152318	0.9996127633209416
ENSMVIT00005007352	0.8553195314138479	1.0	0.8644825293639654	0.7452052822856321	0.7452052822856321	0.4733329360586378	0.7447036091367055	1.0	0.7594856194690266	0.7906003786722042	0.8629882641443335	0.7584693030973452	0.4747387444016658	0.7398573466476462	0.9782484944722414	0.8551098061539384	1.0	0.7560913428269658	0.8620361224777762	0.8591439079740198	0.8613902157799375	1.0	0.7246261593791407	0.7636164808804854	0.7568131982875641	0.978499898992814	0.7465145754119138	0.7547513953233868	0.7386309805779252	0.4678619756427605	0.8620361224777762	0.6884692154153232	0.6878845613267951	0.8499214406574813	0.9845844504021448	0.7568131982875641	0.7568131982875641	0.8644416975690152	0.7464285714285714	0.8662551440329218	0.8669235002751788
ENSDNVT00000023347	0.9803496828098406	0.8644825293639654	1.0	0.7185140802875973	0.7185140802875973	0.4498491704374057	0.7096662131256695	0.8687850597540155	0.7307023821695123	0.8451238390092879	1.0	0.7137463845334145	0.4497267759562842	0.7415344460471186	0.8722840302723817	0.9812160338476128	0.8687850597540155	0.7224692649751504	1.0	0.9812494948678574	0.9812494948678574	0.8687850597540155	0.6995859763740646	0.7676002234949015	0.7137463845334145	0.8722840302723817	0.7099710634193392	0.7391007194244604	0.7322180287414719	0.4491744066047472	1.0	0.6995859763740646	0.7040569343593078	0.9420138080831588	0.8722840302723817	0.7224692649751504	0.7224692649751504	0.9797872757957534	0.7239135904532548	0.9798988726790452	0.9800789107225748
ENSPVIT00000005272	0.7234463175299234	0.7452052822856321	0.7185140802875973	1.0	1.0	0.4612183125236473	1.0	0.7521739130434782	0.7133561643835616	0.7662907967697518	0.7105354385301441	0.7657525250945934	0.4557071182188774	0.7815527448869752	0.7519021739130435	0.731523583305056	0.7521739130434782	0.7697151513351354	0.7185140802875973	0.7224115334207077	0.7224115334207077	0.7521739130434782	0.7378629806786938	0.8140151769525217	0.7657525250945934	0.7519021739130435	1.0	0.7818130531363492	0.7777460770328103	0.4490680937442333	0.7190859803350997	0.7378629806786938	0.7438722411627491	0.7239691757057813	0.7519021739130435	0.7697151513351354	0.7689503719860169	0.7204446064139942	1.0	0.7270932528161653	0.7231947090327451
ENSPVIT00000005278	0.7234463175299234	0.7452052822856321	0.7185140802875973	1.0	1.0	0.4612183125236473	1.0	0.7521739130434782	0.7133561643835616	0.7662907967697518	0.7105354385301441	0.764922437934615	0.4557071182188774	0.7807653233999323	0.7519021739130435	0.731523583305056	0.7521739130434782	0.7689503719860169	0.7185140802875973	0.7224115334207077	0.7224115334207077	0.7521739130434782	0.7378629806786938	0.8127704164413196	0.764922437934615	0.7519021739130435	1.0	0.7809892412029968	0.7768838445513971	0.4490680937442333	0.7190859803350997	0.7378629806786938	0.7438722411627491	0.7239691757057813	0.7519021739130435	0.7689503719860169	0.7689503719860169	0.7204446064139942	1.0	0.7270932528161653	0.7231947090327451
ENSEBUT00000026712	0.4482151835093011	0.4733329360586378	0.4498491704374057	0.4612183125236473	0.4612183125236473	1.0	0.4643749256571905	0.4733329360586378	0.462574400288583	0.4748259239421532	0.4567820725634337	0.4612169343763062	1.0	0.4612169343763062	0.468443995198686	0.4481523378582202	0.4733329360586378	0.4565258691659806	0.4567820725634337	0.4607525541988538	0.4531664016958135	0.4688230463074105	0.4520511454448588	0.4762103009396932	0.4612169343763062	0.4729753888326082	0.4624709827185969	0.4561233080759018	0.4565258691659806	0.4287009454733843	0.4567820725634337	0.4520511454448588	0.4534295541916773	0.4575004670278349	0.4729753888326082	0.4612169343763062	0.4612169343763062	0.4481523378582202	0.4612183125236473	0.4494202596681247	0.4481523378582202
ENSPVIT00000005250	0.7234463175299234	0.7447036091367055	0.7096662131256695	1.0	1.0	0.4643749256571905	1.0	0.7514282916000129	0.7133561643835616	0.7662907967697518	0.7032010318344375	0.7532322972857265	0.4557071182188774	0.7820162601626016	0.7519021739130435	0.731523583305056	0.7514282916000129	0.7555555555555555	0.7109862148030087	0.7238316920322292	0.7224115334207077	0.7521739130434782	0.7378629806786938	0.8146993896896507	0.7532322972857265	0.7513956449348699	1.0	0.7822890787189871	0.7768838445513971	0.4284354173278324	0.7113616899800171	0.7378629806786938	0.7438722411627491	0.7239691757057813	0.7513956449348699	0.7574404356705242	0.7574404356705242	0.7204446064139942	1.0	0.7270932528161653	0.7231947090327451
ENSMVIT00005007293	0.8553195314138479	1.0	0.8687850597540155	0.7521739130434782	0.7521739130434782	0.4733329360586378	0.7514282916000129	1.0	0.7581681172315992	0.7893330056222926	0.8620361224777762	0.7568131982875641	0.4747387444016658	0.7461214902217852	0.978516740943892	0.8590732487715691	1.0	0.7631207140149557	0.8662885738115096	0.8640058855986757	0.8663501987572846	1.0	0.7225570218933557	0.7708090075062553	0.7568131982875641	0.9787474502453276	0.7534513395297977	0.7618636755823986	0.7386309805779252	0.4678619756427605	0.8662885738115096	0.6865731586752348	0.6907656722614317	0.8490227666494422	0.9845537948290242	0.7635097217178887	0.7635097217178887	0.8644416975690152	0.7452052822856321	0.8662551440329218	0.8660338331979021
ENSTGUT00000004957	0.6919986701390813	0.7594856194690266	0.7307023821695123	0.7133561643835616	0.7133561643835616	0.462574400288583	0.7133561643835616	0.7581681172315992	1.0	0.6853453180111503	0.732498307379824	0.7072450987042942	0.4653590871802521	0.6748592765981163	0.7565553485526791	0.6918047320884357	0.7941930850518109	0.7052757384326447	0.7307023821695123	0.7239736901791789	0.7239736901791789	0.7581681172315992	0.6771396076201308	0.6941348873666633	0.7052757384326447	0.7565553485526791	0.7165425493456727	0.7078963491548635	0.6748592765981163	0.4445928953159384	0.7307023821695123	0.6345679728514662	0.6339664936290703	0.702001399580126	0.7942956807222735	0.7052757384326447	0.7052757384326447	0.7233748748575966	0.7150389495526754	0.7273952150322275	0.7282549790001355
ENSSPUT00000018643	0.8224652526080242	0.7906003786722042	0.8451238390092879	0.7662907967697518	0.7662907967697518	0.4748259239421532	0.7662907967697518	0.7893330056222926	0.6853453180111503	1.0	0.8462956561815878	0.7662641649637748	0.4693416439423452	0.7413355107965887	0.7983035163479334	0.8222446342462731	0.814875342049255	0.7645407590388502	0.8451238390092879	0.8425043327556326	0.8425043327556326	0.7893330056222926	0.7256816148730115	0.8058037418862161	0.7645407590388502	0.7983035163479334	0.7639585947302384	0.76	0.7413355107965887	0.4683772419119541	0.8451238390092879	0.6791276282392755	0.6786226685796269	0.8185349081531947	0.8206269497070684	0.7645407590388502	0.7645407590388502	0.8435083035609124	0.7673929098966027	0.8503986308803273	0.8453941047615388
