	ENSLBET00000022952	ENSHCOT00000017429	ENSLCRT00005009843	ENSAOCT00000011249	ENSPRNT00000008661	ENSEBUT00000017484	ENSPFOT00000017180	ENSAPET00000007389	ENSPRNT00000008651	ENSKMAT00000024474	ENSPRET00000016665	ENSCVAT00000005493	ENSPMET00000017562	ENSPRET00000016709	ENSLCRT00005009836	ENSLCRT00005009859	ENSAOCT00000011284	ENSGAFT00000024716	ENSLCRT00005009842	ENSXCOT00000019747	ENSFHET00000021572	ENSPMGT00000028780	ENSSPAT00000006440	ENSXMAT00000015398	ENSORLT00000025493	ENSXCOT00000019745	ENSLBET00000013781	ENSLCRT00005009834	ENSPLAT00000017098	ENSAPOT00000025488	ENSTRUT00000052750	ENSLCRT00005009815	ENSGAFT00000024703
ENSLBET00000022952	1.0	0.8302712160979877	0.8808993530597095	0.8863138114625744	0.835828534868842	0.7312871907297213	0.8440036068530208	0.8851654661238125	0.8445557991439607	0.8847478860006264	0.8467470832509393	0.8680446810731809	0.8430861723446894	0.8324803395331419	0.8823468002923059	0.8823468002923059	0.873305833824396	0.8438922985547417	0.8823468002923059	0.8518261214767765	0.8614748449345279	0.8248062015503876	0.8748303580749557	0.8479944400317713	0.8561262376237624	0.0	0.995939192003332	0.8640247495580436	0.8466011630238621	0.8759787034137175	0.8109069353882632	0.8823468002923059	0.0
ENSHCOT00000017429	0.8302712160979877	1.0	0.7826430459752651	0.8014611599821082	0.7693105571942562	0.7044871412375441	0.8569256001192783	0.8022364693603697	0.7693156403757269	0.8037572685254212	0.8678097510064112	0.7855480637269526	0.8546891307589086	0.8684907044229727	0.7846130908006559	0.7776003042403499	0.7976405638986559	0.8582677165354331	0.7837474404816479	0.8573928258967629	0.8727395037790353	0.8078708741385564	0.8029521395556881	0.8604741315043984	0.8035192365046228	0.8364391840846135	0.8296879556722077	0.7782095997342634	0.8564783062472044	0.7932905919188907	0.6685472496473907	0.7846130908006559	0.8220851170989675
ENSLCRT00005009843	0.8808993530597095	0.7826430459752651	1.0	0.8757238747038695	0.8590966805731907	0.7355690307883012	0.8101175962221057	0.8754155557749909	0.860644210808277	0.8625434056214375	0.8048996819182774	0.8473041978911069	0.8092060549891875	0.8009236673496601	1.0	0.9859230960883648	0.8723142588439557	0.8140683261110552	1.0	0.8156006870768922	0.8166796506621837	0.7943936195167722	0.8907543622390078	0.8079615183003916	0.836986925128472	0.818018249582316	0.8822904493785191	1.0	0.8091633712308453	0.876613063331348	0.7544290475355201	1.0	0.8100970873786407
ENSAOCT00000011249	0.8863138114625744	0.8014611599821082	0.8757238747038695	1.0	0.8626481520443229	0.7440847025404306	0.8308237646559821	0.9941282746160794	0.865982707446122	0.8825399884370785	0.8286392024981984	0.8647148068046095	0.8300685305355086	0.8232748950354155	0.8775003226222738	0.8629596117463191	1.0	0.8432073037610399	0.8771140162171107	0.8449905482041588	0.8375849660135946	0.8242142472911703	0.9235707833268808	0.833227397923666	0.8610774238845982	0.8317696954119008	0.8876921468158527	0.8726009146231679	0.8309679767103348	0.9535423925667827	0.7448754870404879	0.8775003226222738	0.8292556634304207
ENSPRNT00000008661	0.835828534868842	0.7693105571942562	0.8590966805731907	0.8626481520443229	1.0	0.7415197961161564	0.7976429535503835	0.860735959588873	1.0	0.8481061267236865	0.7893603835741544	0.8374323224459465	0.7967905628047977	0.7894442617560014	0.8588315120348546	0.8474314587816973	0.8617945535518726	0.7942787583688375	0.8600668798000956	0.7933713730727207	0.7985742060920286	0.7795005648837119	0.8686041608096711	0.7928508065840917	0.8313044081434467	0.8090219766096902	0.835828534868842	0.8568471757046626	0.7982600672246755	0.8590037773149293	0.7228706232927737	0.8588315120348546	0.8147572815533981
ENSEBUT00000017484	0.7312871907297213	0.7044871412375441	0.7355690307883012	0.7440847025404306	0.7415197961161564	1.0	0.7120339496817217	0.7424115215706536	0.7485839212958363	0.7369283671305075	0.711328746958272	0.7393142931494373	0.7122356724613937	0.7101077475628528	0.7362352168199737	0.7297581051570636	0.7414081698066171	0.7018954053785849	0.7363326700617181	0.7137598248930455	0.7205117952818872	0.7295396910781526	0.7325110873717264	0.7102840530555388	0.7340102819554875	0.674206400205629	0.7309421729582767	0.7325453344101021	0.7124305955884583	0.7390005520018184	0.6569190600522193	0.7362352168199737	0.6792233009708738
ENSPFOT00000017180	0.8440036068530208	0.8569256001192783	0.8101175962221057	0.8308237646559821	0.7976429535503835	0.7120339496817217	1.0	0.8323688914472688	0.7997697458114945	0.8357621110673493	0.9785911602209943	0.8356471658078205	0.9964250007574152	0.9783660780103202	0.8127669888205532	0.7992498936704945	0.8264537209922646	0.957725513545698	0.8116784238167749	0.963287235100985	0.9104758096761296	0.8178738446809294	0.8318538491835066	0.97309240594449	0.8237379552754378	0.9787124903821492	0.8425007514277126	0.8043016552607626	0.9973036022661859	0.8249159269245917	0.6961557021071256	0.8127669888205532	0.972557065914337
ENSAPET00000007389	0.8851654661238125	0.8022364693603697	0.8754155557749909	0.9941282746160794	0.860735959588873	0.7424115215706536	0.8323688914472688	1.0	0.8642246248184605	0.8826042268902164	0.8301705500840741	0.8651834151382072	0.8316150160713203	0.8249094580301913	0.8771986445054059	0.8626563528637261	0.9935222095671982	0.842115709040389	0.8768043967686399	0.8438961297383345	0.837265093962415	0.8239837085990932	0.9238986606422462	0.8340446139411	0.8625454777557924	0.8371674591954762	0.8865418801631287	0.8722622478386167	0.8325145560407569	0.9532031628207196	0.7457254105298798	0.8771986445054059	0.8346925566343042
ENSPRNT00000008651	0.8445557991439607	0.7693156403757269	0.860644210808277	0.865982707446122	1.0	0.7485839212958363	0.7997697458114945	0.8642246248184605	1.0	0.8517055309308151	0.7921270718232044	0.8403552721475746	0.7989872035902723	0.787026056857152	0.8610828380996158	0.8514834865080364	0.8628630410022778	0.8078793291654263	0.862275852770662	0.8111630683514078	0.80171931227509	0.7808345500653193	0.8708101462404555	0.7960592027603741	0.8343013978425992	0.8090219766096902	0.8468053957962982	0.8582119666899006	0.8003396409509946	0.8603232297007853	0.7661164205039096	0.8610828380996158	0.8147572815533981
ENSKMAT00000024474	0.8847478860006264	0.8037572685254212	0.8625434056214375	0.8825399884370785	0.8481061267236865	0.7369283671305075	0.8357621110673493	0.8826042268902164	0.8517055309308151	1.0	0.8356353591160219	0.8641257190603208	0.8360118867123537	0.8303900516009102	0.8643283869724417	0.8487084870848709	0.8796427558831869	0.834276074228441	0.863667797279942	0.8397174410506417	0.8435825669732108	0.8119188503803888	0.8877433031412604	0.8358606495353975	0.8640773600561691	0.852589641434263	0.8846596256404894	0.8583880340040891	0.8348495875788452	0.8759876662169975	0.7263756481016892	0.8643283869724417	0.8459546925566344
ENSPRET00000016665	0.8467470832509393	0.8678097510064112	0.8048996819182774	0.8286392024981984	0.7893603835741544	0.711328746958272	0.9785911602209943	0.8301705500840741	0.7921270718232044	0.8356353591160219	1.0	0.8311052362784269	0.9767295219793418	1.0	0.8076207062214749	0.7939238372538503	0.8234924830662481	0.9749851690725728	0.8073057953144266	0.9734032034803244	0.919724038921678	0.8137637072388794	0.8281587797261591	0.9742973816958924	0.8213159554340971	0.9809779139537852	0.8452639905082064	0.7989043292357029	0.977269997597886	0.8220634158059092	0.6926262143653448	0.8076207062214749	0.9673177582024768
ENSCVAT00000005493	0.8680446810731809	0.7855480637269526	0.8473041978911069	0.8647148068046095	0.8374323224459465	0.7393142931494373	0.8356471658078205	0.8651834151382072	0.8403552721475746	0.8641257190603208	0.8311052362784269	1.0	0.8356845969479081	0.8272832221652129	0.8482935875329407	0.8385293752328903	0.8612130061611881	0.8435050114121266	0.8461615554219283	0.8561337180380062	0.8458216713314675	0.8059632675017291	0.8620957560454501	0.8363818060686815	0.8388095922342498	0.8254723043310629	0.8679284743281397	0.8430582770883228	0.8358870111350466	0.8621943695814528	0.7444045788484538	0.8482935875329407	0.8135922330097087
ENSPMET00000017562	0.8430861723446894	0.8546891307589086	0.8092060549891875	0.8300685305355086	0.7967905628047977	0.7122356724613937	0.9964250007574152	0.8316150160713203	0.7989872035902723	0.8360118867123537	0.9767295219793418	0.8356845969479081	1.0	0.9763789622127496	0.8118745830553702	0.7978188568334751	0.8256182625237793	0.9579239853130892	0.8102419003793296	0.9660730275594468	0.9089964014394244	0.8157526168362081	0.8326763296743284	0.9723357244468658	0.8237952263973554	0.9764811720858502	0.8415831663326653	0.8033002632111763	0.9946024622475591	0.8253077809448723	0.6991335044929397	0.8118745830553702	0.97014157014157
ENSPRET00000016709	0.8324803395331419	0.8684907044229727	0.8009236673496601	0.8232748950354155	0.7894442617560014	0.7101077475628528	0.9783660780103202	0.8249094580301913	0.787026056857152	0.8303900516009102	1.0	0.8272832221652129	0.9763789622127496	1.0	0.8029229832377167	0.7866161090045418	0.8234924830662481	0.9702908500811384	0.8024524508026503	0.9745350143552616	0.9193400948940059	0.8137637072388794	0.8249415082849909	0.9734303387711932	0.819079369149891	0.9809779139537852	0.8324803395331419	0.7989043292357029	0.976955866799141	0.8174737989167014	0.6475095785440613	0.8029229832377167	0.9673177582024768
ENSLCRT00005009836	0.8823468002923059	0.7846130908006559	1.0	0.8775003226222738	0.8588315120348546	0.7362352168199737	0.8127669888205532	0.8771986445054059	0.8610828380996158	0.8643283869724417	0.8076207062214749	0.8482935875329407	0.8118745830553702	0.8029229832377167	1.0	0.9858449204559688	0.8736474943052391	0.8169097945817207	1.0	0.8184260272609691	0.8183526589364254	0.7943979097825251	0.8928432768215349	0.8106480220345652	0.8390566158166848	0.818018249582316	0.8837184983791697	1.0	0.8118328481319748	0.8781073538002206	0.7562766865926559	1.0	0.8100970873786407
ENSLCRT00005009859	0.8823468002923059	0.7776003042403499	0.9859230960883648	0.8629596117463191	0.8474314587816973	0.7297581051570636	0.7992498936704945	0.8626563528637261	0.8514834865080364	0.8487084870848709	0.7939238372538503	0.8385293752328903	0.7978188568334751	0.7866161090045418	0.9858449204559688	1.0	0.8564000185709643	0.8169097945817207	0.9858449204559688	0.8184260272609691	0.8178299311412622	0.775623268698061	0.8745730628369203	0.7975924068215141	0.8318011714936544	0.6724606192286801	0.8837184983791697	0.9842142025611176	0.7982272797646695	0.8616744454999794	0.7562766865926559	0.9858449204559688	0.6608600979858464
ENSAOCT00000011284	0.873305833824396	0.7976405638986559	0.8723142588439557	1.0	0.8617945535518726	0.7414081698066171	0.8264537209922646	0.9935222095671982	0.8628630410022778	0.8796427558831869	0.8234924830662481	0.8612130061611881	0.8256182625237793	0.8234924830662481	0.8736474943052391	0.8564000185709643	1.0	0.8346588530766009	0.8731100128134724	0.834518332636275	0.8327598696124593	0.823547577687705	0.9240817198177677	0.828302012528322	0.8592746772031327	0.8290229885057471	0.8739693757361602	0.8723142588439557	0.8264642082429501	0.9542283599088838	0.6703964194373402	0.8736474943052391	0.8270647027880064
ENSGAFT00000024716	0.8438922985547417	0.8582677165354331	0.8140683261110552	0.8432073037610399	0.7942787583688375	0.7018954053785849	0.957725513545698	0.842115709040389	0.8078793291654263	0.834276074228441	0.9749851690725728	0.8435050114121266	0.9579239853130892	0.9702908500811384	0.8169097945817207	0.8169097945817207	0.8346588530766009	1.0	0.8169097945817207	0.9724806968917046	0.9236979423057988	0.8399609320496721	0.8224670040686712	0.9747940855413316	0.8329860077403989	0.0	0.8424074440704811	0.7968466582949629	0.9571300982435248	0.8313982336012702	0.7692596768132282	0.8169097945817207	0.0
ENSLCRT00005009842	0.8823468002923059	0.7837474404816479	1.0	0.8771140162171107	0.8600668798000956	0.7363326700617181	0.8116784238167749	0.8768043967686399	0.862275852770662	0.863667797279942	0.8073057953144266	0.8461615554219283	0.8102419003793296	0.8024524508026503	1.0	0.9858449204559688	0.8731100128134724	0.8169097945817207	1.0	0.8184260272609691	0.8183526589364254	0.7928170239696226	0.8929589604190148	0.8099617810645372	0.8402641558781221	0.8146918747293982	0.8837184983791697	1.0	0.8107191738210775	0.8774328775326878	0.7562766865926559	1.0	0.8033405954974583
ENSXCOT00000019747	0.8518261214767765	0.8573928258967629	0.8156006870768922	0.8449905482041588	0.7933713730727207	0.7137598248930455	0.963287235100985	0.8438961297383345	0.8111630683514078	0.8397174410506417	0.9734032034803244	0.8561337180380062	0.9660730275594468	0.9745350143552616	0.8184260272609691	0.8184260272609691	0.834518332636275	0.9724806968917046	0.8184260272609691	1.0	0.9213350398739786	0.8403736233096334	0.8319570192020694	0.9912629070691024	0.8399164262262462	0.0	0.850337435490274	0.7964589432594451	0.9626902795741716	0.8393194706994329	0.7775255391600454	0.8184260272609691	0.0
ENSFHET00000021572	0.8614748449345279	0.8727395037790353	0.8166796506621837	0.8375849660135946	0.7985742060920286	0.7205117952818872	0.9104758096761296	0.837265093962415	0.80171931227509	0.8435825669732108	0.919724038921678	0.8458216713314675	0.9089964014394244	0.9193400948940059	0.8183526589364254	0.8178299311412622	0.8327598696124593	0.9236979423057988	0.8183526589364254	0.9213350398739786	1.0	0.8257962433646386	0.8285085965613754	0.9172730907636946	0.8366253498600559	0.9464831804281344	0.8625578418824456	0.8122658526432635	0.9090363854458215	0.8288684526189524	0.6757275343779979	0.8183526589364254	0.9340996168582376
ENSPMGT00000028780	0.8248062015503876	0.8078708741385564	0.7943936195167722	0.8242142472911703	0.7795005648837119	0.7295396910781526	0.8178738446809294	0.8239837085990932	0.7808345500653193	0.8119188503803888	0.8137637072388794	0.8059632675017291	0.8157526168362081	0.8137637072388794	0.7943979097825251	0.775623268698061	0.823547577687705	0.8399609320496721	0.7928170239696226	0.8403736233096334	0.8257962433646386	1.0	0.8124567739952355	0.8150435645748318	0.814954276492738	0.8227992580967328	0.8242424242424242	0.7943936195167722	0.8178637200736648	0.8100745408437716	0.6050090525045263	0.7943979097825251	0.8239274402533833
ENSSPAT00000006440	0.8748303580749557	0.8029521395556881	0.8907543622390078	0.9235707833268808	0.8686041608096711	0.7325110873717264	0.8318538491835066	0.9238986606422462	0.8708101462404555	0.8877433031412604	0.8281587797261591	0.8620957560454501	0.8326763296743284	0.8249415082849909	0.8928432768215349	0.8745730628369203	0.9240817198177677	0.8224670040686712	0.8929589604190148	0.8319570192020694	0.8285085965613754	0.8124567739952355	1.0	0.8330457943642362	0.8628646199017043	0.8459066957974554	0.8774443166370386	0.8899797863124459	0.8317261038330908	0.9198589361977482	0.7736752136752136	0.8928432768215349	0.8460841423948221
ENSXMAT00000015398	0.8479944400317713	0.8604741315043984	0.8079615183003916	0.833227397923666	0.7928508065840917	0.7102840530555388	0.97309240594449	0.8340446139411	0.7960592027603741	0.8358606495353975	0.9742973816958924	0.8363818060686815	0.9723357244468658	0.9734303387711932	0.8106480220345652	0.7975924068215141	0.828302012528322	0.9747940855413316	0.8099617810645372	0.9912629070691024	0.9172730907636946	0.8150435645748318	0.8330457943642362	1.0	0.8234546225101411	0.9890759542475259	0.8465051628276409	0.8028838055452616	0.9717606465086716	0.8269015406035292	0.691866028708134	0.8106480220345652	0.9709474225478854
ENSORLT00000025493	0.8561262376237624	0.8035192365046228	0.836986925128472	0.8610774238845982	0.8313044081434467	0.7340102819554875	0.8237379552754378	0.8625454777557924	0.8343013978425992	0.8640773600561691	0.8213159554340971	0.8388095922342498	0.8237952263973554	0.819079369149891	0.8390566158166848	0.8318011714936544	0.8592746772031327	0.8329860077403989	0.8402641558781221	0.8399164262262462	0.8366253498600559	0.814954276492738	0.8628646199017043	0.8234546225101411	1.0	0.8082508674977509	0.856023102310231	0.8344505455323398	0.8247550878044342	0.853194612880577	0.7283380095725367	0.8390566158166848	0.8054368932038835
ENSXCOT00000019745	0.0	0.8364391840846135	0.818018249582316	0.8317696954119008	0.8090219766096902	0.674206400205629	0.9787124903821492	0.8371674591954762	0.8090219766096902	0.852589641434263	0.9809779139537852	0.8254723043310629	0.9764811720858502	0.9809779139537852	0.818018249582316	0.6724606192286801	0.8290229885057471	0.0	0.8146918747293982	0.0	0.9464831804281344	0.8227992580967328	0.8459066957974554	0.9890759542475259	0.8082508674977509	1.0	0.0	0.818018249582316	0.9759670993445572	0.8316411772265776	0.0	0.818018249582316	0.970100864553314
ENSLBET00000013781	0.995939192003332	0.8296879556722077	0.8822904493785191	0.8876921468158527	0.835828534868842	0.7309421729582767	0.8425007514277126	0.8865418801631287	0.8468053957962982	0.8846596256404894	0.8452639905082064	0.8679284743281397	0.8415831663326653	0.8324803395331419	0.8837184983791697	0.8837184983791697	0.8739693757361602	0.8424074440704811	0.8837184983791697	0.850337435490274	0.8625578418824456	0.8242424242424242	0.8774443166370386	0.8465051628276409	0.856023102310231	0.0	1.0	0.8646937573616019	0.8450972528574293	0.8773397469413364	0.814719301725848	0.8837184983791697	0.0
ENSLCRT00005009834	0.8640247495580436	0.7782095997342634	1.0	0.8726009146231679	0.8568471757046626	0.7325453344101021	0.8043016552607626	0.8722622478386167	0.8582119666899006	0.8583880340040891	0.7989043292357029	0.8430582770883228	0.8033002632111763	0.7989043292357029	1.0	0.9842142025611176	0.8723142588439557	0.7968466582949629	1.0	0.7964589432594451	0.8122658526432635	0.7943936195167722	0.8899797863124459	0.8028838055452616	0.8344505455323398	0.818018249582316	0.8646937573616019	1.0	0.8034147658253475	0.8740345915370391	0.6616031027795733	1.0	0.8100970873786407
ENSPLAT00000017098	0.8466011630238621	0.8564783062472044	0.8091633712308453	0.8309679767103348	0.7982600672246755	0.7124305955884583	0.9973036022661859	0.8325145560407569	0.8003396409509946	0.8348495875788452	0.977269997597886	0.8358870111350466	0.9946024622475591	0.976955866799141	0.8118328481319748	0.7982272797646695	0.8264642082429501	0.9571300982435248	0.8107191738210775	0.9626902795741716	0.9090363854458215	0.8178637200736648	0.8317261038330908	0.9717606465086716	0.8247550878044342	0.9759670993445572	0.8450972528574293	0.8034147658253475	1.0	0.8247816593886463	0.6953162723322066	0.8118328481319748	0.9706714689992282
ENSAPOT00000025488	0.8759787034137175	0.7932905919188907	0.876613063331348	0.9535423925667827	0.8590037773149293	0.7390005520018184	0.8249159269245917	0.9532031628207196	0.8603232297007853	0.8759876662169975	0.8220634158059092	0.8621943695814528	0.8253077809448723	0.8174737989167014	0.8781073538002206	0.8616744454999794	0.9542283599088838	0.8313982336012702	0.8774328775326878	0.8393194706994329	0.8288684526189524	0.8100745408437716	0.9198589361977482	0.8269015406035292	0.853194612880577	0.8316411772265776	0.8773397469413364	0.8740345915370391	0.8247816593886463	1.0	0.751275944198707	0.8781073538002206	0.8319741100323624
ENSTRUT00000052750	0.8109069353882632	0.6685472496473907	0.7544290475355201	0.7448754870404879	0.7228706232927737	0.6569190600522193	0.6961557021071256	0.7457254105298798	0.7661164205039096	0.7263756481016892	0.6926262143653448	0.7444045788484538	0.6991335044929397	0.6475095785440613	0.7562766865926559	0.7562766865926559	0.6703964194373402	0.7692596768132282	0.7562766865926559	0.7775255391600454	0.6757275343779979	0.6050090525045263	0.7736752136752136	0.691866028708134	0.7283380095725367	0.0	0.814719301725848	0.6616031027795733	0.6953162723322066	0.751275944198707	1.0	0.7562766865926559	0.0
ENSLCRT00005009815	0.8823468002923059	0.7846130908006559	1.0	0.8775003226222738	0.8588315120348546	0.7362352168199737	0.8127669888205532	0.8771986445054059	0.8610828380996158	0.8643283869724417	0.8076207062214749	0.8482935875329407	0.8118745830553702	0.8029229832377167	1.0	0.9858449204559688	0.8736474943052391	0.8169097945817207	1.0	0.8184260272609691	0.8183526589364254	0.7943979097825251	0.8928432768215349	0.8106480220345652	0.8390566158166848	0.818018249582316	0.8837184983791697	1.0	0.8118328481319748	0.8781073538002206	0.7562766865926559	1.0	0.8100970873786407
