,ENSXCOT00000016181,ENSPRET00000032106,ENSELUT00000004077,ENSHBUT00000035949,ENSNBRT00000014371,ENSCVAT00000011227,ENSGAFT00000012974,ENSXMAT00000013796,ENSACLT00000009793,ENSFHET00000009546,ENSPRNT00000056289,ENSHHUT00000031541,ENSMZET00005005227,ENSAPOT00000031593,ENSACIT00000030584,ENSPLAT00000024447,ENSKMAT00000027490,ENSAOCT00000030648,ENSONIT00000012059,ENSELUT00000004063,ENSAPET00000024652,ENSPMET00000009701,ENSPNYT00000013847,ENSSPAT00000030026,ENSHHUT00000010808,ENSPFOT00000006642
ENSXCOT00000016181,1.0,0.9160015203344736,0.3747016706443914,0.5797831138652207,0.5844748858447488,0.7634367903103709,0.949305294780323,0.9673300788584304,0.5821068938807126,0.7889598197521592,0.6031321619556914,0.3809714973906062,0.5762987012987013,0.5790461885092002,0.5832656376929326,0.9068719489297784,0.6646639128802103,0.5948178745775441,0.5813323005422153,0.37671501372010974,0.6030792339466767,0.9064964325948178,0.5797831138652207,0.6012016522718738,0.42103220799379115,0.8971085242208036
ENSPRET00000032106,0.9160015203344736,1.0,0.4022051773729627,0.5746904024767802,0.5790128577353795,0.7776497695852534,0.9135238095238095,0.8944761904761904,0.5770123839009288,0.7908571428571428,0.6124031007751938,0.41181262729124235,0.5590292060880296,0.56,0.584056175134242,0.9505515405096995,0.6426666666666667,0.5927619047619047,0.5692724458204335,0.4031434184675835,0.600685192234488,0.9466666666666667,0.5746904024767802,0.5977142857142858,0.4413385826771654,0.9420952380952381
ENSELUT00000004077,0.3747016706443914,0.4022051773729627,1.0,0.3745704467353952,0.38449531737773146,0.3953033268101761,0.3787152444870565,0.3694083694083694,0.3745704467353952,0.402315484804631,0.3777345649003403,0.6704599336178284,0.3666312433581296,0.37605238540692243,0.3985082578582845,0.38421052631578945,0.3754612546125462,0.38541176470588234,0.397732873336619,1.0,0.38231165184838556,0.38465227817745795,0.37144259077526987,0.3586854460093897,0.6769991015274034,0.38694191070571293
ENSHBUT00000035949,0.5797831138652207,0.5746904024767802,0.3745704467353952,1.0,0.9853495186270406,0.5911602209944752,0.5879377431906615,0.5662509742790335,0.9949139280125195,0.6024190401872805,0.6452380952380953,0.40133500208594075,0.9932203389830508,0.653411306042885,0.7539244802715316,0.5875968992248062,0.5948578106739385,0.6671850699844479,0.9237089201877934,0.3837162434502217,0.6726006191950464,0.5777604976671851,0.9972624168947986,0.6587640886125146,0.42442563482466755,0.5798678585308978
ENSNBRT00000014371,0.5844748858447488,0.5790128577353795,0.38449531737773146,0.9853495186270406,1.0,0.5923728813559322,0.6039232053422371,0.573873121869783,0.9853495186270406,0.6085319949811794,0.6502127659574468,0.4075372480280456,0.982672138622891,0.6698664440734557,0.76007326007326,0.5843023255813954,0.5973322217590663,0.6725073007926575,0.9248845992446496,0.39222316145393066,0.6737235367372354,0.5788597586350396,0.9878661087866109,0.6668056713928273,0.4343563512361466,0.5760099958350687
ENSCVAT00000011227,0.7634367903103709,0.7776497695852534,0.3953033268101761,0.5911602209944752,0.5923728813559322,1.0,0.7589217919514047,0.7578065498857578,0.5935280189423836,0.7896946564885496,0.6669257675864749,0.4045770331017573,0.5858502275548201,0.6058644325971059,0.6137588064649814,0.7689393939393939,0.6798629615531024,0.6236232434485378,0.5986582478295186,0.4044,0.6241965973534972,0.770516717325228,0.5911602209944752,0.6238601823708206,0.4555160142348754,0.7671857197113559
ENSGAFT00000012974,0.949305294780323,0.9135238095238095,0.3787152444870565,0.5879377431906615,0.6039232053422371,0.7589217919514047,1.0,0.9367231638418079,0.590272373540856,0.784180790960452,0.6092613853807883,0.37374144180426905,0.5701504676697845,0.5834274952919021,0.5781758957654723,0.9007891770011274,0.6621468926553672,0.6015065913370998,0.5832684824902724,0.3761323355651831,0.6038302666165978,0.9024482109227872,0.5879377431906615,0.6011299435028249,0.4141689373297003,0.8930320150659133
ENSXMAT00000013796,0.9673300788584304,0.8944761904761904,0.3694083694083694,0.5662509742790335,0.573873121869783,0.7578065498857578,0.9367231638418079,1.0,0.56858924395947,0.7835285228560634,0.5891621829362029,0.3812020976200081,0.5614035087719298,0.5647903286739705,0.562551103843009,0.8842540398346487,0.6582326283987915,0.5880799698227084,0.5678098207326578,0.37357001972386583,0.5936913255726625,0.8865435356200527,0.5662509742790335,0.5861289106671692,0.4244435767278407,0.8767897513187641
ENSACLT00000009793,0.5821068938807126,0.5770123839009288,0.3745704467353952,0.9949139280125195,0.9853495186270406,0.5935280189423836,0.590272373540856,0.56858924395947,1.0,0.5996878657822864,0.6452380952380953,0.40133500208594075,0.9961864406779661,0.653411306042885,0.759439966058549,0.5899224806201551,0.5948578106739385,0.6671850699844479,0.9237089201877934,0.3837162434502217,0.6726006191950464,0.5800933125972006,0.9972624168947986,0.6587640886125146,0.42442563482466755,0.5821997668091722
ENSFHET00000009546,0.7889598197521592,0.7908571428571428,0.402315484804631,0.6024190401872805,0.6085319949811794,0.7896946564885496,0.784180790960452,0.7835285228560634,0.5996878657822864,1.0,0.6234165067178503,0.43226849979781634,0.5721903199343724,0.6100605143721634,0.6,0.7779030439684329,0.6899546827794562,0.6284420973217654,0.6184159188451034,0.41369754552652416,0.6304919263987984,0.7734640030154541,0.6024190401872805,0.6159065209197135,0.47123287671232883,0.7701582516955539
ENSPRNT00000056289,0.6031321619556914,0.6124031007751938,0.3777345649003403,0.6452380952380953,0.6502127659574468,0.6669257675864749,0.6092613853807883,0.5891621829362029,0.6452380952380953,0.6234165067178503,1.0,0.414075286415712,0.6232848232848233,0.6679389312977099,0.6433624635871827,0.6116207951070336,0.6191019786910198,0.6745336886181956,0.6611111111111111,0.37185125949620157,0.6798029556650246,0.5970092024539877,0.648015873015873,0.696082160517307,0.4294187425860023,0.6032962821004216
ENSHHUT00000031541,0.3809714973906062,0.41181262729124235,0.6704599336178284,0.40133500208594075,0.4075372480280456,0.4045770331017573,0.37374144180426905,0.3812020976200081,0.40133500208594075,0.43226849979781634,0.414075286415712,1.0,0.3756033347959631,0.39841897233201573,0.4460590048436812,0.38813151563753,0.3945605045329129,0.40245836637589216,0.41990798828941867,0.6707221350078493,0.40489344909234415,0.3865006026516673,0.39866555462885733,0.39603174603174596,0.833984375,0.3900281463610775
ENSMZET00005005227,0.5762987012987013,0.5590292060880296,0.3666312433581296,0.9932203389830508,0.982672138622891,0.5858502275548201,0.5701504676697845,0.5614035087719298,0.9961864406779661,0.5721903199343724,0.6232848232848233,0.3756033347959631,1.0,0.6424785976355483,0.7464349376114082,0.5751925415484394,0.5912617394855043,0.658933658933659,0.9186440677966101,0.37275064267352187,0.6646415552855407,0.565500406834825,0.9961864406779661,0.6530944625407166,0.4049936521371138,0.5670731707317073
ENSAPOT00000031593,0.5790461885092002,0.56,0.37605238540692243,0.653411306042885,0.6698664440734557,0.6058644325971059,0.5834274952919021,0.5647903286739705,0.653411306042885,0.6100605143721634,0.6679389312977099,0.39841897233201573,0.6424785976355483,1.0,0.6431196406696611,0.5659526493799324,0.6390334572490707,0.90625,0.6736842105263158,0.3918762088974854,0.9062962962962963,0.559743686392763,0.656140350877193,0.815035355414961,0.4252390057361377,0.5617935192162773
ENSACIT00000030584,0.5832656376929326,0.584056175134242,0.3985082578582845,0.7539244802715316,0.76007326007326,0.6137588064649814,0.5781758957654723,0.562551103843009,0.759439966058549,0.6,0.6433624635871827,0.4460590048436812,0.7464349376114082,0.6431196406696611,1.0,0.5962555962555962,0.6151960784313726,0.6678876678876678,0.7776834959694527,0.4217745392198886,0.6705882352941176,0.5843201306655778,0.7568943572337717,0.6559577063847092,0.45462256149279057,0.5873469387755103
ENSPLAT00000024447,0.9068719489297784,0.9505515405096995,0.38421052631578945,0.5875968992248062,0.5843023255813954,0.7689393939393939,0.9007891770011274,0.8842540398346487,0.5899224806201551,0.7779030439684329,0.6116207951070336,0.38813151563753,0.5751925415484394,0.5659526493799324,0.5962555962555962,1.0,0.6531379180759113,0.598271326568959,0.5775193798449613,0.3892591140729126,0.6060833646263613,0.9755730928222472,0.5875968992248062,0.6009019165727171,0.4189922480620155,0.9902292371288989
ENSKMAT00000027490,0.6646639128802103,0.6426666666666667,0.3754612546125462,0.5948578106739385,0.5973322217590663,0.6798629615531024,0.6621468926553672,0.6582326283987915,0.5948578106739385,0.6899546827794562,0.6191019786910198,0.3945605045329129,0.5912617394855043,0.6390334572490707,0.6151960784313726,0.6531379180759113,1.0,0.6631970260223048,0.613556680950526,0.3920519679021781,0.6618518518518518,0.6524689031285338,0.5975847292559407,0.6431226765799256,0.42625424368162956,0.6552373775433308
ENSAOCT00000030648,0.5948178745775441,0.5927619047619047,0.38541176470588234,0.6671850699844479,0.6725073007926575,0.6236232434485378,0.6015065913370998,0.5880799698227084,0.6671850699844479,0.6284420973217654,0.6745336886181956,0.40245836637589216,0.658933658933659,0.90625,0.6678876678876678,0.598271326568959,0.6631970260223048,1.0,0.687402799377916,0.40605590062111796,0.9841412327947336,0.5880135695439126,0.6699066874027994,0.8177083333333334,0.4247954688483323,0.5900527505651846
ENSONIT00000012059,0.5813323005422153,0.5692724458204335,0.397732873336619,0.9237089201877934,0.9248845992446496,0.5986582478295186,0.5832684824902724,0.5678098207326578,0.9237089201877934,0.6184159188451034,0.6611111111111111,0.41990798828941867,0.9186440677966101,0.6736842105263158,0.7776834959694527,0.5775193798449613,0.613556680950526,0.687402799377916,1.0,0.4008064516129033,0.6927244582043344,0.567651632970451,0.9260852561595619,0.6793626117372716,0.43623890234059726,0.5697629226583755
ENSELUT00000004063,0.37671501372010974,0.4031434184675835,1.0,0.3837162434502217,0.39222316145393066,0.4044,0.3761323355651831,0.37357001972386583,0.3837162434502217,0.41369754552652416,0.37185125949620157,0.6707221350078493,0.37275064267352187,0.3918762088974854,0.4217745392198886,0.3892591140729126,0.3920519679021781,0.40605590062111796,0.4008064516129033,1.0,0.4034003091190108,0.38963079340141404,0.3811442385173247,0.3737373737373737,0.6830723340790454,0.39150943396226423
ENSAPET00000024652,0.6030792339466767,0.600685192234488,0.38231165184838556,0.6726006191950464,0.6737235367372354,0.6241965973534972,0.6038302666165978,0.5936913255726625,0.6726006191950464,0.6304919263987984,0.6798029556650246,0.40489344909234415,0.6646415552855407,0.9062962962962963,0.6705882352941176,0.6060833646263613,0.6618518518518518,0.9841412327947336,0.6927244582043344,0.4034003091190108,1.0,0.5940668419076229,0.6753095975232198,0.8240740740740741,0.42460193568529503,0.5963199399173864
ENSPMET00000009701,0.9064964325948178,0.9466666666666667,0.38465227817745795,0.5777604976671851,0.5788597586350396,0.770516717325228,0.9024482109227872,0.8865435356200527,0.5800933125972006,0.7734640030154541,0.5970092024539877,0.3865006026516673,0.565500406834825,0.559743686392763,0.5843201306655778,0.9755730928222472,0.6524689031285338,0.5880135695439126,0.567651632970451,0.38963079340141404,0.5940668419076229,1.0,0.5777604976671851,0.5940444779494911,0.42301710730948683,0.9853051996985682
ENSPNYT00000013847,0.5797831138652207,0.5746904024767802,0.37144259077526987,0.9972624168947986,0.9878661087866109,0.5911602209944752,0.5879377431906615,0.5662509742790335,0.9972624168947986,0.6024190401872805,0.648015873015873,0.39866555462885733,0.9961864406779661,0.656140350877193,0.7568943572337717,0.5875968992248062,0.5975847292559407,0.6699066874027994,0.9260852561595619,0.3811442385173247,0.6753095975232198,0.5777604976671851,1.0,0.6614846482705014,0.4218372280419017,0.5798678585308978
ENSSPAT00000030026,0.6012016522718738,0.5977142857142858,0.3586854460093897,0.6587640886125146,0.6668056713928273,0.6238601823708206,0.6011299435028249,0.5861289106671692,0.6587640886125146,0.6159065209197135,0.696082160517307,0.39603174603174596,0.6530944625407166,0.815035355414961,0.6559577063847092,0.6009019165727171,0.6431226765799256,0.8177083333333334,0.6793626117372716,0.3737373737373737,0.8240740740740741,0.5940444779494911,0.6614846482705014,1.0,0.43224568138195774,0.5926902788244159
