	ENSVURT00010014025	ENSLAFT00000004166	F58B3.6.1	ENSPPAT00000063600	ENST00000535603	ENSTGET00000022515	ENST00000005558	ENST00000403825	ENSOANT00000005620	ENSPTET00000029704	ENST00000417662	ENSPCIT00000058566	ENST00000445335	ENSMLET00000040590	ENSMFAT00000002238	ENSMLET00000040592	ENSETET00000019162	ENST00000621379	ENSPTRT00000089084	ENSMLET00000040599	ENSGGOT00000030418	FBtr0077685	ENSPCIT00000063516	ENSNLET00000014451	ENSNLET00000041149	ENSSHAT00000017059	ENSPPYT00000033253	ENSMODT00000020216	ENST00000476927	ENSVURT00010014039	ENSPCAT00000013376	ENSPANT00000054433	ENSGGOT00000000723	ENSMEUT00000014109	ENSLAFT00000029713	ENSTGET00000022507	ENSPCIT00000019958	ENSMMUT00000096258	ENSPTRT00000093690	ENSGGOT00000049977	ENST00000432734	ENST00000443101	ENSSHAT00000017060	ENSCATT00000058979	ENSMNET00000069077	ENST00000429071	ENSMNET00000069071	ENST00000440625	ENSCSAT00000009208	ENSMMUT00000076969
ENSVURT00010014025	1.0	0.8235584640079022	0.31433278418451405	0.8403429971416905	0.8194481294773149	0.8414384961176952	0.8248183875193521	0.8248183875193521	0.7642465175179399	0.8231794383626845	0.9545454545454546	0.9768305171530978	0.8490393412625801	0.8211020822752666	0.8402125051082959	0.8354822073233625	0.7946400253726609	0.8194481294773149	0.8200132538104705	0.8211020822752666	0.8251756579730857	0.295668549905838	0.9769262463947259	0.827195805029198	0.8403429971416905	0.953132530120482	0.8221690590111643	0.9403614457831324	0.7970634504457262	1.0	0.7855498721227622	0.8442991418062934	0.8212342402123424	0.9407984420642648	0.8237552489502099	0.8238027162258756	0.9766265060240964	0.8265999284948159	0.8360522022838499	0.8335373317013464	0.8554455445544554	0.8369272237196765	0.953132530120482	0.846751123825092	0.8414384961176952	0.8375510204081633	0.8258641239570917	0.8028948488718604	0.8250923388538067	0.8155902004454343
ENSLAFT00000004166	0.8235584640079022	1.0	0.2925864909390445	0.904452690166976	0.8916158132130538	0.9098093909809392	0.8944965449160909	0.8944965449160909	0.7604474461798227	0.8936590180113496	0.9495412844036696	0.8176052765093861	0.9036295369211514	0.8878741755454084	0.9068467629250117	0.9089026915113873	0.8710106382978723	0.8916158132130538	0.89039098740888	0.8878741755454084	0.8932625863770978	0.3013182674199624	0.8439683278993945	0.8978760187700667	0.904452690166976	0.8244227682429929	0.8908864610703914	0.8205951352018768	0.897745149449397	0.8370473537604457	0.8895811240721103	0.9098093909809392	0.8917053749170537	0.8202315661182206	1.0	0.8899037274746976	0.8224472157056427	0.8919619706136559	0.8994905048633627	0.8966635773864691	0.9495412844036696	0.8860589812332441	0.8244227682429929	0.9130232558139536	0.9069767441860463	0.9012517385257302	0.8910976663785652	0.8935717326521925	0.8920987654320988	0.8969026548672566
F58B3.6.1	0.31433278418451405	0.2925864909390445	1.0	0.0	0.3080724876441516	0.0	0.3080724876441516	0.3080724876441516	0.2815849301721338	0.30214168039538714	0.0	0.3123558484349258	0.0	0.2971993410214169	0.0	0.0	0.3369876072449952	0.3080724876441516	0.3080724876441516	0.2971993410214169	0.3093904448105437	0.3064435564435564	0.0	0.30533596837944665	0.0	0.3172981878088963	0.29316475701303835	0.30906095551894563	0.0	0.0	0.2965403624382208	0.0	0.3093904448105437	0.2927400468384075	0.2925864909390445	0.300164744645799	0.3123558484349258	0.3028006589785832	0.0	0.0	0.0	0.0	0.3172981878088963	0.0	0.0	0.0	0.3028006589785832	0.0	0.300823723228995	0.2756450597860289
ENSPPAT00000063600	0.8403429971416905	0.904452690166976	0.0	1.0	0.9956002514142048	0.9778343023255814	0.9949357226334242	0.9949357226334242	0.0	0.97158427403659	0.9794117647058824	0.8405572755417957	0.9942100909842844	0.9834881320949432	0.9770362396842482	0.9816297691945359	0.8529297632906481	0.9956002514142048	0.9930947897049592	0.9834881320949432	0.993382639159206	0.0	0.8385291766586731	1.0	0.9974563953488372	0.8348734431498593	1.0	0.8272398553635998	0.9956002514142048	0.8116932422171602	0.8729411764705882	0.9806243272335844	0.9955974842767296	0.8391038696537678	0.9046684974499803	0.9789637709388392	0.8427336352408399	0.9816906895208416	0.9960072595281306	0.9938271604938272	0.9883913764510781	1.0	0.8348734431498593	0.9781126659490492	0.9778343023255814	0.9953354861858629	0.9789637709388392	0.9956002514142048	0.9789637709388392	0.0
ENST00000535603	0.8194481294773149	0.8916158132130538	0.3080724876441516	0.9956002514142048	1.0	0.9842866121935888	1.0	1.0	0.7600253271422541	0.9777188328912468	0.0	0.8181215176439374	1.0	0.9722738126824092	0.9780012570710244	0.979886863607794	0.8606016140865738	1.0	0.9936381709741552	0.9722738126824092	0.9896524276996552	0.3135593220338984	0.8233815210559396	0.985663082437276	0.9956002514142048	0.8187848235606262	0.9881470367591898	0.8158662775271955	1.0	0.8189817724701446	0.8387281581208823	0.9842866121935888	0.9896524276996552	0.8146414130666099	0.8910666666666667	0.9743963916158132	0.8181215176439374	0.9762536481825418	0.9893283113622096	0.9912005028284098	0.0	1.0	0.8187848235606262	0.979886863607794	0.979886863607794	1.0	0.9753250198991776	1.0	0.9765189705492172	0.9720620842572062
ENSTGET00000022515	0.8414384961176952	0.9098093909809392	0.0	0.9778343023255814	0.9842866121935888	1.0	0.9738994935722634	0.9738994935722634	0.0	0.9852082522382251	0.9794117647058824	0.8396275219865494	0.9561258278145696	0.9963786859803414	0.9941712204007286	0.9967472118959108	0.854093907644548	0.9842866121935888	0.9817953546767106	0.9963786859803414	0.9723627870766836	0.0	0.8285262741999209	0.9789637709388392	0.9781126659490492	0.8372935964559001	0.9789637709388392	0.8348771647200967	0.9842866121935888	0.8136810279667422	0.876078431372549	0.9974508375819372	0.9848961611076148	0.8551020408163266	0.911023622047244	1.0	0.8452331820057779	0.9972677595628416	0.9741935483870968	0.9720329867335964	0.9418604651162792	0.9757412398921832	0.8372935964559001	0.995264116575592	0.9953237410071942	0.9731104651162792	0.9949238578680204	0.9842866121935888	0.9949238578680204	0.0
ENST00000005558	0.8248183875193521	0.8944965449160909	0.3080724876441516	0.9949357226334242	1.0	0.9738994935722634	1.0	1.0	0.7600253271422541	0.9733630603144802	1.0	0.8217093583565813	1.0	0.9726096880547808	0.9727308141799766	0.9798865394533264	0.8592119607537767	1.0	0.9936381709741552	0.9726096880547808	0.9890780974750442	0.3135593220338984	0.839917695473251	0.9866024209660359	0.9949357226334242	0.8217164532954007	0.9887464014655848	0.8169748696064486	1.0	0.8375510204081633	0.8411697970502963	0.9766264121542656	0.9896524276996552	0.8169556840077071	0.8938283282099787	0.9723984026309608	0.8234451474274799	0.9748649283533004	0.9906614785992218	0.9883223043985988	1.0	1.0	0.8217164532954007	0.9738994935722634	0.9738994935722634	1.0	0.9740427531125204	1.0	0.9750998355649518	0.9720620842572062
ENST00000403825	0.8248183875193521	0.8944965449160909	0.3080724876441516	0.9949357226334242	1.0	0.9738994935722634	1.0	1.0	0.7600253271422541	0.9733630603144802	1.0	0.8217093583565813	1.0	0.9726096880547808	0.9727308141799766	0.9798865394533264	0.8592119607537767	1.0	0.9936381709741552	0.9726096880547808	0.9890780974750442	0.3135593220338984	0.839917695473251	0.9866024209660359	0.9949357226334242	0.8217164532954007	0.9887464014655848	0.8169748696064486	1.0	0.8375510204081633	0.8411697970502963	0.9766264121542656	0.9896524276996552	0.8169556840077071	0.8938283282099787	0.9723984026309608	0.8234451474274799	0.9748649283533004	0.9906614785992218	0.9883223043985988	1.0	1.0	0.8217164532954007	0.9738994935722634	0.9738994935722634	1.0	0.9740427531125204	1.0	0.9750998355649518	0.9720620842572062
ENSOANT00000005620	0.7642465175179399	0.7604474461798227	0.2815849301721338	0.0	0.7600253271422541	0.0	0.7600253271422541	0.7600253271422541	1.0	0.7509497678345294	0.0	0.7615027437737442	0.0	0.7458843393837062	0.0	0.0	0.7657281890858533	0.7600253271422541	0.7583368509919798	0.7458843393837062	0.7555930772477839	0.3032015065913372	0.0	0.7502641031058526	0.0	0.7743773744195863	0.7663624511082138	0.7644575770367243	0.0	0.0	0.7454323995127893	0.0	0.7555930772477839	0.7784957353321271	0.7585106382978724	0.7439848037146475	0.7615027437737442	0.7469396369776277	0.0	0.0	0.0	0.0	0.7743773744195863	0.0	0.0	0.0	0.7469396369776277	0.0	0.7463064584212749	0.7750325097529259
ENSPTET00000029704	0.8231794383626845	0.8936590180113496	0.30214168039538714	0.97158427403659	0.9777188328912468	0.9852082522382251	0.9733630603144802	0.9733630603144802	0.7509497678345294	1.0	0.9794117647058824	0.8185851926977687	0.94467382328654	0.9870689655172412	0.9840404826780847	0.9891472868217054	0.8603021336240461	0.9777188328912468	0.9783962889330684	0.9870689655172412	0.9745364937808026	0.3173258003766478	0.8408062525709584	0.978513561113068	0.97158427403659	0.8192799621032686	0.9758106694560671	0.8189246802463288	0.9758783429470372	0.8384332925336597	0.8473465271650069	0.987933047878552	0.9791777188328912	0.8166955183689171	0.8930639253219899	0.9870922318704528	0.8218034351145038	0.9895564421497302	0.9680933852140078	0.9657454262358894	0.924342105263158	0.9676549865229109	0.8192799621032686	0.9852082522382251	0.9852082522382251	0.9665239392759828	0.9887350387233044	0.9770310506167588	0.9882656653367754	0.9835409252669041
