anolis_carolinensis ENSACAG00000004959
pogona_vitticeps ENSPVIG00000009687
notechis_scutatus ENSNSUG00000014229
salvator_merianae ENSSMRG00000002228
sphenodon_punctatus ENSSPUG00000002360
manacus_vitellinus ENSMVIG00005009820
manacus_vitellinus ENSMVIG00005008029
lepidothrix_coronata ENSLCOG00000002636
taeniopygia_guttata ENSTGUG00000007779
lonchura_striata_domestica ENSLSDG00000005183
junco_hyemalis ENSJHYG00000016312
zonotrichia_albicollis ENSZALG00000012343
serinus_canaria ENSSCAG00000002994
parus_major ENSPMJG00000017148
cyanistes_caeruleus ENSCCEG00000019004
ficedula_albicollis ENSFALG00000006733
calidris_pygmaea ENSCPGG00000006758
calidris_pugnax ENSCPUG00000014224
melopsittacus_undulatus ENSMUNG00000014277
anser_brachyrhynchus ENSABRG00000019498
anas_platyrhynchos_platyrhynchos ENSAPLG00000010903
meleagris_gallopavo ENSMGAG00000004653
gallus_gallus ENSGALG00000048624
coturnix_japonica ENSCJPG00005005778
numida_meleagris ENSNMEG00000014207
apteryx_owenii ENSAOWG00000017523
apteryx_haastii ENSAHAG00000009757
apteryx_rowi ENSARWG00000005773
dromaius_novaehollandiae ENSDNVG00000001492
nothoprocta_perdicaria ENSNPEG00000012765
crocodylus_porosus ENSCPRG00005004586
chrysemys_picta_bellii ENSCPBG00000019345
chelonoidis_abingdonii ENSCABG00000006353
pelodiscus_sinensis ENSPSIG00000006129
phascolarctos_cinereus ENSPCIG00000019471
notamacropus_eugenii ENSMEUG00000015600
sarcophilus_harrisii ENSSHAG00000015961
monodelphis_domestica ENSMODG00000021191
loxodonta_africana ENSLAFG00000001478
procavia_capensis ENSPCAG00000000179
echinops_telfairi ENSETEG00000019504
dasypus_novemcinctus ENSDNOG00000013310
choloepus_hoffmanni ENSCHOG00000008768
cavia_aperea ENSCAPG00000006056
cavia_porcellus ENSCPOG00000002109
octodon_degus ENSODEG00000005491
chinchilla_lanigera ENSCLAG00000013450
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018542
fukomys_damarensis ENSFDAG00000020934
dipodomys_ordii ENSDORG00000011100
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015115
mus_spicilegus ENSMSIG00000017051
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032908
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014309
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027547
rattus_norvegicus ENSRNOG00000037695
meriones_unguiculatus ENSMUGG00000004702
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000644
cricetulus_griseus_crigri-picr ENSCGRG00015006000
cricetulus_griseus_crigri_1.0 ENSCGRG00000001424
mesocricetus_auratus ENSMAUG00000007593
microtus_ochrogaster ENSMOCG00000021417
peromyscus_maniculatus_bairdii ENSPEMG00000010663
nannospalax_galili ENSNGAG00000022640
jaculus_jaculus ENSJJAG00000013543
marmota_marmota_marmota ENSMMMG00000021025
spermophilus_dauricus ENSSDAG00000009925
urocitellus_parryii ENSUPAG00010013717
ictidomys_tridecemlineatus ENSSTOG00000016164
oryctolagus_cuniculus ENSOCUG00000007823
ochotona_princeps ENSOPRG00000003266
gorilla_gorilla ENSGGOG00000041951
homo_sapiens ENSG00000163082
pan_troglodytes ENSPTRG00000012972
pan_paniscus ENSPPAG00000030894
pongo_abelii ENSPPYG00000013220
nomascus_leucogenys ENSNLEG00000009627
piliocolobus_tephrosceles ENSPTEG00000039563
colobus_angolensis_palliatus ENSCANG00000027831
rhinopithecus_bieti ENSRBIG00000032125
rhinopithecus_roxellana ENSRROG00000030443
mandrillus_leucophaeus ENSMLEG00000038648
cercocebus_atys ENSCATG00000009677
theropithecus_gelada ENSTGEG00000014034
papio_anubis ENSPANG00000000793
macaca_mulatta ENSMMUG00000007684
macaca_fascicularis ENSMFAG00000032165
macaca_nemestrina ENSMNEG00000032381
chlorocebus_sabaeus ENSCSAG00000007813
cebus_capucinus_imitator ENSCCAG00000033963
saimiri_boliviensis_boliviensis ENSSBOG00000012806
callithrix_jacchus ENSCJAG00000047586
aotus_nancymaae ENSANAG00000027261
carlito_syrichta ENSTSYG00000035300
propithecus_coquereli ENSPCOG00000017155
microcebus_murinus ENSMICG00000002490
prolemur_simus ENSPSMG00000025583
otolemur_garnettii ENSOGAG00000010123
tupaia_belangeri ENSTBEG00000002782
pteropus_vampyrus ENSPVAG00000006983
myotis_lucifugus ENSMLUG00000010880
mustela_putorius_furo ENSMPUG00000016674
neovison_vison ENSNVIG00000000428
ursus_americanus ENSUAMG00000024607
ursus_maritimus ENSUMAG00000018004
ailuropoda_melanoleuca ENSAMEG00000001285
canis_lupus_dingo ENSCAFG00020026805
canis_lupus_familiaris ENSCAFG00000023763
panthera_tigris_altaica ENSPTIG00000001420
panthera_pardus ENSPPRG00000010483
felis_catus ENSFCAG00000023453
capra_hircus ENSCHIG00000021868
ovis_aries ENSOARG00000020313
bos_taurus ENSBTAG00000046649
bos_mutus ENSBMUG00000024938
bison_bison_bison ENSBBBG00000023064
tursiops_truncatus ENSTTRG00000009050
sus_scrofa ENSSSCG00000025993
equus_asinus_asinus ENSEASG00005011299
equus_caballus ENSECAG00000022734
ornithorhynchus_anatinus ENSOANG00000001427
xenopus_tropicalis ENSXETG00000030642
latimeria_chalumnae ENSLACG00000004074
mastacembelus_armatus ENSMAMG00000011912
monopterus_albus ENSMALG00000021134
anabas_testudineus ENSATEG00000021475
scophthalmus_maximus ENSSMAG00000020680
cynoglossus_semilaevis ENSCSEG00000005427
seriola_dumerili ENSSDUG00000009776
seriola_lalandi_dorsalis ENSSLDG00000025197
labrus_bergylta ENSLBEG00000018207
mola_mola ENSMMOG00000006274
hippocampus_comes ENSHCOG00000016537
amphiprion_ocellaris ENSAOCG00000004833
amphiprion_percula ENSAPEG00000001108
acanthochromis_polyacanthus ENSAPOG00000012967
maylandia_zebra ENSMZEG00005004600
astatotilapia_calliptera ENSACLG00000013928
pundamilia_nyererei ENSPNYG00000011492
haplochromis_burtoni ENSHBUG00000022394
neolamprologus_brichardi ENSNBRG00000003149
oreochromis_niloticus ENSONIG00000014638
amphilophus_citrinellus ENSACIG00000021680
poecilia_formosa ENSPFOG00000014243
poecilia_latipinna ENSPLAG00000001096
poecilia_mexicana ENSPMEG00000000391
poecilia_reticulata ENSPREG00000010631
gambusia_affinis ENSGAFG00000020899
xiphophorus_maculatus ENSXMAG00000008302
fundulus_heteroclitus ENSFHEG00000020896
oryzias_latipes_asm223471v1 ENSORLG00020019333
oryzias_latipes_asm223467v1 ENSORLG00000009050
oryzias_latipes_asm223469v1 ENSORLG00015001082
oryzias_melastigma ENSOMEG00000018940
takifugu_rubripes ENSTRUG00000009369
tetraodon_nigroviridis ENSTNIG00000014312
periophthalmus_magnuspinnatus ENSPMGG00000002819
gadus_morhua ENSGMOG00000013061
esox_lucius ENSELUG00000014716
kryptolebias_marmoratus ENSKMAG00000015424
pygocentrus_nattereri ENSPNAG00000021815
astyanax_mexicanus ENSAMXG00000003208
ictalurus_punctatus ENSIPUG00000019361
ictalurus_punctatus ENSIPUG00000002829
danio_rerio ENSDARG00000079608
paramormyrops_kingsleyae ENSPKIG00000010148
scleropages_formosus ENSSFOG00015014689
lepisosteus_oculatus ENSLOCG00000004157
eptatretus_burgeri ENSEBUG00000016933
