ciona_savignyi ENSCSAVG00000005249
ciona_intestinalis ENSCING00000002027
petromyzon_marinus ENSPMAG00000008888
eptatretus_burgeri ENSEBUG00000001175
chelonoidis_abingdonii ENSCABG00000000303
gopherus_agassizii ENSGAGG00000022776
chrysemys_picta_bellii ENSCPBG00000023424
pelodiscus_sinensis ENSPSIG00000002800
pogona_vitticeps ENSPVIG00000019337
anolis_carolinensis ENSACAG00000013628
salvator_merianae ENSSMRG00000010853
monodelphis_domestica ENSMODG00000008118
xenopus_tropicalis ENSXETG00000017109
latimeria_chalumnae ENSLACG00000008886
latimeria_chalumnae ENSLACG00000015509
labrus_bergylta ENSLBEG00000000422
gasterosteus_aculeatus ENSGACG00000018687
hippocampus_comes ENSHCOG00000003523
mola_mola ENSMMOG00000009708
takifugu_rubripes ENSTRUG00000007295
mastacembelus_armatus ENSMAMG00000015218
monopterus_albus ENSMALG00000011726
anabas_testudineus ENSATEG00000018328
seriola_dumerili ENSSDUG00000013197
seriola_lalandi_dorsalis ENSSLDG00000022926
scophthalmus_maximus ENSSMAG00000012922
fundulus_heteroclitus ENSFHEG00000016697
cyprinodon_variegatus ENSCVAG00000020919
xiphophorus_maculatus ENSXMAG00000018942
xiphophorus_couchianus ENSXCOG00000012576
gambusia_affinis ENSGAFG00000000325
poecilia_mexicana ENSPMEG00000014439
poecilia_formosa ENSPFOG00000003046
poecilia_latipinna ENSPLAG00000007949
poecilia_reticulata ENSPREG00000004076
kryptolebias_marmoratus ENSKMAG00000014050
oryzias_latipes_asm223469v1 ENSORLG00015014520
oryzias_latipes_asm223467v1 ENSORLG00000009632
oryzias_latipes_asm223471v1 ENSORLG00020019558
oryzias_melastigma ENSOMEG00000016305
maylandia_zebra ENSMZEG00005005887
astatotilapia_calliptera ENSACLG00000022407
haplochromis_burtoni ENSHBUG00000001604
pundamilia_nyererei ENSPNYG00000000066
neolamprologus_brichardi ENSNBRG00000021618
oreochromis_niloticus ENSONIG00000015766
amphilophus_citrinellus ENSACIG00000005468
amphiprion_ocellaris ENSAOCG00000014692
amphiprion_percula ENSAPEG00000008247
acanthochromis_polyacanthus ENSAPOG00000008668
stegastes_partitus ENSSPAG00000022952
cynoglossus_semilaevis ENSCSEG00000016954
periophthalmus_magnuspinnatus ENSPMGG00000008360
gadus_morhua ENSGMOG00000005618
esox_lucius ENSELUG00000008607
pygocentrus_nattereri ENSPNAG00000008537
astyanax_mexicanus ENSAMXG00000010535
ictalurus_punctatus ENSIPUG00000002485
danio_rerio ENSDARG00000063095
paramormyrops_kingsleyae ENSPKIG00000025157
scleropages_formosus ENSSFOG00015007650
lepisosteus_oculatus ENSLOCG00000001898
caenorhabditis_elegans_strain_n2 WBGene00007055
drosophila_melanogaster FBgn0260462
