anas_platyrhynchos_platyrhynchos ENSAPLG00000013146
anser_brachyrhynchus ENSABRG00000002287
meleagris_gallopavo ENSMGAG00000008896
coturnix_japonica ENSCJPG00005016824
gallus_gallus ENSGALG00000048873
calidris_pygmaea ENSCPGG00000009998
calidris_pugnax ENSCPUG00000019659
serinus_canaria ENSSCAG00000006240
taeniopygia_guttata ENSTGUG00000009334
parus_major ENSPMJG00000005013
cyanistes_caeruleus ENSCCEG00000021610
lonchura_striata_domestica ENSLSDG00000012490
junco_hyemalis ENSJHYG00000008326
zonotrichia_albicollis ENSZALG00000002330
ficedula_albicollis ENSFALG00000013220
lepidothrix_coronata ENSLCOG00000012469
numida_meleagris ENSNMEG00000020742
manacus_vitellinus ENSMVIG00005017783
melopsittacus_undulatus ENSMUNG00000015298
apteryx_haastii ENSAHAG00000018311
apteryx_owenii ENSAOWG00000014006
apteryx_rowi ENSARWG00000018827
dromaius_novaehollandiae ENSDNVG00000008186
nothoprocta_perdicaria ENSNPEG00000003565
crocodylus_porosus ENSCPRG00005016434
chelonoidis_abingdonii ENSCABG00000019756
gopherus_agassizii ENSGAGG00000019086
chrysemys_picta_bellii ENSCPBG00000025917
pelodiscus_sinensis ENSPSIG00000009749
anolis_carolinensis ENSACAG00000029289
pogona_vitticeps ENSPVIG00000009778
notechis_scutatus ENSNSUG00000007754
salvator_merianae ENSSMRG00000017365
sphenodon_punctatus ENSSPUG00000011429
pan_troglodytes ENSPTRG00000015070
pan_paniscus ENSPPAG00000033418
homo_sapiens ENSG00000114405
gorilla_gorilla ENSGGOG00000043774
pongo_abelii ENSPPYG00000013751
nomascus_leucogenys ENSNLEG00000011656
piliocolobus_tephrosceles ENSPTEG00000025401
colobus_angolensis_palliatus ENSCANG00000031357
rhinopithecus_roxellana ENSRROG00000029234
rhinopithecus_bieti ENSRBIG00000034657
mandrillus_leucophaeus ENSMLEG00000033197
chlorocebus_sabaeus ENSCSAG00000012039
macaca_fascicularis ENSMFAG00000040189
macaca_nemestrina ENSMNEG00000039569
macaca_mulatta ENSMMUG00000038511
cercocebus_atys ENSCATG00000041520
theropithecus_gelada ENSTGEG00000027005
papio_anubis ENSPANG00000020596
cebus_capucinus_imitator ENSCCAG00000033614
callithrix_jacchus ENSCJAG00000019678
saimiri_boliviensis_boliviensis ENSSBOG00000030563
aotus_nancymaae ENSANAG00000036031
carlito_syrichta ENSTSYG00000013367
propithecus_coquereli ENSPCOG00000020405
microcebus_murinus ENSMICG00000043764
prolemur_simus ENSPSMG00000024011
otolemur_garnettii ENSOGAG00000008107
chinchilla_lanigera ENSCLAG00000001711
octodon_degus ENSODEG00000000683
cavia_aperea ENSCAPG00000017046
cavia_porcellus ENSCPOG00000006026
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017419
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012089
