oryzias_latipes_asm223471v1 ENSORLG00020014429
oryzias_melastigma ENSOMEG00000014496
amphiprion_percula ENSAPEG00000014810
cynoglossus_semilaevis ENSCSEG00000013812
lepisosteus_oculatus ENSLOCG00000014208
lepisosteus_oculatus ENSLOCG00000011035
lepisosteus_oculatus ENSLOCG00000009450
lepisosteus_oculatus ENSLOCG00000009478
lepisosteus_oculatus ENSLOCG00000014143
lepisosteus_oculatus ENSLOCG00000017780
lepisosteus_oculatus ENSLOCG00000014274
lepisosteus_oculatus ENSLOCG00000009926
lepisosteus_oculatus ENSLOCG00000010296
lepisosteus_oculatus ENSLOCG00000010365
ornithorhynchus_anatinus ENSOANG00000022508
pogona_vitticeps ENSPVIG00000012838
pogona_vitticeps ENSPVIG00000003149
pogona_vitticeps ENSPVIG00000000693
pogona_vitticeps ENSPVIG00000021153
pogona_vitticeps ENSPVIG00000004188
pogona_vitticeps ENSPVIG00000008869
pogona_vitticeps ENSPVIG00000023385
pogona_vitticeps ENSPVIG00000002375
pogona_vitticeps ENSPVIG00000000642
pogona_vitticeps ENSPVIG00000000748
pogona_vitticeps ENSPVIG00000019502
pogona_vitticeps ENSPVIG00000014545
pogona_vitticeps ENSPVIG00000009503
pogona_vitticeps ENSPVIG00000011487
pogona_vitticeps ENSPVIG00000003670
pogona_vitticeps ENSPVIG00000004644
pogona_vitticeps ENSPVIG00000001149
pogona_vitticeps ENSPVIG00000001349
pogona_vitticeps ENSPVIG00000012632
pogona_vitticeps ENSPVIG00000005351
pogona_vitticeps ENSPVIG00000008550
pogona_vitticeps ENSPVIG00000014430
pogona_vitticeps ENSPVIG00000013281
pogona_vitticeps ENSPVIG00000002128
pogona_vitticeps ENSPVIG00000004631
pogona_vitticeps ENSPVIG00000001100
pogona_vitticeps ENSPVIG00000016033
pogona_vitticeps ENSPVIG00000005341
pogona_vitticeps ENSPVIG00000021391
pogona_vitticeps ENSPVIG00000006606
pogona_vitticeps ENSPVIG00000007119
pogona_vitticeps ENSPVIG00000001742
pogona_vitticeps ENSPVIG00000018290
pogona_vitticeps ENSPVIG00000007492
pogona_vitticeps ENSPVIG00000010653
pogona_vitticeps ENSPVIG00000025511
pogona_vitticeps ENSPVIG00000009671
pogona_vitticeps ENSPVIG00000013142
pogona_vitticeps ENSPVIG00000002323
pogona_vitticeps ENSPVIG00000022220
pogona_vitticeps ENSPVIG00000013958
pogona_vitticeps ENSPVIG00000002530
pogona_vitticeps ENSPVIG00000021859
pogona_vitticeps ENSPVIG00000022726
pogona_vitticeps ENSPVIG00000015807
anolis_carolinensis ENSACAG00000028547
anolis_carolinensis ENSACAG00000028455
bos_taurus ENSBTAG00000054819
bos_taurus ENSBTAG00000050934
bos_taurus ENSBTAG00000052993
bos_taurus ENSBTAG00000051738
bos_taurus ENSBTAG00000054530
bos_taurus ENSBTAG00000049608
bos_taurus ENSBTAG00000051872
bos_taurus ENSBTAG00000048672
bos_taurus ENSBTAG00000053523
bos_taurus ENSBTAG00000050874
bos_taurus ENSBTAG00000054348
bos_taurus ENSBTAG00000051279
bos_taurus ENSBTAG00000055116
bos_taurus ENSBTAG00000052997
