apteryx_owenii ENSAOWG00000005830
manacus_vitellinus ENSMVIG00005008674
danio_rerio ENSDARG00000075330
eptatretus_burgeri ENSEBUG00000007411
junco_hyemalis ENSJHYG00000009528
lonchura_striata_domestica ENSLSDG00000002048
lepidothrix_coronata ENSLCOG00000003420
manacus_vitellinus ENSMVIG00005005880
taeniopygia_guttata ENSTGUG00000013576
zonotrichia_albicollis ENSZALG00000015420
ficedula_albicollis ENSFALG00000006255
apteryx_haastii ENSAHAG00000018988
apteryx_rowi ENSARWG00000014858
dromaius_novaehollandiae ENSDNVG00000011711
parus_major ENSPMJG00000012101
cyanistes_caeruleus ENSCCEG00000018051
serinus_canaria ENSSCAG00000016594
anas_platyrhynchos_platyrhynchos ENSAPLG00000027435
dipodomys_ordii ENSDORG00000011281
castor_canadensis ENSCCNG00000007191
octodon_degus ENSODEG00000006697
chinchilla_lanigera ENSCLAG00000016051
cavia_porcellus ENSCPOG00000014793
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005982
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001641
fukomys_damarensis ENSFDAG00000020834
peromyscus_maniculatus_bairdii ENSPEMG00000030123
microtus_ochrogaster ENSMOCG00000001587
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000999
cricetulus_griseus_crigri-picr ENSCGRG00015016487
mesocricetus_auratus ENSMAUG00000015452
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000007946
mus_spicilegus ENSMSIG00000028410
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031176
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030065
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013286
rattus_norvegicus ENSRNOG00000019706
nannospalax_galili ENSNGAG00000001033
meriones_unguiculatus ENSMUGG00000021051
jaculus_jaculus ENSJJAG00000011355
ictidomys_tridecemlineatus ENSSTOG00000021537
urocitellus_parryii ENSUPAG00010019756
spermophilus_dauricus ENSSDAG00000021147
marmota_marmota_marmota ENSMMMG00000011846
oryctolagus_cuniculus ENSOCUG00000000169
ochotona_princeps ENSOPRG00000002798
prolemur_simus ENSPSMG00000012271
propithecus_coquereli ENSPCOG00000013897
microcebus_murinus ENSMICG00000004256
otolemur_garnettii ENSOGAG00000026307
homo_sapiens ENSG00000165462
pan_troglodytes ENSPTRG00000004032
gorilla_gorilla ENSGGOG00000011309
pongo_abelii ENSPPYG00000003650
pan_paniscus ENSPPAG00000033151
nomascus_leucogenys ENSNLEG00000034398
macaca_nemestrina ENSMNEG00000036777
macaca_fascicularis ENSMFAG00000040594
cercocebus_atys ENSCATG00000043898
papio_anubis ENSPANG00000016550
theropithecus_gelada ENSTGEG00000025603
mandrillus_leucophaeus ENSMLEG00000028217
chlorocebus_sabaeus ENSCSAG00000004141
rhinopithecus_roxellana ENSRROG00000026638
rhinopithecus_bieti ENSRBIG00000036312
colobus_angolensis_palliatus ENSCANG00000030483
piliocolobus_tephrosceles ENSPTEG00000019533
saimiri_boliviensis_boliviensis ENSSBOG00000019317
cebus_capucinus_imitator ENSCCAG00000028435
callithrix_jacchus ENSCJAG00000015188
aotus_nancymaae ENSANAG00000023728
loxodonta_africana ENSLAFG00000002004
bos_taurus ENSBTAG00000019168
bison_bison_bison ENSBBBG00000012496
capra_hircus ENSCHIG00000017888
tursiops_truncatus ENSTTRG00000009967
sus_scrofa ENSSSCG00000014813
mustela_putorius_furo ENSMPUG00000010182
neovison_vison ENSNVIG00000020687
ailuropoda_melanoleuca ENSAMEG00000005605
ursus_americanus ENSUAMG00000027380
canis_lupus_familiaris ENSCAFG00000005726
canis_lupus_dingo ENSCAFG00020003232
felis_catus ENSFCAG00000005324
panthera_pardus ENSPPRG00000001283
pteropus_vampyrus ENSPVAG00000002492
equus_asinus_asinus ENSEASG00005000504
bos_mutus ENSBMUG00000018065
ovis_aries ENSOARG00000005031
equus_caballus ENSECAG00000016514
carlito_syrichta ENSTSYG00000034768
echinops_telfairi ENSETEG00000017136
procavia_capensis ENSPCAG00000006862
dasypus_novemcinctus ENSDNOG00000009839
phascolarctos_cinereus ENSPCIG00000021614
notamacropus_eugenii ENSMEUG00000014449
sarcophilus_harrisii ENSSHAG00000006734
monodelphis_domestica ENSMODG00000007882
notechis_scutatus ENSNSUG00000004895
notechis_scutatus ENSNSUG00000004893
notechis_scutatus ENSNSUG00000004900
pogona_vitticeps ENSPVIG00000020843
salvator_merianae ENSSMRG00000001049
sphenodon_punctatus ENSSPUG00000006299
chelonoidis_abingdonii ENSCABG00000018349
gopherus_agassizii ENSGAGG00000000789
chrysemys_picta_bellii ENSCPBG00000004888
pelodiscus_sinensis ENSPSIG00000002287
xenopus_tropicalis ENSXETG00000010505
latimeria_chalumnae ENSLACG00000007475
astyanax_mexicanus ENSAMXG00000043030
pygocentrus_nattereri ENSPNAG00000008111
ictalurus_punctatus ENSIPUG00000007150
paramormyrops_kingsleyae ENSPKIG00000022891
