calidris_pygmaea ENSCPGG00000016496
calidris_pugnax ENSCPUG00000004675
melopsittacus_undulatus ENSMUNG00000008588
lepidothrix_coronata ENSLCOG00000014506
manacus_vitellinus ENSMVIG00005004823
parus_major ENSPMJG00000012606
cyanistes_caeruleus ENSCCEG00000009938
ficedula_albicollis ENSFALG00000010025
junco_hyemalis ENSJHYG00000007444
zonotrichia_albicollis ENSZALG00000009792
serinus_canaria ENSSCAG00000002821
lonchura_striata_domestica ENSLSDG00000016138
taeniopygia_guttata ENSTGUG00000006632
gallus_gallus ENSGALG00000009885
meleagris_gallopavo ENSMGAG00000010339
coturnix_japonica ENSCJPG00005015737
numida_meleagris ENSNMEG00000012294
anser_brachyrhynchus ENSABRG00000007860
anas_platyrhynchos_platyrhynchos ENSAPLG00000014085
apteryx_haastii ENSAHAG00000003610
apteryx_owenii ENSAOWG00000005611
apteryx_rowi ENSARWG00000003312
dromaius_novaehollandiae ENSDNVG00000008618
nothoprocta_perdicaria ENSNPEG00000007420
crocodylus_porosus ENSCPRG00005007436
chelonoidis_abingdonii ENSCABG00000010531
gopherus_agassizii ENSGAGG00000021680
chrysemys_picta_bellii ENSCPBG00000024857
pelodiscus_sinensis ENSPSIG00000005378
pogona_vitticeps ENSPVIG00000025451
anolis_carolinensis ENSACAG00000003554
salvator_merianae ENSSMRG00000016112
sphenodon_punctatus ENSSPUG00000011827
phascolarctos_cinereus ENSPCIG00000028936
notamacropus_eugenii ENSMEUG00000009013
sarcophilus_harrisii ENSSHAG00000004423
monodelphis_domestica ENSMODG00000009086
ovis_aries ENSOARG00000002661
capra_hircus ENSCHIG00000027188
bos_taurus ENSBTAG00000020806
bos_mutus ENSBMUG00000011521
bison_bison_bison ENSBBBG00000012760
tursiops_truncatus ENSTTRG00000009084
sus_scrofa ENSSSCG00000000477
vicugna_pacos ENSVPAG00000001875
ursus_maritimus ENSUMAG00000020545
ursus_americanus ENSUAMG00000025931
ailuropoda_melanoleuca ENSAMEG00000000109
mustela_putorius_furo ENSMPUG00000017517
neovison_vison ENSNVIG00000009206
canis_lupus_familiaris ENSCAFG00000000378
canis_lupus_dingo ENSCAFG00020018463
vulpes_vulpes ENSVVUG00000011544
panthera_tigris_altaica ENSPTIG00000007492
panthera_pardus ENSPPRG00000011423
felis_catus ENSFCAG00000012629
pteropus_vampyrus ENSPVAG00000000782
myotis_lucifugus ENSMLUG00000017176
equus_asinus_asinus ENSEASG00005007965
equus_caballus ENSECAG00000007536
sorex_araneus ENSSARG00000002444
erinaceus_europaeus ENSEEUG00000003031
pan_paniscus ENSPPAG00000021399
pan_troglodytes ENSPTRG00000005188
homo_sapiens ENSG00000127311
gorilla_gorilla ENSGGOG00000016238
pongo_abelii ENSPPYG00000004742
nomascus_leucogenys ENSNLEG00000003230
papio_anubis ENSPANG00000007864
theropithecus_gelada ENSTGEG00000021515
mandrillus_leucophaeus ENSMLEG00000041967
cercocebus_atys ENSCATG00000043078
macaca_nemestrina ENSMNEG00000043581
macaca_mulatta ENSMMUG00000016628
macaca_fascicularis ENSMFAG00000034045
chlorocebus_sabaeus ENSCSAG00000004375
piliocolobus_tephrosceles ENSPTEG00000023784
colobus_angolensis_palliatus ENSCANG00000029184
rhinopithecus_roxellana ENSRROG00000035581
rhinopithecus_bieti ENSRBIG00000039032
callithrix_jacchus ENSCJAG00000014511
saimiri_boliviensis_boliviensis ENSSBOG00000004192
cebus_capucinus_imitator ENSCCAG00000024167
aotus_nancymaae ENSANAG00000020368
carlito_syrichta ENSTSYG00000005166
microcebus_murinus ENSMICG00000017060
propithecus_coquereli ENSPCOG00000010157
prolemur_simus ENSPSMG00000001638
otolemur_garnettii ENSOGAG00000001221
tupaia_belangeri ENSTBEG00000008697
mus_spicilegus ENSMSIG00000020202
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020228
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016670
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015846
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031241
rattus_norvegicus ENSRNOG00000004189
meriones_unguiculatus ENSMUGG00000008455
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019650
cricetulus_griseus_crigri_1.0 ENSCGRG00000006305
cricetulus_griseus_crigri-picr ENSCGRG00015003573
mesocricetus_auratus ENSMAUG00000008817
peromyscus_maniculatus_bairdii ENSPEMG00000016107
microtus_ochrogaster ENSMOCG00000014370
jaculus_jaculus ENSJJAG00000023274
urocitellus_parryii ENSUPAG00010023210
spermophilus_dauricus ENSSDAG00000006655
ictidomys_tridecemlineatus ENSSTOG00000007077
marmota_marmota_marmota ENSMMMG00000009105
chinchilla_lanigera ENSCLAG00000014559
octodon_degus ENSODEG00000004542
cavia_porcellus ENSCPOG00000013679
cavia_aperea ENSCAPG00000011948
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015896
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008958
fukomys_damarensis ENSFDAG00000019842
castor_canadensis ENSCCNG00000005734
oryctolagus_cuniculus ENSOCUG00000005909
ochotona_princeps ENSOPRG00000010259
loxodonta_africana ENSLAFG00000030336
procavia_capensis ENSPCAG00000011755
echinops_telfairi ENSETEG00000006166
choloepus_hoffmanni ENSCHOG00000002585
dasypus_novemcinctus ENSDNOG00000009767
ornithorhynchus_anatinus ENSOANG00000005924
ornithorhynchus_anatinus ENSOANG00000002144
xenopus_tropicalis ENSXETG00000007323
monopterus_albus ENSMALG00000013563
mastacembelus_armatus ENSMAMG00000023372
anabas_testudineus ENSATEG00000000157
gadus_morhua ENSGMOG00000003104
esox_lucius ENSELUG00000001170
pygocentrus_nattereri ENSPNAG00000008801
astyanax_mexicanus ENSAMXG00000011367
ictalurus_punctatus ENSIPUG00000016651
danio_rerio ENSDARG00000053127
scleropages_formosus ENSSFOG00015016267
paramormyrops_kingsleyae ENSPKIG00000021837
lepisosteus_oculatus ENSLOCG00000016165
