pan_troglodytes ENSPTRG00000011583
pan_paniscus ENSPPAG00000032268
gorilla_gorilla ENSGGOG00000004688
homo_sapiens ENSG00000171606
pongo_abelii ENSPPYG00000010493
nomascus_leucogenys ENSNLEG00000011103
colobus_angolensis_palliatus ENSCANG00000042458
piliocolobus_tephrosceles ENSPTEG00000005201
rhinopithecus_bieti ENSRBIG00000030386
rhinopithecus_roxellana ENSRROG00000044784
chlorocebus_sabaeus ENSCSAG00000019664
chlorocebus_sabaeus ENSCSAG00000001605
macaca_fascicularis ENSMFAG00000034673
macaca_nemestrina ENSMNEG00000012525
macaca_mulatta ENSMMUG00000020505
cercocebus_atys ENSCATG00000017176
papio_anubis ENSPANG00000012245
theropithecus_gelada ENSTGEG00000015846
mandrillus_leucophaeus ENSMLEG00000029627
cebus_capucinus_imitator ENSCCAG00000026189
saimiri_boliviensis_boliviensis ENSSBOG00000026259
callithrix_jacchus ENSCJAG00000000329
aotus_nancymaae ENSANAG00000021261
carlito_syrichta ENSTSYG00000034955
microcebus_murinus ENSMICG00000017855
propithecus_coquereli ENSPCOG00000018381
prolemur_simus ENSPSMG00000008897
otolemur_garnettii ENSOGAG00000005637
tupaia_belangeri ENSTBEG00000006394
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009441
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013650
fukomys_damarensis ENSFDAG00000019099
octodon_degus ENSODEG00000000867
chinchilla_lanigera ENSCLAG00000001465
urocitellus_parryii ENSUPAG00010006394
ictidomys_tridecemlineatus ENSSTOG00000027537
castor_canadensis ENSCCNG00000023613
dipodomys_ordii ENSDORG00000023646
mus_spicilegus ENSMSIG00000015260
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000058638
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030265
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029189
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021051
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021514
mus_spicilegus ENSMSIG00000021838
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019533
rattus_norvegicus ENSRNOG00000031328
meriones_unguiculatus ENSMUGG00000002815
meriones_unguiculatus ENSMUGG00000003014
cricetulus_griseus_crigri-picr ENSCGRG00015014866
cricetulus_griseus_crigri-picr ENSCGRG00015014753
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013253
cricetulus_griseus_crigri-picr ENSCGRG00015014945
cricetulus_griseus_crigri_1.0 ENSCGRG00000017052
mesocricetus_auratus ENSMAUG00000008927
peromyscus_maniculatus_bairdii ENSPEMG00000015626
nannospalax_galili ENSNGAG00000023445
jaculus_jaculus ENSJJAG00000003558
ochotona_princeps ENSOPRG00000007383
oryctolagus_cuniculus ENSOCUG00000001406
ailuropoda_melanoleuca ENSAMEG00000007382
ursus_maritimus ENSUMAG00000003975
ursus_americanus ENSUAMG00000019488
vulpes_vulpes ENSVVUG00000002199
mustela_putorius_furo ENSMPUG00000008378
neovison_vison ENSNVIG00000013527
canis_lupus_dingo ENSCAFG00020014889
panthera_pardus ENSPPRG00000003534
panthera_tigris_altaica ENSPTIG00000019641
felis_catus ENSFCAG00000026939
equus_asinus_asinus ENSEASG00005020245
equus_caballus ENSECAG00000032878
bos_taurus ENSBTAG00000013353
bison_bison_bison ENSBBBG00000002185
bos_mutus ENSBMUG00000022048
capra_hircus ENSCHIG00000016772
ovis_aries ENSOARG00000003827
sus_scrofa ENSSSCG00000003998
tursiops_truncatus ENSTTRG00000013077
pteropus_vampyrus ENSPVAG00000002938
myotis_lucifugus ENSMLUG00000014491
sorex_araneus ENSSARG00000001423
erinaceus_europaeus ENSEEUG00000008228
dasypus_novemcinctus ENSDNOG00000032910
choloepus_hoffmanni ENSCHOG00000003062
procavia_capensis ENSPCAG00000010367
loxodonta_africana ENSLAFG00000007890
echinops_telfairi ENSETEG00000016958
