apteryx_owenii ENSAOWG00000007378
apteryx_haastii ENSAHAG00000005933
apteryx_rowi ENSARWG00000001837
dromaius_novaehollandiae ENSDNVG00000011333
nothoprocta_perdicaria ENSNPEG00000003183
lepidothrix_coronata ENSLCOG00000010587
manacus_vitellinus ENSMVIG00005017826
taeniopygia_guttata ENSTGUG00000000122
lonchura_striata_domestica ENSLSDG00000017453
junco_hyemalis ENSJHYG00000007164
zonotrichia_albicollis ENSZALG00000014415
cyanistes_caeruleus ENSCCEG00000003792
serinus_canaria ENSSCAG00000001989
parus_major ENSPMJG00000006225
ficedula_albicollis ENSFALG00000003198
melopsittacus_undulatus ENSMUNG00000003944
calidris_pugnax ENSCPUG00000007043
calidris_pygmaea ENSCPGG00000011186
gallus_gallus ENSGALG00000043904
coturnix_japonica ENSCJPG00005020888
numida_meleagris ENSNMEG00000000313
anser_brachyrhynchus ENSABRG00000016435
crocodylus_porosus ENSCPRG00005008214
gopherus_agassizii ENSGAGG00000002381
chelonoidis_abingdonii ENSCABG00000012766
chrysemys_picta_bellii ENSCPBG00000008454
pelodiscus_sinensis ENSPSIG00000015585
pogona_vitticeps ENSPVIG00000007814
anolis_carolinensis ENSACAG00000013852
notechis_scutatus ENSNSUG00000010292
salvator_merianae ENSSMRG00000018031
sphenodon_punctatus ENSSPUG00000013834
anas_platyrhynchos_platyrhynchos ENSAPLG00000027135
cyanistes_caeruleus ENSCCEG00000003784
meleagris_gallopavo ENSMGAG00000009376
phascolarctos_cinereus ENSPCIG00000030574
notamacropus_eugenii ENSMEUG00000000994
sarcophilus_harrisii ENSSHAG00000002066
monodelphis_domestica ENSMODG00000010250
urocitellus_parryii ENSUPAG00010012520
ictidomys_tridecemlineatus ENSSTOG00000002435
spermophilus_dauricus ENSSDAG00000012163
marmota_marmota_marmota ENSMMMG00000018315
dipodomys_ordii ENSDORG00000013988
castor_canadensis ENSCCNG00000019934
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023132
mus_spicilegus ENSMSIG00000008316
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000057719
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022223
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018956
rattus_norvegicus ENSRNOG00000018780
meriones_unguiculatus ENSMUGG00000015928
microtus_ochrogaster ENSMOCG00000017019
peromyscus_maniculatus_bairdii ENSPEMG00000000187
cricetulus_griseus_crigri-picr ENSCGRG00015025875
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015279
cricetulus_griseus_crigri_1.0 ENSCGRG00000007937
mesocricetus_auratus ENSMAUG00000010120
nannospalax_galili ENSNGAG00000001485
jaculus_jaculus ENSJJAG00000018919
chinchilla_lanigera ENSCLAG00000014809
octodon_degus ENSODEG00000004928
cavia_aperea ENSCAPG00000014511
cavia_porcellus ENSCPOG00000012171
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002011
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004265
fukomys_damarensis ENSFDAG00000007962
oryctolagus_cuniculus ENSOCUG00000015667
ochotona_princeps ENSOPRG00000003047
tupaia_belangeri ENSTBEG00000002832
pan_troglodytes ENSPTRG00000017369
pan_paniscus ENSPPAG00000042408
homo_sapiens ENSG00000156463
gorilla_gorilla ENSGGOG00000008250
pongo_abelii ENSPPYG00000015906
nomascus_leucogenys ENSNLEG00000009812
theropithecus_gelada ENSTGEG00000027955
papio_anubis ENSPANG00000007890
macaca_fascicularis ENSMFAG00000042350
macaca_nemestrina ENSMNEG00000015276
macaca_mulatta ENSMMUG00000018386
mandrillus_leucophaeus ENSMLEG00000039801
cercocebus_atys ENSCATG00000031515
chlorocebus_sabaeus ENSCSAG00000012292
colobus_angolensis_palliatus ENSCANG00000034956
piliocolobus_tephrosceles ENSPTEG00000024495
rhinopithecus_bieti ENSRBIG00000036832
rhinopithecus_roxellana ENSRROG00000044187
saimiri_boliviensis_boliviensis ENSSBOG00000024803
callithrix_jacchus ENSCJAG00000021336
cebus_capucinus_imitator ENSCCAG00000028560
aotus_nancymaae ENSANAG00000037988
carlito_syrichta ENSTSYG00000008653
propithecus_coquereli ENSPCOG00000019434
prolemur_simus ENSPSMG00000011608
microcebus_murinus ENSMICG00000027571
otolemur_garnettii ENSOGAG00000010029
loxodonta_africana ENSLAFG00000000315
pteropus_vampyrus ENSPVAG00000011232
myotis_lucifugus ENSMLUG00000001112
ovis_aries ENSOARG00000002342
capra_hircus ENSCHIG00000014437
bos_taurus ENSBTAG00000006762
bos_mutus ENSBMUG00000008313
bison_bison_bison ENSBBBG00000000078
tursiops_truncatus ENSTTRG00000016710
sus_scrofa ENSSSCG00000014410
vicugna_pacos ENSVPAG00000000553
equus_caballus ENSECAG00000024467
equus_asinus_asinus ENSEASG00005020563
ursus_maritimus ENSUMAG00000010600
ursus_americanus ENSUAMG00000019908
ailuropoda_melanoleuca ENSAMEG00000017567
neovison_vison ENSNVIG00000010898
mustela_putorius_furo ENSMPUG00000007867
canis_lupus_familiaris ENSCAFG00000006409
canis_lupus_dingo ENSCAFG00020025197
vulpes_vulpes ENSVVUG00000021119
panthera_pardus ENSPPRG00000022737
panthera_tigris_altaica ENSPTIG00000013332
felis_catus ENSFCAG00000008712
erinaceus_europaeus ENSEEUG00000000913
sorex_araneus ENSSARG00000001751
procavia_capensis ENSPCAG00000008881
echinops_telfairi ENSETEG00000005065
choloepus_hoffmanni ENSCHOG00000012396
dasypus_novemcinctus ENSDNOG00000004147
ornithorhynchus_anatinus ENSOANG00000005754
xenopus_tropicalis ENSXETG00000002319
latimeria_chalumnae ENSLACG00000010265
poecilia_formosa ENSPFOG00000010289
poecilia_mexicana ENSPMEG00000016207
poecilia_latipinna ENSPLAG00000012029
xiphophorus_maculatus ENSXMAG00000009163
gambusia_affinis ENSGAFG00000007815
fundulus_heteroclitus ENSFHEG00000011417
cyprinodon_variegatus ENSCVAG00000018812
kryptolebias_marmoratus ENSKMAG00000006343
haplochromis_burtoni ENSHBUG00000001923
pundamilia_nyererei ENSPNYG00000000263
anabas_testudineus ENSATEG00000005305
scophthalmus_maximus ENSSMAG00000005000
seriola_dumerili ENSSDUG00000006193
seriola_lalandi_dorsalis ENSSLDG00000013597
takifugu_rubripes ENSTRUG00000024067
tetraodon_nigroviridis ENSTNIG00000008948
periophthalmus_magnuspinnatus ENSPMGG00000016120
esox_lucius ENSELUG00000023931
scleropages_formosus ENSSFOG00015018215
lepisosteus_oculatus ENSLOCG00000010451
