apteryx_rowi ENSARWG00000002066
apteryx_haastii ENSAHAG00000016463
nothoprocta_perdicaria ENSNPEG00000012215
dromaius_novaehollandiae ENSDNVG00000014088
anas_platyrhynchos_platyrhynchos ENSAPLG00000009542
anser_brachyrhynchus ENSABRG00000001278
numida_meleagris ENSNMEG00000001547
coturnix_japonica ENSCJPG00005005363
cyanistes_caeruleus ENSCCEG00000004612
lonchura_striata_domestica ENSLSDG00000009223
gallus_gallus ENSGALG00000031642
parus_major ENSPMJG00000005678
ficedula_albicollis ENSFALG00000008183
serinus_canaria ENSSCAG00000003732
junco_hyemalis ENSJHYG00000009207
lepidothrix_coronata ENSLCOG00000010167
meleagris_gallopavo ENSMGAG00000015274
apteryx_owenii ENSAOWG00000017447
crocodylus_porosus ENSCPRG00005016913
gopherus_agassizii ENSGAGG00000015871
chelonoidis_abingdonii ENSCABG00000009595
chrysemys_picta_bellii ENSCPBG00000000918
pogona_vitticeps ENSPVIG00000021398
notechis_scutatus ENSNSUG00000007246
salvator_merianae ENSSMRG00000003110
gopherus_agassizii ENSGAGG00000005260
pelodiscus_sinensis ENSPSIG00000008042
taeniopygia_guttata ENSTGUG00000000595
zonotrichia_albicollis ENSZALG00000008082
anolis_carolinensis ENSACAG00000007838
chinchilla_lanigera ENSCLAG00000016735
octodon_degus ENSODEG00000010914
cavia_porcellus ENSCPOG00000012519
cavia_aperea ENSCAPG00000017297
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014232
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004614
fukomys_damarensis ENSFDAG00000000418
ictidomys_tridecemlineatus ENSSTOG00000011619
marmota_marmota_marmota ENSMMMG00000015510
spermophilus_dauricus ENSSDAG00000020735
urocitellus_parryii ENSUPAG00010007263
castor_canadensis ENSCCNG00000023019
dipodomys_ordii ENSDORG00000000519
mus_spicilegus ENSMSIG00000028162
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030890
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031349
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030237
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013452
rattus_norvegicus ENSRNOG00000018993
meriones_unguiculatus ENSMUGG00000005941
cricetulus_griseus_crigri_1.0 ENSCGRG00000014363
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022853
cricetulus_griseus_crigri-picr ENSCGRG00015012747
mesocricetus_auratus ENSMAUG00000019863
peromyscus_maniculatus_bairdii ENSPEMG00000017998
microtus_ochrogaster ENSMOCG00000019082
nannospalax_galili ENSNGAG00000017643
jaculus_jaculus ENSJJAG00000018897
oryctolagus_cuniculus ENSOCUG00000006593
ochotona_princeps ENSOPRG00000008059
tupaia_belangeri ENSTBEG00000000248
pan_paniscus ENSPPAG00000029774
pan_troglodytes ENSPTRG00000003298
gorilla_gorilla ENSGGOG00000000391
homo_sapiens ENSG00000166333
pongo_abelii ENSPPYG00000003537
nomascus_leucogenys ENSNLEG00000017450
macaca_nemestrina ENSMNEG00000029810
macaca_fascicularis ENSMFAG00000034446
macaca_mulatta ENSMMUG00000007741
papio_anubis ENSPANG00000023648
cercocebus_atys ENSCATG00000041512
theropithecus_gelada ENSTGEG00000019891
mandrillus_leucophaeus ENSMLEG00000032410
chlorocebus_sabaeus ENSCSAG00000004353
piliocolobus_tephrosceles ENSPTEG00000039005
colobus_angolensis_palliatus ENSCANG00000034466
rhinopithecus_bieti ENSRBIG00000034316
rhinopithecus_roxellana ENSRROG00000028239
cebus_capucinus_imitator ENSCCAG00000031007
saimiri_boliviensis_boliviensis ENSSBOG00000027321
callithrix_jacchus ENSCJAG00000013968
aotus_nancymaae ENSANAG00000005387
carlito_syrichta ENSTSYG00000011181
prolemur_simus ENSPSMG00000023673
propithecus_coquereli ENSPCOG00000019092
microcebus_murinus ENSMICG00000002134
otolemur_garnettii ENSOGAG00000007187
pteropus_vampyrus ENSPVAG00000002421
myotis_lucifugus ENSMLUG00000008954
bos_taurus ENSBTAG00000000696
bos_mutus ENSBMUG00000012875
bison_bison_bison ENSBBBG00000003685
ovis_aries ENSOARG00000017258
capra_hircus ENSCHIG00000017442
tursiops_truncatus ENSTTRG00000004882
sus_scrofa ENSSSCG00000023272
ursus_americanus ENSUAMG00000025755
ursus_maritimus ENSUMAG00000000525
ailuropoda_melanoleuca ENSAMEG00000016283
mustela_putorius_furo ENSMPUG00000005495
neovison_vison ENSNVIG00000002078
canis_lupus_familiaris ENSCAFG00000006488
canis_lupus_dingo ENSCAFG00020009689
vulpes_vulpes ENSVVUG00000024160
panthera_pardus ENSPPRG00000023135
panthera_pardus ENSPPRG00000002592
panthera_tigris_altaica ENSPTIG00000012693
felis_catus ENSFCAG00000015388
equus_caballus ENSECAG00000007599
equus_asinus_asinus ENSEASG00005001817
erinaceus_europaeus ENSEEUG00000008366
procavia_capensis ENSPCAG00000016226
loxodonta_africana ENSLAFG00000014337
echinops_telfairi ENSETEG00000008882
choloepus_hoffmanni ENSCHOG00000012216
dasypus_novemcinctus ENSDNOG00000000813
sorex_araneus ENSSARG00000007964
phascolarctos_cinereus ENSPCIG00000026497
notamacropus_eugenii ENSMEUG00000008199
sarcophilus_harrisii ENSSHAG00000009423
monodelphis_domestica ENSMODG00000018570
xenopus_tropicalis ENSXETG00000021402
latimeria_chalumnae ENSLACG00000006027
takifugu_rubripes ENSTRUG00000010691
tetraodon_nigroviridis ENSTNIG00000009956
mola_mola ENSMMOG00000003392
monopterus_albus ENSMALG00000009118
mastacembelus_armatus ENSMAMG00000019013
anabas_testudineus ENSATEG00000022189
seriola_dumerili ENSSDUG00000002745
seriola_lalandi_dorsalis ENSSLDG00000015508
scophthalmus_maximus ENSSMAG00000008684
gasterosteus_aculeatus ENSGACG00000020592
labrus_bergylta ENSLBEG00000013106
cynoglossus_semilaevis ENSCSEG00000009080
amphiprion_ocellaris ENSAOCG00000016647
amphiprion_percula ENSAPEG00000022388
acanthochromis_polyacanthus ENSAPOG00000004972
stegastes_partitus ENSSPAG00000004313
poecilia_latipinna ENSPLAG00000014612
poecilia_formosa ENSPFOG00000017696
poecilia_mexicana ENSPMEG00000014741
poecilia_reticulata ENSPREG00000014490
xiphophorus_maculatus ENSXMAG00000017763
xiphophorus_couchianus ENSXCOG00000012318
gambusia_affinis ENSGAFG00000016446
fundulus_heteroclitus ENSFHEG00000018312
cyprinodon_variegatus ENSCVAG00000020651
kryptolebias_marmoratus ENSKMAG00000001513
oryzias_latipes_asm223467v1 ENSORLG00000004628
oryzias_latipes_asm223469v1 ENSORLG00015017213
oryzias_latipes_asm223471v1 ENSORLG00020011139
oryzias_melastigma ENSOMEG00000015564
pundamilia_nyererei ENSPNYG00000023451
maylandia_zebra ENSMZEG00005019426
astatotilapia_calliptera ENSACLG00000023324
haplochromis_burtoni ENSHBUG00000009196
neolamprologus_brichardi ENSNBRG00000010001
oreochromis_niloticus ENSONIG00000004748
amphilophus_citrinellus ENSACIG00000011984
periophthalmus_magnuspinnatus ENSPMGG00000007712
hippocampus_comes ENSHCOG00000005895
gadus_morhua ENSGMOG00000001215
scleropages_formosus ENSSFOG00015001346
pygocentrus_nattereri ENSPNAG00000017788
astyanax_mexicanus ENSAMXG00000008797
ictalurus_punctatus ENSIPUG00000012264
danio_rerio ENSDARG00000056964
paramormyrops_kingsleyae ENSPKIG00000013250
scleropages_formosus ENSSFOG00015003871
paramormyrops_kingsleyae ENSPKIG00000024199
labrus_bergylta ENSLBEG00000003764
gasterosteus_aculeatus ENSGACG00000011346
mola_mola ENSMMOG00000015711
monopterus_albus ENSMALG00000015948
mastacembelus_armatus ENSMAMG00000009687
anabas_testudineus ENSATEG00000014092
seriola_lalandi_dorsalis ENSSLDG00000000531
seriola_dumerili ENSSDUG00000010431
scophthalmus_maximus ENSSMAG00000004871
amphiprion_percula ENSAPEG00000008428
amphiprion_ocellaris ENSAOCG00000008803
acanthochromis_polyacanthus ENSAPOG00000008527
stegastes_partitus ENSSPAG00000006694
maylandia_zebra ENSMZEG00005008939
astatotilapia_calliptera ENSACLG00000002740
haplochromis_burtoni ENSHBUG00000017148
pundamilia_nyererei ENSPNYG00000002865
neolamprologus_brichardi ENSNBRG00000023423
oreochromis_niloticus ENSONIG00000016862
amphilophus_citrinellus ENSACIG00000019920
poecilia_formosa ENSPFOG00000007194
poecilia_mexicana ENSPMEG00000009951
poecilia_latipinna ENSPLAG00000011398
poecilia_reticulata ENSPREG00000008427
xiphophorus_maculatus ENSXMAG00000005012
xiphophorus_couchianus ENSXCOG00000006161
gambusia_affinis ENSGAFG00000012319
fundulus_heteroclitus ENSFHEG00000009663
cyprinodon_variegatus ENSCVAG00000012074
kryptolebias_marmoratus ENSKMAG00000009211
oryzias_latipes_asm223467v1 ENSORLG00000004165
oryzias_latipes_asm223471v1 ENSORLG00020011451
oryzias_latipes_asm223469v1 ENSORLG00015015455
oryzias_melastigma ENSOMEG00000003148
cynoglossus_semilaevis ENSCSEG00000007356
tetraodon_nigroviridis ENSTNIG00000016247
takifugu_rubripes ENSTRUG00000006835
hippocampus_comes ENSHCOG00000001283
gadus_morhua ENSGMOG00000007193
esox_lucius ENSELUG00000013028
periophthalmus_magnuspinnatus ENSPMGG00000000966
lepisosteus_oculatus ENSLOCG00000009577
eptatretus_burgeri ENSEBUG00000000707
ciona_savignyi ENSCSAVG00000000218
ciona_intestinalis ENSCING00000001615
drosophila_melanogaster FBgn0028427
caenorhabditis_elegans_strain_n2 WBGene00003931
