eptatretus_burgeri ENSEBUG00000007997
petromyzon_marinus ENSPMAG00000000235
petromyzon_marinus ENSPMAG00000000297
parus_major ENSPMJG00000006974
cyanistes_caeruleus ENSCCEG00000022841
lepidothrix_coronata ENSLCOG00000014032
numida_meleagris ENSNMEG00000016316
zonotrichia_albicollis ENSZALG00000003706
gallus_gallus ENSGALG00000006207
melopsittacus_undulatus ENSMUNG00000001982
nothoprocta_perdicaria ENSNPEG00000007740
pelodiscus_sinensis ENSPSIG00000006849
anolis_carolinensis ENSACAG00000005344
coturnix_japonica ENSCJPG00005005821
anser_brachyrhynchus ENSABRG00000021550
calidris_pygmaea ENSCPGG00000018583
calidris_pugnax ENSCPUG00000006274
lonchura_striata_domestica ENSLSDG00000006705
junco_hyemalis ENSJHYG00000013887
taeniopygia_guttata ENSTGUG00000006687
sphenodon_punctatus ENSSPUG00000018782
ficedula_albicollis ENSFALG00000005648
manacus_vitellinus ENSMVIG00005005757
meleagris_gallopavo ENSMGAG00000007093
apteryx_rowi ENSARWG00000009776
apteryx_haastii ENSAHAG00000019382
dromaius_novaehollandiae ENSDNVG00000004016
chrysemys_picta_bellii ENSCPBG00000027540
anolis_carolinensis ENSACAG00000025980
pogona_vitticeps ENSPVIG00000011120
phascolarctos_cinereus ENSPCIG00000026095
ornithorhynchus_anatinus ENSOANG00000002243
homo_sapiens ENSG00000101294
gorilla_gorilla ENSGGOG00000000991
pan_paniscus ENSPPAG00000031171
nomascus_leucogenys ENSNLEG00000009589
rhinopithecus_bieti ENSRBIG00000031318
piliocolobus_tephrosceles ENSPTEG00000002516
colobus_angolensis_palliatus ENSCANG00000022190
papio_anubis ENSPANG00000007165
cercocebus_atys ENSCATG00000034532
macaca_fascicularis ENSMFAG00000038606
macaca_mulatta ENSMMUG00000005119
macaca_nemestrina ENSMNEG00000034316
cebus_capucinus_imitator ENSCCAG00000025881
saimiri_boliviensis_boliviensis ENSSBOG00000035754
callithrix_jacchus ENSCJAG00000020788
aotus_nancymaae ENSANAG00000031490
prolemur_simus ENSPSMG00000003412
ochotona_princeps ENSOPRG00000004625
castor_canadensis ENSCCNG00000018925
dipodomys_ordii ENSDORG00000012908
urocitellus_parryii ENSUPAG00010018945
marmota_marmota_marmota ENSMMMG00000023809
spermophilus_dauricus ENSSDAG00000009768
