labrus_bergylta ENSLBEG00000008671
gasterosteus_aculeatus ENSGACG00000003694
mola_mola ENSMMOG00000019936
hippocampus_comes ENSHCOG00000004602
periophthalmus_magnuspinnatus ENSPMGG00000009757
anabas_testudineus ENSATEG00000012346
cynoglossus_semilaevis ENSCSEG00000010932
tetraodon_nigroviridis ENSTNIG00000013941
oryzias_melastigma ENSOMEG00000007783
oryzias_melastigma ENSOMEG00000007772
oryzias_melastigma ENSOMEG00000007987
oryzias_latipes_asm223471v1 ENSORLG00020016430
oryzias_latipes_asm223471v1 ENSORLG00020016484
oryzias_latipes_asm223467v1 ENSORLG00000024053
oryzias_latipes_asm223469v1 ENSORLG00015011006
oryzias_latipes_asm223469v1 ENSORLG00015010795
oryzias_latipes_asm223469v1 ENSORLG00015010759
kryptolebias_marmoratus ENSKMAG00000018484
poecilia_latipinna ENSPLAG00000008163
poecilia_mexicana ENSPMEG00000009433
poecilia_reticulata ENSPREG00000000975
xiphophorus_couchianus ENSXCOG00000019017
cyprinodon_variegatus ENSCVAG00000010719
kryptolebias_marmoratus ENSKMAG00000018452
astatotilapia_calliptera ENSACLG00000005265
haplochromis_burtoni ENSHBUG00000023707
maylandia_zebra ENSMZEG00005001951
pundamilia_nyererei ENSPNYG00000012414
neolamprologus_brichardi ENSNBRG00000007753
oreochromis_niloticus ENSONIG00000015982
amphiprion_percula ENSAPEG00000024391
amphiprion_ocellaris ENSAOCG00000008123
stegastes_partitus ENSSPAG00000006940
seriola_dumerili ENSSDUG00000004285
seriola_dumerili ENSSDUG00000004276
scophthalmus_maximus ENSSMAG00000018178
mastacembelus_armatus ENSMAMG00000014401
mastacembelus_armatus ENSMAMG00000014359
mastacembelus_armatus ENSMAMG00000014418
gadus_morhua ENSGMOG00000001952
seriola_lalandi_dorsalis ENSSLDG00000020349
seriola_lalandi_dorsalis ENSSLDG00000020365
oryzias_latipes_asm223467v1 ENSORLG00000017910
oryzias_latipes_asm223467v1 ENSORLG00000017907
oryzias_latipes_asm223467v1 ENSORLG00000017912
oryzias_latipes_asm223469v1 ENSORLG00015010995
fundulus_heteroclitus ENSFHEG00000017794
gadus_morhua ENSGMOG00000001986
takifugu_rubripes ENSTRUG00000023542
takifugu_rubripes ENSTRUG00000025362
mastacembelus_armatus ENSMAMG00000014384
anabas_testudineus ENSATEG00000012331
gambusia_affinis ENSGAFG00000021321
gambusia_affinis ENSGAFG00000021322
xiphophorus_maculatus ENSXMAG00000004110
xiphophorus_maculatus ENSXMAG00000024686
xiphophorus_couchianus ENSXCOG00000019015
acanthochromis_polyacanthus ENSAPOG00000003043
acanthochromis_polyacanthus ENSAPOG00000003055
amphilophus_citrinellus ENSACIG00000017382
amphilophus_citrinellus ENSACIG00000017373
gadus_morhua ENSGMOG00000011191
esox_lucius ENSELUG00000004944
astyanax_mexicanus ENSAMXG00000002096
pygocentrus_nattereri ENSPNAG00000008001
astyanax_mexicanus ENSAMXG00000038360
ictalurus_punctatus ENSIPUG00000011889
ictalurus_punctatus ENSIPUG00000011877
danio_rerio ENSDARG00000056679
paramormyrops_kingsleyae ENSPKIG00000008698
scleropages_formosus ENSSFOG00015011337
paramormyrops_kingsleyae ENSPKIG00000008578
paramormyrops_kingsleyae ENSPKIG00000008663
scleropages_formosus ENSSFOG00015011292
