labrus_bergylta ENSLBEG00000028768
mola_mola ENSMMOG00000019400
monopterus_albus ENSMALG00000004480
mastacembelus_armatus ENSMAMG00000014263
anabas_testudineus ENSATEG00000008571
seriola_lalandi_dorsalis ENSSLDG00000002732
seriola_lalandi_dorsalis ENSSLDG00000002766
seriola_lalandi_dorsalis ENSSLDG00000003899
seriola_dumerili ENSSDUG00000003747
poecilia_formosa ENSPFOG00000008539
poecilia_latipinna ENSPLAG00000007791
poecilia_mexicana ENSPMEG00000016891
poecilia_reticulata ENSPREG00000001985
xiphophorus_couchianus ENSXCOG00000020677
xiphophorus_maculatus ENSXMAG00000015578
gambusia_affinis ENSGAFG00000021919
fundulus_heteroclitus ENSFHEG00000021918
cyprinodon_variegatus ENSCVAG00000023137
kryptolebias_marmoratus ENSKMAG00000006831
oryzias_latipes_asm223471v1 ENSORLG00020009195
oryzias_latipes_asm223467v1 ENSORLG00000019323
oryzias_latipes_asm223469v1 ENSORLG00015002883
oryzias_melastigma ENSOMEG00000016504
pundamilia_nyererei ENSPNYG00000008541
haplochromis_burtoni ENSHBUG00000000028
maylandia_zebra ENSMZEG00005013036
neolamprologus_brichardi ENSNBRG00000001607
astatotilapia_calliptera ENSACLG00000007494
oreochromis_niloticus ENSONIG00000010993
amphilophus_citrinellus ENSACIG00000000149
takifugu_rubripes ENSTRUG00000023130
tetraodon_nigroviridis ENSTNIG00000006344
gasterosteus_aculeatus ENSGACG00000002456
scophthalmus_maximus ENSSMAG00000016645
cynoglossus_semilaevis ENSCSEG00000021755
amphiprion_percula ENSAPEG00000008407
amphiprion_ocellaris ENSAOCG00000023158
acanthochromis_polyacanthus ENSAPOG00000009912
stegastes_partitus ENSSPAG00000019809
hippocampus_comes ENSHCOG00000016440
periophthalmus_magnuspinnatus ENSPMGG00000020964
gadus_morhua ENSGMOG00000008950
esox_lucius ENSELUG00000020802
astyanax_mexicanus ENSAMXG00000019510
pygocentrus_nattereri ENSPNAG00000008547
ictalurus_punctatus ENSIPUG00000018146
danio_rerio ENSDARG00000021408
paramormyrops_kingsleyae ENSPKIG00000019239
scleropages_formosus ENSSFOG00015012938
lepisosteus_oculatus ENSLOCG00000002033
pogona_vitticeps ENSPVIG00000014692
anolis_carolinensis ENSACAG00000005275
salvator_merianae ENSSMRG00000010901
sphenodon_punctatus ENSSPUG00000017594
gallus_gallus ENSGALG00000017158
meleagris_gallopavo ENSMGAG00000015147
coturnix_japonica ENSCJPG00005001927
numida_meleagris ENSNMEG00000019570
anser_brachyrhynchus ENSABRG00000016517
anas_platyrhynchos_platyrhynchos ENSAPLG00000012507
calidris_pygmaea ENSCPGG00000002286
calidris_pugnax ENSCPUG00000014779
melopsittacus_undulatus ENSMUNG00000003645
zonotrichia_albicollis ENSZALG00000011987
junco_hyemalis ENSJHYG00000005014
serinus_canaria ENSSCAG00000004603
taeniopygia_guttata ENSTGUG00000012620
taeniopygia_guttata ENSTGUG00000014790
lonchura_striata_domestica ENSLSDG00000017464
parus_major ENSPMJG00000017663
cyanistes_caeruleus ENSCCEG00000023879
ficedula_albicollis ENSFALG00000000451
manacus_vitellinus ENSMVIG00005013153
lepidothrix_coronata ENSLCOG00000011892
apteryx_owenii ENSAOWG00000005269
apteryx_rowi ENSARWG00000016971
apteryx_haastii ENSAHAG00000012496
dromaius_novaehollandiae ENSDNVG00000010849
nothoprocta_perdicaria ENSNPEG00000006868
crocodylus_porosus ENSCPRG00005013309
gopherus_agassizii ENSGAGG00000013864
chelonoidis_abingdonii ENSCABG00000002374
chrysemys_picta_bellii ENSCPBG00000021689
pelodiscus_sinensis ENSPSIG00000013636
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033354
mus_spicilegus ENSMSIG00000002258
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034487
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032214
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015082
rattus_norvegicus ENSRNOG00000007177
meriones_unguiculatus ENSMUGG00000007148
peromyscus_maniculatus_bairdii ENSPEMG00000012786
microtus_ochrogaster ENSMOCG00000005032
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022653
cricetulus_griseus_crigri-picr ENSCGRG00015026570
cricetulus_griseus_crigri_1.0 ENSCGRG00000000295
mesocricetus_auratus ENSMAUG00000007585
nannospalax_galili ENSNGAG00000005388
castor_canadensis ENSCCNG00000021248
chinchilla_lanigera ENSCLAG00000013476
octodon_degus ENSODEG00000010261
cavia_porcellus ENSCPOG00000005942
cavia_aperea ENSCAPG00000005823
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009856
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016541
fukomys_damarensis ENSFDAG00000017153
urocitellus_parryii ENSUPAG00010008579
ictidomys_tridecemlineatus ENSSTOG00000022975
marmota_marmota_marmota ENSMMMG00000000397
spermophilus_dauricus ENSSDAG00000011320
oryctolagus_cuniculus ENSOCUG00000014539
ochotona_princeps ENSOPRG00000004227
tupaia_belangeri ENSTBEG00000004430
pan_troglodytes ENSPTRG00000004253
pan_paniscus ENSPPAG00000029797
gorilla_gorilla ENSGGOG00000010626
homo_sapiens ENSG00000178202
pongo_abelii ENSPPYG00000003847
nomascus_leucogenys ENSNLEG00000007238
rhinopithecus_bieti ENSRBIG00000028735
rhinopithecus_roxellana ENSRROG00000003863
piliocolobus_tephrosceles ENSPTEG00000029108
chlorocebus_sabaeus ENSCSAG00000002956
mandrillus_leucophaeus ENSMLEG00000030293
macaca_mulatta ENSMMUG00000000796
colobus_angolensis_palliatus ENSCANG00000042036
cercocebus_atys ENSCATG00000036542
papio_anubis ENSPANG00000022853
theropithecus_gelada ENSTGEG00000016363
macaca_nemestrina ENSMNEG00000030579
macaca_fascicularis ENSMFAG00000041321
cebus_capucinus_imitator ENSCCAG00000002921
cebus_capucinus_imitator ENSCCAG00000024362
callithrix_jacchus ENSCJAG00000042526
saimiri_boliviensis_boliviensis ENSSBOG00000028643
aotus_nancymaae ENSANAG00000022448
microcebus_murinus ENSMICG00000003463
propithecus_coquereli ENSPCOG00000020286
prolemur_simus ENSPSMG00000011480
otolemur_garnettii ENSOGAG00000010948
jaculus_jaculus ENSJJAG00000005365
dipodomys_ordii ENSDORG00000005132
carlito_syrichta ENSTSYG00000001384
tursiops_truncatus ENSTTRG00000006066
sus_scrofa ENSSSCG00000015009
bison_bison_bison ENSBBBG00000024456
bos_mutus ENSBMUG00000007094
bos_taurus ENSBTAG00000008709
capra_hircus ENSCHIG00000021251
ovis_aries ENSOARG00000012383
vicugna_pacos ENSVPAG00000001822
equus_caballus ENSECAG00000024022
equus_asinus_asinus ENSEASG00005010114
pteropus_vampyrus ENSPVAG00000007368
myotis_lucifugus ENSMLUG00000008527
mustela_putorius_furo ENSMPUG00000005942
neovison_vison ENSNVIG00000024497
ursus_americanus ENSUAMG00000014151
ursus_maritimus ENSUMAG00000007380
ailuropoda_melanoleuca ENSAMEG00000009298
canis_lupus_dingo ENSCAFG00020007097
canis_lupus_familiaris ENSCAFG00000014348
vulpes_vulpes ENSVVUG00000015460
panthera_pardus ENSPPRG00000002881
panthera_tigris_altaica ENSPTIG00000010545
felis_catus ENSFCAG00000007244
erinaceus_europaeus ENSEEUG00000003624
sorex_araneus ENSSARG00000004001
choloepus_hoffmanni ENSCHOG00000001183
dasypus_novemcinctus ENSDNOG00000018144
loxodonta_africana ENSLAFG00000008888
procavia_capensis ENSPCAG00000014851
echinops_telfairi ENSETEG00000012328
notamacropus_eugenii ENSMEUG00000011480
xenopus_tropicalis ENSXETG00000014465
latimeria_chalumnae ENSLACG00000009280
