takifugu_rubripes ENSTRUG00000021092
tetraodon_nigroviridis ENSTNIG00000001406
cynoglossus_semilaevis ENSCSEG00000013602
fundulus_heteroclitus ENSFHEG00000021961
cyprinodon_variegatus ENSCVAG00000009374
xiphophorus_couchianus ENSXCOG00000012479
xiphophorus_maculatus ENSXMAG00000004784
poecilia_formosa ENSPFOG00000014143
poecilia_mexicana ENSPMEG00000000715
poecilia_latipinna ENSPLAG00000005733
poecilia_reticulata ENSPREG00000017651
gambusia_affinis ENSGAFG00000015738
kryptolebias_marmoratus ENSKMAG00000009579
oryzias_latipes_asm223467v1 ENSORLG00000000651
oryzias_latipes_asm223469v1 ENSORLG00015009940
oryzias_latipes_asm223471v1 ENSORLG00020020892
oryzias_melastigma ENSOMEG00000020826
amphiprion_ocellaris ENSAOCG00000013815
amphiprion_percula ENSAPEG00000000457
acanthochromis_polyacanthus ENSAPOG00000014075
stegastes_partitus ENSSPAG00000022313
labrus_bergylta ENSLBEG00000015935
labrus_bergylta ENSLBEG00000020816
scophthalmus_maximus ENSSMAG00000004316
maylandia_zebra ENSMZEG00005024667
astatotilapia_calliptera ENSACLG00000013996
pundamilia_nyererei ENSPNYG00000007256
haplochromis_burtoni ENSHBUG00000002290
neolamprologus_brichardi ENSNBRG00000006316
oreochromis_niloticus ENSONIG00000001280
amphilophus_citrinellus ENSACIG00000015586
mola_mola ENSMMOG00000005168
mastacembelus_armatus ENSMAMG00000020209
monopterus_albus ENSMALG00000000533
seriola_dumerili ENSSDUG00000004148
seriola_lalandi_dorsalis ENSSLDG00000018157
anabas_testudineus ENSATEG00000003660
periophthalmus_magnuspinnatus ENSPMGG00000012756
hippocampus_comes ENSHCOG00000005120
pygocentrus_nattereri ENSPNAG00000018443
astyanax_mexicanus ENSAMXG00000013718
ictalurus_punctatus ENSIPUG00000005882
scleropages_formosus ENSSFOG00015002464
paramormyrops_kingsleyae ENSPKIG00000024002
lepisosteus_oculatus ENSLOCG00000006465
danio_rerio ENSDARG00000103957
sphenodon_punctatus ENSSPUG00000012352
pogona_vitticeps ENSPVIG00000024068
