chelonoidis_abingdonii ENSCABG00000002463
gopherus_agassizii ENSGAGG00000002766
chrysemys_picta_bellii ENSCPBG00000004591
pelodiscus_sinensis ENSPSIG00000001241
pogona_vitticeps ENSPVIG00000010680
notechis_scutatus ENSNSUG00000004329
salvator_merianae ENSSMRG00000003072
castor_canadensis ENSCCNG00000017059
dipodomys_ordii ENSDORG00000000326
microtus_ochrogaster ENSMOCG00000002277
peromyscus_maniculatus_bairdii ENSPEMG00000006289
cricetulus_griseus_crigri_1.0 ENSCGRG00000019339
cricetulus_griseus_crigri-picr ENSCGRG00015009211
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010083
mesocricetus_auratus ENSMAUG00000010535
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017436
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046731
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016600
mus_spicilegus ENSMSIG00000025293
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017731
rattus_norvegicus ENSRNOG00000015669
nannospalax_galili ENSNGAG00000010241
jaculus_jaculus ENSJJAG00000013654
urocitellus_parryii ENSUPAG00010014856
ictidomys_tridecemlineatus ENSSTOG00000022117
spermophilus_dauricus ENSSDAG00000014922
spermophilus_dauricus ENSSDAG00000003612
spermophilus_dauricus ENSSDAG00000003630
marmota_marmota_marmota ENSMMMG00000019479
octodon_degus ENSODEG00000020512
cavia_aperea ENSCAPG00000006090
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020827
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021013
oryctolagus_cuniculus ENSOCUG00000026228
ochotona_princeps ENSOPRG00000018595
prolemur_simus ENSPSMG00000019536
propithecus_coquereli ENSPCOG00000003158
otolemur_garnettii ENSOGAG00000028322
gorilla_gorilla ENSGGOG00000040573
gorilla_gorilla ENSGGOG00000038897
pan_paniscus ENSPPAG00000016953
pan_troglodytes ENSPTRG00000008679
homo_sapiens ENSG00000213859
pongo_abelii ENSPPYG00000007911
nomascus_leucogenys ENSNLEG00000035409
rhinopithecus_bieti ENSRBIG00000010955
rhinopithecus_roxellana ENSRROG00000006836
colobus_angolensis_palliatus ENSCANG00000038533
piliocolobus_tephrosceles ENSPTEG00000014643
macaca_mulatta ENSMMUG00000039331
macaca_nemestrina ENSMNEG00000022058
macaca_fascicularis ENSMFAG00000006771
mandrillus_leucophaeus ENSMLEG00000023466
theropithecus_gelada ENSTGEG00000023805
papio_anubis ENSPANG00000032916
chlorocebus_sabaeus ENSCSAG00000000567
saimiri_boliviensis_boliviensis ENSSBOG00000013416
callithrix_jacchus ENSCJAG00000047213
aotus_nancymaae ENSANAG00000020172
bos_mutus ENSBMUG00000006660
bison_bison_bison ENSBBBG00000015018
ovis_aries ENSOARG00000004323
tursiops_truncatus ENSTTRG00000009789
myotis_lucifugus ENSMLUG00000029294
ursus_maritimus ENSUMAG00000015551
ursus_americanus ENSUAMG00000014807
neovison_vison ENSNVIG00000002955
canis_lupus_dingo ENSCAFG00020008470
vulpes_vulpes ENSVVUG00000027847
panthera_pardus ENSPPRG00000016621
panthera_tigris_altaica ENSPTIG00000000855
felis_catus ENSFCAG00000035031
equus_caballus ENSECAG00000002911
equus_asinus_asinus ENSEASG00005019052
loxodonta_africana ENSLAFG00000020557
notamacropus_eugenii ENSMEUG00000003629
phascolarctos_cinereus ENSPCIG00000033874
monodelphis_domestica ENSMODG00000024700
monodelphis_domestica ENSMODG00000023641
pygocentrus_nattereri ENSPNAG00000024744
astyanax_mexicanus ENSAMXG00000037189
paramormyrops_kingsleyae ENSPKIG00000022337
lepisosteus_oculatus ENSLOCG00000017558
