calidris_pygmaea ENSCPGG00000007253
calidris_pugnax ENSCPUG00000015028
melopsittacus_undulatus ENSMUNG00000011959
lonchura_striata_domestica ENSLSDG00000012771
taeniopygia_guttata ENSTGUG00000000492
serinus_canaria ENSSCAG00000014975
zonotrichia_albicollis ENSZALG00000012465
ficedula_albicollis ENSFALG00000003233
parus_major ENSPMJG00000001626
cyanistes_caeruleus ENSCCEG00000009984
lepidothrix_coronata ENSLCOG00000004847
manacus_vitellinus ENSMVIG00005019985
anser_brachyrhynchus ENSABRG00000016093
anas_platyrhynchos_platyrhynchos ENSAPLG00000007466
gallus_gallus ENSGALG00000013634
coturnix_japonica ENSCJPG00005009556
numida_meleagris ENSNMEG00000012546
apteryx_haastii ENSAHAG00000011226
apteryx_owenii ENSAOWG00000014604
apteryx_rowi ENSARWG00000010979
dromaius_novaehollandiae ENSDNVG00000008776
nothoprocta_perdicaria ENSNPEG00000007115
crocodylus_porosus ENSCPRG00005010158
gopherus_agassizii ENSGAGG00000004581
chelonoidis_abingdonii ENSCABG00000018629
chrysemys_picta_bellii ENSCPBG00000012671
pelodiscus_sinensis ENSPSIG00000014891
anolis_carolinensis ENSACAG00000012700
pogona_vitticeps ENSPVIG00000015693
notechis_scutatus ENSNSUG00000014347
salvator_merianae ENSSMRG00000019225
sphenodon_punctatus ENSSPUG00000016990
notamacropus_eugenii ENSMEUG00000015444
phascolarctos_cinereus ENSPCIG00000007239
sarcophilus_harrisii ENSSHAG00000003296
monodelphis_domestica ENSMODG00000000566
bos_mutus ENSBMUG00000002594
bos_taurus ENSBTAG00000008013
bison_bison_bison ENSBBBG00000001072
ovis_aries ENSOARG00000008245
capra_hircus ENSCHIG00000018386
tursiops_truncatus ENSTTRG00000017298
vicugna_pacos ENSVPAG00000007078
sus_scrofa ENSSSCG00000026945
pteropus_vampyrus ENSPVAG00000000971
equus_asinus_asinus ENSEASG00005008106
equus_caballus ENSECAG00000019819
ursus_americanus ENSUAMG00000000924
ursus_maritimus ENSUMAG00000004618
ailuropoda_melanoleuca ENSAMEG00000012478
neovison_vison ENSNVIG00000021510
mustela_putorius_furo ENSMPUG00000015175
canis_lupus_familiaris ENSCAFG00000013716
canis_lupus_dingo ENSCAFG00020013884
vulpes_vulpes ENSVVUG00000005092
panthera_pardus ENSPPRG00000023796
panthera_tigris_altaica ENSPTIG00000014548
felis_catus ENSFCAG00000014506
pan_troglodytes ENSPTRG00000014852
pan_paniscus ENSPPAG00000038052
homo_sapiens ENSG00000163827
gorilla_gorilla ENSGGOG00000004427
pongo_abelii ENSPPYG00000013932
nomascus_leucogenys ENSNLEG00000006135
rhinopithecus_roxellana ENSRROG00000033273
rhinopithecus_bieti ENSRBIG00000042141
colobus_angolensis_palliatus ENSCANG00000004816
piliocolobus_tephrosceles ENSPTEG00000008856
theropithecus_gelada ENSTGEG00000011601
papio_anubis ENSPANG00000024240
cercocebus_atys ENSCATG00000035877
mandrillus_leucophaeus ENSMLEG00000041546
macaca_nemestrina ENSMNEG00000031142
macaca_fascicularis ENSMFAG00000034577
chlorocebus_sabaeus ENSCSAG00000016231
callithrix_jacchus ENSCJAG00000041750
saimiri_boliviensis_boliviensis ENSSBOG00000026178
cebus_capucinus_imitator ENSCCAG00000024979
aotus_nancymaae ENSANAG00000023953
carlito_syrichta ENSTSYG00000004396
propithecus_coquereli ENSPCOG00000021550
prolemur_simus ENSPSMG00000004505
microcebus_murinus ENSMICG00000016483
otolemur_garnettii ENSOGAG00000017037
cricetulus_griseus_crigri_1.0 ENSCGRG00000002151
cricetulus_griseus_crigri-picr ENSCGRG00015018264
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000643
mesocricetus_auratus ENSMAUG00000012380
peromyscus_maniculatus_bairdii ENSPEMG00000000290
microtus_ochrogaster ENSMOCG00000014750
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033898
mus_spicilegus ENSMSIG00000025608
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032495
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032750
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015617
rattus_norvegicus ENSRNOG00000030688
meriones_unguiculatus ENSMUGG00000020837
nannospalax_galili ENSNGAG00000014588
jaculus_jaculus ENSJJAG00000012595
cavia_porcellus ENSCPOG00000019543
cavia_aperea ENSCAPG00000014232
chinchilla_lanigera ENSCLAG00000016734
octodon_degus ENSODEG00000011758
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012156
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017163
fukomys_damarensis ENSFDAG00000015482
castor_canadensis ENSCCNG00000017753
dipodomys_ordii ENSDORG00000026540
urocitellus_parryii ENSUPAG00010015968
spermophilus_dauricus ENSSDAG00000003670
ictidomys_tridecemlineatus ENSSTOG00000026403
marmota_marmota_marmota ENSMMMG00000007064
oryctolagus_cuniculus ENSOCUG00000017236
ochotona_princeps ENSOPRG00000001285
tupaia_belangeri ENSTBEG00000009726
myotis_lucifugus ENSMLUG00000016213
erinaceus_europaeus ENSEEUG00000011743
choloepus_hoffmanni ENSCHOG00000000104
dasypus_novemcinctus ENSDNOG00000032289
dasypus_novemcinctus ENSDNOG00000035418
loxodonta_africana ENSLAFG00000015980
procavia_capensis ENSPCAG00000008211
echinops_telfairi ENSETEG00000014820
xenopus_tropicalis ENSXETG00000009181
phascolarctos_cinereus ENSPCIG00000034942
monodelphis_domestica ENSMODG00000007537
mesocricetus_auratus ENSMAUG00000010763
peromyscus_maniculatus_bairdii ENSPEMG00000011651
meriones_unguiculatus ENSMUGG00000024827
jaculus_jaculus ENSJJAG00000010380
ictidomys_tridecemlineatus ENSSTOG00000024759
marmota_marmota_marmota ENSMMMG00000007149
chinchilla_lanigera ENSCLAG00000004203
papio_anubis ENSPANG00000012601
mandrillus_leucophaeus ENSMLEG00000004872
theropithecus_gelada ENSTGEG00000025963
cercocebus_atys ENSCATG00000029754
macaca_mulatta ENSMMUG00000013396
macaca_nemestrina ENSMNEG00000036795
macaca_fascicularis ENSMFAG00000042902
chlorocebus_sabaeus ENSCSAG00000012826
piliocolobus_tephrosceles ENSPTEG00000035463
colobus_angolensis_palliatus ENSCANG00000043097
rhinopithecus_roxellana ENSRROG00000034136
nomascus_leucogenys ENSNLEG00000002467
saimiri_boliviensis_boliviensis ENSSBOG00000021380
cebus_capucinus_imitator ENSCCAG00000032597
