anas_platyrhynchos_platyrhynchos ENSAPLG00000008954
anser_brachyrhynchus ENSABRG00000005671
coturnix_japonica ENSCJPG00005019801
meleagris_gallopavo ENSMGAG00000004757
numida_meleagris ENSNMEG00000007375
calidris_pugnax ENSCPUG00000013031
apteryx_haastii ENSAHAG00000013425
apteryx_rowi ENSARWG00000007459
apteryx_owenii ENSAOWG00000007852
dromaius_novaehollandiae ENSDNVG00000013642
nothoprocta_perdicaria ENSNPEG00000005835
crocodylus_porosus ENSCPRG00005002287
gopherus_agassizii ENSGAGG00000000883
chelonoidis_abingdonii ENSCABG00000022293
chrysemys_picta_bellii ENSCPBG00000008663
sphenodon_punctatus ENSSPUG00000006801
castor_canadensis ENSCCNG00000016092
dipodomys_ordii ENSDORG00000028468
microtus_ochrogaster ENSMOCG00000014861
peromyscus_maniculatus_bairdii ENSPEMG00000000730
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014203
cricetulus_griseus_crigri-picr ENSCGRG00015011078
cricetulus_griseus_crigri_1.0 ENSCGRG00000006159
mus_spicilegus ENSMSIG00000024662
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020280
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000048281
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019388
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030406
rattus_norvegicus ENSRNOG00000009181
meriones_unguiculatus ENSMUGG00000018088
nannospalax_galili ENSNGAG00000000600
jaculus_jaculus ENSJJAG00000015749
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015338
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008710
fukomys_damarensis ENSFDAG00000015010
chinchilla_lanigera ENSCLAG00000005848
octodon_degus ENSODEG00000006775
cavia_porcellus ENSCPOG00000030950
urocitellus_parryii ENSUPAG00010003981
ictidomys_tridecemlineatus ENSSTOG00000022745
marmota_marmota_marmota ENSMMMG00000022997
oryctolagus_cuniculus ENSOCUG00000003938
ochotona_princeps ENSOPRG00000012992
pan_paniscus ENSPPAG00000019375
pan_troglodytes ENSPTRG00000005885
homo_sapiens ENSG00000186047
gorilla_gorilla ENSGGOG00000005664
pongo_abelii ENSPPYG00000005377
nomascus_leucogenys ENSNLEG00000003803
mandrillus_leucophaeus ENSMLEG00000042275
cercocebus_atys ENSCATG00000033900
theropithecus_gelada ENSTGEG00000004628
papio_anubis ENSPANG00000006004
macaca_mulatta ENSMMUG00000021744
macaca_fascicularis ENSMFAG00000003519
macaca_nemestrina ENSMNEG00000037049
chlorocebus_sabaeus ENSCSAG00000017702
colobus_angolensis_palliatus ENSCANG00000001635
piliocolobus_tephrosceles ENSPTEG00000030716
rhinopithecus_bieti ENSRBIG00000041915
rhinopithecus_roxellana ENSRROG00000035248
cebus_capucinus_imitator ENSCCAG00000033394
callithrix_jacchus ENSCJAG00000008616
saimiri_boliviensis_boliviensis ENSSBOG00000030024
aotus_nancymaae ENSANAG00000031016
microcebus_murinus ENSMICG00000031262
propithecus_coquereli ENSPCOG00000026956
prolemur_simus ENSPSMG00000016383
otolemur_garnettii ENSOGAG00000009127
tupaia_belangeri ENSTBEG00000001987
pteropus_vampyrus ENSPVAG00000011582
myotis_lucifugus ENSMLUG00000028199
equus_caballus ENSECAG00000006759
equus_asinus_asinus ENSEASG00005017321
tursiops_truncatus ENSTTRG00000010752
vicugna_pacos ENSVPAG00000005671
sus_scrofa ENSSSCG00000009387
ovis_aries ENSOARG00000008694
ursus_americanus ENSUAMG00000022856
ailuropoda_melanoleuca ENSAMEG00000004810
neovison_vison ENSNVIG00000011945
mustela_putorius_furo ENSMPUG00000018011
panthera_pardus ENSPPRG00000012760
felis_catus ENSFCAG00000045194
procavia_capensis ENSPCAG00000000306
erinaceus_europaeus ENSEEUG00000014579
choloepus_hoffmanni ENSCHOG00000005551
bos_taurus ENSBTAG00000055114
bos_mutus ENSBMUG00000002147
bison_bison_bison ENSBBBG00000015254
phascolarctos_cinereus ENSPCIG00000025900
notamacropus_eugenii ENSMEUG00000006268
sarcophilus_harrisii ENSSHAG00000016607
monodelphis_domestica ENSMODG00000010784
xenopus_tropicalis ENSXETG00000014093
