gopherus_agassizii ENSGAGG00000015042
chelonoidis_abingdonii ENSCABG00000017687
chrysemys_picta_bellii ENSCPBG00000016112
pelodiscus_sinensis ENSPSIG00000004516
crocodylus_porosus ENSCPRG00005011280
sphenodon_punctatus ENSSPUG00000011853
apteryx_haastii ENSAHAG00000014520
apteryx_owenii ENSAOWG00000005916
dromaius_novaehollandiae ENSDNVG00000005292
anser_brachyrhynchus ENSABRG00000002422
anas_platyrhynchos_platyrhynchos ENSAPLG00000027023
meleagris_gallopavo ENSMGAG00000001275
coturnix_japonica ENSCJPG00005007402
gallus_gallus ENSGALG00000000637
numida_meleagris ENSNMEG00000004812
parus_major ENSPMJG00000010448
cyanistes_caeruleus ENSCCEG00000016233
ficedula_albicollis ENSFALG00000009796
taeniopygia_guttata ENSTGUG00000002589
serinus_canaria ENSSCAG00000002708
lonchura_striata_domestica ENSLSDG00000004077
zonotrichia_albicollis ENSZALG00000013374
junco_hyemalis ENSJHYG00000014568
lepidothrix_coronata ENSLCOG00000003917
calidris_pugnax ENSCPUG00000018615
nothoprocta_perdicaria ENSNPEG00000005610
melopsittacus_undulatus ENSMUNG00000015674
pogona_vitticeps ENSPVIG00000017232
pogona_vitticeps ENSPVIG00000017233
notechis_scutatus ENSNSUG00000017635
anolis_carolinensis ENSACAG00000006089
salvator_merianae ENSSMRG00000000103
phascolarctos_cinereus ENSPCIG00000028289
notamacropus_eugenii ENSMEUG00000005297
sarcophilus_harrisii ENSSHAG00000007236
monodelphis_domestica ENSMODG00000000246
equus_asinus_asinus ENSEASG00005021250
equus_caballus ENSECAG00000010788
sorex_araneus ENSSARG00000002251
capra_hircus ENSCHIG00000015862
ovis_aries ENSOARG00000011426
bos_mutus ENSBMUG00000000985
bos_taurus ENSBTAG00000016735
bison_bison_bison ENSBBBG00000005352
tursiops_truncatus ENSTTRG00000006342
vicugna_pacos ENSVPAG00000006343
sus_scrofa ENSSSCG00000003383
ursus_americanus ENSUAMG00000007966
ursus_maritimus ENSUMAG00000024145
ailuropoda_melanoleuca ENSAMEG00000009650
mustela_putorius_furo ENSMPUG00000006774
neovison_vison ENSNVIG00000005648
canis_lupus_dingo ENSCAFG00020008318
canis_lupus_familiaris ENSCAFG00000019615
vulpes_vulpes ENSVVUG00000026353
panthera_pardus ENSPPRG00000009027
panthera_tigris_altaica ENSPTIG00000018161
felis_catus ENSFCAG00000000660
myotis_lucifugus ENSMLUG00000001042
erinaceus_europaeus ENSEEUG00000014974
castor_canadensis ENSCCNG00000016148
dipodomys_ordii ENSDORG00000009677
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027837
mus_spicilegus ENSMSIG00000011741
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028952
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026844
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029192
rattus_norvegicus ENSRNOG00000009595
meriones_unguiculatus ENSMUGG00000009040
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002481
cricetulus_griseus_crigri_1.0 ENSCGRG00000013396
cricetulus_griseus_crigri-picr ENSCGRG00015008102
mesocricetus_auratus ENSMAUG00000014818
peromyscus_maniculatus_bairdii ENSPEMG00000015635
microtus_ochrogaster ENSMOCG00000021951
nannospalax_galili ENSNGAG00000020863
jaculus_jaculus ENSJJAG00000016057
urocitellus_parryii ENSUPAG00010011512
ictidomys_tridecemlineatus ENSSTOG00000026188
spermophilus_dauricus ENSSDAG00000023801
marmota_marmota_marmota ENSMMMG00000017846
chinchilla_lanigera ENSCLAG00000004582
octodon_degus ENSODEG00000012113
cavia_porcellus ENSCPOG00000009998
cavia_aperea ENSCAPG00000012228
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007025
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016883
fukomys_damarensis ENSFDAG00000010075
oryctolagus_cuniculus ENSOCUG00000011551
ochotona_princeps ENSOPRG00000012169
pan_troglodytes ENSPTRG00000030844
pan_paniscus ENSPPAG00000037668
homo_sapiens ENSG00000204859
gorilla_gorilla ENSGGOG00000006819
pongo_abelii ENSPPYG00000001938
nomascus_leucogenys ENSNLEG00000008569
rhinopithecus_bieti ENSRBIG00000039459
rhinopithecus_roxellana ENSRROG00000040807
piliocolobus_tephrosceles ENSPTEG00000010448
papio_anubis ENSPANG00000021173
theropithecus_gelada ENSTGEG00000015910
mandrillus_leucophaeus ENSMLEG00000038154
cercocebus_atys ENSCATG00000036879
macaca_fascicularis ENSMFAG00000001787
macaca_nemestrina ENSMNEG00000041351
macaca_mulatta ENSMMUG00000032281
chlorocebus_sabaeus ENSCSAG00000000746
cebus_capucinus_imitator ENSCCAG00000023869
saimiri_boliviensis_boliviensis ENSSBOG00000022315
callithrix_jacchus ENSCJAG00000000225
aotus_nancymaae ENSANAG00000024684
carlito_syrichta ENSTSYG00000005236
propithecus_coquereli ENSPCOG00000015422
microcebus_murinus ENSMICG00000016317
prolemur_simus ENSPSMG00000023213
otolemur_garnettii ENSOGAG00000001520
tupaia_belangeri ENSTBEG00000014014
procavia_capensis ENSPCAG00000013030
loxodonta_africana ENSLAFG00000005854
echinops_telfairi ENSETEG00000016655
dasypus_novemcinctus ENSDNOG00000004094
pteropus_vampyrus ENSPVAG00000013020
ornithorhynchus_anatinus ENSOANG00000012292
xenopus_tropicalis ENSXETG00000011113
latimeria_chalumnae ENSLACG00000015918
