ciona_intestinalis ENSCING00000005544
caenorhabditis_elegans_strain_n2 WBGene00016500
petromyzon_marinus ENSPMAG00000004099
eptatretus_burgeri ENSEBUG00000016758
eptatretus_burgeri ENSEBUG00000000799
mastacembelus_armatus ENSMAMG00000017577
anabas_testudineus ENSATEG00000016244
gasterosteus_aculeatus ENSGACG00000004455
mola_mola ENSMMOG00000001065
amphiprion_ocellaris ENSAOCG00000003577
amphiprion_percula ENSAPEG00000023405
acanthochromis_polyacanthus ENSAPOG00000010199
stegastes_partitus ENSSPAG00000008018
oreochromis_niloticus ENSONIG00000010052
neolamprologus_brichardi ENSNBRG00000012556
pundamilia_nyererei ENSPNYG00000014546
amphilophus_citrinellus ENSACIG00000007455
seriola_lalandi_dorsalis ENSSLDG00000025060
seriola_dumerili ENSSDUG00000002449
monopterus_albus ENSMALG00000004257
labrus_bergylta ENSLBEG00000017459
maylandia_zebra ENSMZEG00005009343
haplochromis_burtoni ENSHBUG00000021829
astatotilapia_calliptera ENSACLG00000024677
poecilia_reticulata ENSPREG00000007261
poecilia_formosa ENSPFOG00000019489
poecilia_latipinna ENSPLAG00000000478
poecilia_mexicana ENSPMEG00000013352
xiphophorus_maculatus ENSXMAG00000006396
xiphophorus_couchianus ENSXCOG00000007131
gambusia_affinis ENSGAFG00000005568
fundulus_heteroclitus ENSFHEG00000022276
cyprinodon_variegatus ENSCVAG00000015719
kryptolebias_marmoratus ENSKMAG00000007936
oryzias_latipes_asm223469v1 ENSORLG00015023042
oryzias_latipes_asm223471v1 ENSORLG00020014804
oryzias_latipes_asm223467v1 ENSORLG00000012215
oryzias_melastigma ENSOMEG00000020365
scophthalmus_maximus ENSSMAG00000009980
hippocampus_comes ENSHCOG00000010954
gadus_morhua ENSGMOG00000018929
esox_lucius ENSELUG00000017583
pygocentrus_nattereri ENSPNAG00000000136
astyanax_mexicanus ENSAMXG00000040058
ictalurus_punctatus ENSIPUG00000005003
danio_rerio ENSDARG00000010823
paramormyrops_kingsleyae ENSPKIG00000019517
scleropages_formosus ENSSFOG00015000579
scleropages_formosus ENSSFOG00015009552
paramormyrops_kingsleyae ENSPKIG00000024273
periophthalmus_magnuspinnatus ENSPMGG00000002574
lepisosteus_oculatus ENSLOCG00000015951
takifugu_rubripes ENSTRUG00000000155
tetraodon_nigroviridis ENSTNIG00000016647
cynoglossus_semilaevis ENSCSEG00000012635
neovison_vison ENSNVIG00000000512
sarcophilus_harrisii ENSSHAG00000003547
chrysemys_picta_bellii ENSCPBG00000023609
chelonoidis_abingdonii ENSCABG00000007657
pelodiscus_sinensis ENSPSIG00000005651
coturnix_japonica ENSCJPG00005013797
gallus_gallus ENSGALG00000010624
numida_meleagris ENSNMEG00000000635
anser_brachyrhynchus ENSABRG00000019325
lepidothrix_coronata ENSLCOG00000009282
junco_hyemalis ENSJHYG00000001207
lonchura_striata_domestica ENSLSDG00000001222
apteryx_rowi ENSARWG00000000764
taeniopygia_guttata ENSTGUG00000008460
cyanistes_caeruleus ENSCCEG00000009144
melopsittacus_undulatus ENSMUNG00000016834
anas_platyrhynchos_platyrhynchos ENSAPLG00000005693
apteryx_haastii ENSAHAG00000016560
apteryx_owenii ENSAOWG00000004225
dromaius_novaehollandiae ENSDNVG00000006682
crocodylus_porosus ENSCPRG00005013722
calidris_pygmaea ENSCPGG00000013772
calidris_pugnax ENSCPUG00000002755
serinus_canaria ENSSCAG00000012271
manacus_vitellinus ENSMVIG00005008088
zonotrichia_albicollis ENSZALG00000003395
ficedula_albicollis ENSFALG00000011653
meleagris_gallopavo ENSMGAG00000011369
anolis_carolinensis ENSACAG00000000666
pogona_vitticeps ENSPVIG00000023275
notechis_scutatus ENSNSUG00000016667
salvator_merianae ENSSMRG00000010054
pan_troglodytes ENSPTRG00000011810
pan_paniscus ENSPPAG00000031255
ochotona_princeps ENSOPRG00000005252
capra_hircus ENSCHIG00000017418
capra_hircus ENSCHIG00000018683
monodelphis_domestica ENSMODG00000015483
nannospalax_galili ENSNGAG00000001380
jaculus_jaculus ENSJJAG00000023803
octodon_degus ENSODEG00000012372
callithrix_jacchus ENSCJAG00000048011
phascolarctos_cinereus ENSPCIG00000015935
ovis_aries ENSOARG00000006172
dasypus_novemcinctus ENSDNOG00000032088
monodelphis_domestica ENSMODG00000018607
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002895
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017148
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018100
fukomys_damarensis ENSFDAG00000011649
sorex_araneus ENSSARG00000005837
saimiri_boliviensis_boliviensis ENSSBOG00000022432
octodon_degus ENSODEG00000010284
erinaceus_europaeus ENSEEUG00000001139
procavia_capensis ENSPCAG00000006302
jaculus_jaculus ENSJJAG00000013372
jaculus_jaculus ENSJJAG00000017746
rattus_norvegicus ENSRNOG00000006340
octodon_degus ENSODEG00000015828
carlito_syrichta ENSTSYG00000036123
cricetulus_griseus_crigri_1.0 ENSCGRG00000004113
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014500
spermophilus_dauricus ENSSDAG00000001002
oryctolagus_cuniculus ENSOCUG00000002382
pan_paniscus ENSPPAG00000036170
pan_troglodytes ENSPTRG00000052017
gorilla_gorilla ENSGGOG00000013861
nomascus_leucogenys ENSNLEG00000032917
macaca_fascicularis ENSMFAG00000039104
cercocebus_atys ENSCATG00000043694
papio_anubis ENSPANG00000035111
macaca_nemestrina ENSMNEG00000041599
macaca_mulatta ENSMMUG00000039026
colobus_angolensis_palliatus ENSCANG00000033352
chinchilla_lanigera ENSCLAG00000004990
cavia_porcellus ENSCPOG00000012278
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022785
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000058704
mus_spicilegus ENSMSIG00000022739
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021873
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020860
nannospalax_galili ENSNGAG00000012389
cricetulus_griseus_crigri-picr ENSCGRG00015020726
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023545
choloepus_hoffmanni ENSCHOG00000012339
echinops_telfairi ENSETEG00000007994
loxodonta_africana ENSLAFG00000003364
propithecus_coquereli ENSPCOG00000018130
prolemur_simus ENSPSMG00000009157
microcebus_murinus ENSMICG00000032271
microcebus_murinus ENSMICG00000037635
colobus_angolensis_palliatus ENSCANG00000020056
macaca_mulatta ENSMMUG00000003908
homo_sapiens ENSG00000162959
callithrix_jacchus ENSCJAG00000003208
callithrix_jacchus ENSCJAG00000011442
cebus_capucinus_imitator ENSCCAG00000037443
aotus_nancymaae ENSANAG00000021250
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018935
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009173
castor_canadensis ENSCCNG00000008489
urocitellus_parryii ENSUPAG00010001812
nannospalax_galili ENSNGAG00000001413
equus_asinus_asinus ENSEASG00005008348
equus_caballus ENSECAG00000019946
neovison_vison ENSNVIG00000016368
neovison_vison ENSNVIG00000021743
canis_lupus_dingo ENSCAFG00020023633
vulpes_vulpes ENSVVUG00000007616
sus_scrofa ENSSSCG00000008515
capra_hircus ENSCHIG00000006439
phascolarctos_cinereus ENSPCIG00000008660
gopherus_agassizii ENSGAGG00000014479
sphenodon_punctatus ENSSPUG00000017250
parus_major ENSPMJG00000015104
ailuropoda_melanoleuca ENSAMEG00000007771
ursus_maritimus ENSUMAG00000019914
vicugna_pacos ENSVPAG00000012507
bos_mutus ENSBMUG00000018676
marmota_marmota_marmota ENSMMMG00000018930
