labrus_bergylta ENSLBEG00000013252
gasterosteus_aculeatus ENSGACG00000002943
tetraodon_nigroviridis ENSTNIG00000003873
takifugu_rubripes ENSTRUG00000020620
mola_mola ENSMMOG00000014539
scophthalmus_maximus ENSSMAG00000020167
cynoglossus_semilaevis ENSCSEG00000011365
seriola_lalandi_dorsalis ENSSLDG00000000639
seriola_lalandi_dorsalis ENSSLDG00000024420
seriola_dumerili ENSSDUG00000020096
mastacembelus_armatus ENSMAMG00000003046
monopterus_albus ENSMALG00000010738
anabas_testudineus ENSATEG00000007566
amphiprion_percula ENSAPEG00000001214
amphiprion_ocellaris ENSAOCG00000017228
acanthochromis_polyacanthus ENSAPOG00000008278
stegastes_partitus ENSSPAG00000012967
xiphophorus_maculatus ENSXMAG00000021399
xiphophorus_couchianus ENSXCOG00000019510
gambusia_affinis ENSGAFG00000002339
poecilia_mexicana ENSPMEG00000006910
poecilia_formosa ENSPFOG00000003120
poecilia_latipinna ENSPLAG00000018130
poecilia_reticulata ENSPREG00000002370
cyprinodon_variegatus ENSCVAG00000003107
fundulus_heteroclitus ENSFHEG00000008640
kryptolebias_marmoratus ENSKMAG00000002352
oryzias_latipes_asm223471v1 ENSORLG00020009569
oryzias_latipes_asm223467v1 ENSORLG00000026037
oryzias_latipes_asm223469v1 ENSORLG00015016851
oryzias_melastigma ENSOMEG00000008609
haplochromis_burtoni ENSHBUG00000023641
pundamilia_nyererei ENSPNYG00000017827
astatotilapia_calliptera ENSACLG00000006841
maylandia_zebra ENSMZEG00005026411
neolamprologus_brichardi ENSNBRG00000018947
oreochromis_niloticus ENSONIG00000013516
amphilophus_citrinellus ENSACIG00000016821
hippocampus_comes ENSHCOG00000007111
periophthalmus_magnuspinnatus ENSPMGG00000019752
gadus_morhua ENSGMOG00000005995
esox_lucius ENSELUG00000005796
pygocentrus_nattereri ENSPNAG00000001931
astyanax_mexicanus ENSAMXG00000011602
ictalurus_punctatus ENSIPUG00000016219
danio_rerio ENSDARG00000070658
danio_rerio ENSDARG00000103949
paramormyrops_kingsleyae ENSPKIG00000012101
scleropages_formosus ENSSFOG00015017083
gambusia_affinis ENSGAFG00000007689
gopherus_agassizii ENSGAGG00000002344
chrysemys_picta_bellii ENSCPBG00000012202
pogona_vitticeps ENSPVIG00000006641
anolis_carolinensis ENSACAG00000011189
salvator_merianae ENSSMRG00000016641
sphenodon_punctatus ENSSPUG00000013016
anser_brachyrhynchus ENSABRG00000015939
anas_platyrhynchos_platyrhynchos ENSAPLG00000017047
coturnix_japonica ENSCJPG00005000254
calidris_pygmaea ENSCPGG00000014044
calidris_pugnax ENSCPUG00000001031
lonchura_striata_domestica ENSLSDG00000003823
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013568
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016731
fukomys_damarensis ENSFDAG00000018453
chinchilla_lanigera ENSCLAG00000007108
octodon_degus ENSODEG00000017709
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002052
mesocricetus_auratus ENSMAUG00000008051
meriones_unguiculatus ENSMUGG00000001785
spermophilus_dauricus ENSSDAG00000004402
urocitellus_parryii ENSUPAG00010020115
ictidomys_tridecemlineatus ENSSTOG00000027411
marmota_marmota_marmota ENSMMMG00000017035
castor_canadensis ENSCCNG00000028854
microtus_ochrogaster ENSMOCG00000002711
peromyscus_maniculatus_bairdii ENSPEMG00000028249
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049823
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022387
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021482
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020477
rattus_norvegicus ENSRNOG00000000418
nannospalax_galili ENSNGAG00000011842
propithecus_coquereli ENSPCOG00000013160
prolemur_simus ENSPSMG00000018713
microcebus_murinus ENSMICG00000003600
otolemur_garnettii ENSOGAG00000031042
pan_troglodytes ENSPTRG00000017993
pan_paniscus ENSPPAG00000033581
homo_sapiens ENSG00000204366
gorilla_gorilla ENSGGOG00000015638
pongo_abelii ENSPPYG00000016468
nomascus_leucogenys ENSNLEG00000034429
pan_paniscus ENSPPAG00000000498
gorilla_gorilla ENSGGOG00000025985
pongo_abelii ENSPPYG00000014681
nomascus_leucogenys ENSNLEG00000029176
macaca_fascicularis ENSMFAG00000010877
macaca_nemestrina ENSMNEG00000022456
macaca_mulatta ENSMMUG00000011683
papio_anubis ENSPANG00000003484
theropithecus_gelada ENSTGEG00000029413
piliocolobus_tephrosceles ENSPTEG00000037633
colobus_angolensis_palliatus ENSCANG00000038177
callithrix_jacchus ENSCJAG00000044185
cebus_capucinus_imitator ENSCCAG00000019304
aotus_nancymaae ENSANAG00000019564
equus_caballus ENSECAG00000034980
equus_asinus_asinus ENSEASG00005015654
pteropus_vampyrus ENSPVAG00000005130
bos_taurus ENSBTAG00000032031
bison_bison_bison ENSBBBG00000017222
capra_hircus ENSCHIG00000007636
sus_scrofa ENSSSCG00000001421
ursus_americanus ENSUAMG00000024479
ailuropoda_melanoleuca ENSAMEG00000012921
mustela_putorius_furo ENSMPUG00000018357
canis_lupus_dingo ENSCAFG00020000911
canis_lupus_familiaris ENSCAFG00000000674
vulpes_vulpes ENSVVUG00000022537
panthera_pardus ENSPPRG00000000449
panthera_tigris_altaica ENSPTIG00000009624
felis_catus ENSFCAG00000031296
loxodonta_africana ENSLAFG00000008173
echinops_telfairi ENSETEG00000017415
monodelphis_domestica ENSMODG00000015096
monodelphis_domestica ENSMODG00000002858
sarcophilus_harrisii ENSSHAG00000008383
ornithorhynchus_anatinus ENSOANG00000007016
