ciona_savignyi ENSCSAVG00000010589
ciona_intestinalis ENSCING00000006798
anas_platyrhynchos_platyrhynchos ENSAPLG00000003635
anser_brachyrhynchus ENSABRG00000009891
meleagris_gallopavo ENSMGAG00000004190
gallus_gallus ENSGALG00000003505
coturnix_japonica ENSCJPG00005008945
numida_meleagris ENSNMEG00000013244
calidris_pugnax ENSCPUG00000003470
calidris_pygmaea ENSCPGG00000018515
melopsittacus_undulatus ENSMUNG00000012485
junco_hyemalis ENSJHYG00000013739
zonotrichia_albicollis ENSZALG00000015365
serinus_canaria ENSSCAG00000016380
taeniopygia_guttata ENSTGUG00000004991
taeniopygia_guttata ENSTGUG00000014856
lonchura_striata_domestica ENSLSDG00000011121
ficedula_albicollis ENSFALG00000012785
cyanistes_caeruleus ENSCCEG00000003857
parus_major ENSPMJG00000007173
lepidothrix_coronata ENSLCOG00000000056
manacus_vitellinus ENSMVIG00005014810
apteryx_haastii ENSAHAG00000005088
apteryx_rowi ENSARWG00000014727
apteryx_owenii ENSAOWG00000015660
dromaius_novaehollandiae ENSDNVG00000017565
nothoprocta_perdicaria ENSNPEG00000006312
crocodylus_porosus ENSCPRG00005008583
gopherus_agassizii ENSGAGG00000025274
chelonoidis_abingdonii ENSCABG00000003933
chrysemys_picta_bellii ENSCPBG00000017803
pelodiscus_sinensis ENSPSIG00000006367
sphenodon_punctatus ENSSPUG00000015357
sphenodon_punctatus ENSSPUG00000008940
pogona_vitticeps ENSPVIG00000017657
anolis_carolinensis ENSACAG00000011788
notechis_scutatus ENSNSUG00000016430
salvator_merianae ENSSMRG00000022388
phascolarctos_cinereus ENSPCIG00000003775
sarcophilus_harrisii ENSSHAG00000017142
monodelphis_domestica ENSMODG00000011098
castor_canadensis ENSCCNG00000018223
dipodomys_ordii ENSDORG00000028713
mus_spicilegus ENSMSIG00000022397
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033525
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032370
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032387
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015251
rattus_norvegicus ENSRNOG00000018081
meriones_unguiculatus ENSMUGG00000018010
microtus_ochrogaster ENSMOCG00000022545
peromyscus_maniculatus_bairdii ENSPEMG00000021795
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017416
cricetulus_griseus_crigri_1.0 ENSCGRG00000015503
cricetulus_griseus_crigri-picr ENSCGRG00015020220
mesocricetus_auratus ENSMAUG00000000691
nannospalax_galili ENSNGAG00000021792
jaculus_jaculus ENSJJAG00000009980
chinchilla_lanigera ENSCLAG00000007519
octodon_degus ENSODEG00000016877
cavia_porcellus ENSCPOG00000033024
cavia_aperea ENSCAPG00000006463
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006070
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005593
fukomys_damarensis ENSFDAG00000018325
carlito_syrichta ENSTSYG00000002014
prolemur_simus ENSPSMG00000004273
propithecus_coquereli ENSPCOG00000023709
microcebus_murinus ENSMICG00000007103
otolemur_garnettii ENSOGAG00000026764
pan_troglodytes ENSPTRG00000007143
pan_paniscus ENSPPAG00000032543
homo_sapiens ENSG00000103642
gorilla_gorilla ENSGGOG00000014658
pongo_abelii ENSPPYG00000006536
nomascus_leucogenys ENSNLEG00000012215
theropithecus_gelada ENSTGEG00000021443
mandrillus_leucophaeus ENSMLEG00000043855
papio_anubis ENSPANG00000016984
cercocebus_atys ENSCATG00000032182
macaca_nemestrina ENSMNEG00000032367
macaca_fascicularis ENSMFAG00000001322
macaca_mulatta ENSMMUG00000003544
chlorocebus_sabaeus ENSCSAG00000012318
colobus_angolensis_palliatus ENSCANG00000028742
piliocolobus_tephrosceles ENSPTEG00000031686
rhinopithecus_bieti ENSRBIG00000036448
rhinopithecus_roxellana ENSRROG00000005892
cebus_capucinus_imitator ENSCCAG00000030922
saimiri_boliviensis_boliviensis ENSSBOG00000004444
callithrix_jacchus ENSCJAG00000004470
aotus_nancymaae ENSANAG00000033008
ictidomys_tridecemlineatus ENSSTOG00000009971
urocitellus_parryii ENSUPAG00010020113
tupaia_belangeri ENSTBEG00000008486
myotis_lucifugus ENSMLUG00000005516
myotis_lucifugus ENSMLUG00000022359
sorex_araneus ENSSARG00000003867
neovison_vison ENSNVIG00000018777
mustela_putorius_furo ENSMPUG00000000649
ursus_americanus ENSUAMG00000021963
ursus_maritimus ENSUMAG00000024551
ailuropoda_melanoleuca ENSAMEG00000007262
canis_lupus_dingo ENSCAFG00020009493
canis_lupus_familiaris ENSCAFG00000016978
vulpes_vulpes ENSVVUG00000011297
panthera_pardus ENSPPRG00000023298
panthera_tigris_altaica ENSPTIG00000021953
felis_catus ENSFCAG00000027796
capra_hircus ENSCHIG00000027114
ovis_aries ENSOARG00000020793
bison_bison_bison ENSBBBG00000023337
bos_taurus ENSBTAG00000017373
bos_mutus ENSBMUG00000003387
bison_bison_bison ENSBBBG00000001835
sus_scrofa ENSSSCG00000004569
tursiops_truncatus ENSTTRG00000003772
vicugna_pacos ENSVPAG00000005463
equus_caballus ENSECAG00000035099
equus_asinus_asinus ENSEASG00005005348
pteropus_vampyrus ENSPVAG00000008367
oryctolagus_cuniculus ENSOCUG00000009995
choloepus_hoffmanni ENSCHOG00000006709
dasypus_novemcinctus ENSDNOG00000045914
loxodonta_africana ENSLAFG00000015480
echinops_telfairi ENSETEG00000001285
ochotona_princeps ENSOPRG00000008786
