castor_canadensis ENSCCNG00000016162
dipodomys_ordii ENSDORG00000013595
peromyscus_maniculatus_bairdii ENSPEMG00000007396
microtus_ochrogaster ENSMOCG00000009285
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013352
cricetulus_griseus_crigri-picr ENSCGRG00015014988
cricetulus_griseus_crigri_1.0 ENSCGRG00000014974
mesocricetus_auratus ENSMAUG00000009738
mus_spicilegus ENSMSIG00000015239
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000060397
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030266
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029190
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021052
rattus_norvegicus ENSRNOG00000031459
meriones_unguiculatus ENSMUGG00000003005
meriones_unguiculatus ENSMUGG00000002952
nannospalax_galili ENSNGAG00000021534
jaculus_jaculus ENSJJAG00000002739
marmota_marmota_marmota ENSMMMG00000024713
urocitellus_parryii ENSUPAG00010006398
spermophilus_dauricus ENSSDAG00000011706
oryctolagus_cuniculus ENSOCUG00000029759
ochotona_princeps ENSOPRG00000007396
cebus_capucinus_imitator ENSCCAG00000034279
saimiri_boliviensis_boliviensis ENSSBOG00000023918
callithrix_jacchus ENSCJAG00000047255
aotus_nancymaae ENSANAG00000028103
pan_paniscus ENSPPAG00000029724
pan_troglodytes ENSPTRG00000011584
gorilla_gorilla ENSGGOG00000041026
gorilla_gorilla ENSGGOG00000039558
homo_sapiens ENSG00000278129
pongo_abelii ENSPPYG00000010495
nomascus_leucogenys ENSNLEG00000011130
cercocebus_atys ENSCATG00000040720
mandrillus_leucophaeus ENSMLEG00000034146
papio_anubis ENSPANG00000001782
theropithecus_gelada ENSTGEG00000015993
macaca_mulatta ENSMMUG00000020508
macaca_fascicularis ENSMFAG00000001075
macaca_nemestrina ENSMNEG00000040521
chlorocebus_sabaeus ENSCSAG00000001603
piliocolobus_tephrosceles ENSPTEG00000005648
colobus_angolensis_palliatus ENSCANG00000028050
rhinopithecus_roxellana ENSRROG00000023388
carlito_syrichta ENSTSYG00000029759
propithecus_coquereli ENSPCOG00000022021
microcebus_murinus ENSMICG00000030212
prolemur_simus ENSPSMG00000008920
tupaia_belangeri ENSTBEG00000000043
ursus_maritimus ENSUMAG00000003960
ursus_americanus ENSUAMG00000019485
canis_lupus_dingo ENSCAFG00020014884
vulpes_vulpes ENSVVUG00000002209
neovison_vison ENSNVIG00000013567
mustela_putorius_furo ENSMPUG00000008370
panthera_pardus ENSPPRG00000003139
panthera_tigris_altaica ENSPTIG00000019780
felis_catus ENSFCAG00000033440
equus_asinus_asinus ENSEASG00005020241
equus_caballus ENSECAG00000013553
sorex_araneus ENSSARG00000001458
capra_hircus ENSCHIG00000002909
bos_taurus ENSBTAG00000052906
tursiops_truncatus ENSTTRG00000015766
ovis_aries ENSOARG00000003831
bos_mutus ENSBMUG00000022039
sus_scrofa ENSSSCG00000040038
equus_caballus ENSECAG00000029731
myotis_lucifugus ENSMLUG00000014509
pteropus_vampyrus ENSPVAG00000002939
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007079
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017469
fukomys_damarensis ENSFDAG00000017360
chinchilla_lanigera ENSCLAG00000001510
octodon_degus ENSODEG00000000881
cavia_aperea ENSCAPG00000017781
cavia_porcellus ENSCPOG00000031529
dasypus_novemcinctus ENSDNOG00000013751
choloepus_hoffmanni ENSCHOG00000003202
loxodonta_africana ENSLAFG00000003601
procavia_capensis ENSPCAG00000004919
echinops_telfairi ENSETEG00000003162
