drosophila_melanogaster FBgn0001491
caenorhabditis_elegans_strain_n2 WBGene00007400
xenopus_tropicalis ENSXETG00000024872
latimeria_chalumnae ENSLACG00000011373
chelonoidis_abingdonii ENSCABG00000019878
gopherus_agassizii ENSGAGG00000021830
chrysemys_picta_bellii ENSCPBG00000020864
pelodiscus_sinensis ENSPSIG00000011153
crocodylus_porosus ENSCPRG00005016057
pogona_vitticeps ENSPVIG00000001895
anolis_carolinensis ENSACAG00000012867
notechis_scutatus ENSNSUG00000002674
salvator_merianae ENSSMRG00000020120
sphenodon_punctatus ENSSPUG00000003523
calidris_pugnax ENSCPUG00000010559
calidris_pygmaea ENSCPGG00000006205
melopsittacus_undulatus ENSMUNG00000009969
lonchura_striata_domestica ENSLSDG00000009140
serinus_canaria ENSSCAG00000011058
junco_hyemalis ENSJHYG00000005420
taeniopygia_guttata ENSTGUG00000007584
lonchura_striata_domestica ENSLSDG00000007026
serinus_canaria ENSSCAG00000008991
junco_hyemalis ENSJHYG00000012785
ficedula_albicollis ENSFALG00000013804
cyanistes_caeruleus ENSCCEG00000022547
parus_major ENSPMJG00000017409
manacus_vitellinus ENSMVIG00005015244
lepidothrix_coronata ENSLCOG00000012785
coturnix_japonica ENSCJPG00005001343
meleagris_gallopavo ENSMGAG00000004195
gallus_gallus ENSGALG00000004705
numida_meleagris ENSNMEG00000009480
apteryx_haastii ENSAHAG00000014578
apteryx_rowi ENSARWG00000017441
apteryx_owenii ENSAOWG00000016578
dromaius_novaehollandiae ENSDNVG00000012632
nothoprocta_perdicaria ENSNPEG00000000205
anser_brachyrhynchus ENSABRG00000001589
anas_platyrhynchos_platyrhynchos ENSAPLG00000006748
loxodonta_africana ENSLAFG00000012201
loxodonta_africana ENSLAFG00000026511
procavia_capensis ENSPCAG00000001837
meriones_unguiculatus ENSMUGG00000023732
erinaceus_europaeus ENSEEUG00000002070
dasypus_novemcinctus ENSDNOG00000005929
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012044
cricetulus_griseus_crigri_1.0 ENSCGRG00000013060
cricetulus_griseus_crigri-picr ENSCGRG00015015959
mesocricetus_auratus ENSMAUG00000016405
peromyscus_maniculatus_bairdii ENSPEMG00000010947
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038722
mus_spicilegus ENSMSIG00000028973
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029011
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028010
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024579
rattus_norvegicus ENSRNOG00000000989
nannospalax_galili ENSNGAG00000002694
jaculus_jaculus ENSJJAG00000007925
dipodomys_ordii ENSDORG00000028422
dipodomys_ordii ENSDORG00000000739
castor_canadensis ENSCCNG00000011310
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018123
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013086
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017568
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011181
fukomys_damarensis ENSFDAG00000018789
chinchilla_lanigera ENSCLAG00000008079
octodon_degus ENSODEG00000011226
cavia_aperea ENSCAPG00000003384
cavia_porcellus ENSCPOG00000001779
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009149
microtus_ochrogaster ENSMOCG00000017115
ictidomys_tridecemlineatus ENSSTOG00000023828
marmota_marmota_marmota ENSMMMG00000005402
urocitellus_parryii ENSUPAG00010007837
spermophilus_dauricus ENSSDAG00000011077
oryctolagus_cuniculus ENSOCUG00000010576
saimiri_boliviensis_boliviensis ENSSBOG00000027048
cebus_capucinus_imitator ENSCCAG00000021788
callithrix_jacchus ENSCJAG00000015836
aotus_nancymaae ENSANAG00000027119
aotus_nancymaae ENSANAG00000036377
pan_troglodytes ENSPTRG00000019451
pan_paniscus ENSPPAG00000040700
homo_sapiens ENSG00000106245
gorilla_gorilla ENSGGOG00000015119
pongo_abelii ENSPPYG00000017376
nomascus_leucogenys ENSNLEG00000011020
theropithecus_gelada ENSTGEG00000012667
mandrillus_leucophaeus ENSMLEG00000035118
macaca_fascicularis ENSMFAG00000035579
macaca_mulatta ENSMMUG00000000427
macaca_nemestrina ENSMNEG00000034239
chlorocebus_sabaeus ENSCSAG00000017793
papio_anubis ENSPANG00000006779
cercocebus_atys ENSCATG00000042456
rhinopithecus_bieti ENSRBIG00000044457
rhinopithecus_roxellana ENSRROG00000036579
colobus_angolensis_palliatus ENSCANG00000024354
piliocolobus_tephrosceles ENSPTEG00000019131
piliocolobus_tephrosceles ENSPTEG00000006578
carlito_syrichta ENSTSYG00000035429
carlito_syrichta ENSTSYG00000011294
carlito_syrichta ENSTSYG00000026135
microcebus_murinus ENSMICG00000017426
microcebus_murinus ENSMICG00000033170
propithecus_coquereli ENSPCOG00000016931
prolemur_simus ENSPSMG00000004621
otolemur_garnettii ENSOGAG00000010875
tupaia_belangeri ENSTBEG00000010640
nannospalax_galili ENSNGAG00000019622
marmota_marmota_marmota ENSMMMG00000011519
ochotona_princeps ENSOPRG00000013631
bos_taurus ENSBTAG00000020439
bison_bison_bison ENSBBBG00000010369
capra_hircus ENSCHIG00000015455
tursiops_truncatus ENSTTRG00000003005
sus_scrofa ENSSSCG00000007623
myotis_lucifugus ENSMLUG00000010973
equus_asinus_asinus ENSEASG00005002474
equus_caballus ENSECAG00000024151
ursus_americanus ENSUAMG00000008048
ailuropoda_melanoleuca ENSAMEG00000006269
neovison_vison ENSNVIG00000007866
mustela_putorius_furo ENSMPUG00000016519
panthera_pardus ENSPPRG00000004354
panthera_tigris_altaica ENSPTIG00000011324
felis_catus ENSFCAG00000027449
canis_lupus_dingo ENSCAFG00020014486
canis_lupus_familiaris ENSCAFG00000015065
vulpes_vulpes ENSVVUG00000008841
canis_lupus_familiaris ENSCAFG00000028641
vulpes_vulpes ENSVVUG00000015385
ursus_americanus ENSUAMG00000003717
pteropus_vampyrus ENSPVAG00000007527
vicugna_pacos ENSVPAG00000004285
loxodonta_africana ENSLAFG00000027832
monodelphis_domestica ENSMODG00000001329
choloepus_hoffmanni ENSCHOG00000004055
ornithorhynchus_anatinus ENSOANG00000007727
ovis_aries ENSOARG00000016519
ovis_aries ENSOARG00000016521
bos_mutus ENSBMUG00000023129
ursus_maritimus ENSUMAG00000009451
phascolarctos_cinereus ENSPCIG00000024779
phascolarctos_cinereus ENSPCIG00000034946
notamacropus_eugenii ENSMEUG00000006920
sarcophilus_harrisii ENSSHAG00000011349
poecilia_formosa ENSPFOG00000014763
poecilia_latipinna ENSPLAG00000017114
poecilia_mexicana ENSPMEG00000009893
poecilia_reticulata ENSPREG00000018122
gambusia_affinis ENSGAFG00000010635
xiphophorus_maculatus ENSXMAG00000003664
fundulus_heteroclitus ENSFHEG00000021074
cyprinodon_variegatus ENSCVAG00000009896
cyprinodon_variegatus ENSCVAG00000016376
kryptolebias_marmoratus ENSKMAG00000015481
periophthalmus_magnuspinnatus ENSPMGG00000009240
oryzias_latipes_asm223471v1 ENSORLG00020008399
oryzias_latipes_asm223467v1 ENSORLG00000013809
oryzias_latipes_asm223469v1 ENSORLG00015019482
oryzias_melastigma ENSOMEG00000005234
periophthalmus_magnuspinnatus ENSPMGG00000017766
cynoglossus_semilaevis ENSCSEG00000006343
takifugu_rubripes ENSTRUG00000023390
tetraodon_nigroviridis ENSTNIG00000006267
mola_mola ENSMMOG00000002631
gasterosteus_aculeatus ENSGACG00000007759
hippocampus_comes ENSHCOG00000004703
pundamilia_nyererei ENSPNYG00000018630
astatotilapia_calliptera ENSACLG00000010341
haplochromis_burtoni ENSHBUG00000013563
maylandia_zebra ENSMZEG00005013085
neolamprologus_brichardi ENSNBRG00000003852
oreochromis_niloticus ENSONIG00000008487
maylandia_zebra ENSMZEG00005007593
amphilophus_citrinellus ENSACIG00000009314
amphiprion_ocellaris ENSAOCG00000019512
amphiprion_percula ENSAPEG00000011830
acanthochromis_polyacanthus ENSAPOG00000019968
stegastes_partitus ENSSPAG00000006103
seriola_lalandi_dorsalis ENSSLDG00000019020
seriola_dumerili ENSSDUG00000018971
scophthalmus_maximus ENSSMAG00000006233
mastacembelus_armatus ENSMAMG00000006354
monopterus_albus ENSMALG00000012726
anabas_testudineus ENSATEG00000007134
labrus_bergylta ENSLBEG00000026576
gadus_morhua ENSGMOG00000002290
pygocentrus_nattereri ENSPNAG00000022817
astyanax_mexicanus ENSAMXG00000010164
ictalurus_punctatus ENSIPUG00000017126
danio_rerio ENSDARG00000017084
scleropages_formosus ENSSFOG00015000452
paramormyrops_kingsleyae ENSPKIG00000017037
lepisosteus_oculatus ENSLOCG00000004858
melopsittacus_undulatus ENSMUNG00000000602
esox_lucius ENSELUG00000011629
eptatretus_burgeri ENSEBUG00000015223
ciona_savignyi ENSCSAVG00000011766
ciona_intestinalis ENSCING00000001601
piliocolobus_tephrosceles ENSPTEG00000008884
piliocolobus_tephrosceles ENSPTEG00000022940
marmota_marmota_marmota ENSMMMG00000009432
saccharomyces_cerevisiae_strain_s288c YCR063W
