takifugu_rubripes ENSTRUG00000003936
tetraodon_nigroviridis ENSTNIG00000012020
mola_mola ENSMMOG00000000399
gasterosteus_aculeatus ENSGACG00000005980
labrus_bergylta ENSLBEG00000008275
mastacembelus_armatus ENSMAMG00000016878
monopterus_albus ENSMALG00000004022
anabas_testudineus ENSATEG00000008449
seriola_dumerili ENSSDUG00000015741
seriola_lalandi_dorsalis ENSSLDG00000023106
scophthalmus_maximus ENSSMAG00000011984
fundulus_heteroclitus ENSFHEG00000022831
cyprinodon_variegatus ENSCVAG00000001734
xiphophorus_maculatus ENSXMAG00000019252
xiphophorus_couchianus ENSXCOG00000003151
gambusia_affinis ENSGAFG00000019074
poecilia_mexicana ENSPMEG00000009237
poecilia_formosa ENSPFOG00000004454
poecilia_latipinna ENSPLAG00000009521
poecilia_reticulata ENSPREG00000000682
kryptolebias_marmoratus ENSKMAG00000011620
oryzias_latipes_asm223469v1 ENSORLG00015011189
oryzias_latipes_asm223471v1 ENSORLG00020017784
oryzias_latipes_asm223467v1 ENSORLG00000003397
oryzias_melastigma ENSOMEG00000006777
haplochromis_burtoni ENSHBUG00000006992
astatotilapia_calliptera ENSACLG00000020086
maylandia_zebra ENSMZEG00005020783
pundamilia_nyererei ENSPNYG00000009529
neolamprologus_brichardi ENSNBRG00000001006
oreochromis_niloticus ENSONIG00000001850
amphilophus_citrinellus ENSACIG00000001592
cynoglossus_semilaevis ENSCSEG00000000419
amphiprion_ocellaris ENSAOCG00000010953
amphiprion_percula ENSAPEG00000012878
acanthochromis_polyacanthus ENSAPOG00000011006
stegastes_partitus ENSSPAG00000006259
hippocampus_comes ENSHCOG00000002637
periophthalmus_magnuspinnatus ENSPMGG00000000433
gadus_morhua ENSGMOG00000014162
esox_lucius ENSELUG00000012946
danio_rerio ENSDARG00000110642
danio_rerio ENSDARG00000115603
astyanax_mexicanus ENSAMXG00000014965
pygocentrus_nattereri ENSPNAG00000007859
ictalurus_punctatus ENSIPUG00000024379
scleropages_formosus ENSSFOG00015019406
paramormyrops_kingsleyae ENSPKIG00000024524
amphiprion_ocellaris ENSAOCG00000007319
amphiprion_percula ENSAPEG00000019495
acanthochromis_polyacanthus ENSAPOG00000004538
stegastes_partitus ENSSPAG00000006876
gasterosteus_aculeatus ENSGACG00000001597
mola_mola ENSMMOG00000021723
mola_mola ENSMMOG00000021724
cyprinodon_variegatus ENSCVAG00000018635
fundulus_heteroclitus ENSFHEG00000006056
poecilia_formosa ENSPFOG00000018820
poecilia_latipinna ENSPLAG00000005514
poecilia_reticulata ENSPREG00000006204
poecilia_mexicana ENSPMEG00000018318
xiphophorus_maculatus ENSXMAG00000016999
xiphophorus_couchianus ENSXCOG00000004738
gambusia_affinis ENSGAFG00000021551
kryptolebias_marmoratus ENSKMAG00000003311
oryzias_latipes_asm223467v1 ENSORLG00000002583
oryzias_latipes_asm223469v1 ENSORLG00015020382
oryzias_latipes_asm223471v1 ENSORLG00020002714
oryzias_melastigma ENSOMEG00000005138
pundamilia_nyererei ENSPNYG00000009964
haplochromis_burtoni ENSHBUG00000017225
astatotilapia_calliptera ENSACLG00000020193
maylandia_zebra ENSMZEG00005012116
neolamprologus_brichardi ENSNBRG00000003082
oreochromis_niloticus ENSONIG00000007200
amphilophus_citrinellus ENSACIG00000019013
seriola_lalandi_dorsalis ENSSLDG00000023684
seriola_dumerili ENSSDUG00000013661
stegastes_partitus ENSSPAG00000016120
tetraodon_nigroviridis ENSTNIG00000003716
scophthalmus_maximus ENSSMAG00000020970
labrus_bergylta ENSLBEG00000001621
mastacembelus_armatus ENSMAMG00000023801
anabas_testudineus ENSATEG00000008330
monopterus_albus ENSMALG00000005402
hippocampus_comes ENSHCOG00000006839
cynoglossus_semilaevis ENSCSEG00000001806
tetraodon_nigroviridis ENSTNIG00000014681
periophthalmus_magnuspinnatus ENSPMGG00000002776
gadus_morhua ENSGMOG00000017493
esox_lucius ENSELUG00000008321
pygocentrus_nattereri ENSPNAG00000006604
pygocentrus_nattereri ENSPNAG00000006090
astyanax_mexicanus ENSAMXG00000007177
ictalurus_punctatus ENSIPUG00000020039
danio_rerio ENSDARG00000102773
scleropages_formosus ENSSFOG00015006362
paramormyrops_kingsleyae ENSPKIG00000004666
chrysemys_picta_bellii ENSCPBG00000021509
gopherus_agassizii ENSGAGG00000013700
pelodiscus_sinensis ENSPSIG00000003300
crocodylus_porosus ENSCPRG00005019039
anolis_carolinensis ENSACAG00000011653
notechis_scutatus ENSNSUG00000020186
sphenodon_punctatus ENSSPUG00000018685
lepidothrix_coronata ENSLCOG00000004247
manacus_vitellinus ENSMVIG00005003013
taeniopygia_guttata ENSTGUG00000006839
lonchura_striata_domestica ENSLSDG00000010427
serinus_canaria ENSSCAG00000002294
junco_hyemalis ENSJHYG00000012282
zonotrichia_albicollis ENSZALG00000017100
ficedula_albicollis ENSFALG00000008639
parus_major ENSPMJG00000012565
cyanistes_caeruleus ENSCCEG00000024199
calidris_pygmaea ENSCPGG00000019248
calidris_pugnax ENSCPUG00000016480
melopsittacus_undulatus ENSMUNG00000014083
anas_platyrhynchos_platyrhynchos ENSAPLG00000013574
anser_brachyrhynchus ENSABRG00000005365
gallus_gallus ENSGALG00000005332
meleagris_gallopavo ENSMGAG00000005767
coturnix_japonica ENSCJPG00005012905
numida_meleagris ENSNMEG00000014554
apteryx_haastii ENSAHAG00000009293
apteryx_owenii ENSAOWG00000010287
apteryx_rowi ENSARWG00000005896
dromaius_novaehollandiae ENSDNVG00000014278
nothoprocta_perdicaria ENSNPEG00000008391
salvator_merianae ENSSMRG00000020473
salvator_merianae ENSSMRG00000019622
pogona_vitticeps ENSPVIG00000001602
pogona_vitticeps ENSPVIG00000004165
anolis_carolinensis ENSACAG00000011075
sarcophilus_harrisii ENSSHAG00000016495
sarcophilus_harrisii ENSSHAG00000016397
phascolarctos_cinereus ENSPCIG00000002169
notamacropus_eugenii ENSMEUG00000012680
monodelphis_domestica ENSMODG00000012546
chelonoidis_abingdonii ENSCABG00000017190
chelonoidis_abingdonii ENSCABG00000017187
ornithorhynchus_anatinus ENSOANG00000003863
ornithorhynchus_anatinus ENSOANG00000028491
ornithorhynchus_anatinus ENSOANG00000014370
ailuropoda_melanoleuca ENSAMEG00000007871
echinops_telfairi ENSETEG00000015277
choloepus_hoffmanni ENSCHOG00000007661
dasypus_novemcinctus ENSDNOG00000001258
procavia_capensis ENSPCAG00000005763
tupaia_belangeri ENSTBEG00000002350
mesocricetus_auratus ENSMAUG00000020160
pan_troglodytes ENSPTRG00000015026
pan_paniscus ENSPPAG00000043747
gorilla_gorilla ENSGGOG00000003649
homo_sapiens ENSG00000157388
pongo_abelii ENSPPYG00000013787
rhinopithecus_roxellana ENSRROG00000035481
rhinopithecus_bieti ENSRBIG00000034562
colobus_angolensis_palliatus ENSCANG00000000117
piliocolobus_tephrosceles ENSPTEG00000018609
cercocebus_atys ENSCATG00000028909
mandrillus_leucophaeus ENSMLEG00000033889
theropithecus_gelada ENSTGEG00000028973
papio_anubis ENSPANG00000016341
macaca_fascicularis ENSMFAG00000039352
macaca_nemestrina ENSMNEG00000040603
cebus_capucinus_imitator ENSCCAG00000032707
saimiri_boliviensis_boliviensis ENSSBOG00000029562
aotus_nancymaae ENSANAG00000025578
prolemur_simus ENSPSMG00000004141
propithecus_coquereli ENSPCOG00000018170
