eptatretus_burgeri ENSEBUG00000014055
petromyzon_marinus ENSPMAG00000004397
anser_brachyrhynchus ENSABRG00000017665
anas_platyrhynchos_platyrhynchos ENSAPLG00000010241
gallus_gallus ENSGALG00000011305
coturnix_japonica ENSCJPG00005014523
meleagris_gallopavo ENSMGAG00000012072
numida_meleagris ENSNMEG00000010927
lonchura_striata_domestica ENSLSDG00000005681
junco_hyemalis ENSJHYG00000010156
parus_major ENSPMJG00000012694
taeniopygia_guttata ENSTGUG00000010284
serinus_canaria ENSSCAG00000007908
cyanistes_caeruleus ENSCCEG00000006770
zonotrichia_albicollis ENSZALG00000009430
manacus_vitellinus ENSMVIG00005006443
calidris_pugnax ENSCPUG00000015095
lepidothrix_coronata ENSLCOG00000003753
calidris_pygmaea ENSCPGG00000013537
melopsittacus_undulatus ENSMUNG00000012289
apteryx_haastii ENSAHAG00000006821
dromaius_novaehollandiae ENSDNVG00000000708
crocodylus_porosus ENSCPRG00005012756
pelodiscus_sinensis ENSPSIG00000005152
pogona_vitticeps ENSPVIG00000003854
anolis_carolinensis ENSACAG00000013654
salvator_merianae ENSSMRG00000020090
sphenodon_punctatus ENSSPUG00000016145
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000055436
mus_spicilegus ENSMSIG00000005693
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026719
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025767
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027217
rattus_norvegicus ENSRNOG00000029592
meriones_unguiculatus ENSMUGG00000016122
cricetulus_griseus_crigri_1.0 ENSCGRG00000005588
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012043
cricetulus_griseus_crigri-picr ENSCGRG00015021436
mesocricetus_auratus ENSMAUG00000008832
microtus_ochrogaster ENSMOCG00000011388
peromyscus_maniculatus_bairdii ENSPEMG00000014288
nannospalax_galili ENSNGAG00000010637
jaculus_jaculus ENSJJAG00000017238
octodon_degus ENSODEG00000006289
cavia_porcellus ENSCPOG00000009554
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008682
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018382
fukomys_damarensis ENSFDAG00000017777
gorilla_gorilla ENSGGOG00000005774
homo_sapiens ENSG00000116754
pan_troglodytes ENSPTRG00000000852
pan_paniscus ENSPPAG00000036149
pongo_abelii ENSPPYG00000001245
nomascus_leucogenys ENSNLEG00000009400
rhinopithecus_roxellana ENSRROG00000039667
rhinopithecus_bieti ENSRBIG00000042971
piliocolobus_tephrosceles ENSPTEG00000036182
colobus_angolensis_palliatus ENSCANG00000039796
macaca_nemestrina ENSMNEG00000029428
macaca_fascicularis ENSMFAG00000043405
macaca_mulatta ENSMMUG00000013852
theropithecus_gelada ENSTGEG00000015456
papio_anubis ENSPANG00000018677
cercocebus_atys ENSCATG00000043613
mandrillus_leucophaeus ENSMLEG00000041592
chlorocebus_sabaeus ENSCSAG00000001375
callithrix_jacchus ENSCJAG00000017704
saimiri_boliviensis_boliviensis ENSSBOG00000033461
cebus_capucinus_imitator ENSCCAG00000036133
aotus_nancymaae ENSANAG00000018690
cebus_capucinus_imitator ENSCCAG00000028686
aotus_nancymaae ENSANAG00000034637
carlito_syrichta ENSTSYG00000008728
carlito_syrichta ENSTSYG00000033270
propithecus_coquereli ENSPCOG00000025365
prolemur_simus ENSPSMG00000018301
otolemur_garnettii ENSOGAG00000003392
castor_canadensis ENSCCNG00000005617
dipodomys_ordii ENSDORG00000000669
chinchilla_lanigera ENSCLAG00000013309
urocitellus_parryii ENSUPAG00010014456
spermophilus_dauricus ENSSDAG00000019353
ictidomys_tridecemlineatus ENSSTOG00000008675
marmota_marmota_marmota ENSMMMG00000018369
oryctolagus_cuniculus ENSOCUG00000002001
oryctolagus_cuniculus ENSOCUG00000024114
oryctolagus_cuniculus ENSOCUG00000025440
tupaia_belangeri ENSTBEG00000004406
equus_caballus ENSECAG00000017756
equus_asinus_asinus ENSEASG00005007847
capra_hircus ENSCHIG00000025295
microcebus_murinus ENSMICG00000005537
choloepus_hoffmanni ENSCHOG00000011104
dasypus_novemcinctus ENSDNOG00000008603
loxodonta_africana ENSLAFG00000015882
procavia_capensis ENSPCAG00000012684
echinops_telfairi ENSETEG00000019299
mustela_putorius_furo ENSMPUG00000000892
neovison_vison ENSNVIG00000011028
ursus_maritimus ENSUMAG00000006618
canis_lupus_familiaris ENSCAFG00000020423
panthera_tigris_altaica ENSPTIG00000008536
panthera_pardus ENSPPRG00000002720
sus_scrofa ENSSSCG00000003791
vicugna_pacos ENSVPAG00000011465
bos_mutus ENSBMUG00000009427
bos_taurus ENSBTAG00000015474
bison_bison_bison ENSBBBG00000012746
ovis_aries ENSOARG00000011887
tursiops_truncatus ENSTTRG00000015054
myotis_lucifugus ENSMLUG00000006203
myotis_lucifugus ENSMLUG00000026338
pteropus_vampyrus ENSPVAG00000011918
erinaceus_europaeus ENSEEUG00000002456
sorex_araneus ENSSARG00000005811
phascolarctos_cinereus ENSPCIG00000002083
notamacropus_eugenii ENSMEUG00000000319
sarcophilus_harrisii ENSSHAG00000012111
monodelphis_domestica ENSMODG00000000559
ornithorhynchus_anatinus ENSOANG00000015528
zonotrichia_albicollis ENSZALG00000009428
ficedula_albicollis ENSFALG00000001217
manacus_vitellinus ENSMVIG00005006436
calidris_pugnax ENSCPUG00000015094
apteryx_rowi ENSARWG00000011382
nothoprocta_perdicaria ENSNPEG00000001447
apteryx_owenii ENSAOWG00000013788
gopherus_agassizii ENSGAGG00000022412
gopherus_agassizii ENSGAGG00000022409
chrysemys_picta_bellii ENSCPBG00000022445
chelonoidis_abingdonii ENSCABG00000011417
notechis_scutatus ENSNSUG00000008233
vulpes_vulpes ENSVVUG00000008361
canis_lupus_dingo ENSCAFG00020017253
ursus_americanus ENSUAMG00000008405
felis_catus ENSFCAG00000012448
cavia_aperea ENSCAPG00000017511
chelonoidis_abingdonii ENSCABG00000011424
gopherus_agassizii ENSGAGG00000022411
chrysemys_picta_bellii ENSCPBG00000022430
nothoprocta_perdicaria ENSNPEG00000001442
notechis_scutatus ENSNSUG00000002820
ursus_americanus ENSUAMG00000008403
canis_lupus_dingo ENSCAFG00020017255
felis_catus ENSFCAG00000034448
xenopus_tropicalis ENSXETG00000012371
latimeria_chalumnae ENSLACG00000006575
paramormyrops_kingsleyae ENSPKIG00000021576
paramormyrops_kingsleyae ENSPKIG00000021584
scleropages_formosus ENSSFOG00015014887
astatotilapia_calliptera ENSACLG00000000623
maylandia_zebra ENSMZEG00005017890
haplochromis_burtoni ENSHBUG00000005603
pundamilia_nyererei ENSPNYG00000021887
oreochromis_niloticus ENSONIG00000002642
oryzias_latipes_asm223467v1 ENSORLG00000007753
oryzias_latipes_asm223471v1 ENSORLG00020016204
oryzias_latipes_asm223469v1 ENSORLG00015011944
oryzias_melastigma ENSOMEG00000022450
cynoglossus_semilaevis ENSCSEG00000008551
seriola_dumerili ENSSDUG00000004582
gasterosteus_aculeatus ENSGACG00000009346
mastacembelus_armatus ENSMAMG00000000369
monopterus_albus ENSMALG00000016608
anabas_testudineus ENSATEG00000011691
labrus_bergylta ENSLBEG00000024167
amphiprion_ocellaris ENSAOCG00000010541
amphiprion_percula ENSAPEG00000003142
stegastes_partitus ENSSPAG00000005684
takifugu_rubripes ENSTRUG00000017369
tetraodon_nigroviridis ENSTNIG00000010494
xiphophorus_maculatus ENSXMAG00000005502
xiphophorus_couchianus ENSXCOG00000003208
xiphophorus_couchianus ENSXCOG00000003220
poecilia_formosa ENSPFOG00000022971
poecilia_mexicana ENSPMEG00000018837
poecilia_latipinna ENSPLAG00000015578
poecilia_reticulata ENSPREG00000006016
gambusia_affinis ENSGAFG00000015857
cyprinodon_variegatus ENSCVAG00000010634
fundulus_heteroclitus ENSFHEG00000003732
kryptolebias_marmoratus ENSKMAG00000009775
periophthalmus_magnuspinnatus ENSPMGG00000000960
amphilophus_citrinellus ENSACIG00000012348
neolamprologus_brichardi ENSNBRG00000020213
acanthochromis_polyacanthus ENSAPOG00000007244
seriola_lalandi_dorsalis ENSSLDG00000015477
hippocampus_comes ENSHCOG00000016860
mola_mola ENSMMOG00000008877
periophthalmus_magnuspinnatus ENSPMGG00000000954
gadus_morhua ENSGMOG00000015896
esox_lucius ENSELUG00000023887
astyanax_mexicanus ENSAMXG00000006919
pygocentrus_nattereri ENSPNAG00000012892
ictalurus_punctatus ENSIPUG00000012208
danio_rerio ENSDARG00000098574
cynoglossus_semilaevis ENSCSEG00000010721
periophthalmus_magnuspinnatus ENSPMGG00000005046
takifugu_rubripes ENSTRUG00000009316
tetraodon_nigroviridis ENSTNIG00000008514
gasterosteus_aculeatus ENSGACG00000017855
labrus_bergylta ENSLBEG00000012466
scophthalmus_maximus ENSSMAG00000019897
amphiprion_ocellaris ENSAOCG00000000739
mastacembelus_armatus ENSMAMG00000015002
monopterus_albus ENSMALG00000020833
anabas_testudineus ENSATEG00000007534
amphiprion_percula ENSAPEG00000003619
acanthochromis_polyacanthus ENSAPOG00000004488
stegastes_partitus ENSSPAG00000016483
kryptolebias_marmoratus ENSKMAG00000005868
maylandia_zebra ENSMZEG00005025071
astatotilapia_calliptera ENSACLG00000019647
pundamilia_nyererei ENSPNYG00000014732
haplochromis_burtoni ENSHBUG00000007092
neolamprologus_brichardi ENSNBRG00000012193
oreochromis_niloticus ENSONIG00000009591
amphilophus_citrinellus ENSACIG00000018075
seriola_dumerili ENSSDUG00000018738
seriola_lalandi_dorsalis ENSSLDG00000012105
mola_mola ENSMMOG00000016751
oryzias_latipes_asm223471v1 ENSORLG00020009393
oryzias_latipes_asm223467v1 ENSORLG00000030366
oryzias_latipes_asm223469v1 ENSORLG00015009374
oryzias_latipes_asm223467v1 ENSORLG00000017357
oryzias_melastigma ENSOMEG00000006172
poecilia_formosa ENSPFOG00000014895
poecilia_mexicana ENSPMEG00000023453
poecilia_latipinna ENSPLAG00000009484
poecilia_reticulata ENSPREG00000009065
xiphophorus_maculatus ENSXMAG00000019180
xiphophorus_couchianus ENSXCOG00000015127
gambusia_affinis ENSGAFG00000021415
cyprinodon_variegatus ENSCVAG00000006934
fundulus_heteroclitus ENSFHEG00000013348
amphiprion_ocellaris ENSAOCG00000012039
periophthalmus_magnuspinnatus ENSPMGG00000005045
hippocampus_comes ENSHCOG00000019035
gadus_morhua ENSGMOG00000002255
esox_lucius ENSELUG00000021268
astyanax_mexicanus ENSAMXG00000008655
ictalurus_punctatus ENSIPUG00000010929
lepisosteus_oculatus ENSLOCG00000009617
tetraodon_nigroviridis ENSTNIG00000013463
oryzias_melastigma ENSOMEG00000015817
scophthalmus_maximus ENSSMAG00000011808
monopterus_albus ENSMALG00000017086
stegastes_partitus ENSSPAG00000022310
stegastes_partitus ENSSPAG00000022298
amphiprion_ocellaris ENSAOCG00000024379
acanthochromis_polyacanthus ENSAPOG00000023618
poecilia_latipinna ENSPLAG00000008827
poecilia_mexicana ENSPMEG00000006831
poecilia_reticulata ENSPREG00000019912
xiphophorus_couchianus ENSXCOG00000017793
cyprinodon_variegatus ENSCVAG00000002411
fundulus_heteroclitus ENSFHEG00000020971
oryzias_latipes_asm223469v1 ENSORLG00015020471
anabas_testudineus ENSATEG00000009450
takifugu_rubripes ENSTRUG00000002960
maylandia_zebra ENSMZEG00005005719
pundamilia_nyererei ENSPNYG00000007160
haplochromis_burtoni ENSHBUG00000007057
neolamprologus_brichardi ENSNBRG00000010718
astatotilapia_calliptera ENSACLG00000026754
oreochromis_niloticus ENSONIG00000011080
amphilophus_citrinellus ENSACIG00000015041
labrus_bergylta ENSLBEG00000022980
hippocampus_comes ENSHCOG00000017240
mola_mola ENSMMOG00000008409
xiphophorus_maculatus ENSXMAG00000027782
gambusia_affinis ENSGAFG00000001751
mastacembelus_armatus ENSMAMG00000003108
anabas_testudineus ENSATEG00000009464
cynoglossus_semilaevis ENSCSEG00000013934
seriola_lalandi_dorsalis ENSSLDG00000016285
seriola_dumerili ENSSDUG00000010395
amphiprion_ocellaris ENSAOCG00000024368
amphiprion_percula ENSAPEG00000002218
acanthochromis_polyacanthus ENSAPOG00000019935
oryzias_latipes_asm223469v1 ENSORLG00015020455
oryzias_latipes_asm223467v1 ENSORLG00000002711
oryzias_latipes_asm223471v1 ENSORLG00020012815
takifugu_rubripes ENSTRUG00000022058
labrus_bergylta ENSLBEG00000022954
amphilophus_citrinellus ENSACIG00000015055
kryptolebias_marmoratus ENSKMAG00000017111
poecilia_mexicana ENSPMEG00000006824
poecilia_latipinna ENSPLAG00000008818
poecilia_mexicana ENSPMEG00000006607
poecilia_latipinna ENSPLAG00000014609
xiphophorus_couchianus ENSXCOG00000017792
xiphophorus_maculatus ENSXMAG00000028210
gambusia_affinis ENSGAFG00000001732
poecilia_reticulata ENSPREG00000019922
cyprinodon_variegatus ENSCVAG00000002404
fundulus_heteroclitus ENSFHEG00000020959
pundamilia_nyererei ENSPNYG00000007178
haplochromis_burtoni ENSHBUG00000007082
maylandia_zebra ENSMZEG00005005707
neolamprologus_brichardi ENSNBRG00000010656
mola_mola ENSMMOG00000008407
mastacembelus_armatus ENSMAMG00000003099
periophthalmus_magnuspinnatus ENSPMGG00000017029
periophthalmus_magnuspinnatus ENSPMGG00000017031
hippocampus_comes ENSHCOG00000017228
esox_lucius ENSELUG00000008230
pygocentrus_nattereri ENSPNAG00000004328
astyanax_mexicanus ENSAMXG00000043877
ictalurus_punctatus ENSIPUG00000016851
danio_rerio ENSDARG00000009764
scleropages_formosus ENSSFOG00015004995
paramormyrops_kingsleyae ENSPKIG00000025563
lepisosteus_oculatus ENSLOCG00000010547
cynoglossus_semilaevis ENSCSEG00000013925
apteryx_rowi ENSARWG00000008420
apteryx_owenii ENSAOWG00000012053
nothoprocta_perdicaria ENSNPEG00000016089
chelonoidis_abingdonii ENSCABG00000006525
xenopus_tropicalis ENSXETG00000021460
apteryx_haastii ENSAHAG00000011425
calidris_pygmaea ENSCPGG00000007153
ornithorhynchus_anatinus ENSOANG00000005029
gopherus_agassizii ENSGAGG00000006087
chrysemys_picta_bellii ENSCPBG00000026866
crocodylus_porosus ENSCPRG00005017242
notechis_scutatus ENSNSUG00000006729
notechis_scutatus ENSNSUG00000006728
pogona_vitticeps ENSPVIG00000011547
salvator_merianae ENSSMRG00000000402
coturnix_japonica ENSCJPG00005008085
coturnix_japonica ENSCJPG00005008084
gallus_gallus ENSGALG00000043541
numida_meleagris ENSNMEG00000007643
anser_brachyrhynchus ENSABRG00000012672
anser_brachyrhynchus ENSABRG00000017568
zonotrichia_albicollis ENSZALG00000013421
zonotrichia_albicollis ENSZALG00000013422
anas_platyrhynchos_platyrhynchos ENSAPLG00000003948
anser_brachyrhynchus ENSABRG00000023017
apteryx_rowi ENSARWG00000008419
dromaius_novaehollandiae ENSDNVG00000014353
nothoprocta_perdicaria ENSNPEG00000016088
apteryx_haastii ENSAHAG00000011410
apteryx_owenii ENSAOWG00000012045
serinus_canaria ENSSCAG00000001995
calidris_pygmaea ENSCPGG00000019266
calidris_pygmaea ENSCPGG00000014668
meleagris_gallopavo ENSMGAG00000002047
taeniopygia_guttata ENSTGUG00000002935
parus_major ENSPMJG00000016116
cyanistes_caeruleus ENSCCEG00000017456
ficedula_albicollis ENSFALG00000009835
lonchura_striata_domestica ENSLSDG00000017333
serinus_canaria ENSSCAG00000010891
manacus_vitellinus ENSMVIG00005015768
lepidothrix_coronata ENSLCOG00000008504
calidris_pugnax ENSCPUG00000014880
calidris_pygmaea ENSCPGG00000009267
serinus_canaria ENSSCAG00000001998
calidris_pygmaea ENSCPGG00000011553
melopsittacus_undulatus ENSMUNG00000013326
chelonoidis_abingdonii ENSCABG00000006526
sphenodon_punctatus ENSSPUG00000016553
phascolarctos_cinereus ENSPCIG00000017750
notamacropus_eugenii ENSMEUG00000012572
sarcophilus_harrisii ENSSHAG00000003514
monodelphis_domestica ENSMODG00000019665
dasypus_novemcinctus ENSDNOG00000010327
choloepus_hoffmanni ENSCHOG00000004956
loxodonta_africana ENSLAFG00000013853
procavia_capensis ENSPCAG00000004955
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001181
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003207
fukomys_damarensis ENSFDAG00000017844
chinchilla_lanigera ENSCLAG00000005024
urocitellus_parryii ENSUPAG00010020848
ictidomys_tridecemlineatus ENSSTOG00000008850
marmota_marmota_marmota ENSMMMG00000000609
oryctolagus_cuniculus ENSOCUG00000001319
pan_troglodytes ENSPTRG00000016936
pan_paniscus ENSPPAG00000031605
homo_sapiens ENSG00000153914
gorilla_gorilla ENSGGOG00000004737
pongo_abelii ENSPPYG00000015515
nomascus_leucogenys ENSNLEG00000003827
macaca_nemestrina ENSMNEG00000030723
macaca_mulatta ENSMMUG00000014586
macaca_fascicularis ENSMFAG00000039823
cercocebus_atys ENSCATG00000031482
mandrillus_leucophaeus ENSMLEG00000039078
papio_anubis ENSPANG00000008953
theropithecus_gelada ENSTGEG00000017488
rhinopithecus_roxellana ENSRROG00000017210
rhinopithecus_bieti ENSRBIG00000033818
colobus_angolensis_palliatus ENSCANG00000030421
piliocolobus_tephrosceles ENSPTEG00000012352
cebus_capucinus_imitator ENSCCAG00000020591
saimiri_boliviensis_boliviensis ENSSBOG00000031230
callithrix_jacchus ENSCJAG00000015950
aotus_nancymaae ENSANAG00000031358
carlito_syrichta ENSTSYG00000036957
propithecus_coquereli ENSPCOG00000026230
prolemur_simus ENSPSMG00000003839
microcebus_murinus ENSMICG00000034959
capra_hircus ENSCHIG00000025052
ovis_aries ENSOARG00000006005
bos_mutus ENSBMUG00000006055
bos_taurus ENSBTAG00000007321
bison_bison_bison ENSBBBG00000013313
tursiops_truncatus ENSTTRG00000009684
vicugna_pacos ENSVPAG00000008654
ailuropoda_melanoleuca ENSAMEG00000011327
ursus_maritimus ENSUMAG00000008191
neovison_vison ENSNVIG00000006262
