takifugu_rubripes ENSTRUG00000015673
tetraodon_nigroviridis ENSTNIG00000011998
mola_mola ENSMMOG00000016234
labrus_bergylta ENSLBEG00000005946
gasterosteus_aculeatus ENSGACG00000006324
mastacembelus_armatus ENSMAMG00000017693
monopterus_albus ENSMALG00000002083
anabas_testudineus ENSATEG00000012037
scophthalmus_maximus ENSSMAG00000011682
cynoglossus_semilaevis ENSCSEG00000019292
seriola_dumerili ENSSDUG00000020433
seriola_lalandi_dorsalis ENSSLDG00000024050
xiphophorus_couchianus ENSXCOG00000003362
xiphophorus_maculatus ENSXMAG00000018901
gambusia_affinis ENSGAFG00000019120
poecilia_formosa ENSPFOG00000013571
poecilia_latipinna ENSPLAG00000017229
poecilia_mexicana ENSPMEG00000014855
poecilia_reticulata ENSPREG00000018154
fundulus_heteroclitus ENSFHEG00000001950
cyprinodon_variegatus ENSCVAG00000002172
kryptolebias_marmoratus ENSKMAG00000012487
oryzias_latipes_asm223471v1 ENSORLG00020016786
oryzias_latipes_asm223467v1 ENSORLG00000003960
oryzias_latipes_asm223469v1 ENSORLG00015008613
oryzias_melastigma ENSOMEG00000005199
maylandia_zebra ENSMZEG00005020515
astatotilapia_calliptera ENSACLG00000022057
pundamilia_nyererei ENSPNYG00000010674
haplochromis_burtoni ENSHBUG00000010612
neolamprologus_brichardi ENSNBRG00000002534
oreochromis_niloticus ENSONIG00000002014
amphilophus_citrinellus ENSACIG00000022758
amphiprion_percula ENSAPEG00000013870
amphiprion_ocellaris ENSAOCG00000008065
acanthochromis_polyacanthus ENSAPOG00000012784
stegastes_partitus ENSSPAG00000019398
hippocampus_comes ENSHCOG00000017714
periophthalmus_magnuspinnatus ENSPMGG00000021144
gadus_morhua ENSGMOG00000014726
esox_lucius ENSELUG00000003036
pygocentrus_nattereri ENSPNAG00000018349
astyanax_mexicanus ENSAMXG00000024804
ictalurus_punctatus ENSIPUG00000019941
danio_rerio ENSDARG00000056739
scleropages_formosus ENSSFOG00015018095
paramormyrops_kingsleyae ENSPKIG00000011191
